Date,Open,High,Low,Close,Volume,Change,Wave,EFP Volume,EFS Volume,Block Volume,Previous Day Open Interest,DAILY_CLOSEPRICE_CHANGE,Scaled_DAILY_CLOSEPRICE_CHANGE,scaled_NET_SENTIMENT,scaled_UNCERTAINTY_MODAL,scaled_REGULATORY_PRESSURE,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
2015-12-03,-0.38709057582139356,-0.38976931523760816,-0.33559587914236977,-0.358208928410637,-0.537868050949438,0.27579761250098267,-0.17469443903220272,-0.6682506059801023,-0.4771459580429493,0.5684569742860983,0.4519382156904925,-0.51,-1.9638980490217746,3.4000000000000004,7.6,7.333333333333333,-1.3033432688722124,-5.364307659856174,-1.6065850737918221,-1.5426438683194839,1.2297732497946499,1.6255077787415477,-1.5832688095127363,-0.8542398314221056,-0.10097676715008153
2015-02-04,-0.6518507803285324,-0.5836467662559899,-0.6115360768262539,-0.5234734374390373,0.6072949107892386,1.6303232986412417,-0.3440477926756968,1.4997694020833747,1.1511755558211543,-0.306923635530152,0.27884086216720666,-0.2,-0.7582401345385457,5.0,5.0,5.0,-3.2138269565913724,-2.352210879426616,-3.337205794927908,0.544806564426675,1.6456882926759202,-0.01624565140367594,-0.017421474175804665,-2.146415770796395,2.416440820338244
2015-06-04,-0.5071152018646298,-0.5455636955202366,-0.5506142149999418,-0.5937987604298461,-0.814335992005471,0.004892475272930786,-0.3162849478161077,-0.529115544231803,0.004719322530409854,-0.6252438572815158,0.17326499583690638,0.2300000000000004,0.9141240694220641,5.0,5.0,5.0,-3.230946125965909,-2.47915807957385,-3.1975780465412753,0.5684781425201608,1.42481858211945,0.33081549510053443,0.6201926203601952,-1.0518016382160342,2.1106119098184255
2015-07-04,-0.5988987394271051,-0.5490257928598504,-0.6258706325500923,-0.5129246389904162,1.3885702659985077,0.8950093547365296,-0.3357189392178197,3.2372772987952296,1.6964053839928452,-0.6252438572815158,0.07876746027519937,0.2,0.7974474970527179,5.0,6.8,5.0,-3.113254359392509,-1.5375008784056121,-3.598520466333592,0.7583583255114562,2.1058195516655798,0.21944389059210115,-0.24146398999299656,-0.995920042421629,2.439808447039703
2015-08-04,-0.5141754739848207,-0.4520870673506593,-0.45743960279499396,-0.4425993159996073,2.1423807709054383,0.7789071530673646,-0.23854898220925785,-0.651110779532848,1.3029557512311116,-0.4660837464058339,-0.10167789343019293,-0.17,-0.6415635621692009,5.0,5.0,5.0,-3.191890972639925,0.12594844331433935,-4.0517234175176915,-0.22690393879971116,2.5407732422937155,0.4712003827665432,-0.7015155192871433,-0.5380495656438641,3.0813342643481416
2015-09-04,-0.44004261672282147,-0.48670804074679935,-0.5040269088974676,-0.5023758405417945,0.6740509586061215,-0.653020000852338,-0.28574581847055935,0.5947193506626735,0.6531007398156637,-0.6252438572815158,-0.5473147017487476,0.03,0.13628025362643087,5.0,5.0,5.0,-3.222165051765674,0.1013692837225191,-3.913819876344699,-0.692568395941182,2.3216281539663775,1.2453946068899946,-0.5476930398940617,0.35650139858579916,3.2940068949675436
2015-10-04,-0.5000549297444395,-0.5386395008410082,-0.4825250753117108,-0.49182704209317346,0.7359984916224372,0.12099467694209584,-0.28574581847055935,0.9580164563387885,-0.2118990146080727,-0.6252438572815158,-0.8294678944313382,0.1799999999999997,0.7196631154731534,5.0,5.0,5.0,-3.356206419963694,0.9456036877712274,-3.7994802574352327,-1.0786242263826087,1.4910006697709317,1.4264128862387206,-0.47246244884417954,-0.4525385671681846,2.898612708131532
2015-04-05,-0.5141754739848207,-0.5732604742371483,-0.5649487707237797,-0.6043475588784673,-0.408947870350448,-1.5431368803159369,-0.3440477926756968,-0.8520836465026139,-0.47419876978256176,-0.6252438572815158,0.5136764386856361,0.2400000000000002,0.953016260211845,5.0,6.8,5.0,-1.7279480094274617,-0.41102897675411687,1.9634358782059866,1.7716562764316546,-0.5473860633147416,1.8665774279012013,-1.2861450569367874,-0.9138641731887976,0.4065717018446175
2015-05-05,-0.6094891476073905,-0.562874182218306,-0.5828669653785776,-0.5199571712894969,-0.27755845242143695,0.9337100886262513,-0.33849522370377905,-0.7653762891812099,-0.4771459580429493,-0.24007638896236563,0.5754522153444019,0.1199999999999992,0.486309970734462,5.0,5.0,5.0,-1.8395907842178916,0.1518467423613665,1.6857113122715315,1.5443205376005449,-0.12011569288112466,1.0565970096236754,-2.0730441830952224,-2.422956563761033,0.2873640683612452
2015-06-05,-0.5035850658045347,-0.5109427221240965,-0.4538559638640345,-0.47776197749501204,-0.8444000394973055,0.4693012819495911,-0.2690881115548062,-0.79125406636628,-0.4771459580429493,0.1705566970968936,0.64839394798688,0.09,0.3696333983651204,5.0,5.0,5.0,-1.9293474618692799,0.020117741199361015,1.7754740552245654,0.9350618840683587,0.040778300563812375,0.9072331518793278,-2.0608585888024438,-2.1214178760847524,0.2906711145014756
2015-07-05,-0.4435727527829166,-0.47978384606757096,-0.49327599210458917,-0.44611558214914765,-0.10280576138100492,0.353199080280426,-0.263535542582888,-0.8241894191472785,-0.4771459580429493,0.5302585476759346,0.6889393868111441,0.4599999999999991,1.8086444575870353,5.0,5.0,5.0,-1.8478782974366845,-0.2449860608680001,1.8774543167748496,0.7688161049050376,0.12371079818623609,0.911478530478368,-2.33523366018274,-1.8510568494650916,0.8289428070580007
2015-08-05,-0.4471028888430117,-0.34476204982262704,-0.40010137989964134,-0.28436733927028834,0.4359644960483093,1.7851262342001286,-3.8421662449839276,-0.5711249227789947,-0.27084277981582305,-0.6252438572815158,0.6856471823002513,0.06,0.2529568259957756,5.0,5.0,5.0,-1.6070574987010238,1.3575042849735495,1.0487140481581292,1.414106880804263,1.5665187139076535,-0.22761058211354684,-2.7822955154641877,-1.9480047479400184,0.9333543097057438
2015-11-05,-0.32001799067958525,-0.3066789790868731,-0.27825765624701715,-0.2632697423730456,0.3297872908574072,0.23709687861126091,-3.8421662449839276,-0.7579826385569042,-0.10874742549450958,-0.6252438572815158,0.7296600760656456,0.1,0.408525589154902,2.8,5.0,5.0,-1.7954352918134238,1.455264010882563,-0.5342827953667901,0.2527642328108286,2.123368081072916,0.8020362364115587,-1.8935317944892027,-1.3252197888735264,0.4158525339464788
2015-12-05,-0.26353581371806223,-0.2928305897284176,-0.2531721837303003,-0.22810708087764148,-0.36658095616166697,0.39189981417014774,-3.8421662449839276,-0.35435652947548485,-0.18242713200419752,-0.6252438572815158,0.653113191715422,-0.62,-2.391712147709372,3.4000000000000004,5.0,5.0,-1.8248619872374028,2.0766833178636683,-1.17558173627039,-0.23761901302734445,2.3462008330850215,1.486038004805595,-1.141382847221913,-0.4850062350025509,-0.24845016286610533
2015-02-06,-0.6977425491097701,-0.6701991997463389,-0.6437888272048896,-0.6711566157197352,0.7525900336820519,0.27579761250098267,-0.4106786203387108,0.12824721127465513,0.9360308128128656,-0.6252438572815158,0.3807239515746425,-0.27,-1.030485470067017,5.0,5.0,5.0,-3.0454045565896792,-3.566177177695027,-0.5207786689901964,-0.5987174152743505,1.5191960127949256,2.528764207915469,-1.2568476042300618,-0.8572597282354796,-1.180946777837812
2015-03-06,-0.6906822769895798,-0.7359790491990039,-0.7154616058240807,-0.7660958017573265,-0.27002078057189927,-1.0400273397495547,-0.46342802557192997,3.0322715314849336,0.4541655322395063,-0.6252438572815158,0.215913439824022,0.07,0.29184901678555725,5.0,5.0,5.0,-3.1765051551069265,-4.206597014213162,-0.43191831281611925,-0.6500633471449706,1.1634765085693444,2.79516476498795,-1.0208240578422518,-0.4170959626909052,-0.8269177482373822
2015-04-06,-0.7718754063717685,-0.7636758279159156,-0.7226288836859996,-0.741481938710544,-1.0931432105320502,0.27579761250098267,-0.4717568790298065,0.12656683613276745,-0.4771459580429493,-0.6252438572815158,0.04829892118959931,-0.07,-0.252641654271385,5.0,5.0,5.0,-3.3775726923647547,-3.519549267046368,-0.8748097445277195,-1.092488040781599,1.4019562739341156,2.5556800230495043,-1.4246459112212975,-0.9466211474386075,-0.7040703356585356
2015-05-06,-0.7471644539511029,-0.7809863146139856,-0.7692161897884733,-0.7660958017573265,0.1802468125550841,-0.2660126619551211,-0.5050722928613137,-0.8010002421892286,-0.38283593371054875,-0.6252438572815158,-0.09054949111010319,0.1099999999999994,0.44741777994468124,5.0,5.0,5.0,-3.46216274712605,-3.434364696156632,-1.0749312197530523,-1.0639730239331655,1.1989733908572275,2.7774373310531524,-1.260457859319579,-0.6801787852423822,-0.4672700346561323
2015-08-06,-0.7577548621313882,-0.7567516332366878,-0.7082943279621612,-0.727416874112382,0.5070958591341768,0.4306005480598694,-0.4662043100578888,-0.6867347325408668,-0.13085133744741598,-0.6252438572815158,-0.33115581393850035,-0.09,-0.33042603585094815,5.0,5.0,5.0,-3.621509666403188,-2.587464077462838,-1.44080331375308,-1.4727824614552956,1.2780979158859753,2.993260091168824,-1.6359337740850939,-0.25993933307535627,0.19577982678930528
2015-09-06,-0.7365740457708169,-0.7532895358970739,-0.7262125226169591,-0.7590632694582458,1.0233397409211944,-0.3434141297345644,-0.47453316351576535,1.0581668147952938,-0.0866435135416032,9.379560712363848,-0.6847861463822973,-0.06,-0.21374946348160337,5.0,5.0,5.0,-3.755865410538497,-2.335977147847628,-1.5913308681600427,-1.5777711776733678,0.7135165247759452,3.004437052065761,-1.1622166220945094,-0.7044145135071814,-0.014137844237987609
2015-10-06,-0.7612849981914833,-0.7636758279159156,-0.7297961615479186,-0.7801608663554885,1.8557326408572137,-0.22731192806539935,-0.4800857324876836,0.8491281471444673,0.1432371707686232,-0.6252438572815158,-1.1500384849995928,-0.37,-1.4194073779648326,5.0,5.0,5.0,-3.897658899774828,-2.2476879240637806,-1.6481413411954762,-1.598550541696113,0.47973532918630035,2.9774729725539326,-1.0104621274913665,-0.6764509326852217,0.1932640296508876
2015-11-06,-0.8001164948525301,-0.8398419693874228,-0.8695580798553407,-0.910262713888484,2.8603656745504855,-1.4270346786467716,-0.5717031205243277,1.0255675370426731,-0.4019926574030676,3.5797662720539996,-1.6607933460393027,0.08,0.3307412075753388,5.0,5.0,5.0,-3.8184057980449735,-3.763025498292519,-1.1538368716353165,-0.3392937455799386,0.018005066598160292,3.8226754488905996,-0.5013736516397387,0.6164027619381892,0.49920010858641883
2015-12-06,-0.9024904405952908,-0.9229323055381579,-0.8552235241315022,-0.8821325846921606,0.12033531733720666,0.31449834639070434,-0.593913396411999,-0.3180604264107111,2.178270664566204,2.5579583602321216,-2.046344292562097,-0.26,-0.9915932792772353,5.0,5.0,5.0,-4.073341790058727,-3.5039409142256233,-1.2132305396780747,-0.8044677282096067,0.28105475802202723,2.8665561254377474,-0.86943910606712,-0.9177999514432615,-0.2962210332874757
2015-02-07,-0.6342001000280568,-0.6078814476332878,-0.6437888272048896,-0.6781891480188158,1.362924853728816,-0.536917799183173,-0.38013949099316235,-0.823853344118901,-0.4344117282673303,0.1705566970968936,1.4706689666618582,0.1799999999999997,0.7196631154731534,5.0,5.0,5.0,-4.329883174652098,3.011045280349307,-3.2291207586361392,0.284338956425804,1.329012424704462,1.50552838516296,-1.080974027318722,-0.11975774982281252,-0.24247486843621543
2015-06-07,-0.683622004869389,-0.6459645183690411,-0.6760415775835255,-0.6148963573270882,-0.09938348508150216,0.004892475272930786,-0.396797197908916,-0.7751224650041584,0.8505623532616275,-0.4660837464058339,1.2790075854212573,-0.15,-0.5637791805896376,3.4000000000000004,5.0,5.0,-4.319559011837103,3.809679454721121,-3.0951332521982384,-0.13749667676813912,0.9518845801925971,1.6309899519055342,-1.2870940582063473,-0.6608913522270353,-0.05269313091575123
2015-07-07,-0.6236096918477709,-0.6044193502936739,-0.6617070218596875,-0.6676403495701948,0.3065244760114201,-0.5756185330728946,-0.39957348239487483,-0.4629087636414286,0.4335352144167937,-0.6252438572815158,1.2465236663879244,-0.02,-0.05818070032247705,5.0,5.0,5.0,-4.193772632791575,3.192729913927941,-2.1822390961286717,-0.6068743745159302,0.11608688500634481,1.9949876040934211,-0.8878413248062259,-0.4545873350701162,0.6026403715023593
2015-08-07,-0.694212413049675,-0.6701991997463389,-0.654539743997768,-0.6746728818692754,0.02308202249690672,-0.07250899250651259,-0.40512605136679253,-0.7475643126772006,-0.36515280414822365,-0.6252438572815158,1.1575340014908289,-0.41,-1.574976141123959,5.0,5.0,5.0,-4.283769810339134,3.7715044597691967,-1.9176427292509306,-0.8994778208567188,-0.23689852047179152,1.4950837136061903,-1.0653285745142387,-1.665218875314013,0.057759614997738046
2015-09-07,-0.683622004869389,-0.6944338811236367,-0.7871343844432712,-0.818839794000433,0.3125026295472603,-1.5818376142056583,-0.491190870431519,-0.615822901553207,-0.2634748091648543,0.51752573880588,1.1255132443088383,0.5099999999999998,2.0031054115359463,5.0,7.6,5.0,-3.8563745688452244,2.0486393859494796,-0.785837278881833,0.8473564617290323,-1.3213509844682416,1.9597612552158612,-0.8222052101833244,-1.5274372334677653,-0.00029086856656982546
2015-10-07,-0.8248274472731965,-0.6909717837840228,-0.7656325508575138,-0.6395102203738714,-0.19737321912549255,1.9786299036487371,-0.4495466031421352,-0.5879286741978715,-0.4771459580429493,1.2846774732266666,1.0516076343000533,0.1500000000000003,0.6029865431038111,5.0,5.0,5.0,-3.7866075844825837,2.9993650951501705,-0.668172343392943,0.8795446286501244,-1.013443317094278,1.3916569826249403,-1.386750541362805,-2.1741214516163443,0.11259360213249525
2015-03-08,-1.075467107539955,-1.1237339512357674,-1.1454982775392248,-1.173982675104016,-0.33928938567196143,-0.9626258719701115,-0.7965821638869993,0.5980801009464488,-0.34304889219531726,-0.6252438572815158,0.8313053256034734,0.1199999999999992,0.486309970734462,5.0,6.8,5.0,-4.750292012736258,-4.965496309222766,0.4198550102791952,0.6672468099767401,1.3165694407503479,1.9944460911386717,0.5063778779054726,-0.572859263186078,-0.11459651924120827
2015-04-08,-1.18137118934281,-1.175665411329977,-1.1634164721940228,-1.1317874813095312,-1.0106186997655597,0.4693012819495911,-0.813239870802753,-0.48777831574136615,-0.4771459580429493,-0.3467136632490725,0.8630131355886109,-0.25,-0.9527010884874535,5.0,5.0,5.0,-4.993346888085162,-4.552953663148043,-0.1950060568072399,0.2860976026171971,1.5848475093502659,1.8288545036344517,0.0708095155032174,-0.9586232341637516,-0.2921093373028951
2015-05-08,-1.1284191484413828,-1.1652791193111347,-1.18133466684882,-1.219694135048042,-1.1113375908585206,-0.9626258719701115,-0.8215687242606295,0.4676829899359653,-0.4771459580429493,-0.6252438572815158,0.8008493044057474,-0.06,-0.21374946348160337,5.0,5.0,5.0,-5.121168871259986,-4.929277245409488,-0.3008861956592306,0.3408163540025871,0.9899579908649777,2.3228407554440973,0.6628735338119746,-0.42218836734472803,-0.3922527417635795
2015-06-08,-1.248443774484619,-1.2449073581222558,-1.2171710561584153,-1.2407917319452846,-0.7636949667634618,-0.22731192806539935,-0.868765560521931,-0.5822153987154535,-0.1868479143947788,-0.6252438572815158,0.7922119617726069,-0.04,-0.1359650819020402,2.8,7.6,7.333333333333333,-5.435428425730523,-5.063743250266662,-0.3182247706276016,-0.005008533748094768,0.5924169277375863,1.7866177935694563,0.16527424550680198,-1.4085024775420203,-0.4046842362624412
2015-07-08,-1.2307930941841427,-1.203362190046888,-1.2207546950893746,-1.254856796543446,0.08602591443586254,-0.14991046028595598,-0.8437790001483009,-0.21354109258529774,-0.4771459580429493,-0.6252438572815158,0.7818847042764606,-0.09,-0.33042603585094815,5.0,5.0,5.0,-5.550009185205649,-4.895734739517555,-0.5982999929953291,0.12438681436943642,0.34423279559867537,2.010928713715664,0.680733398869351,-1.029822377029144,-0.3942467617874425
2015-10-08,-1.2766848629653804,-1.3141493049145347,-1.3139293072943232,-1.2865031918893097,-0.40128023864143547,-0.3434141297345644,-0.9242912502411096,-0.6625373304976843,-0.4771459580429493,0.6607698385939937,0.8042040983560107,0.05,0.21406463520599406,5.0,5.0,5.0,-5.743697794709441,-5.141702275508399,-0.7234857637066672,0.19990789654502927,0.42253630842392326,1.7461360066032376,0.23632320802229592,-1.0743380763658095,-0.11436615542868096
2015-11-08,-1.2837451350855706,-1.289914623537237,-1.3139293072943232,-1.268921861141608,-0.1969833395470682,0.19839614472153924,-0.9131861122972736,0.14370666258002174,-0.47272517565236805,1.2846774732266666,0.7450695960386834,-0.08,-0.2915338450611666,2.8,5.0,5.0,-5.897675459922086,-4.643035391555553,-1.0163143730148383,-0.18847532822877494,0.5980198381354391,1.4774261336459151,-0.2654399236095632,-1.5250245418717983,0.3166167591378169
