Date,Open,High,Low,Close,Volume,Change,Wave,EFP Volume,EFS Volume,Block Volume,Previous Day Open Interest,BB_UPPER,BB_MIDDLE,BB_LOWER,DEMA,EMA,HT_TRENDLINE,KAMA,MA,MAMA,FAMA,MAVP,MIDPOINT,MIDPRICE,SAR,SAREXT,SMA,T3,TEMA,TRIMA,WMA,APO,CCI,MACD,MACD_signal,MACD_hist,MACDEXT,MACDEXT_signal,MACDEXT_hist,MACDFIX,MACDFIX_signal,MACDFIX_hist,MINUS_DM,MOM,PLUS_DM,PPO,ROC,ROCP,ROCR,ROCR100,TRIX,AD,ADOSC,OBV,ATR,NATR,TRANGE,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR_inphase,HT_PHASOR_quadrature,HT_SINE_sine,HT_SINE_leadsine,AVGPRICE,MEDPRICE,TYPPRICE,WCLPRICE,BETA,LINEARREG,LINEARREG_ANGLE,LINEARREG_INTERCEPT,LINEARREG_SLOPE,STDDEV,TSF,VAR,ADX,ADXR,AROON_down,AROON_up,AROONOSC,CMO,DX,MFI,MINUS_DI,PLUS_DI,RSI,STOCH_slowk,STOCH_slowd,STOCHF_fastk,STOCHF_fastd,STOCHRSI_fastk,STOCHRSI_fastd,ULTOSC,WILLR,BOP,HT_TRENDMODE,CORREL,PATTERN_SUM,DAILY_CLOSEPRICE_CHANGE,Scaled_DAILY_CLOSEPRICE_CHANGE,RF_1_Predicted_Close_Price_Change,RF_2_Predicted_Close_Price_Change,RF_3_Predicted_Close_Price_Change,RF_4_Predicted_Close_Price_Change,RF_5_Predicted_Close_Price_Change,GBT_1_Predicted_Close_Price_Change,GBT_2_Predicted_Close_Price_Change,GBT_3_Predicted_Close_Price_Change,GBT_4_Predicted_Close_Price_Change,GBT_5_Predicted_Close_Price_Change,GRNN_1_Predicted_Close_Price_Change,GRNN_2_Predicted_Close_Price_Change,GRNN_3_Predicted_Close_Price_Change,GRNN_4_Predicted_Close_Price_Change,GRNN_5_Predicted_Close_Price_Change,CNN_1_Predicted_Close_Price_Change,CNN_2_Predicted_Close_Price_Change,CNN_3_Predicted_Close_Price_Change,CNN_4_Predicted_Close_Price_Change,CNN_5_Predicted_Close_Price_Change,LSTM_1_Predicted_Close_Price_Change,LSTM_2_Predicted_Close_Price_Change,LSTM_3_Predicted_Close_Price_Change,LSTM_4_Predicted_Close_Price_Change,LSTM_5_Predicted_Close_Price_Change,CNN_LSTM_1_Predicted_Close_Price_Change,CNN_LSTM_2_Predicted_Close_Price_Change,CNN_LSTM_3_Predicted_Close_Price_Change,CNN_LSTM_4_Predicted_Close_Price_Change,CNN_LSTM_5_Predicted_Close_Price_Change
2017-03-03,1959,1959,1959,1989,1,27,1959,0,0,0,3,2101.2550485377706,1998.5,1895.7449514622288,1951.907856249728,2047.015784583861,2015.508382740448,2094.019002419405,2042.3,1986.6542281221969,2010.4369054764409,1975.5,1980.5,1985.5,2083.7036000000003,-2083.7036,2042.3,1977.705308235608,1963.6993977358225,2024.5333333333333,2010.2172043010755,-11.79487179,-41.87107815,-39.57871333,-42.87051112,3.291797788,-11.79487179,-52.22863248,40.43376068376064,-37.72829257,-40.89570153,3.167408965379522,226.37697660087355,-83.0,172.80314879252109,-0.583338089,-4.005791506,-0.040057915,0.959942085,95.99420849,-0.326732483,77081.92982,-3260.997893,-341159,40.96147875,2.0594006410470387,3.0,21.70737932582801,103.41332508448288,-0.915482999,-92.49541112,0.9727219550811554,0.5237878085664636,1966.5,1959.0,1969.0,1974.0,0.9976951399835784,1994.057142857143,-14.3025959,1997.3714285714289,-0.254945055,30.902427089145647,1993.802197802198,954.9599999999627,22.143569694142283,30.278230223539587,7.142857142857143,35.714285714285715,28.571428571428573,-11.32720703,13.420965724572362,5.416524606248027,39.47558666385191,30.133389792428822,44.33639648473039,38.11802232854867,36.09782030834663,51.67464114832536,38.11802232854867,79.49739571,64.62304751725814,38.545928870145865,-48.32535885,0.0,1,0.9438422437564592,1,-21.0,-0.4960830248852951,0.45143715,0.5246873,0.5963799,0.54669535,0.8788298,10.239713,-6.6817164,3.0779362,-5.1400313,10.263032,10.556726,20.432295,5.8659277,23.549807,0.032806538,1.5179422,-4.2102213,-1.9907129,1.7463185,1.5151362,14.992693,2.5640152,-0.055137374,3.734291,-0.940185,0.69452274,-0.65122753,0.27041143,1.6019831,4.385443
2017-06-03,1989,1989,1989,1968,2,-21,1989,0,0,0,3,2091.0549998721344,1993.3,1895.5450001278657,1948.177156360709,2041.9179920300635,2006.250470543949,2090.0448709997345,2036.5666666666664,1985.7215167160869,2009.819020757432,1978.5,2000.5,1989.5,2080.6495280000004,-2080.649528,2036.5666666666664,1970.665961227177,1960.486846372817,2018.358333333333,2005.4236559139783,-9.987179487,-35.09700176,-38.76549387,-42.04950767,3.284013797832138,-9.987179487,-44.20584046,34.21866097,-36.95048668,-40.10665856,3.156171886334583,210.2071926,-66.0,190.46006673591245,-0.495480884,-3.244837758,-0.032448378,0.967551622,96.75516224,-0.325200265,77081.92982,-2668.312417,-341161,38.03565883968091,1.9327062418537049,0.0,20.75720092342994,180.2410425536092,-36.04945258,-103.2786094,-0.004206974,-0.710075303,1983.75,1989.0,1982.0,1978.5,1.0006333878090194,1971.6857142857143,-77.64363736,2031.028571428572,-4.564835165,20.14547095503892,1967.1208791208792,405.8400000003167,20.91392613649179,29.943740633898205,0.0,28.571428571428573,28.571428571428573,-15.4885022,4.928559887,94.36432978886742,39.47558666385191,35.767200821939895,42.25574889791373,43.24470153221137,37.38140768777061,39.30348258706468,43.24470153221137,60.70378310054135,68.60419886,19.12605579685125,-60.69651741,0.0,1,0.9385437734820166,-1,-18.0,-0.4259233611427308,0.49556273,0.5514429,0.88129336,0.99809474,0.90406024,11.159254,-2.5356727,4.120584,-6.6231728,18.906816,18.280045,67.35528,19.570715,14.217577,19.46619,1.5095936,-4.050388,-2.0112839,1.9669362,1.843639,15.601843,2.556753,0.17325768,3.7351398,-1.0686078,0.6947414,-0.65122753,0.25511688,1.8188554,4.362588
2017-07-03,1950,1950,1950,1950,2,-18,0,0,0,0,2,2084.6798810141604,1988.45,1892.220119,1942.7471592409304,2035.987798995866,1997.5195821569737,2084.0476260322102,2029.4,1983.9354408802824,2009.1719312605032,1959.0,2001.5,2008.0,2077.656537,-2077.656537,2029.4,1964.4196710459464,1954.7306009141323,2013.275,1999.8387096774195,-14.57692308,-101.3572579,-39.12248154,-41.46410244,2.341620899905508,-14.57692308,-37.07621083,22.49928774928773,-37.27324382,-39.53997561,2.2667317955624355,234.1923930895288,-80.0,176.85577625477583,-0.7251923,-3.9408867,-0.039408867,0.9605911330049262,96.0591133,-0.323718737,77081.92982,-2183.27632,-341163,36.60454035113228,1.877155915442681,18.0,19.86182632255476,252.62679826909536,-76.01224099,-77.82358841,-0.954380091,-0.88598679,1950.0,1950.0,1950.0,1950.0,1.0000000000000009,1948.142857142857,-83.2250741,2057.5714285714284,-8.417582418,19.235384061671343,1939.7252747252744,370.0,20.416422857548906,29.287130428469155,0.0,21.42857142857143,21.42857142857143,-18.99743306,13.948880231291414,81.33262228178324,45.69932559556384,34.51089762524212,40.501283470368456,35.204090025617845,38.85560462879261,14.634146341463415,35.204090025617845,30.092240610223097,56.76447313955041,-5.344309122,-85.36585366,0.0,1,0.933817071,1,-5.0,-0.1218981515916189,0.51085514,0.5514429,0.8791443,1.482071,0.9682409,18.18475,27.340044,5.6221194,-4.133483,13.237341,14.810826,70.222015,22.930573,-7.0250583,13.175817,1.5124713,-4.1499066,-2.2115135,2.1636095,2.2779362,15.45761,2.5521743,0.41066676,3.736555,-1.2369697,0.6950092,-0.6512276,0.24365039,2.0373082,4.312866
2017-08-03,1950,1950,1945,1945,2,-5,0,0,0,0,0,2083.1586997150216,1985.45,1887.7413002849787,1937.401044553419,2030.117618415488,1990.706485532012,2076.032727339638,2020.8666666666663,1981.9886688362683,2008.4923496998967,1947.5,2001.5,2010.5,2074.723407,-2074.723407,2020.8666666666663,1958.0915668326693,1949.1016161474845,2009.4083333333333,1994.3935483870969,-16.87820513,-93.43466329,-39.35519289,-41.04232053,1.68712764,-16.87820513,-31.10541311,14.227207977207804,-37.48268763,-39.12851802,1.6458303885717882,222.46436501170524,-83.0,164.22322080800612,-0.841821891,-4.09270217,-0.040927022,0.9590729783037476,95.90729783037474,-0.322279502,77079.92982,-1787.009161,-341165,34.34707318319426,1.7659163590331242,5.0,19.06801237893213,283.4495873803079,-101.7398922,18.813003202286744,-0.972574945,-0.523248572,1947.5,1947.5,1946.6666666666667,1946.25,1.0061141214616078,1936.0,-83.95280381,2058.714285714286,-9.43956044,15.458331087150473,1926.56044,238.95999999996275,20.033931941400034,28.04152793839728,0.0,14.285714285714286,14.285714285714286,-19.99118736,15.061550031464774,72.58750392239483,46.26394715438338,34.15205131205832,40.00440632185112,20.91422012502301,33.121003894284065,8.805031447,20.91422012502301,26.219095216457603,39.00503964240728,-14.47616376,-91.19496855,-1.0,1,0.9262640572734652,0,-14.0,-0.3323771428193118,0.5414046,0.56204176,0.88111764,1.5949336,1.0038716,45.198963,14.852643,8.411793,-8.995321,25.705343,19.937502,81.86052,25.663816,9.632399,18.9019,1.499394,-4.1169987,-2.1778972,2.254417,2.3250008,15.301767,2.5618646,0.5058609,3.7379,-1.3860829,0.6951382,-0.6512276,0.23640452,2.0715451,4.29924
2017-09-03,1945,1950,1931,1931,2,-14,0,0,0,0,0,2082.799539570877,1982.35,1881.9004604291224,1931.005949204397,2023.722933356424,1986.999440267335,2067.5037744555107,2012.1666666666667,1979.4392353944547,2007.766021842261,1938.0,1999.0,2010.5,2071.848938557376,-2071.848939,2012.1666666666667,1950.6511450449889,1941.9512613921104,2006.295833333333,1988.595698924731,-18.51282051,-97.22767955,-40.20583349,-40.87502312,0.6691896338861483,-18.51282051,-26.40527066,7.892450142450141,-38.27568259,-38.95795093,0.6822683431168315,220.57405322515487,-136.0,152.4929907502914,-0.926407093,-6.579583938,-0.065795839,0.9342041606192548,93.42041606,-0.320984155,77077.92982,-1463.080854,-341167,33.25085367010896,1.7219499570227323,19.0,18.377241102236447,312.2960642899127,-60.51251907,105.04754561273148,-0.739677323,-0.047175065,1939.25,1940.5,1937.3333333333333,1935.75,0.9815003329218192,1929.6,-83.57105491,2044.9714285714283,-8.874725275,20.065891457909267,1920.7252747252744,402.6400000005961,19.90643790593484,26.99873510523848,100.0,7.142857142857143,-92.85714286,-22.84539018,18.24901544488724,64.95613787199747,47.38311284394422,32.75812582206098,38.57730490863153,7.813059262668124,21.31045647110298,0.0,7.813059262668124,15.09487410558328,23.80206997742125,35.161397239579664,-100.0,-0.736842105,1,0.9133698570053802,0,36.0,0.8369505862234262,0.51590127,0.56204176,1.0610929,1.17586,1.0345157,29.045416,12.771346,31.862602,-12.2434635,-15.024864,14.241257,51.031937,13.286947,29.501654,9.903528,1.4979755,-4.18072,-2.292399,2.264456,2.391945,14.486159,2.5664074,0.71687174,3.738452,-1.5733366,0.6951924,-0.6512277,0.23481415,2.072766,4.283985
2017-10-03,1931,1967,1931,1967,2,36,0,0,0,0,0,2082.6121265057086,1982.0,1881.3878734942912,1929.9047015609576,2020.0633892689125,1987.2444152046785,2064.240954242463,2006.6666666666667,1978.817273624732,2007.042303136823,1949.0,1999.0,2004.0,2069.0319597862285,-2069.03196,2006.6666666666667,1947.413489816956,1942.537109635852,2003.4541666666669,1985.681720430108,-18.13461538,-56.59715192,-37.54230879,-40.20848026,2.666171467006997,-18.13461538,-22.50854701,4.373931624,-35.76857345,-38.32007543,2.5515019881482104,204.8187637090724,-61.0,158.60063426812772,-0.909968156,-3.007889546,-0.030078895,0.9699211045364892,96.99211045364892,-0.319311473,77079.92982,-1196.921014,-341165,33.44722126510118,1.7004179595882654,36.0,17.75544535503836,-25.37281683,-8.677999414,83.74885060072965,-0.428506511,0.3358984777815815,1949.0,1949.0,1955.0,1958.0,0.9136828743661256,1931.057142857143,-82.79862326,2033.9428571428573,-7.914285714,13.96280774054764,1923.142857142857,194.9599999994971,19.392947598889247,25.832875980248502,100.0,0.0,-100.0,-11.8007662,12.717573607296618,82.08915312301296,43.74029034,33.870128234712205,44.099616900649934,11.15418856,13.293822650687732,24.65753424657534,11.15418856,58.14116294910316,33.151710757047944,52.039557992584896,-75.34246575,1.0,1,0.901778022,1,83.0,1.9361186515236,0.56359017,0.5709051,1.3137269,1.305497,1.0609204,53.064144,15.662125,8.856905,20.316082,36.731876,5.347836,46.931324,11.485659,-2.8939576,5.2949157,1.5181671,-4.196471,-2.1666937,2.037945,2.0466475,13.479373,2.5652955,0.58278584,3.7443125,-1.7992811,0.6948899,-0.6512276,0.24975446,1.9168364,4.325158
2017-03-04,2092,2111,2060,2107,20397,12,2088,520,0,0,89749,2221.218308858149,2071.35,1921.481691141851,2079.327060704454,2077.1096423710933,2057.839939671313,2078.101020366963,2046.3,2112.311467,2079.057731097175,2046.3,2094.5,2059.0,2012.384478292816,2012.384478292816,2046.3,2117.7987482196804,2132.4298309238866,2036.483333333333,2074.3483870967743,70.62820512820508,-17.03505247,21.883363835048385,20.327141398560137,1.5562224364882482,70.62820512820508,53.18091168091158,17.447293447293504,20.97092967213393,19.32954831335364,1.641381358780297,156.9649638559179,-9.0,172.96946488685333,3.449420191850124,-0.425330813,-0.004253308,0.9957466918714556,99.57466918714556,-0.16481267,97160.95073747584,3526.3630761819804,-287644,53.974937915945375,2.561696151682268,51.0,22.727963737188425,199.54891436568352,-10.22856521,-111.9132059,-0.334611486,-0.90295249,2092.5,2085.5,2092.6666666666665,2096.25,0.2252646335457067,2132.8857142857146,76.08858374,2080.4,4.037362637362637,14.786480311439773,2136.923076923077,218.64000000059605,21.69962631059703,20.155706110234654,7.142857142857143,35.714285714285715,28.571428571428573,8.024472830419544,4.8508126575093335,50.84219026901125,20.772201998686054,22.890182471117683,54.01223641520977,65.75520833333336,65.40798611111109,68.75,65.75520833333336,33.35788749217161,27.146955243152195,50.91139096964764,-31.25,0.2941176470588235,1,0.8340962284909758,0,3.0,0.0651942850552191,0.4357765,0.4426709,0.6263659,0.6117255,0.6494721,-5.9679418,-1.7094603,7.592559,6.8120627,6.874882,4.191447,49.371113,-1.214054,14.360477,-1.7631862,1.5386945,-4.292907,-1.6070379,1.0030723,0.3596954,12.931449,2.570216,1.1422222,3.719468,-1.8960676,0.6935308,-0.6512273,0.31760773,0.9028452,4.511247
2017-04-04,2097,2122,2081,2110,27035,3,2104,947,0,0,85464,2219.200312834842,2079.35,1939.499687165158,2083.2910180185027,2079.231600927797,2058.9968247694333,2078.5705483958595,2048.9666666666667,2112.166275398321,2080.097561770023,2048.9666666666667,2094.5,2096.5,2019.369099161103,2019.369099161103,2048.9666666666667,2111.5545154769134,2134.690963190327,2043.975,2078.458064516129,75.09615384615381,-8.411214953,21.03189824901574,20.468092768651257,0.5638054803644827,75.09615384615381,59.32763532763524,15.768518518518576,20.17407692652432,19.498454035987773,0.6756228905365482,145.75318072335233,-44.0,171.61450310922095,3.661166322895179,-2.042711235,-0.020427112,0.979572888,97.95728877,-0.15358446,108370.58488381728,9272.945281585124,-260609,53.04815663623499,2.5141306462670614,41.0,23.56610653297752,203.6526364968832,-22.84145985,-97.5209327,-0.401190708,-0.931390628,2102.5,2101.5,2104.333333333333,2105.75,0.5204188251507531,2125.3714285714286,65.55604521958347,2096.7714285714287,2.2,8.704022058782737,2127.571428571429,75.75999999977648,20.731702596080176,19.65455578,0.0,28.571428571428573,28.571428571428573,8.779784819446892,8.148694307361083,55.84015816813067,19.62545381478565,23.10764326378634,54.38989240972345,63.42368784530388,64.06657650399015,57.45856354,63.42368784530388,35.88086892322702,30.94938858184608,54.90925881148389,-42.54143646,0.3170731707317073,1,0.8415872243130751,1,1.0,0.0184211758935095,0.42318797,0.43404573,0.38938394,0.03237895,0.5364683,-19.855001,-11.852783,5.826164,-16.646404,2.024908,3.9930365,59.481247,-1.6015087,5.857222,-9.159915,1.5460217,-4.328682,-1.6080958,0.97879183,0.34475157,12.771898,2.5647693,1.9224521,3.698583,-1.8998492,0.6935393,-0.6512273,0.3191599,0.90190053,4.5075316
2017-05-04,2109,2128,2091,2111,24881,1,2108,129,0,0,79500,2213.637737498537,2087.65,1961.662262501464,2086.9960378197934,2081.2811750614874,2062.2861660079056,2079.065351673054,2051.733333333333,2112.107961628405,2080.897821766482,2051.733333333333,2094.5,2096.5,2026.0743351946587,2026.0743351946587,2051.733333333333,2108.3857259061133,2136.628500217964,2051.475,2082.4602150537635,68.21794871794873,-8.255553144,20.204887909542776,20.41545179682956,-0.210563887,68.21794871794873,63.673076923076856,4.544871794871874,19.395593089865542,19.477881846763328,-0.082288757,135.34223924311289,-54.0,165.35632431570517,3.3153887372736683,-2.494226328,-0.024942263,0.9750577367205544,97.50577367205544,-0.142698791,110387.96326219566,11422.71791495361,-235728,51.90185973364678,2.458638547306811,37.0,23.99663332368945,211.1310684382861,-60.69762458,-64.80885163,-0.516997561,-0.970846602,2109.75,2109.5,2110.0,2110.25,-0.090556823,2113.342857142857,-29.83971934,2120.8,-0.573626374,6.910861017252227,2112.769230769231,47.75999999977648,19.963827607811783,19.06788830782977,7.142857142857143,21.42857142857143,14.285714285714286,9.047905446359907,9.98145276,57.56466329266184,18.62612024442046,22.756729880516136,54.52395272317996,61.40653775322286,63.528477977286656,58.011049723756905,61.40653775322286,36.77647679,35.33841107011828,56.85404637271406,-41.98895028,0.054054054,1,0.8493754371121819,1,-24.0,-0.5662426886278593,0.42583057,0.44943526,0.33789188,0.55049855,0.58191735,-23.532103,-0.065055706,0.752932,-10.923251,4.3151426,16.601292,73.78623,-0.9119329,12.428232,-12.351672,1.5330575,-4.2241707,-1.6200559,1.1716526,0.55930877,12.803293,2.5649018,2.487286,3.6786366,-1.8878405,0.6937345,-0.65122736,0.30899832,1.0601466,4.4966526
2017-06-04,2106,2115,2072,2087,23853,-24,2095,1004,0,0,72550,2198.996076700196,2095.45,1991.903923299804,2087.341446250185,2081.650131509133,2066.431341,2079.114860407452,2052.4,2110.852563546985,2081.6466903109945,2052.4,2131.0,2100.0,2032.5113617868724,2032.5113617868724,2052.4,2104.469239001759,2133.749785509752,2059.1416666666664,2084.7354838709675,56.634615384615245,-67.7721943,17.41216029,19.81479349515951,-2.402633207,56.634615384615245,65.47507122507116,-8.84045584,16.765309751031054,18.935367427616875,-2.170057677,144.67493644003338,-89.0,153.5451582931548,2.744436575092251,-4.090073529,-0.040900735,0.9590992647058824,95.90992647058825,-0.132488416,103176.5911691724,8969.213970373894,-259581,51.26601260981487,2.456445262,43.0,24.081383401040643,219.7478695604442,-60.92028204,36.50043504370495,-0.639410414,-0.995801525,2095.0,2093.5,2091.333333333333,2090.25,0.4865149180074781,2090.742857142857,-78.3817078,2153.9714285714285,-4.863736264,9.423375191501917,2085.879120879121,88.79999999981374,18.750296186698243,18.85949706222136,0.0,14.285714285714286,14.285714285714286,1.3485791822375908,2.974387712222231,55.16554379177195,20.157456188532453,21.393337902300964,50.67428959111879,52.66611629728416,59.16544729860359,42.52873563218391,52.66611629728416,0.0,24.21911524,57.50176351438194,-57.47126437,-0.441860465,1,0.8513792200291123,-1,-81.0,-1.8992762997365809,0.3897161,0.44428718,0.4083527,0.36552027,0.48607573,-5.349757,-11.450842,3.2672892,-28.884775,7.0340815,24.327818,82.83921,8.594968,18.645117,-3.966727,1.5008918,-4.1350813,-1.5211681,1.3704276,0.7065766,13.420058,2.6071658,3.2517474,3.6694198,-1.7787526,0.69395125,-0.65122736,0.29593384,1.1428435,4.4662414
2017-07-04,2061,2062,1989,2006,39366,-81,2011,1101,556,0,63394,2192.305005136701,2097.4,2002.494995,2077.5278382428583,2076.7694778633827,2069.7458333333334,2078.6507400981977,2051.6666666666665,2105.609935369636,2082.2457714374605,2051.6666666666665,2091.0,2088.0,2187.0,-2187.0,2051.6666666666665,2090.3364466644543,2116.327391857108,2066.945833333333,2081.7419354838707,41.69230769230762,-204.2177466,8.564158189,17.564666433911047,-9.000508245,41.69230769230762,63.922364672364616,-22.23005698,8.433639741173465,16.835021890328193,-8.401382149,217.3410124086024,-125.0,142.5776469865009,2.0186971581809345,-5.865790709,-0.058657907,0.9413420929141249,94.13420929141247,-0.123945789,82145.44048,458.39495962453657,-298947,54.60415456625667,2.7220416035023263,98.0,23.917167987157683,230.7841695705298,-37.30956949,67.18891881595673,-0.774769834,-0.994908592,2029.5,2025.5,2019.0,2015.75,1.5114085738559784,2059.914285714286,-83.20926526,2169.0857142857144,-8.397802198,40.06694398129629,2051.516483516484,1605.3600000003353,18.89472466805402,19.65731755630318,100.0,7.142857142857143,-92.85714286,-19.34839547,20.772294925679155,44.732672482724034,28.430726842128166,18.65081095530106,40.32580227,36.37521464726648,50.149289565924455,8.585858585858587,36.37521464726648,0.0,12.25882559831873,52.28350954755282,-91.41414141,-0.753424658,0,0.8509613475785439,-1,-51.0,-1.1976796623109378,0.38804537,0.4257298,0.33224395,0.15089022,0.31063637,-19.223837,1.4795477,-5.447275,-2.689109,2.1190612,20.163305,13.484344,6.393344,11.302812,-11.762292,1.4878621,-4.31327,-1.6818228,1.4867495,0.959919,13.569904,2.6193142,3.8180559,3.6654885,-1.6935524,0.69425195,-0.6512275,0.2835218,1.219788,4.404819
2017-10-04,1984,1990,1943,1955,26536,-51,1966,912,16,0,45904,2204.555808607061,2092.65,1980.7441913929392,2062.273565935748,2068.913382517358,2073.9634057971016,2077.2940410566875,2049.633333333333,2098.079438601154,2082.641613116553,2049.633333333333,2065.5,2063.0,2183.04,-2183.04,2049.633333333333,2063.8480486208573,2091.649047320966,2074.1416666666664,2075.505376344086,24.583333333333485,-248.0719794,-2.534010501,13.544931046943478,-16.07894155,24.583333333333485,59.37464387464385,-34.79131054,-2.037014251,13.060614662029616,-15.09762891,247.8166543794165,-195.0,132.39352934460797,1.1910529715762346,-9.069767442,-0.090697674,0.9093023255813952,90.93023255813954,-0.117490643,69159.73835658132,-7196.790309,-325483,55.20385781152405,2.823726742277445,63.0,23.40507756982445,250.1973193375071,-15.80790967,67.51800414509239,-0.94086492,-0.904846972,1968.0,1966.5,1962.6666666666667,1960.75,1.0183952779131542,2024.5428571428567,-85.09508403,2176.0285714285715,-11.65274725,62.57603375094794,2012.89011,3915.759999999777,19.713509711657448,20.728533215769858,100.0,0.0,-100.0,-29.15796742,30.35771527850196,35.21653003,32.06513149672404,17.130470663406925,35.42101628875894,18.70486473934752,35.91539856129934,5.0,18.70486473934752,0.0,-6.87e-14,46.6379405,-95.0,-0.617021277,1,0.8597936281147652,-1,17.0,0.3926060491871858,0.3731736,0.41865352,0.2767651,0.12251296,0.303519,17.011528,-6.2613025,21.008657,-2.4948142,-2.330752,15.482266,2.040991,6.5833592,23.801268,-1.7503307,1.4972857,-4.3417907,-1.9832654,1.723118,1.4868011,13.548567,2.6313848,4.4312725,3.6655452,-1.6293737,0.69458336,-0.65122753,0.2666598,1.4762808,4.342514
2017-11-04,1943,1980,1934,1972,18451,17,1962,145,17,0,31845,2210.3609881894963,2086.7,1963.039011810503,2050.600374183383,2062.660906225916,2077.130253623188,2076.535218486996,2050.6,2035.039719300577,2070.741139662559,2050.6,2065.5,2058.5,2173.4384,-2173.4384,2050.6,2034.3665247574927,2073.009671338369,2080.1625,2070.4967741935484,11.179487179487296,-183.8235294,-9.844153942,8.867114049219346,-18.71126799,11.179487179487296,53.24358974358976,-42.06410256,-8.971649542,8.654161821160615,-17.62581136,239.1154647808868,-157.0,122.93684867713596,0.5416014508956356,-7.374354157,-0.073743542,0.9262564584311884,92.62564584311885,-0.112581221,81192.99922614654,-5845.438523,-307032,54.54643939641519,2.766046622536267,46.0,22.682478849654487,265.339529,7.260028257064757,18.76442152645909,-0.99669368,-0.76222192,1957.25,1957.0,1962.0,1964.5,0.9328821029557428,2000.8,-85.66265009,2172.2,-13.18461538,62.13340486404709,1987.6153846153843,3860.56,20.59746638357316,21.86129501240056,100.0,7.142857142857143,-92.85714286,-23.75463189,32.08890311847734,35.57598038520865,31.312174075472488,16.09858237147444,38.12268405259533,9.615634254188487,21.56523788026745,15.261044176706823,9.615634254188487,9.457423002709184,3.152474334236325,48.446390736145695,-84.73895582,0.6304347826086957,1,0.8699945977696457,1,-31.0,-0.7299485706938427,0.40693706,0.43017727,0.40413567,0.30270422,0.40665814,-7.911851,-4.3360353,-6.225001,1.0906168,-1.5534171,8.167336,-0.060565032,2.387426,-0.77805054,-10.608279,1.509041,-4.2912207,-1.9213045,1.6776856,1.445582,13.22847,2.644022,5.0988374,3.664592,-1.6449884,0.69453126,-0.65122753,0.2715711,1.5030034,4.36858
2017-12-04,1955,1963,1924,1941,17433,-31,1941,623,0,0,20769,2219.638502775903,2081.35,1943.061497224097,2036.186684526283,2054.811815501663,2079.050214097497,2075.8444590188165,2050.9333333333334,2030.337733335548,2069.731054504384,2050.9333333333334,2045.5,2052.0,2159.072096,-2159.072096,2050.9333333333334,2004.3933448196403,2051.0091441534446,2084.3708333333334,2063.425806451613,-5.891025641,-150.6007265,-17.93222468,3.507246303,-21.43947099,-5.891025641,45.46011396011394,-51.3511396,-16.64807548,3.593714360402215,-20.24178984,232.0357887251092,-145.0,114.15564520019768,-0.285444504,-6.951102589,-0.069511026,0.9304889741131352,93.04889741131352,-0.109365633,78957.99922614654,-5472.345654,-324465,54.07883658238553,2.7861327450997178,48.0,22.06529196266435,288.98700181505046,2.694035322,-59.17124768,-0.94559241,-0.438575037,1945.75,1943.5,1942.6666666666667,1942.25,0.8782339126980897,1976.1714285714284,-86.02508514,2163.2571428571428,-14.39120879,52.13597606259696,1961.78022,2718.159999999684,21.558402087582376,22.787806692147804,100.0,0.0,-100.0,-29.54307631,34.05056623970219,30.12367729,30.64782077,15.07794023034304,35.22846184367414,8.967223058902292,12.429240684146054,6.640625,8.967223058902292,0.0,3.152474334236325,42.91690649,-93.359375,-0.358974359,1,0.872222457,0,-62.0,-1.4549317627003402,0.41569507,0.42502916,0.33067852,0.23333055,0.45141864,-17.44018,-13.20288,-9.762064,-13.334863,-1.7616527,10.342512,36.366142,6.820741,0.29827383,-2.65724,1.4920924,-4.135668,-1.9289899,1.937463,1.6974695,12.784244,2.6527224,5.554164,3.6644073,-1.4713413,0.69475865,-0.6512276,0.25616947,1.6765889,4.354135
