Date,Open,High,Low,Close,Volume,Change,Wave,EFP Volume,EFS Volume,Block Volume,Last,Previous Day Open Interest,BB_UPPER,BB_MIDDLE,BB_LOWER,DEMA,EMA,HT_TRENDLINE,KAMA,MA,MAMA,FAMA,MAVP,MIDPOINT,MIDPRICE,SAR,SAREXT,SMA,T3,TEMA,TRIMA,WMA,APO,CCI,MACD,MACD_signal,MACD_hist,MACDEXT,MACDEXT_signal,MACDEXT_hist,MACDFIX,MACDFIX_signal,MACDFIX_hist,MINUS_DM,MOM,PLUS_DM,PPO,ROC,ROCP,ROCR,ROCR100,TRIX,AD,ADOSC,OBV,ATR,NATR,TRANGE,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR_inphase,HT_PHASOR_quadrature,HT_SINE_sine,HT_SINE_leadsine,AVGPRICE,MEDPRICE,TYPPRICE,WCLPRICE,BETA,LINEARREG,LINEARREG_ANGLE,LINEARREG_INTERCEPT,LINEARREG_SLOPE,STDDEV,TSF,VAR,ADX,ADXR,AROON_down,AROON_up,AROONOSC,CMO,DX,MFI,MINUS_DI,PLUS_DI,RSI,STOCH_slowk,STOCH_slowd,STOCHF_fastk,STOCHF_fastd,STOCHRSI_fastk,STOCHRSI_fastd,ULTOSC,WILLR,BOP,HT_TRENDMODE,CORREL,DEMA_Trend,EMA_Trend,HT_TRENDLINE_Trend,KAMA_Trend,MA_Trend,MAMA_Trend,MAVP_Trend,MIDPOINT_Trend,MIDPRICE_Trend,SAR_Trend,SAREXT_Trend,SMA_Trend,T3_Trend,TEMA_Trend,TRIMA_Trend,WMA_Trend,ADX_Trend,ADXR_Trend,AROONOSC_Trend,DX_Trend,TRIX_Trend,DMI_Trend,AROON_Up_Trend,AROON_Down_Trend,PM_Uptrend,PM_Downtrend,ROC_Trend,ROCP_Trend,ROCR_Trend,ROCR100_Trend,ROC_Buy_Sell_Signal,ROCP_Buy_Sell_Signal,ROCR_Buy_Sell_Signal,ROCR100_Buy_Sell_Signal,APO_Buy_Sell_Signal,MACD_Buy_Sell_Signal,MACDEXT_Buy_Sell_Signal,MACDFIX_Buy_Sell_Signal,PPO_Buy_Sell_Signal,MOM_Buy_Sell_Signal,STOCH_Buy_Sell_Signal,STOCHF_Buy_Sell_Signal,STOCHRSI_Buy_Sell_Signal,ULTOSC_Buy_Sell_Signal,WILLR_Buy_Sell_Signal,BOP_Buy_Sell_Pressure,MFI_Buy_Sell_Pressure,AD_Buy_Sell_Pressure,ADOSC_Buy_Sell_Pressure,OBV_Buy_Sell_Pressure,BB_Overbought_Oversold_Signal,CCI_Overbought_Oversold_Signal,RSI_Overbought_Oversold_Signal,STOCH_Overbought_Oversold_Signal,STOCHF_Overbought_Oversold_Signal,STOCHRSI_Overbought_Oversold_Signal,ULTOSC_Overbought_Oversold_Signal,WILLR_Overbought_Oversold_Signal,BB_RSI_Reversal,BB_Volatility,ATR_Volatility,NATR_Volatility,TRANGE_Volatility,PATTERN_SUM,NEXT_DAY_CLOSEPRICE,DAILY_CLOSEPRICE_CHANGE,DAILY_CLOSEPRICE_CHANGE_PERCENT,DAILY_CLOSEPRICE_DIRECTION,DAILY_MIDPRICE,NEXT_DAY_MIDPRICE,DAILY_MIDPRICE_CHANGE,DAILY_MIDPRICE_CHANGE_PERCENT,DAILY_MIDPRICE_DIRECTION,scaled_NET_SENTIMENT,scaled_UNCERTAINTY_MODAL,scaled_REGULATORY_PRESSURE
13/05/2014,91.3,91.54,90.51,90.93,8574,-0.37,90.87,170,106,0,0,116575,95.42055667,92.39450000000002,89.36844332505184,93.15073590580782,92.05225746,91.95931943019946,90.77059949216108,91.88833333333332,92.12311176758072,92.46365402351827,91.88833333333332,92.775,92.695,94.8022,-94.8022,91.88833333333332,92.54589592821122,92.83683376,91.86570833333336,92.32969892,1.2180128205128966,-166.969697,0.2614257329098137,0.5673948382785562,-0.305969105,1.2180128205128966,1.0949074074074916,0.123105413,0.2535094898942986,0.5402929161531984,-0.286783426,5.316421763558132,-3.33,3.513905923924732,1.325206756246012,-3.532781668,-0.035327817,0.9646721833227244,96.46721833227244,0.1089011738589107,-159563.9755,-7887.413289,-99831,1.6294139002658663,1.7919431433694777,1.0300000000000011,24.918398712362936,200.20091877759043,-0.177143858,-3.537315395,-0.345313248,-0.907784205,91.07,91.025,90.99333333333334,90.9775,0.6161612082153978,92.25542857142868,-7.254546436,93.91028571428564,-0.127296703,0.7952710229814163,92.12813187,0.6324559999939083,16.66985292,17.52131357893139,0.0,50.0,50.0,-11.75865563,20.41278538494664,20.76709479,23.31138423,15.407733768268605,44.12067218747113,30.525289879853588,46.25752552739791,9.794988610478514,30.525289879853588,0.0,-3.79e-14,41.55506344761255,-90.20501139,-0.359223301,0,0.9047032677219706,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,1,-1,-1,1,1,-1,-1,1,1,1,-1,1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,0,-1,-1,0,-1,0,1,1,1,1,0,90.7,-0.23,-0.002529418,-1.0,91.025,91.37,0.3449999999999988,0.003790168,1.0,5.0,5.0,5.0
14/05/2014,90.93,92.13,90.61,90.7,9141,-0.23,91.29,328,14,500,0,115582,95.34907387146971,92.43350000000002,89.51792612853032,92.91101003822492,91.96501504172726,91.94559692307696,90.76993582,91.84266666666664,92.05195617920168,92.45336157741036,91.84266666666664,92.66,92.695,94.716156,-94.716156,91.84266666666664,91.95500826619929,92.47471383460864,92.00433333333338,92.25303225806472,1.0749358974359922,-134.6938776,0.1021345665609203,0.474342784,-0.372208217,1.0749358974359922,1.1752492877493712,-0.10031339,0.1027393028218455,0.4527821934869278,-0.350042891,4.936677351875408,-3.44,3.852912643644384,1.1694988778558526,-3.654132144,-0.036541321,0.9634586785638412,96.34586785638412,0.1064651985325904,-167622.4886,-9779.560591,-108972,1.621598621675447,1.7878705861912314,1.519999999999996,24.74501088806537,215.6184377217786,-1.463390705,-2.872743544,-0.582384595,-0.986624669,91.0925,91.37,91.14666666666666,91.035,0.6031210387446357,91.58228571,-11.82238612,94.30342857,-0.209318681,0.8950843535641732,91.37296703296704,0.8011759999953938,16.35987013778699,17.67677941376793,85.71428571428572,42.85714285714286,-42.85714286,-13.65779315,12.330093995094622,32.22160643,21.750246933734925,16.975345042863516,43.17110342,14.835479763287042,31.627799285401384,4.555808656,14.835479763287042,0.0,-3.79e-14,36.13701623082086,-95.44419134,-0.151315789,0,0.9045828148679528,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,1,1,-1,-1,1,1,1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,0,-1,0,1,1,1,-1,-1,90.36,-0.34,-0.003748622,-1.0,91.37,90.695,-0.675,-0.007387545,-1.0,5.0,5.0,5.0
15/05/2014,90.7,91.29,90.1,90.36,11389,-0.34,90.47,42,0,0,0,116325,95.39407158872632,92.39950000000002,89.40492841127372,92.64955999161708,91.86146568419646,91.93148923076924,90.76646730959708,91.80433333,91.96735837,92.44121149723114,91.80433333,92.49,92.495,94.63183288,-94.63183288,91.80433333,91.39700031479975,92.09369838232342,92.12991666666672,92.15737634408625,0.8049358974359677,-136.0430609,-0.050952639,0.3692836994276207,-0.420236338,0.8049358974359677,1.1968660968661784,-0.391930199,-0.042459574,0.3537338400054203,-0.396193414,5.094057541027169,-3.71,3.5777045976697845,0.8762711060123419,-3.943871585,-0.039438716,0.960561284,96.05612841501012,0.1034024959857493,-174034.7827,-11704.84529,-120361,1.590770149,1.760480466,1.190000000000012,24.80573759117149,230.7599689,-1.736029323,-0.90471249,-0.774502716,-0.994951072,90.6125,90.695,90.58333333333331,90.5275,0.5819737781317463,90.91914286,-15.79510056,94.59657142857148,-0.282879121,0.6869643367704743,90.63626373626366,0.4719199999944976,16.44031508183703,17.751458989648878,100.0,35.714285714285715,-64.28571429,-16.51809849,17.486099354487557,27.28543750602899,22.87830465537897,16.068097993242283,41.74095075403318,6.592924071440972,17.31789790486054,5.427974947808033,6.592924071440972,0.0,-3.79e-14,32.78366823374205,-94.57202505,-0.285714286,0,0.9043931406897942,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,1,1,-1,-1,1,1,1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,0,-1,0,1,1,1,1,-1,89.82,-0.54,-0.005976096,-1.0,90.695,90.3,-0.395,-0.004355257,-1.0,5.0,5.0,5.0
16/05/2014,90.44,90.84,89.76,89.82,9120,-0.54,90.05,101,0,0,0,114395,95.43205967154825,92.38200000000002,89.33194032845181,92.34379752630632,91.72975822069992,91.93412,90.75841941502402,91.76566666666665,90.89367919,92.05432841920354,91.76566666666665,92.22,92.325,94.45055956,-94.45055956,91.76566666666665,90.86360347050844,91.66097231,92.23766666666673,92.02935484,0.4687820512821332,-130.242502,-0.213389023,0.252749155,-0.466138178,0.4687820512821332,1.156787749287828,-0.688005698,-0.196644521,0.2436581678937829,-0.440302688,5.070196288096646,-4.37,3.322154269,0.510459071,-4.63955834,-0.046395583,0.953604417,95.36044166,0.099676268,-182141.4494,-14007.77885,-129481,1.5542865666487278,1.7304459659861142,1.0799999999999983,24.978312600082205,244.98382072518515,-1.646955258,-1.087826353,-0.906188411,-0.939789164,90.215,90.3,90.14,90.06,0.5809845601365985,90.10971428571412,-20.77047051,95.04028571428582,-0.379274725,0.5044759657249349,89.73043956043938,0.2544959999941056,16.75379199828775,18.387542131372456,100.0,28.571428571428573,-71.42857143,-20.99466652,20.82899191214709,24.329499444044064,23.30538953702675,15.270434308249955,39.50266673948958,3.717791415706342,8.382065083478123,1.169590643274622,3.717791415706342,0.0,-3.79e-14,32.47592266033796,-98.83040936,-0.574074074,1,0.905774651,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,1,1,-1,-1,1,1,1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,0,-1,0,1,1,1,1,-1,89.15,-0.67,-0.007459363,-1.0,90.3,89.525,-0.775,-0.008582503,-1.0,5.0,5.0,5.0
19/05/2014,89.8,89.93,89.12,89.15,12216,-0.67,89.46,24,0,0,0,111839,95.50773532032134,92.35500000000002,89.20226467967869,91.98204787,91.56332220646122,91.9408,90.72483931998347,91.65733333333333,90.79665762164396,92.01933884424056,91.65733333333333,91.885,92.005,94.16912599,-94.16912599,91.65733333333333,90.32372446615358,91.16056312,92.32375000000006,91.86060215053786,0.053782051,-131.7512794,-0.391669506,0.1238654227909931,-0.515534929,0.053782051,1.0377421652422405,-0.983960114,-0.365910184,0.1217444975178115,-0.487654682,5.348039410375458,-5.47,3.084857535745886,0.058560351,-5.781018812,-0.057810188,0.9421898118790952,94.21898118790952,0.095226946,-193452.5605,-17275.44349,-141697,1.5011232404595332,1.683817432,0.8100000000000023,24.898156044554742,259.31663559048553,-2.194681315,-0.998278931,-0.982666663,-0.825934642,89.50000000000001,89.525,89.40000000000002,89.3375,0.307368322,89.46971428571428,-22.85943276,94.95028571428573,-0.421582418,0.6411052955603084,89.04813186813186,0.4110159999954703,17.474059529362293,19.231723845851416,100.0,21.42857142857143,-78.57142857,-26.27695195,26.83753743333136,21.22133811715802,25.452909892171533,14.681754351921272,36.86152402320309,2.3724987556641377,4.227738080937155,0.5199306759098987,2.3724987556641377,0.0,-3.79e-14,27.44064408,-99.48006932,-0.802469136,1,0.91107195,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,1,-1,-1,1,1,-1,-1,1,1,1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,-1,1,1,1,-1,89.0,-0.15,-0.001682557,-1.0,89.525,89.225,-0.3,-0.003351019,-1.0,5.0,5.0,5.0
20/05/2014,89.2,89.74,88.71,89.0,12311,-0.15,89.1,170,42,0,0,111415,95.68797331429796,92.25450000000002,88.82102669,91.63495145023322,91.39794658023791,91.91788,90.70500828156196,91.60333333333332,90.70682474056176,91.98652599,91.60333333333332,91.81,91.8,93.76519591163904,-93.76519591,91.60333333333332,89.81668204260649,90.69646885552486,92.38800000000006,91.68916129,-0.377948718,-119.3413174,-0.538850289,-0.00867772,-0.530172569,-0.377948718,0.8400997150997872,-1.218048433,-0.506128822,-0.003830166,-0.502298656,5.376036595,-4.7,2.864510568906894,-0.411531251,-5.016008538,-0.050160085,0.9498399146211312,94.98399146211312,0.090171464,-198831.1527,-18753.09079,-154008,1.467471580426709,1.6488444723895612,1.0300000000000011,24.61266593387652,274.1243080253386,-2.279264403,0.1078985070499434,-0.99741036,-0.65442008,89.1625,89.225,89.14999999999999,89.1125,0.4499266812492724,88.92000000000012,-24.21203551,94.76571429,-0.44967033,0.6612594044673414,88.47032967,0.4372639999965031,18.402888203387583,19.51655187473724,100.0,14.285714285714286,-85.71428571,-27.44651827,30.47766096571633,18.79473198360673,26.17262805931074,13.945546754058624,36.27674086441463,2.127359317829561,2.7392164964000187,4.692556634304303,2.127359317829561,0.0,-3.79e-14,28.442897789221533,-95.30744337,-0.194174757,1,0.9193777735777884,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,1,-1,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,0,1,1,1,1,-1,89.29,0.2900000000000062,0.003258427,1.0,89.225,89.78,0.5550000000000068,0.00622023,1.0,5.0,5.0,5.0
21/05/2014,89.0,90.63,88.93,89.29,12326,0.29,89.49,36,5,0,0,111022,95.72540192,92.074,88.42259807744972,91.35644168,91.26195002667416,91.90264666666668,90.67995298885629,91.51999999999998,90.63082402551004,91.95016499516336,91.51999999999998,91.81,91.8,93.25967632047517,-93.25967632,91.51999999999998,89.42784711287828,90.34518752909074,92.41687500000006,91.53991397849484,-0.759807692,-87.40362471,-0.624888221,-0.13191982,-0.492968401,-0.759807692,0.5853276353277074,-1.345135328,-0.588931777,-0.120850489,-0.468081289,4.992033981395175,-3.26,3.549902671127831,-0.827881871,-3.522420313,-0.035224203,0.9647757968665588,96.47757968665589,0.084745175,-205936.7292,-19913.62167,-141682,1.484080753253372,1.6620906632919386,1.6999999999999886,24.35342008,295.48063125405315,-2.119392668,0.4517064623217791,-0.902730766,-0.334125499,89.4625,89.78,89.61666666666667,89.535,0.4462246530418177,88.58171428571436,-24.18898744,94.42114285714284,-0.449186813,0.5011426942469697,88.13252747252756,0.2511439999971117,18.294321536882528,19.42620973112256,92.85714285714286,7.142857142857143,-85.71428571,-23.37151565,16.882954872316766,27.07110676391831,24.030789372411483,17.088618326791156,38.31424217435241,4.865866859607556,3.1219083110337564,9.385113268608606,4.865866859607556,8.060729744005618,2.6869099146685014,24.93004598171257,-90.61488673,0.1705882352941224,1,0.923735727,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,0,1,1,1,-1,0,87.78,-1.51,-0.016911188,-1.0,89.78,89.21000000000001,-0.57,-0.006348853,-1.0,5.0,5.0,5.0
22/05/2014,89.29,90.66,87.76,87.78,22405,-1.51,88.99,251,0,0,0,111389,95.91822699956874,91.83,87.74177300043128,90.91555459578764,91.03730809,91.85063833333336,90.62558204911574,91.43133333333331,90.39518353,91.88589996213167,91.43133333333331,91.2,91.205,92.80470868842764,-92.80470869,91.43133333333331,88.99464793396214,89.76724880558447,92.40975000000006,91.29862366,-1.170833333,-112.8524531,-0.805631464,-0.266662149,-0.538969316,-1.170833333,0.2935185185185894,-1.464351852,-0.760660118,-0.248812415,-0.511847704,5.805460125581236,-5.27,3.2963381946187003,-1.276878056,-5.663621709,-0.056636217,0.9433637829124129,94.33637829124127,0.078609109,-228032.6947,-25608.58954,-164087,1.585217842306702,1.8058986583580563,2.8999999999999915,24.16602909707036,309.01223609084866,-1.92503247,0.6284738489436918,-0.777011546,-0.104316071,88.87250000000002,89.21000000000001,88.73333333333335,88.495,0.3862705391904302,88.00885714285712,-25.02688852,94.07828571428573,-0.466879121,0.6733617155702728,87.54197802,0.453416,18.95667861883683,19.723905091049147,100.0,0.0,-100.0,-35.02167946,27.567320684242745,22.83390342205916,26.162894510741246,14.85528219848067,32.48916027053054,4.789315221628862,3.927513799688665,0.2902757619738174,4.789315221628862,0.0,2.6869099146685014,19.43083831583944,-99.70972424,-0.520689655,1,0.9223472492736384,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,1,-1,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,86.31,-1.47,-0.016746411,-1.0,89.21000000000001,86.715,-2.495,-0.027967717,-1.0,5.0,5.0,5.0
23/05/2014,87.9,88.17,85.26,86.31,23542,-1.47,86.29,1284,0,0,0,109665,96.20075493726875,91.498,86.79524506273124,90.33311104310498,90.73232047079397,91.75851333333335,90.54325148976652,91.34099999999998,88.35259176573335,91.00257291,91.34099999999998,90.005,89.765,92.19934364581631,-92.19934365,91.34099999999998,88.38261745,88.99933394626295,92.35466666666672,90.96821505376366,-1.508910256,-177.7029784,-1.055323391,-0.424394397,-0.630928993,-1.508910256,-0.021894587,-1.48701567,-0.9973741,-0.398524752,-0.598849348,7.890784402325433,-6.05,3.060885466,-1.648846599,-6.550454742,-0.065504547,0.9344954525768732,93.44954525768732,0.071509096,-234585.6226,-27695.31802,-187629,1.6798451392847944,1.9462925956259929,2.9099999999999966,24.09517810340452,-38.89024945,-1.719245405,0.4132752183856033,-0.627830608,0.1064332854245555,86.91,86.715,86.58,86.5125,0.7449532481885417,87.30257142857147,-25.83718373,93.59742857142858,-0.48421978,1.1333949002869024,86.81835165,1.2845839999963573,20.752768757522063,19.92701115347809,100.0,0.0,-100.0,-43.95483719,44.10194056043012,19.67245723106196,33.55682341536009,13.01690527261384,28.02258140661434,7.109702373864084,5.588294818,11.65371809100997,7.109702373864084,0.0,2.6869099146685014,23.12479519708215,-88.34628191,-0.546391753,1,0.936190924,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,1,-1,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,0,86.31,0.0,0.0,0.0,86.715,86.31,-0.405,-0.004670472,-1.0,5.0,5.0,5.0
26/05/2014,86.31,86.31,86.31,86.31,23542,0.0,0.0,0,0,0,0,109665,96.38824037,91.1945,86.00075963297988,89.80665165498995,90.44700947267822,91.61887500000002,90.46249159247996,91.25066666666665,87.33129588286667,90.08475365549074,91.25066666666665,89.68,89.765,91.22783553540204,-91.22783554,91.25066666666665,87.70737837922923,88.33333426407387,92.24341666666672,90.64363440860238,-1.922115385,-157.5941151,-1.238924491,-0.587300416,-0.651624075,-1.922115385,-0.370797721,-1.551317664,-1.17227001,-0.553273803,-0.618996206,7.3271569450164735,-4.99,2.842250790257961,-2.10378534,-5.465498357,-0.054654984,0.945345016,94.53450164293538,0.063688939,-234585.6226,-26031.22349,-187629,1.559856200764452,1.8072716959384216,0.0,24.259747266961373,-28.76992366,-1.766743446,-0.006344747,-0.481293607,0.2794951556388509,86.31,86.31,86.31,86.31,0.3058022529485829,86.70228571428565,-26.35209609,93.14200000000004,-0.495362637,1.2713363048366078,86.20692308,1.616296,22.420566743444063,20.20751080973497,92.85714285714286,14.285714285714286,-78.57142857,-43.95483719,44.10194056,17.30872792950817,33.55682341536009,13.016905272613844,28.02258140661434,7.865903981331205,6.588307192274722,11.65371809100997,7.865903981331205,0.0,-3.79e-14,22.258479538105263,-88.34628191,0.0,1,0.932071806,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,1,-1,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,1,1,84.97,-1.34,-0.015525432,-1.0,86.31,85.675,-0.635,-0.007357201,-1.0,5.0,5.0,5.0
27/05/2014,86.5,86.5,84.85,84.97,13007,-1.34,85.52,231,88,500,0,105009,96.38520291413256,90.73,85.07479708586742,89.16405129,90.09365402,91.41833333333334,90.17205412942111,91.05266666666664,87.19400938138072,90.00071925493918,91.05266666666664,89.00999999999999,89.56,90.39233856044576,-90.39233856,91.05266666666664,86.93552935012633,87.51520267855255,92.07245833,90.23843010752712,-2.356410256,-158.3043904,-1.475547296,-0.764949792,-0.710597504,-2.356410256,-0.752058405,-1.604351852,-1.397093881,-0.722037819,-0.675056062,8.263788591801019,-5.96,2.6392328766681064,-2.584262712,-6.554492467,-0.065544925,0.9344550753326734,93.44550753326732,0.05495927,-245700.6953,-26520.59673,-200636,1.5662950435669916,1.8433506456007904,1.6500000000000057,24.686625978629884,-26.96960723,-1.786879664,0.2636761638576914,-0.453517798,0.3095214425238161,85.705,85.675,85.44,85.32249999999999,0.1819132578440132,85.80428571428571,-28.82046078,92.95714285714284,-0.55021978,1.4766502632629337,85.25406593406593,2.180495999994492,24.503892596176872,20.69418233,100.0,7.142857142857143,-92.85714286,-51.0669071,51.587128681703376,17.421837312390284,37.69043729156776,12.03731679856827,24.466546449352432,8.193773844112773,7.723126733102692,1.2738853503185192,8.193773844112773,0.0,-3.79e-14,21.521817148227044,-98.72611465,-0.927272727,1,0.9462699531686464,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,1,-1,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,84.87,-0.1,-0.001176886,-1.0,85.675,84.815,-0.86,-0.010037934,-1.0,5.0,5.0,5.0
28/05/2014,85.26,85.77,83.86,84.87,15909,-0.1,84.67,655,31,0,0,103390,96.23845872,90.2665,84.29454127609579,88.57174836128875,89.75664408587136,91.15885333333333,89.93554248265832,90.88433333333332,86.03200469069037,89.00854061387697,90.88433333333332,88.61500000000001,88.785,89.50556439077442,-89.50556439,90.88433333333332,86.17426930821563,86.79045460592589,91.85787500000006,89.83954838709701,-2.656089744,-146.8612176,-1.652097388,-0.942379311,-0.709718077,-2.656089744,-1.136616809,-1.519472934,-1.565644344,-0.890759124,-0.67488522,8.663517978100941,-5.83,2.450716242620385,-2.920483348,-6.427783903,-0.064277839,0.9357221609702316,93.57221609702316,0.045547145,-244784.4702,-24018.30536,-216545,1.5908453975979204,1.8744496260138097,1.9099999999999968,25.500622093543925,-20.65724261,-1.379902327,-0.327599484,-0.352776664,0.4121943852457935,84.94,84.815,84.83333333333333,84.8425,-0.075327404,85.16857142857148,-29.16727844,92.42428571428567,-0.558131868,1.0664783167030905,84.61043956043963,1.1373759999978574,26.74643622,21.40915292454155,100.0,0.0,-100.0,-51.56091478,55.89950339446184,11.304582100408563,38.90337333007049,11.004897681718363,24.21954260974905,7.727136849,7.928938224917707,10.253807106599044,7.727136849,0.0,-3.79e-14,25.815879336547827,-89.74619289,-0.204188482,1,0.9588742438499231,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,1,1,-1,-1,1,-1,1,-1,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,86.15,1.2800000000000011,0.01508189,1.0,84.815,85.72999999999999,0.915,0.010788186,1.0,5.0,5.0,5.0
29/05/2014,84.87,86.94,84.52,86.15,16926,1.28,85.6,37,168,0,0,102092,95.83144111697167,89.8705,83.90955888302832,88.19783186245374,89.52395737065385,90.95126037037036,89.77572551177418,90.72133333333332,86.09100234534519,88.27915604674403,90.72133333333332,88.08500000000001,88.18,88.48936280043503,-88.4893628,90.72133333333332,85.67492389126227,86.3993421,91.60358333,89.53410752688195,-2.794807692,-91.20794453,-1.669484526,-1.087800354,-0.581684172,-2.794807692,-1.499237892,-1.295569801,-1.584553646,-1.029518028,-0.555035618,8.044695265379445,-4.21,3.445665082433216,-3.081806885,-4.659141213,-0.046591412,0.9534085878707392,95.34085878707394,0.036058215,-238909.3297,-18941.79552,-199619,1.6500707263409262,1.915346171028353,2.4200000000000017,26.942057759322523,-23.52495694,-1.742027416,-2.962668857,-0.399148485,0.3660959199518425,85.62,85.72999999999999,85.87,85.94,0.3452049884096806,84.99714285714288,-27.30566635,91.70857143,-0.516263736,0.6581914615060327,84.48087912087915,0.4332159999994474,27.694913429091034,22.03842423250593,92.85714285714286,0.0,-92.85714286,-33.04578329,40.02511708713918,18.89991258253524,34.827544936017205,14.917166099423158,33.47710835665777,12.677440695515708,9.532783796,26.50462963,12.677440695515708,43.25958584302092,14.419861947673605,31.831935464571515,-73.49537037,0.5289256198347109,1,0.963135043,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,1,-1,-1,1,1,-1,-1,1,-1,1,-1,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,1,1,-1,-1,-1,-1,0,0,0,-1,0,0,0,0,0,1,-1,-1,-1,0,86.27,0.1199999999999903,0.001392919,1.0,85.72999999999999,86.05,0.3200000000000074,0.003732649,1.0,5.0,5.0,5.0
