Date,Open,High,Low,Close,Volume,Change,Wave,EFP Volume,EFS Volume,Block Volume,Last,Previous Day Open Interest,BB_UPPER,BB_MIDDLE,BB_LOWER,DEMA,EMA,HT_TRENDLINE,KAMA,MA,MAMA,FAMA,MAVP,MIDPOINT,MIDPRICE,SAR,SAREXT,SMA,T3,TEMA,TRIMA,WMA,APO,CCI,MACD,MACD_signal,MACD_hist,MACDEXT,MACDEXT_signal,MACDEXT_hist,MACDFIX,MACDFIX_signal,MACDFIX_hist,MINUS_DM,MOM,PLUS_DM,PPO,ROC,ROCP,ROCR,ROCR100,TRIX,AD,ADOSC,OBV,ATR,NATR,TRANGE,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR_inphase,HT_PHASOR_quadrature,HT_SINE_sine,HT_SINE_leadsine,AVGPRICE,MEDPRICE,TYPPRICE,WCLPRICE,BETA,LINEARREG,LINEARREG_ANGLE,LINEARREG_INTERCEPT,LINEARREG_SLOPE,STDDEV,TSF,VAR,ADX,ADXR,AROON_down,AROON_up,AROONOSC,CMO,DX,MFI,MINUS_DI,PLUS_DI,RSI,STOCH_slowk,STOCH_slowd,STOCHF_fastk,STOCHF_fastd,STOCHRSI_fastk,STOCHRSI_fastd,ULTOSC,WILLR,BOP,HT_TRENDMODE,CORREL,DEMA_Trend,EMA_Trend,HT_TRENDLINE_Trend,KAMA_Trend,MA_Trend,MAMA_Trend,MAVP_Trend,MIDPOINT_Trend,MIDPRICE_Trend,SAR_Trend,SAREXT_Trend,SMA_Trend,T3_Trend,TEMA_Trend,TRIMA_Trend,WMA_Trend,ADX_Trend,ADXR_Trend,AROONOSC_Trend,DX_Trend,TRIX_Trend,DMI_Trend,AROON_Up_Trend,AROON_Down_Trend,PM_Uptrend,PM_Downtrend,ROC_Trend,ROCP_Trend,ROCR_Trend,ROCR100_Trend,ROC_Buy_Sell_Signal,ROCP_Buy_Sell_Signal,ROCR_Buy_Sell_Signal,ROCR100_Buy_Sell_Signal,APO_Buy_Sell_Signal,MACD_Buy_Sell_Signal,MACDEXT_Buy_Sell_Signal,MACDFIX_Buy_Sell_Signal,PPO_Buy_Sell_Signal,MOM_Buy_Sell_Signal,STOCH_Buy_Sell_Signal,STOCHF_Buy_Sell_Signal,STOCHRSI_Buy_Sell_Signal,ULTOSC_Buy_Sell_Signal,WILLR_Buy_Sell_Signal,BOP_Buy_Sell_Pressure,MFI_Buy_Sell_Pressure,AD_Buy_Sell_Pressure,ADOSC_Buy_Sell_Pressure,OBV_Buy_Sell_Pressure,BB_Overbought_Oversold_Signal,CCI_Overbought_Oversold_Signal,RSI_Overbought_Oversold_Signal,STOCH_Overbought_Oversold_Signal,STOCHF_Overbought_Oversold_Signal,STOCHRSI_Overbought_Oversold_Signal,ULTOSC_Overbought_Oversold_Signal,WILLR_Overbought_Oversold_Signal,BB_RSI_Reversal,BB_Volatility,ATR_Volatility,NATR_Volatility,TRANGE_Volatility,PATTERN_SUM,NEXT_DAY_CLOSEPRICE,DAILY_CLOSEPRICE_CHANGE,DAILY_CLOSEPRICE_CHANGE_PERCENT,DAILY_CLOSEPRICE_DIRECTION,DAILY_MIDPRICE,NEXT_DAY_MIDPRICE,DAILY_MIDPRICE_CHANGE,DAILY_MIDPRICE_CHANGE_PERCENT,DAILY_MIDPRICE_DIRECTION,scaled_NET_SENTIMENT,scaled_UNCERTAINTY_MODAL,scaled_REGULATORY_PRESSURE
14/03/2016,475.75,479.5,472.75,478.75,42403,3.0,0,0,0,0,478.25,217022,478.7707766252945,456.575,434.37922337470553,457.4688087117022,461.5550841611569,453.875,469.4481092217024,459.81666666666666,463.6688094942896,458.9737108044738,459.81666666666666,458.625,457.375,447.5244883,447.5244883,459.81666666666666,467.3742472550541,460.44505234493886,455.63958333333335,458.0145161290322,-0.668269231,150.44039929536115,1.2825443829656251,-2.619018238,3.901562620564716,-0.668269231,-7.205840456,6.537571225071222,1.1578246047153584,-2.52969105,3.687515654417162,22.242192875210943,33.75,36.12832887924348,-0.146115841,7.584269662921339,0.075842697,1.0758426966292134,107.58426966292134,-0.102933136,-1858413.452,4945.147344154306,-1351450,8.07050036,1.6857442005748469,9.75,15.92903043237216,139.95851671231756,11.09622863,3.1948906270977364,0.643342073,-0.086434455,476.6875,476.125,477.0,477.4375,1.3146151069082264,473.20714285714286,70.47709786534006,436.54285714285714,2.8203296703296705,6.156297588648081,476.0274725274725,37.89999999999418,15.823936250096542,13.799158890301593,42.85714285714286,100.0,57.142857142857146,28.98273451649453,23.78963830826619,52.027453865720965,19.68562036549421,31.975649646899445,64.49136725824727,97.95883777239712,96.35367054405414,98.30508474576273,97.95883777239712,100.0,97.95175365578636,71.42820096359098,-1.694915254,0.4444444444444444,1,0.9795290484247752,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,-1,-1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,-1,0,1,0,1,1,1,1,1,0,1,1,1,-1,0,477.25,-1.5,-0.003133159,-1.0,476.125,476.125,0.0,0.0,0.0,5.0,5.0,5.0
15/03/2016,478.5,479.25,473.0,477.25,38845,1.5,0,0,0,0,477.0,210273,480.98783863514353,457.225,433.4621613648565,459.6922623834269,462.56765937656616,454.775,469.4906198921264,459.8833333333333,464.3478690195751,459.10806475985135,459.8833333333333,458.625,457.375,452.0010598990592,452.0010598990592,459.8833333333333,471.4183937188777,463.6092475639756,455.0864583333333,459.1392473,1.761217948717956,123.47314201618848,2.376792433,-1.619856104,3.996648536097097,1.761217948717956,-5.935185185,7.696403133903137,2.200991523204777,-1.583554535,3.784546058325265,20.65346481269588,38.75,33.54773395929752,0.3847473410772942,8.836944127708101,0.088369441,1.088369441277081,108.83694412770812,-0.099098013,-1844429.252,13747.614615069702,-1390295,7.940464620234074,1.6637956249835673,6.25,16.04991258626302,156.7304305851894,11.613416290933248,-0.388673798,0.3950576471537672,-0.37024018,477.0,476.125,476.5,476.6875,0.9948183424031092,477.2285714285714,71.90213585955958,437.45,3.0598901098901097,5.4092513345202695,480.2884615384616,29.26000000000932,16.39291496853723,14.998787048283257,35.714285714285715,92.85714285714286,57.142857142857146,25.870268163696924,23.789638308266177,51.337456735093255,18.57885598862659,30.17791560045708,62.93513408184847,95.07344632768364,96.99379366007072,94.91525423728814,95.07344632768364,95.19107239416776,96.34877779,73.83257549,-5.084745763,-0.2,1,0.979999793,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,-1,-1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,-1,1,-1,1,-1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,470.75,-6.5,-0.013619696,-1.0,476.125,473.375,-2.75,-0.005775794,-1.0,5.0,5.0,5.0
16/03/2016,476.75,477.0,469.75,470.75,38411,6.5,0,0,0,0,472.5,208299,481.3329552988683,457.3375,433.34204470113167,460.8995001444952,463.0955523200135,455.9546875,469.49959946379016,459.73333333333335,467.5489345097876,461.2182821973354,459.73333333333335,458.625,457.375,455.8509115131909,455.8509115131909,459.73333333333335,473.89930281795387,465.1992927234282,454.7635416666666,459.84032258064514,3.435897435897459,86.48534683,2.6885048082999674,-0.758183921,3.446688729499828,3.435897435897459,-4.511217949,7.947115384615403,2.508920358231024,-0.765059556,3.2739799146812083,22.428217326074744,28.0,31.15146724791912,0.7498181411224941,6.324110671936767,0.063241107,1.0632411067193677,106.32411067193677,-0.094865666,-1872244.114,7248.657420766773,-1428706,7.909002861645926,1.6800855786820872,7.5,16.197867482330622,170.8725692020549,9.914713317819016,-0.380835043,0.1586307811139494,-0.585984476,473.5625,473.375,472.5,472.0625,1.0779899189206466,478.95,71.81668747818323,439.37142857142857,3.0445054945054943,3.666060556,481.9945054945055,13.439999999973224,16.38491324026251,15.888262138585542,28.571428571428573,85.71428571428572,57.142857142857146,13.130551468657458,16.280890772691116,31.25901127574396,20.255594179386364,28.13382220675708,56.56527573432872,91.14877589453864,94.72701999820649,80.22598870056497,91.14877589453864,75.50752617681157,90.23286619032626,70.51530761721014,-19.7740113,-0.827586207,1,0.9803640745636372,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,-1,1,-1,-1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,-1,-1,-1,1,-1,0,0,0,1,1,0,1,1,0,1,1,1,1,-1,462.5,-8.25,-0.017525226,-1.0,473.375,468.125,-5.25,-0.011090573,-1.0,5.0,5.0,5.0
17/03/2016,471.5,476.0,460.25,462.5,83935,8.25,0,0,0,0,463.0,207561,481.3559367657235,457.35,433.3440632342765,460.9668143551929,463.0571296,457.215625,469.3623000346644,459.15,465.0244672548938,462.1698285,459.15,458.625,457.375,459.16178390134417,459.16178390134417,459.15,473.9677235291456,465.0881161641821,454.6479166666667,460.01881720430106,5.243589744,40.36442859972245,2.2439660165782698,-0.157753934,2.401719950222504,5.243589744,-2.852029915,8.095619658119688,2.1040540507403307,-0.191236835,2.2952908857524124,30.32620180278369,9.25,28.926362444496327,1.1438319769555692,2.0408163265306145,0.020408163,1.020408163265306,102.04081632653062,-0.090800928,-1932197.685,-15145.11211,-1512641,8.469074085814075,1.8311511536895293,15.75,16.428793733389803,184.03013336041312,11.29800173386138,0.6678094714892852,-0.070281109,-0.755054515,467.5625,468.125,466.25,465.3125,1.284764000026435,477.5357142857143,69.07549825507884,443.5357142857143,2.6153846153846154,5.827520913732687,480.15109890109886,33.95999999999185,15.383311996524936,16.090182160457218,21.42857142857143,78.57142857142857,57.142857142857146,-0.618352543,2.362495827936455,22.12689791105769,25.577262043979253,24.39663091,49.69082373,78.90772128060267,88.37664783427499,61.5819209,78.90772128060267,54.26473137829269,74.98777664975715,57.80249151618445,-38.4180791,-0.571428571,1,0.968813934,1,-1,1,-1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,463.0,0.5,0.001081081,1.0,468.125,460.875,-7.25,-0.015487316,-1.0,5.0,5.0,5.0
18/03/2016,463.0,464.25,457.5,463.0,38273,0.5,0,0,0,0,463.25,211824,481.4703859212498,457.4125,433.3546140787502,461.0945396348766,463.0534438,458.0933823529412,469.2870671389856,458.825,464.92324389214906,462.2386638474856,458.825,458.625,457.375,479.5,-479.5,458.825,472.45216484815774,465.0728839313583,454.759375,460.26720430107525,6.863782051282044,1.811354097636204,1.9099944160375912,0.255795736,1.6541986797454602,6.863782051282044,-1.033119658,7.896901709,1.7995573084049283,0.2069219936713202,1.592635314733608,30.910044531156284,8.25,26.86019369846088,1.497039475983752,1.814183617372178,0.018141836,1.0181418361737218,101.81418361737218,-0.086869108,-1908099.871,-15261.88473,-1474368,8.346283079684499,1.8026529329772136,6.75,16.770459582776674,191.90129023226896,10.904433852640173,-2.961112672,-0.20622622,-0.837731014,461.9375,460.875,461.5833333333333,461.9375,0.3822569062967993,475.95,65.29470091904675,447.6928571428571,2.173626373626373,6.8399561402105125,478.1236263736264,46.78500000000349,14.78523771078083,16.674323923453123,14.285714285714286,71.42857142857143,57.142857142857146,0.1734827138073466,7.010271996107449,18.127096665450367,26.45321639075632,22.98730160310237,50.08674135690367,68.17325800376652,79.40991839296929,62.71186440677966,68.17325800376652,55.48815935864205,61.75347230458192,56.75503047507723,-37.28813559,0.0,1,0.9666424994101656,1,-1,1,-1,1,1,1,1,1,-1,1,1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,1,-1,-1,1,1,466.5,3.5,0.007559395,1.0,460.875,467.875,7.0,0.0151885,1.0,5.0,5.0,5.0
21/03/2016,468.75,472.0,463.75,466.5,57570,3.5,0,0,0,0,466.75,214206,482.1932685481816,457.8125,433.4317314518185,461.6512917698136,463.2758022735997,459.06185661764704,469.2750470844612,458.81666666666666,465.0020816975416,462.30774929373695,458.81666666666666,460.75,457.375,479.06,-479.06,458.81666666666666,470.68260134678985,465.68578857814725,455.0833333333333,460.7623655913978,7.650641025640994,35.23523523523535,1.905771715716071,0.585790932,1.319980783539152,7.650641025640994,0.8009259259259238,6.8497151,1.802401725,0.5260179399418842,1.2763837850822557,28.702184207502263,8.75,32.69160843,1.6675049599016334,1.911523757509559,0.019115238,1.0191152375750956,101.91152375750956,-0.082870093,-1927289.871,-20028.12038,-1416798,8.392977145421321,1.799137651751623,9.0,17.26968068564573,204.59485103390188,10.201150915259538,-4.978896955,-0.416199081,-0.937250661,467.75,467.875,467.4166666666667,467.1875,0.4518347237899566,473.82142857142856,56.97613244420336,453.82142857142856,1.5384615384615383,5.488624600025037,475.3598901098901,30.125,14.193298626569533,17.30460822684139,7.142857142857143,64.28571428571429,57.142857142857146,5.764063247708514,6.498090531822679,33.706978133513815,24.427041552710847,27.822247668541703,52.88203162385427,64.97175141242941,70.68424356559954,70.62146892655367,64.97175141242941,58.07437455355366,55.94242176349595,51.77562550443906,-29.37853107,-0.272727273,1,0.9663547264917954,1,1,1,-1,1,1,1,1,1,-1,1,1,-1,1,1,1,-1,-1,1,-1,-1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,466.75,0.25,0.000535906,1.0,467.875,466.875,-1.0,-0.002137323,-1.0,5.0,5.0,5.0
22/03/2016,466.5,470.5,463.25,466.75,46128,0.25,0,0,0,0,467.75,213835,482.9909777030548,458.75,434.5090222969452,462.1899217161224,463.4999440623997,459.76290849673205,469.2471278,459.0916666666666,465.0894776126645,462.3772925017101,459.0916666666666,466.0,461.0,478.6288,-478.6288,459.0916666666666,469.2002728149128,466.25832700674937,455.615625,461.2741935483871,8.294871794871767,18.196588139723303,1.900688156025808,0.8487703769466968,1.0519177790791112,8.294871794871767,2.6087962962962923,5.686075498575475,1.8031111281844687,0.7814365775904011,1.0216745505940676,27.152028192680675,5.5,30.35649354612188,1.806518264123016,1.192411924119252,0.011924119,1.0119241192411923,101.19241192411926,-0.078826628,-1928880.491,-20663.31242,-1370670,8.311335921,1.7806825754147553,7.25,17.797215268742956,210.8287757985168,9.066699809005495,-14.00080982,-0.512474198,-0.969568429,466.75,466.875,466.8333333333333,466.8125,0.4418861534491253,471.56428571428575,42.845075127462366,459.50714285714287,0.9274725274725276,2.985799725372962,472.4917582417583,8.915000000037253,13.577502825136474,16.679306251011447,0.0,57.142857142857146,57.142857142857146,6.1682827846744575,5.572157406506712,29.37350901327832,23.33476355287113,26.08871772547601,53.08414139233722,66.29129129129133,66.47876690249575,65.54054054054055,66.29129129129133,36.30401734224881,49.95551708481466,51.19679253115662,-34.45945946,0.034482759,1,0.9692086293380728,1,1,1,-1,1,1,1,1,1,-1,1,1,-1,1,1,1,-1,-1,1,-1,-1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,1,-1,-1,1,1,463.0,-3.75,-0.00803428,-1.0,466.875,465.25,-1.625,-0.003480589,-1.0,5.0,5.0,5.0
23/03/2016,467.5,468.0,462.5,463.0,32741,3.75,0,0,0,0,463.75,216750,482.9128104730804,459.7625,436.6121895269196,462.21201130819446,463.4676896,460.5905228758171,469.1953830621583,459.275,464.9850037320312,462.44248528246817,459.275,466.75,465.875,478.206224,-478.206224,459.275,467.6891571044007,466.0687768182522,456.315625,461.5263440860215,8.780448717948673,-20.69458182,1.5758997470829854,0.9941962509739544,0.5817034961090309,8.780448717948673,4.237001424501418,4.543447293447255,1.5021338962271784,0.9255760413177564,0.5765578549094219,25.96259761,-0.75,28.188172578541742,1.9124710284549344,-0.161725067,-0.001617251,0.9983827493261456,99.83827493261457,-0.07498746,-1955668.582,-27568.16423,-1403411,8.110526212123487,1.751733523136822,5.5,18.189506676740223,222.5346161743512,1.159949130589859,-21.55317133,-0.676035522,-0.999074393,465.25,465.25,464.5,464.125,0.4332832495368054,469.1571428571429,24.22774531795417,463.3071428571429,0.45,1.868154169224448,469.6071428571429,3.4899999999906868,12.901249763126671,15.906541805672935,0.0,50.0,50.0,-0.711513538,4.109959957,26.680115003102262,22.864993086462945,24.82503410762187,49.644243230899846,58.53718358383267,63.26674209585113,39.44954128440367,58.53718358383267,10.916436106869988,35.09827600089064,43.51579538801581,-60.55045872,-0.818181818,1,0.969898309,1,-1,1,-1,1,1,1,-1,-1,-1,1,1,-1,-1,1,1,-1,-1,1,-1,-1,1,-1,-1,1,-1,-1,-1,1,1,-1,-1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,0,0,1,1,1,1,-1,463.0,0.0,0.0,0.0,465.25,461.5,-3.75,-0.008060183,-1.0,5.0,5.0,5.0
24/03/2016,463.5,464.5,458.5,463.0,36972,0.0,0,0,0,0,462.75,216817,482.8481981250733,460.65,438.4518018749266,462.2346224441984,463.4375160837442,461.1513974888201,469.1621803983791,459.3333333333333,463.9925018660156,462.8299894,459.3333333333333,468.25,467.125,477.7920995,-477.7920995,459.3333333333333,466.2468139293605,465.89194357011047,457.1177083333333,461.76666666666665,9.137820512820554,-65.81306018,1.3034769224459524,1.056052385268354,0.2474245371775982,9.137820512820554,5.611111111111111,3.526709401709443,1.2485915412682402,0.9901791413078532,0.2584124,28.10812635,-8.5,26.17473168007448,1.9912277025800145,-1.802757158,-0.018027572,0.9819724284199364,98.19724284199364,-0.071341353,-1937182.582,-22004.7705,-1403411,7.959774339828952,1.7191737235051734,6.0,18.54618111815172,228.30546268721577,-7.043520185,-15.71725344,-0.746701603,-0.998336324,462.375,461.5,462.0,462.25,0.5011435409290104,466.6857142857143,-1.196111716,466.95714285714286,-0.020879121,1.7776388834641002,466.6648351648352,3.1600000000034925,12.23413934410229,14.914867332562306,0.0,42.85714285714286,42.85714285714286,-0.711513538,3.5617038967853656,24.312207765979625,25.22336972110642,23.488400695968327,49.644243230899846,46.107805052759225,56.97875997596106,33.333333333333336,46.107805052759225,0.0,15.740151149706088,44.57707546968631,-66.66666667,-0.083333333,1,0.9698732272629064,1,-1,1,-1,1,1,1,-1,-1,-1,1,1,-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1,-1,-1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,0,0,1,1,1,1,1,471.0,8.0,0.017278618,1.0,461.5,470.375,8.875,0.019230769,1.0,5.0,5.0,5.0
28/03/2016,465.75,477.25,463.5,471.0,60748,8.0,0,0,0,0,471.0,215003,483.1545991142224,462.0375,440.9204008857776,463.2565553,463.9254182718897,461.97953216374265,469.1910469390328,459.7583333333333,464.3428767727148,462.8678116,459.7583333333333,470.0,467.125,477.3862575,-477.3862575,459.7583333333333,465.9434296140764,467.17749730280576,458.0208333333333,462.51935483870966,9.405448717948673,48.57530529172294,1.713362436790817,1.1875143955728469,0.5258480412179702,9.405448717948673,6.730413105,2.6750356125355728,1.635197209842488,1.1191827550147802,0.5160144548277079,26.10040303911058,1.25,37.055107988640586,2.0480447785152363,0.2660989888238374,0.00266099,1.0026609898882384,100.26609898882384,-0.067420203,-1931660.037,-15971.22946,-1342663,8.409076172698311,1.7853664910187497,14.25,19.09358057116965,239.3294567,-10.63159472,-1.935059138,-0.860114637,-0.968888617,469.375,470.375,470.5833333333333,470.6875,0.547315916,466.4642857142857,-11.34019966,469.07142857142856,-0.200549451,2.959729717386405,466.2637362637362,8.76,12.59924397397113,14.708128713785038,14.285714285714286,35.714285714285715,21.42857142857143,13.204258117538274,17.34560416226606,33.99171534538324,22.17026537167626,31.475436461776475,56.60212905876914,46.14648009143426,50.263822909342046,65.65656565656566,46.14648009143426,46.86352599367617,19.25998736684853,48.75624874814567,-34.34343434,0.3818181818181818,1,0.9644557126274969,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,-1,1,-1,-1,1,-1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,476.75,5.75,0.012208068,1.0,470.375,474.0,3.625,0.007706617,1.0,5.0,5.0,5.0
29/03/2016,471.0,477.5,470.5,476.75,47150,5.75,0,0,0,0,475.75,210660,484.1454167,463.625,443.1045833,464.90111233718176,464.7528106414453,462.7920321637427,469.3676050339093,460.4,464.9632329,462.92019714501686,460.4,470.625,467.125,457.5,457.5,460.4,467.2247438878203,469.3335347040037,459.0177083333333,463.6155913978495,9.266025641025635,97.98177083333314,2.473661772111825,1.4447438708806424,1.0289179012311829,9.266025641025635,7.5642806267806195,1.7017450142450157,2.3520199481483246,1.365750193641489,0.9862697545068356,24.23608853631697,-2.0,34.65831456088054,2.0151537330182685,-0.417754569,-0.004177546,0.995822454,99.58224543,-0.062972425,-1894613.608,-263.5327238,-1295513,8.308427874648432,1.7427221551438763,7.0,19.73193568339668,241.3375472811459,-7.078684028,9.547905406490823,-0.877460677,-0.959621158,473.9375,474.0,474.9166666666667,475.375,0.4257476698567727,467.8428571428572,-9.022734345,469.9071428571429,-0.158791209,5.235933536627355,467.6840659340659,27.414999999979045,12.963331019533396,14.354126872595096,7.142857142857143,28.571428571428573,21.42857142857143,21.590360656440826,17.696462611842843,40.02073698135248,20.83606198,29.79617726188069,60.79518032822041,62.62626262626267,51.62684925681871,88.88888888888889,62.62626262626267,75.10503095940518,40.65618565102694,56.613301719842624,-11.11111111,0.8214285714285714,1,0.966507847,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,-1,-1,1,-1,-1,1,-1,-1,-1,1,1,-1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,-1,-1,-1,0,0,0,0,1,0,0,1,0,1,-1,1,1,1,464.0,-12.75,-0.026743576,-1.0,474.0,470.25,-3.75,-0.007911392,-1.0,5.0,5.0,5.0
30/03/2016,476.0,477.5,463.0,464.0,72763,12.75,0,0,0,0,463.25,205650,481.8811660377049,464.9,447.9188339622951,464.7975411,464.7042422129649,463.7909210526315,469.3444971817896,460.39166666666665,464.9150713,462.9700689985758,460.39166666666665,470.625,468.5,457.9,457.9,460.39166666666665,467.9139818065855,468.89254644640033,460.025,463.8478494623656,8.575320512820554,-15.06032854,2.024053994689666,1.5606058956424471,0.4634480990472189,8.575320512820554,8.135327635,0.4399928774929229,1.932911601724584,1.479182475258108,0.4537291264664758,30.00493935515147,-13.25,32.182720663674786,1.864083216632188,-2.776322682,-0.027763227,0.9722367731796752,97.22367731796751,-0.058858275,-1957340.332,-13772.2024,-1368276,8.750683026459258,1.885923066047254,14.5,20.082848695013563,250.6559455130136,-2.276437005,9.639750042,-0.943546541,-0.901410194,470.125,470.25,468.1666666666667,467.125,0.4813611147689411,465.8571428571429,-25.03412529,471.9285714285714,-0.467032967,5.487257967326307,465.3901098901099,30.10999999998603,12.287518152566593,13.802698930237964,0.0,21.42857142857143,21.42857142857143,-1.204030626,3.501950881998177,35.12967146859953,24.491916201958308,26.2695581,49.397984686978006,61.36363636363641,56.71212636044444,29.545454545454547,61.36363636363641,0.0,40.65618565102694,45.74872734695498,-70.45454545,-0.827586207,0,0.9618274990013852,-1,-1,1,-1,1,1,1,-1,-1,1,1,1,-1,-1,1,1,-1,-1,1,-1,-1,1,-1,-1,1,-1,-1,-1,1,1,-1,-1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,0,0,1,-1,-1,-1,-1,473.5,9.5,0.020474138,1.0,470.25,465.125,-5.125,-0.010898458,-1.0,5.0,5.0,5.0
31/03/2016,464.0,475.0,455.25,473.5,111472,9.5,0,0,0,0,473.25,202738,480.4222014626706,466.4375,452.4527985373293,465.8898474285806,465.27171045728977,465.0634210526316,469.3749775127576,460.5583333333333,465.7435355755786,463.1038917762882,460.5583333333333,470.625,467.375,477.5,-477.5,460.5583333333333,468.8768429774584,470.2116364894797,461.0854166666667,464.6935483870968,7.157051282051327,-18.70306181,2.4065658044621614,1.729797877,0.6767679270557714,7.157051282051327,8.347934472934469,-1.190883191,2.2941424088295435,1.642174461972395,0.6519679468571484,35.61172940121208,2.75,29.88395490198373,1.5524733201237628,0.5841741901221553,0.005841742,1.0058417419012216,100.58417419012216,-0.054506485,-1862800.788,12034.306138441432,-1256804,9.536348524569313,2.0140123599935187,19.75,20.034896594708627,259.9649018160153,-0.854502226,5.999689377,-0.984701195,-0.819503251,466.9375,465.125,467.9166666666667,469.3125,0.6405049541914616,467.4142857142857,-14.00661028,470.6571428571429,-0.249450549,5.351635264107885,467.1648351648352,28.64000000004308,12.034500434860991,13.62284518639532,100.0,14.285714285714286,-85.71428571,12.02918983712873,8.745270105,29.60033092134972,26.67367862,22.38349617555484,56.01459491856436,64.56402513103548,62.85130804031152,75.25773195876289,64.56402513103548,43.83782230618925,39.64761775519796,54.847695117901466,-24.74226804,0.4810126582278481,0,0.9434871224001816,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,475.75,2.25,0.004751848,1.0,465.125,471.25,6.125,0.013168503,1.0,5.0,5.0,5.0
01/04/2016,473.25,476.25,466.25,475.75,56736,2.25,0,0,0,0,474.0,203082,480.7181784317656,467.5625,454.4068215682344,467.1583908759326,465.9477291374647,466.29875,469.4717540616014,461.0083333333333,467.6990131803119,463.5528844,461.0083333333333,470.625,467.375,477.5,-477.5,461.0083333333333,470.3290383263011,471.7556521989716,462.1833333333333,465.6736559139785,5.762820512820554,56.992337164750296,2.858316472466697,1.955501596418452,0.9028148760482456,5.762820512820554,8.225605413105415,-2.4627849,2.721101028816463,1.8579597753412087,0.8631412534752543,33.06803444398265,13.25,28.99938669469918,1.2466113387552002,2.864864864864858,0.028648649,1.0286486486486486,102.86486486486486,-0.049867618,-1811738.388,37744.61361878947,-1200068,9.569466487100074,2.011448552201802,10.0,19.71456306760002,271.18246970755445,-0.656578484,6.760411893,-0.999787044,-0.692363972,472.875,471.25,472.75,473.5,0.560748312,469.2428571428572,-1.951079746,469.6857142857143,-0.034065934,4.5535700280126505,469.2087912087912,20.73500000001513,11.643122310974965,13.733529280535752,92.85714285714286,7.142857142857143,-85.71428571,14.86842903602333,6.555206700456571,34.85522958251354,24.68269744680672,21.64577060486467,57.43421451801167,63.11308965948145,63.01358371805111,84.53608247,63.11308965948145,53.24339850982695,32.36040693867189,59.51709525988254,-15.46391753,0.25,0,0.9449276284234516,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,1,-1,0,0,0,0,1,0,0,1,0,1,-1,-1,-1,-1,474.75,-1.0,-0.002101944,-1.0,471.25,474.625,3.375,0.007161804,1.0,5.0,5.0,5.0
