Date,Open,High,Low,Close,Volume,Change,Wave,EFP Volume,EFS Volume,Block Volume,Last,Previous Day Open Interest,BB_UPPER,BB_MIDDLE,BB_LOWER,DEMA,EMA,HT_TRENDLINE,KAMA,MA,MAMA,FAMA,MAVP,MIDPOINT,MIDPRICE,SAR,SAREXT,SMA,T3,TEMA,TRIMA,WMA,APO,CCI,MACD,MACD_signal,MACD_hist,MACDEXT,MACDEXT_signal,MACDEXT_hist,MACDFIX,MACDFIX_signal,MACDFIX_hist,MINUS_DM,MOM,PLUS_DM,PPO,ROC,ROCP,ROCR,ROCR100,TRIX,AD,ADOSC,OBV,ATR,NATR,TRANGE,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR_inphase,HT_PHASOR_quadrature,HT_SINE_sine,HT_SINE_leadsine,AVGPRICE,MEDPRICE,TYPPRICE,WCLPRICE,BETA,LINEARREG,LINEARREG_ANGLE,LINEARREG_INTERCEPT,LINEARREG_SLOPE,STDDEV,TSF,VAR,ADX,ADXR,AROON_down,AROON_up,AROONOSC,CMO,DX,MFI,MINUS_DI,PLUS_DI,RSI,STOCH_slowk,STOCH_slowd,STOCHF_fastk,STOCHF_fastd,STOCHRSI_fastk,STOCHRSI_fastd,ULTOSC,WILLR,BOP,HT_TRENDMODE,CORREL,DEMA_Trend,EMA_Trend,HT_TRENDLINE_Trend,KAMA_Trend,MA_Trend,MAMA_Trend,MAVP_Trend,MIDPOINT_Trend,MIDPRICE_Trend,SAR_Trend,SAREXT_Trend,SMA_Trend,T3_Trend,TEMA_Trend,TRIMA_Trend,WMA_Trend,ADX_Trend,ADXR_Trend,AROONOSC_Trend,DX_Trend,TRIX_Trend,DMI_Trend,AROON_Up_Trend,AROON_Down_Trend,PM_Uptrend,PM_Downtrend,ROC_Trend,ROCP_Trend,ROCR_Trend,ROCR100_Trend,ROC_Buy_Sell_Signal,ROCP_Buy_Sell_Signal,ROCR_Buy_Sell_Signal,ROCR100_Buy_Sell_Signal,APO_Buy_Sell_Signal,MACD_Buy_Sell_Signal,MACDEXT_Buy_Sell_Signal,MACDFIX_Buy_Sell_Signal,PPO_Buy_Sell_Signal,MOM_Buy_Sell_Signal,STOCH_Buy_Sell_Signal,STOCHF_Buy_Sell_Signal,STOCHRSI_Buy_Sell_Signal,ULTOSC_Buy_Sell_Signal,WILLR_Buy_Sell_Signal,BOP_Buy_Sell_Pressure,MFI_Buy_Sell_Pressure,AD_Buy_Sell_Pressure,ADOSC_Buy_Sell_Pressure,OBV_Buy_Sell_Pressure,BB_Overbought_Oversold_Signal,CCI_Overbought_Oversold_Signal,RSI_Overbought_Oversold_Signal,STOCH_Overbought_Oversold_Signal,STOCHF_Overbought_Oversold_Signal,STOCHRSI_Overbought_Oversold_Signal,ULTOSC_Overbought_Oversold_Signal,WILLR_Overbought_Oversold_Signal,BB_RSI_Reversal,BB_Volatility,ATR_Volatility,NATR_Volatility,TRANGE_Volatility,PATTERN_SUM,SENTIMENT_NEGATIVE,SENTIMENT_POSITIVE,SENTIMENT_UNCERTAINTY,SENTIMENT_LITIGIOUS,SENTIMENT_STRONG_MODAL,SENTIMENT_WEAK_MODAL,SENTIMENT_CONSTRAINING,NEXT_DAY_CLOSEPRICE,DAILY_CLOSEPRICE_CHANGE,DAILY_CLOSEPRICE_CHANGE_PERCENT,DAILY_CLOSEPRICE_DIRECTION,DAILY_MIDPRICE,NEXT_DAY_MIDPRICE,DAILY_MIDPRICE_CHANGE,DAILY_MIDPRICE_CHANGE_PERCENT,DAILY_MIDPRICE_DIRECTION
2014-01-16,1316.5,1330.5,1311.0,1315.0,103100.0,0.0,0,0,0,0,1315.0,272238.0,,,,,,,,,,,,,,1302.02,1302.02,,,,,,,,,,,,,,,,,,28.0,,,2.175602175602176,0.021756021756021756,1.0217560217560218,102.17560217560218,,1413.2812021521167,8212.322193255812,-175047.0,,,19.5,,,,,,,1318.25,1320.75,1318.8333333333333,1317.875,0.6698695855920012,,,,,11.818417829813201,,139.67500000004657,,,,,,,,,,,,,,,,,,,,-0.07692307692307693,0,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,0,-1,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1316.5,1.5,0.0011406844106463879,1.0,1320.75,1312.0,-8.75,-0.006625023660798789,-1.0
2014-01-17,1312.75,1318.5,1305.5,1316.5,77616.0,0.0,0,0,0,0,1316.5,277785.0,,,,,,,,,,,,,,1303.25,1303.25,,,,,,,,,,,,,,,,,,27.25,,,2.1136319565638884,0.02113631956563894,1.0211363195656389,102.11363195656389,,55147.43504830596,19305.70498331004,-97431.0,,,13.0,,,,,,,1313.3125,1312.0,1313.5,1314.25,0.7584335234360943,,,,,8.958794561770535,,80.26000000000931,,,,,,,,,,,,,,,,,,,,0.28846153846153844,0,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,0,1,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1280.5,-36.0,-0.02734523357387011,-1.0,1312.0,1297.0,-15.0,-0.011432926829268292,-1.0
2014-01-21,1313.0,1314.0,1280.0,1280.5,120849.0,0.0,0,0,0,0,1280.5,279012.0,,,,,,,,,,,,,,1339.0,-1339.0,,,,,,,,,,,,,,,,,,-16.25,,,-1.253132832080206,-0.012531328320802004,0.9874686716791979,98.74686716791979,,-62147.182598752865,-15232.171761487405,-218280.0,,,36.5,,,,,,,1296.875,1297.0,1291.5,1288.75,0.9622125822725845,,,,,18.81648213668155,,354.0600000000559,,,,,,,,,,,,,,,,,,,,-0.9558823529411765,0,,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1279.5,-1.0,-0.0007809449433814916,-1.0,1297.0,1279.0,-18.0,-0.013878180416345412,-1.0
2014-01-22,1279.75,1286.0,1272.0,1279.5,103035.0,0.0,0,0,0,0,1279.5,270448.0,,,,,,,,,,,,1309.25,1305.5,1337.82,-1337.82,,,,,,,-138.32723725920542,,,,,,,,,,50.5,-20.0,55.5,,-1.539053482108499,-0.015390534821085032,0.984609465178915,98.4609465178915,,-54787.53974161001,-25634.85572422387,-321315.0,,,14.0,,,,,,,1279.3125,1279.0,1279.1666666666667,1279.25,0.2955865189828743,1308.1785714285713,35.952428000099296,1298.75,0.7252747252747253,17.9092155048667,1308.9038461538462,320.73999999975786,,,,,,,,,,,,,,,,,,,-88.80597014925372,-0.017857142857142856,0,,0,0,0,0,0,0,0,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,-1,0,0,0,0,0,-1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1277.0,-2.5,-0.0019538882375928096,-1.0,1279.0,1286.0,7.0,0.00547302580140735,1.0
2014-01-23,1279.75,1296.75,1275.25,1277.0,108118.0,0.0,0,0,0,0,1277.0,259918.0,,,,,,,,,,,,1308.0,1305.5,1335.1871999999998,-1335.1871999999998,,,,,,,-106.39922265408266,,,,,,,,,,46.892857142857146,-23.75,62.285714285714285,,-1.8258696905631422,-0.018258696905631366,0.9817413030943686,98.17413030943686,,-145304.93509044722,-56361.04716322573,-429433.0,20.428571428571427,1.5997315135921242,21.5,,,,,,,1282.1875,1286.0,1283.0,1281.5,0.3712550149402924,1299.0214285714287,-29.839719341469614,1306.4785714285715,-0.5736263736263736,18.046052199855684,1298.4478021978023,325.6599999999162,,,92.85714285714286,57.142857142857146,-35.714285714285715,-7.936507936507928,14.098789663068366,35.68539910256401,17.555822970985425,23.318625484690465,46.03174603174603,,,,,,,,-92.53731343283582,-0.12790697674418605,0,,0,0,0,0,0,0,0,-1,-1,-1,1,0,0,0,0,0,0,0,-1,-1,0,1,1,1,1,-1,-1,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,0,0,0,0,-1,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1284.75,7.75,0.006068911511354738,1.0,1286.0,1275.25,-10.75,-0.008359253499222395,-1.0
2014-01-24,1275.75,1287.0,1263.5,1284.75,111120.0,0.0,0,0,0,0,1284.75,253070.0,,,,,,,,,,,,1308.0,1301.25,1332.659712,-1332.659712,,,,,,,-121.46541462769535,,,,,,,,,,55.29336734693878,-11.5,57.83673469387755,,-0.8871745419479216,-0.008871745419479268,0.9911282545805208,99.11282545805207,,-55463.23296278766,-35221.12506008702,-318313.0,20.647959183673468,1.6071577492643292,23.5,,,,,,,1277.75,1275.25,1278.4166666666667,1280.0,0.19091142668824476,1292.4642857142858,-56.88239415209274,1312.392857142857,-1.532967032967033,14.640355186943074,1290.9313186813185,214.339999999851,,,100.0,50.0,-50.0,-1.231033495562543,2.2481791327485445,30.741387894081797,20.363776435329157,21.30046317609147,49.384483252218736,,,28.14569536423841,15.60080392738295,,,,-71.8543046357616,0.3829787234042553,0,,0,0,0,0,0,0,0,-1,-1,-1,1,0,0,0,0,0,0,0,-1,-1,0,1,-1,1,1,-1,-1,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1,-1,-1,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1287.75,3.0,0.002335084646818447,1.0,1275.25,1286.0,10.75,0.008429719662811214,1.0
2014-01-27,1286.0,1293.0,1279.0,1287.75,92423.0,0.0,0,0,0,0,1287.75,248212.0,,,,,,,,,,,,1308.0,1301.25,1328.51012928,-1328.51012928,,,,,,,-72.33540005905012,,,,,,,,,,51.343841107871725,-16.0,59.70553935860058,,-1.2272291466922325,-0.012272291466922339,0.9877277085330777,98.77277085330776,,-32357.48296278766,-16019.225103340548,-225890.0,20.17310495626822,1.5665389210846994,14.0,,,,,,,1286.4375,1286.0,1286.5833333333333,1286.875,0.5002441409148254,1287.8785714285716,-64.94928470236324,1315.6928571428573,-2.1395604395604395,3.8490258507460418,1285.7390109890111,14.81499999971129,,,92.85714285714286,42.85714285714286,-50.0,1.3244606633036453,7.529711751299139,38.19264655161244,19.292535153118127,22.434457416063516,50.66223033165183,,,32.11920529801324,22.57586240980528,,,,-67.88079470198676,0.125,0,,0,0,0,0,0,0,0,-1,-1,-1,1,0,0,0,0,0,0,0,-1,-1,0,1,-1,1,1,-1,-1,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1285.5,-2.25,-0.0017472335468841002,-1.0,1286.0,1283.75,-2.25,-0.001749611197511664,-1.0
2014-01-28,1287.25,1290.0,1277.5,1285.5,59749.0,0.0,0,0,0,0,1285.5,245749.0,,,,,,,,,,,,1308.0,1301.25,1324.6095215232,-1324.6095215232,,,,,,,-74.42480694212388,,,,,,,,,,49.17642388588089,-41.25,55.4408579758434,,-3.1091011871113627,-0.031091011871113624,0.9689089881288864,96.89089881288864,,-15627.76296278766,-1384.5164752769415,-285639.0,19.62502603082049,1.5266453544006604,12.5,,,,,,,1285.0625,1283.75,1284.3333333333333,1284.625,0.5114599397620879,1283.3642857142859,-69.53926733713277,1318.207142857143,-2.68021978021978,4.001874560739949,1280.6840659340662,16.014999999897555,,,85.71428571428572,35.714285714285715,-50.0,-0.7002150648997505,5.987953403570928,35.434331787890564,18.94142431645376,21.3543143727904,49.649892467550124,29.80132450331126,22.659330280166497,29.13907284768212,29.80132450331126,,,,-70.86092715231788,-0.14,0,,0,0,0,0,0,0,0,-1,-1,-1,1,0,0,0,0,0,0,0,-1,-1,0,1,-1,1,1,-1,-1,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1269.25,-16.25,-0.012640995721509141,-1.0,1283.75,1276.0,-7.75,-0.006037000973709835,-1.0
2014-01-29,1284.75,1286.0,1266.0,1269.25,101371.0,0.0,0,0,0,0,1269.25,244501.0,,,,,,,,,,,,1304.125,1301.25,1320.942950231808,-1320.942950231808,,,,,,,-102.62506191183695,,,,,,,,,,57.16382217974654,-69.75,51.480796691854586,,-5.209111277072442,-0.052091112770724424,0.9479088872292756,94.79088872292756,,-84053.18796278766,-17043.451220589377,-387010.0,19.65180988576188,1.5483009561364491,20.0,,,,,,,1276.5,1276.0,1273.75,1272.625,1.0943650078864933,1275.25,-74.4033971494544,1321.8214285714287,-3.5824175824175826,6.838493986278208,1271.6675824175825,46.765000000363216,,,78.57142857142857,28.571428571428573,-50.0,-14.057140616224522,5.230839361320139,31.6128215359347,21.89520884346909,19.7184644415834,42.97142969188774,22.958057395143488,25.111748102753342,7.6158940397351,22.958057395143488,,,,-92.3841059602649,-0.775,0,,0,0,0,0,0,0,0,-1,-1,-1,1,0,0,0,0,0,0,0,-1,-1,0,-1,-1,1,-1,1,-1,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0,0,0,1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1275.0,5.75,0.004530234390388024,1.0,1276.0,1273.25,-2.75,-0.0021551724137931034,-1.0
2014-01-30,1269.0,1286.5,1260.0,1275.0,128424.0,0.0,0,0,0,0,1275.0,247297.0,1332.757293441809,1296.3875,1260.017706558191,,,,,,,,,1304.125,1299.5,1317.4963732178996,-1317.4963732178996,,,,,,,-87.02961587332643,,,,,,,,,,59.08069202405036,-43.0,47.80359692815069,,-3.262518968133532,-0.032625189681335355,0.9673748103186647,96.73748103186647,,-67091.52758542917,-16503.08247627683,-258586.0,20.140966322493178,1.57968363313672,26.5,,,,,,,1272.625,1273.25,1273.8333333333333,1274.125,1.6864122943019506,1268.8714285714284,-76.99635715706403,1325.1642857142856,-4.33021978021978,7.105279727067022,1264.5412087912086,50.484999999869615,,,100.0,21.42857142857143,-78.57142857142857,-8.495912169127468,10.550750916201368,39.295605710483706,21.96874812714314,17.775438040883312,45.75204391543626,18.580769553189707,23.780050483881485,18.987341772151897,18.580769553189707,,,,-81.01265822784809,0.22641509433962265,0,,0,0,0,0,0,0,0,-1,-1,-1,1,0,0,0,0,0,0,0,-1,-1,0,-1,-1,1,-1,1,-1,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,0,0,0,-1,-1,0,0,-1,0,1,0,0,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1282.75,7.75,0.00607843137254902,1.0,1273.25,1278.0,4.75,0.003730610642057726,1.0
