Date,Open,High,Low,Close,Volume,Change,Wave,EFP Volume,EFS Volume,Block Volume,Previous Day Open Interest,DAILY_CLOSEPRICE_CHANGE,Scaled_DAILY_CLOSEPRICE_CHANGE,scaled_NET_SENTIMENT,scaled_UNCERTAINTY_MODAL,scaled_REGULATORY_PRESSURE,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
2015-09-03,-0.833822597168996,-0.853491464428158,-0.8469773533492491,-0.8875171164466285,0.03637735436169502,-0.760134886691588,0.00969289194162994,-0.19729248993033802,-0.31312281568594713,-0.17782831463398802,0.9961650131932179,-1.38,-1.336899881665815,5.0,5,5,-0.029507058091854388,-3.5947104588920693,-1.2923043035772606,5.367215785442287,-0.5932503351610253,1.341421926323141,0.5076688143333128,0.20855047669658622,-0.4036109849038244,-0.4837497950106075
2015-10-03,-0.897441049356808,-0.9427233453999833,-0.9907893680988318,-1.0467509007023952,1.0976330308900961,-1.421790036123109,-0.030736116893395962,0.5039814397116316,-0.29740681655813217,-0.17782831463398802,0.9436615640262371,-0.54,-0.5317492597875731,5.0,5,5,-0.41704070251771774,-3.9702302571199946,-3.047411887064726,5.649476277984622,0.47866265955780196,1.8421581925185015,0.4906512743360338,0.20973864773322345,-0.02446640920197576,-0.09695192100720845
2015-11-03,-1.0304614493858708,-1.0845791561757054,-1.0522574066611539,-1.1090597728024776,0.626681470559902,-0.5796834823011732,-0.0681861461300518,-0.05236254447099762,-0.31312281568594713,-0.17782831463398802,0.8909143177486967,0.8900000000000006,0.8389238226956253,3.4000000000000004,5,5,-0.39731143763344506,-4.3960206296895645,-4.48195807603175,5.832818403718167,0.3506129047325759,1.9563529018205306,0.2591885796710246,-0.19064276055899124,0.3065192572788908,0.5368117819229031
2015-12-03,-1.1125870876646824,-1.0319552263718086,-1.0545769552861475,-1.0063655206375266,0.5187421687370883,0.8539026748004558,-0.06010034436304669,0.7564400543827406,-0.2816908174303172,-0.17782831463398802,0.8258553173878873,-0.72,-0.7042815359043392,5.0,5,5,1.1297978452586144,-4.511265553450644,-3.946377727945728,5.133032536027344,0.06012494145627675,1.8460015585564626,-0.6586873802360843,-0.8024564672332442,0.13871735664532153,-0.020345408442265477
2015-02-04,-0.8534864823906837,-0.7676915788783263,-0.7855093147869271,-0.721360124179742,0.12945288347448186,1.0744543912776294,0.05522872294529091,0.057503704506244285,-0.31312281568594713,1.9708492298037883,0.4303641618219505,1.6500000000000057,1.5673934329664205,5.0,5,5,1.2007750959361487,-4.035698072627263,2.4833918297790847,0.015454298194588812,-1.0601964702545579,1.678529817287512,0.23850033295858117,-0.8464680423289072,-0.5991385557617845,-0.734150934122462
2015-06-04,-0.7077423919240584,-0.588083818460679,-0.64981572022482,-0.5309719038739337,0.62721231958526,-0.038329269129928734,0.12459639073591441,-0.24170650547432943,-0.31312281568594713,-0.17782831463398802,0.41874897091170965,1.0799999999999983,1.0210412252633205,5.0,5,5,1.2350376895945308,-3.406974867756186,4.26743857688629,-0.2933077304976517,0.3060092748858428,2.081762974874375,-0.4471533442091648,-1.5043556994601703,0.46056973890784586,-0.17118114608160992
2015-07-04,-0.5342375223209338,-0.4508040015809478,-0.4851277678502971,-0.4063541596737689,0.9999568102242058,1.0443791572125602,0.16204641997257055,-0.2487192447707491,-0.29740681655813217,-0.17782831463398802,0.41254955867176096,0.3100000000000023,0.2829864885416026,5.0,5,5,1.1050957505806105,-2.972813513696272,4.854383623925509,-0.1519791121666817,1.1278942014747197,2.481499246314596,-0.35456215828322496,-1.9225029619339808,1.4260243620918975,0.6908880945487231
2015-08-04,-0.4093140162066843,-0.3901720824590665,-0.3691503366006332,-0.3705842516163139,1.1377121323046326,0.27244814954245233,0.19821974366706735,0.06217886403719075,-0.31312281568594713,-0.17782831463398802,0.39551858909122795,-0.51,-0.5029938804347788,5.0,5,5,0.6666280444631265,-2.5789316508003735,5.443363765193901,0.13502198228625875,1.2067333130231894,2.6006559567468477,0.07250829482510394,-1.8184759980478082,1.5174788481929247,1.5344441104870503
2015-09-04,-0.3711429448939971,-0.3970360733030533,-0.37610898247561325,-0.4294315197108368,1.160538640395031,-0.549608248236104,0.19226178447032663,9.265230400705304,-0.2785476176047542,1.9708492298037883,0.3117916956932699,-1.16,-1.1260270997453232,5.0,5,5,-0.18032935298728717,-2.46263838390048,5.461159256999248,0.4140848330220146,0.08064888544654375,1.8117722114110106,-0.23586016613450003,-1.3234414325485706,0.19781160789199692,1.476293297484382
2015-10-04,-0.40700061794530973,-0.45652399395093624,-0.526879643100176,-0.5632802079258284,1.4665731035139755,-1.2012383196459353,0.12927764439049635,0.4268413074510149,-0.2785476176047542,1.9708492298037883,0.1609335264947445,0.07,0.05294345371924552,5.0,5,5,-0.43724337902357374,-2.606518840832117,4.2206370573838194,1.0061945626436979,-0.19832061658608716,1.4460309590538303,-0.4630079389110098,-0.6540744399587,-1.300879378228252,1.7606412671330562
2015-04-05,-0.35263575880299747,-0.42220403973100384,-0.28332703747588245,-0.3498146275829539,-1.056198414662834,0.02182119900020954,-2.6458546357485044,-0.2861205210183208,-0.31312281568594713,-0.17782831463398802,-1.0631717656259003,0.08,0.06252858017017697,5.0,5,5,0.3322123824582478,-1.7875448417124173,4.929395285990469,-0.4896103489728186,-0.9637428908246279,1.723796296423104,-0.5196195067744884,1.3713043297838066,-1.5238075126825839,0.9377074416516004
2015-05-05,-0.30058429792205976,-0.3707241084011044,-0.23113719341353334,-0.34058368356812707,-1.056198414662834,0.04187135504358897,0.22077487491187142,-0.2861205210183208,-0.31312281568594713,-0.17782831463398802,-1.0632065937845518,-1.13,-1.0972717203925288,3.4000000000000004,5,5,0.3164931889901132,-1.5648670261127806,5.232779813558558,-0.12062606806715799,-0.9588417161245751,1.6208401226892002,-0.20813771649565307,1.0882299117844263,-1.545734756302457,0.5138223885917754
2015-06-05,-0.4197243083828721,-0.4485160046329511,-0.43873679535043253,-0.4709707677775584,0.06424692819299525,-0.9305612130603131,0.1611952829444643,0.2047712297310579,-0.29740681655813217,-0.17782831463398802,1.1063090649282605,-0.33,-0.3304616043180126,5.0,5,5,-0.08398548969303234,-1.7363961262178624,4.171596396840543,0.6055279508346146,0.11820270065086515,1.8369907336086109,0.1325420853674699,0.7534315142439757,-1.4676090725113706,0.6401571085281148
2015-07-05,-0.46252217621831004,-0.525163902390801,-0.5094830284127274,-0.5090484118387197,0.3008286438275884,-0.36915684384568925,0.12927764439049635,0.06451644380266398,-0.31312281568594713,-0.17782831463398802,1.0911239877562513,0.6299999999999955,0.5897105349714026,5.0,5,5,-0.0304478485537455,-2.0362808560798458,2.6529315477674786,1.7686262870221052,-0.014927449419929725,1.3038793245457747,0.5358110199831906,0.3575276690496389,-1.3631363347597052,1.3260703915231256
2015-08-05,-0.5122602388378716,-0.5011399344368489,-0.47237025041283415,-0.4363547277219574,-0.17428123386791092,0.5932506462365232,0.15353504969151233,-0.14820331485540014,-0.31312281568594713,-0.17782831463398802,1.0314633519864087,-0.77,-0.7522071681589966,2.8,5,5,1.0898290145658875,-2.1293173247499966,1.9649313829646482,2.4506979490124716,-0.1106406234349517,1.1823839367852524,0.8049492719882763,-0.7369533110645047,-1.1509722531125202,1.1680157862488452
2015-11-05,-0.4393881936045598,-0.4908439481708687,-0.5454360321001218,-0.5252025638646671,0.29958999610175285,-0.8102602768000365,-2.6458546357485044,0.094904980753816,-0.26597481830250225,-0.17782831463398802,1.021502498612109,-0.37,-0.3688021101217384,5.0,8,5,-0.0224365796333387,-2.2067607882582676,0.6036678692635785,3.222158014786864,0.29630795228647727,1.2257800731044093,0.9876884441659263,-0.6515738689378893,-1.3518161308336434,1.05276865487249
2015-12-05,-0.5284540266674966,-0.5754998352467038,-0.5547142266000964,-0.5678956799332427,0.06893609458365847,-0.4092571559324481,-2.6458546357485044,-0.2861205210183208,-0.29740681655813217,-0.17782831463398802,1.0005011189453168,0.75,0.7047320523825843,3.4000000000000004,5,5,0.09144650867472943,-2.429608997833467,-0.38574100480536094,3.6621749251237348,-0.35124568028607267,0.9928888415245927,0.9632293331420313,-1.0137063674437372,-1.4645364135512593,0.9437544505581016
2015-02-06,-0.7355031710605585,-0.7219316399184152,-0.6985262413496791,-0.731744936196422,0.19775545807055736,-0.18870543945527443,0.06374009322634915,-0.2697574626600082,-0.29740681655813217,0.8965104575849001,0.4940474499160296,1.6399999999999937,1.5578083065154775,5.0,5,5,0.4350484899381506,-3.84311717187307,-2.666973548956375,0.04294160125582314,-1.5734160968664408,2.177398438472709,-1.8109035557233453,0.03936122128193061,-1.54874825161809,-0.17988487619208718
2015-03-06,-0.7193093832309335,-0.5960918077786626,-0.6857687239122161,-0.5425105838924685,0.7498384444429811,1.605783526427184,0.1071480816597454,1.0673381631906804,-0.31312281568594713,-0.17782831463398802,0.46583664140839814,-0.12,-0.12917394884845207,3.4000000000000004,5,5,1.1830248080107082,-3.55710031855616,-0.8120992262573016,-1.2205018381886592,-1.140330205541303,2.4918184106617427,-2.465562817829059,-0.06626988504251935,-1.26799545056805,-0.6051294994386035
2015-04-06,-0.5226705310140595,-0.5320278932347878,-0.5118025770377203,-0.556356999914708,0.5536012547356036,-0.15863020539020528,0.1437469738682953,-0.18560459110297184,-0.31312281568594713,-0.17782831463398802,0.4137859583038856,-1.11,-1.0781014674906662,5.0,7,5,0.07285851992455968,-3.323490253977104,-0.07987230603240736,-1.5662588814943097,-1.4321044599026602,2.421912080010301,-1.8994487521802714,0.3290083570819891,-1.0678140247404573,-0.10290831413062528
2015-05-06,-0.5596849031960586,-0.6178277787846197,-0.6289397825998806,-0.684436348120433,0.5173265713361335,-1.1511129295374871,0.09097647812573517,-0.017298847988899142,-0.31312281568594713,-0.17782831463398802,0.3904510920074497,0.79,0.7430725581863101,5.0,5,5,-0.5043560236399952,-3.4213381312376985,-0.38186000733784026,-1.3437013521185084,-1.1275131973479438,2.4432328377437456,-0.809535082042185,0.9430364888276445,-1.500797196938851,-0.11552063892869092
2015-08-06,-0.6418105414748718,-0.6349877558945867,-0.6011051990999611,-0.593280775974017,0.34922437997273514,0.7536518945835586,0.10799921868785105,0.2328221869167367,-0.30447901616564893,-0.17782831463398802,0.26729872301611046,-0.25,-0.25378059271056097,3.4000000000000004,5,5,0.8252868227970852,-3.3729997850482945,0.7790627100084848,-1.7033084111069143,-1.3915667607354107,2.234334975562666,-1.0370371839813095,0.35924850413476767,-1.0302746460990628,-0.8296055339476579
2015-09-06,-0.5966992753780593,-0.6098197894666362,-0.5651521954125649,-0.6221274760203515,0.46008335143501833,-0.28895621967217155,0.11821286302512118,-0.2697574626600082,-0.29740681655813217,1.9708492298037883,0.1861491133583558,0.3400000000000034,0.311741867894398,5.0,5,5,0.03079696276737268,-3.301666216678295,0.8956970086772511,-1.4401287238566296,-1.733640145619436,1.7522847932957277,-0.6323827867975638,0.5261863243196783,-1.3049791830120423,-0.15372021056310348
2015-10-06,-0.6059528684235591,-0.6224037726806114,-0.5616728724750749,-0.5828959639573361,0.8276963014955024,0.3025233836075215,0.11395717788459175,0.4689177432295331,1.6513770752909236,4.119526774241565,0.08795112004074239,-1.36,-1.3177296287639524,5.0,5,5,0.609530650252737,-3.2541874866467606,1.6503087730143597,-1.366637265056813,-1.9680406876546273,1.3674092561988878,-0.810938937627915,0.35843937930621467,-1.0178451793246757,0.20998538003928027
2015-11-06,-0.5781920892870598,-0.6452837421605669,-0.6799698523497325,-0.7398220122093957,0.9411210432470164,-1.4017398800797298,0.07225146350740709,0.17905785231085236,-0.31312281568594713,0.8965104575849001,-0.1494201952478528,0.54,0.5034443969130239,5.0,5,5,-0.6020447666114631,-3.357465365636406,-0.413596024992515,0.33376150078245215,-0.992095018022479,1.4249408853863932,0.9622148506263509,0.7311691141823649,-1.7319054349377148,0.2811724441524539
2015-12-06,-0.7019588962706212,-0.647571739108562,-0.6764905294122424,-0.6775131401093141,0.6174800874536949,0.5030249440413158,0.09225318366789394,-0.09677656001498904,-0.31312281568594713,0.8965104575849001,-0.3570134348895037,-0.86,-0.8384733062173796,5.0,5,5,0.5241628170994851,-3.3904219526547905,-0.11949964254499996,0.7818854235024355,-0.8779496620984973,1.007429173392926,0.47138636111673354,-0.25726364289441184,-1.4185340096019177,0.012204173194181732
2015-02-07,-0.2820771118310602,-0.3512761343431423,-0.2125808044135875,-0.4132773676848895,-1.0560214649877147,0.2323478374556935,0.2280095396507709,-0.2861205210183208,-0.31312281568594713,-0.17782831463398802,-1.0676645980919306,0.07,0.05294345371924552,5.0,5,5,-115.44133732813042,3.395168347556799,1.2421824948993108,-0.9078440385682812,0.16495953765662416,1.5623767672899238,-0.08258448840145337,-2.233685638623734,-0.8647388089025665,0.2922593063560404
2015-06-07,-0.34800896228024675,-0.4176280458350121,-0.2798477145383924,-0.40520029167191496,-1.055932990150155,-0.038329269129928734,0.2029009973216493,-0.2861205210183208,-0.31312281568594713,-0.17782831463398802,-1.0677168403299078,-0.9,-0.8768138120211054,5.0,5,5,-51.54297486978546,0.3803630171287812,3.1437393143123473,-0.6546346293066154,-0.7738603821168495,1.158531541185086,-0.11809743814355407,-0.998026868854999,-0.9040234544108156,0.40003732571527495
2015-07-07,-0.5296107257981847,-0.5869398199866807,-0.5048439311627402,-0.5090484118387197,-1.055402141124797,-0.9405862910820029,0.132256623988867,-0.2861205210183208,-0.31312281568594713,-0.17782831463398802,-1.0677864966472106,-0.94,-0.9151543178248311,5.0,5,5,0.7028392992329205,-2.3531696031875198,3.088127979270346,0.23259473275770323,-0.15567499202743204,1.214470811196103,0.6739798909626352,0.085673455401391,-1.221857471963621,0.6047565119649583
2015-08-07,-0.620989957122496,-0.6876116856984829,-0.552394677975102,-0.6175120040129372,-1.0561099398252742,-0.9806866031687617,-2.6458546357485044,-0.2861205210183208,-0.31312281568594713,-0.17782831463398802,-1.0679606374404675,1.1199999999999903,1.0593817310670388,5.0,5,5,0.3956538184368493,-2.526982399111329,2.330383485402601,0.871225581140877,-0.2724554345673388,1.1437702977304003,1.1152311851523264,0.10849676664173556,-0.9699520024789183,0.13398579476362354
2015-09-07,-0.5006932475309973,-0.5331718917087862,-0.4503345384753982,-0.48827878780535977,-1.0541634933989612,0.20227260339062436,0.1437469738682953,-0.2861205210183208,-0.31312281568594713,-0.17782831463398802,-1.0606467241236741,-0.2,-0.2058549604559037,5.0,5,5,0.584640059814689,-2.265483689606945,2.815465198425541,0.911374610187865,0.027589005752878263,1.1519379823428637,0.48982095917094215,-0.7178740907847804,-0.7705853364560583,-0.7565432140294179
2015-10-07,-0.4382314944738717,-0.4119080534650236,-0.43989656966292806,-0.5113561478424261,-1.0548712920994388,-0.238830829563723,0.18162257161900397,-0.2861205210183208,-0.31312281568594713,-0.17782831463398802,-1.0608905212342339,0.2199999999999988,0.19672035048321618,5.0,5,5,-0.05023095770021955,-2.2470123339833217,1.9540716792700588,1.594842512400278,0.16106643457445183,0.9384254888479072,0.4993358880994912,-0.9630291981392111,-0.9762012921202876,0.23487770613990544
2015-03-08,-0.6822950110489335,-0.5835078245646873,-0.700845789974672,-0.5286641678702274,-1.0287712150193322,1.3150562637981824,0.10799921868785105,-0.2861205210183208,-0.31312281568594713,-0.17782831463398802,-1.0605596537270456,-0.45,-0.44548312172919,5.0,5,5,1.046598890069193,-3.357213437931539,-1.215861859109682,0.5669266837919332,-1.2770360264612262,1.9832444310779125,-0.38392236932380125,-0.32637350177009467,0.0766458274257116,-0.7924648301109566
2015-04-08,-0.5446478144971216,-0.5846518230386857,-0.5036841568502429,-0.5805882279536299,-1.055402141124797,-0.4894577801059658,0.12672423330617943,-0.2861205210183208,-0.31312281568594713,-0.17782831463398802,-1.059845676474692,-0.16,-0.16751445465217793,5.0,5,5,-0.27783251475893556,-3.3344376549699786,-1.1280426536669013,0.37187349622204646,-2.110907202346973,1.9270790707126608,0.08519932741157372,-0.22376411010053895,0.32597026456685146,-0.2636334844380761
2015-05-08,-0.5712518945029346,-0.6384197513165801,-0.5257198687876804,-0.5990501159832835,-1.0557560404750357,-0.19873051747696416,0.11523388342675052,-0.2861205210183208,-0.31312281568594713,-0.17782831463398802,-1.0639031569575796,-1.25,-1.2122932378037063,5.0,5,5,-0.914277557194393,-3.4264443209185163,-1.255070895418185,0.3060044366456166,-2.4967054478817112,1.824684120460856,0.20717716815906012,-0.1349380697224575,0.48991908215008584,0.05209442578248485
2015-06-08,-0.6024827710314965,-0.6693077101145192,-0.6776503037247397,-0.743283616214956,-1.0519516224599692,-1.2914640218411428,0.09565773178031711,-0.2861205210183208,-0.31312281568594713,-0.17782831463398802,-1.0639205710369055,-0.73,-0.7138666623552707,5.0,5,5,-0.5855525224174896,-3.6872517736031414,-2.440673226637069,0.6563443155505304,-1.8195346542284558,2.030248125079914,0.857116836021831,0.5471959171611364,0.0237269238279017,0.7815840350628247
2015-07-08,-0.7574804545436216,-0.8226035056302191,-0.7727517973494641,-0.8275159803502523,-1.053101795348245,-0.7701599647132777,0.03607813981291031,-0.2861205210183208,-0.31312281568594713,-0.17782831463398802,-1.0641295399888138,0.3499999999999943,0.32132699434532075,5.0,5,5,-0.4661025320883928,-3.9861204236765624,-3.2375115921449726,0.8310399366874835,-1.534463432603706,2.4667123631621943,1.247561053746542,0.971592491377433,0.3967583332619152,1.1749292688355488
2015-10-08,-0.8315091989076207,-0.8123075193642388,-0.8063852524118665,-0.7871306002853847,-1.0534556946984839,0.3125484616292112,0.030971317644275246,-0.2861205210183208,-0.31312281568594713,-0.17782831463398802,-1.0642166103854422,-0.41,-0.4071426159254642,3.4000000000000004,5,5,0.7372662900877371,-4.052250503293288,-2.268716517244566,0.18724015087174653,-1.7058270438864582,2.3718072719809014,0.5532948959812916,0.9436969577277537,0.4258526316423545,0.29816591840175793
