Date,Open,High,Low,Close,Volume,Change,Last,Previous Day Open Interest,DAILY_CLOSEPRICE_CHANGE,Scaled_DAILY_CLOSEPRICE_CHANGE,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
2015-06-07,1.3960862987707368,1.4553970447493834,1.304311361227381,1.5362258252796517,-1.064428037694828,-0.4768111531947469,1.4265575069247427,-1.1298921781796245,-9.0,-1.0917404435852769,8.102241676550625,10.902672474227113,-3.2130321843234104,3.725787361509021,-1.443174591411909,0.6714705952725204,-1.5909339813009231,0.2522455482786485,1.529074292091799
2015-07-07,1.5205740232327112,1.4003337939226148,1.398493256092787,1.3914821409515654,-1.0715562935368719,0.5365199968135037,1.2979672687449817,-1.1368071582037653,-7.25,-0.8814491905698608,8.059635311515976,9.737100322310354,-1.560401387569493,3.3914377771495423,-1.4389683730656961,0.03875663261787065,-2.3383764436724923,0.9296473146535408,0.6492256281090696
2015-08-07,1.3318345700161693,1.3020065603033852,1.3493548761630099,1.274883061909496,-1.0815405724149663,0.25278727481119356,1.1877470645909007,-1.1403414813272152,0.0,-0.010242570934565823,7.734611404416927,8.121047818303134,0.5509400714025371,2.147272101055178,-2.532212694915017,0.05800833153206094,-3.102813086790415,0.29822488477429643,1.4902551034547118
2015-09-07,1.3599447013462924,1.2784080242347702,1.3943983910986388,1.274883061909496,-1.0867569450675876,-0.9226768591983772,1.2722492211090295,-1.1428769740027336,9.25,1.101296909289776,7.818943550368987,7.757752692400437,1.55036047430503,1.8127871634965362,-2.4441093837209467,-0.295959294547872,-3.412366015186074,0.09256432044651938,1.1745868929646157
2015-10-07,1.2916772395445646,1.2980734709586161,1.2674575762800482,1.4236474041355847,-1.0815641759111319,0.5770532428138337,1.2869452483295736,-1.1456717784291572,5.25,0.6206311881116823,8.10147976579095,6.521491030569447,2.4766867746288743,2.462771197163067,-2.5658701368487455,-0.13426882018207764,-2.793400266176126,-2.3904408318735437,1.3192223209585288
2015-03-08,0.06687866016062222,0.0473510593220169,0.04718780802391845,0.09683029779479478,0.2086029245064483,-0.8821436131980471,0.136981118321997,0.7272889776651109,-5.5,-0.6711579375544448,0.8309624960994815,-8.724104536310229,-0.9634565369368958,1.6332674180504734,0.5326094372800789,2.1091462004224515,-0.705793408193665,-1.1627663855915875,1.2863230269827965
2015-04-08,0.09498879149074549,0.1260128462174005,0.05947240300636271,0.008375824038742128,0.3474386889531407,-0.030945447191116617,0.030434920973052202,0.7115862105269575,8.5,1.0111720865688834,0.621546120186973,-8.45768608535896,-1.5082083871700054,1.2618766314144076,0.2267902485721881,1.590752558780971,-1.0783694803966573,-0.05827967652162164,1.0523241783152097
2015-05-08,0.018689863594696623,0.09061504211447788,0.07175699798880697,0.1450781925708235,0.43073542692192296,0.4554535048128437,0.1626991659579492,0.6930886389623804,5.0,0.5905895805380514,0.5271055153383181,-7.104611225961329,-2.5189461407472282,0.6748026356522495,-0.2839193871724204,1.763879132406463,-1.0006949114916965,-1.136517933396522,1.7884468229830557
2015-06-08,0.14317758805667108,0.24007243721570673,0.17412862284250913,0.22549135053087138,0.982490753291505,-0.11201193919177667,0.22883128845039769,0.6761661461810798,3.5,0.41033993509626626,0.644583486093384,-5.912616190690468,-3.563336445315682,0.7309808163001785,-0.49819304473707876,1.5646694290943515,-0.5219524606989633,0.6080859735206827,0.39106995712206266
2015-07-08,0.23553944814136182,0.24007243721570673,0.264215652713767,0.2817805611029049,0.7632850844005781,-0.3552114151937568,0.31700745177366235,0.603309148315617,15.0,1.7922538834832857,0.680928614798282,-4.405663873533922,-4.488127982749328,0.21329107533039915,-0.7508944903523915,1.8164863058106722,-0.4026997439754799,0.448213298542724,0.5896000510428612
2015-10-08,0.3038069099430898,0.4917901552809342,0.35430268258502495,0.5230200349830485,0.9091546907046514,1.5093179008214244,0.4749897443945115,0.5014668591822965,-18.25,-2.203279923809619,1.5570818480513111,-1.785676273715166,-6.191380928352191,1.2035322236753638,-0.5894607536386663,1.4976753078632208,0.1667651935590282,-0.6042301419968353,0.09614127175117528
2015-11-08,0.47246769792382937,0.4013291003512431,0.26831051770791514,0.22951200842887376,1.0805160728676888,2.0362500988257146,0.22883128845039769,0.420830508789675,-15.0,-1.8127390253524174,1.2370229889694824,-2.7340820310722402,-5.004464528073449,1.1667996917477323,-1.262743143655134,0.11275417093933077,-0.3300427478526094,1.2528388269499073,-0.7675771774151992
2015-12-08,0.2275079820470409,0.25187170525001423,-0.0592786818239318,-0.011727465451269839,1.2684707128352188,1.5093179008214244,0.037782934583324254,0.26078713778650153,11.0,1.3115881623051922,1.1576714665389805,-3.519914854942821,-4.738190618348794,3.046005090288484,-1.1096300667337033,-0.965464197664122,0.12997473458271033,1.4536709444954696,0.36267997445968814
2015-02-09,-0.14997092438604298,-0.2043666587432106,-0.3008757164786689,-0.32131812359745415,-1.0395027457438408,0.8607859648161439,-0.21939754177619766,-1.1344061234731608,-16.5,-1.9929886707942028,-1.2676293376025245,-4.371074171418485,-0.34518859404421126,1.4339278884106652,-1.941741510575092,-0.30101550999902627,-0.6476375640932645,1.092862442815015,0.6403782029397072
2015-03-09,-0.3146159793196221,-0.39708803663690045,-0.5179035611685174,-0.5866815448656121,-1.0608403062776406,1.7525173768234044,-0.5206660997973519,-1.1426656829464403,1.25,0.1399654669335885,-1.8367081472986992,-6.050735213781415,-0.022333703445981064,2.870902310341252,-1.2322970135304754,-1.0504074871950404,-0.37815331583985673,1.5941050465948403,-0.85320048913968
2015-04-09,-0.5836700934793734,-0.6252072186335129,-0.5260932911568137,-0.5665782553756001,-1.0836884905660455,-0.720010629196727,-0.48760003855112766,-1.1479095427980806,7.5,0.89100565627436,-2.3154733455654672,-5.777428313195886,-0.44886918309758905,2.162974505975985,-0.938288683426915,0.011292948090053503,-0.19657204187124463,-0.5708768992851702,-0.43338305012006006
2015-08-09,-0.5836700934793734,-0.49148218091136076,-0.5056189661860733,-0.4459585184355283,-1.0861904611596105,0.2933205208115236,-0.3884018548124549,-1.1515591155885994,-3.25,-0.400783469391767,-2.332436044543982,-5.388050461028917,-0.9543646593559444,2.0565024124496625,-0.9960463228069897,0.4961039245816985,0.09844917923489627,-0.8242350851676462,-0.3134254826496533
2015-09-09,-0.44311943682875704,-0.4482181981188998,-0.40324734133237106,-0.49822707110955944,-1.0874886534487245,-0.39574466119408686,-0.39207586161759095,-1.1519816977011859,6.0,0.7107560108325749,-2.6482276982351833,-5.203262409736796,-0.7565027780310388,0.979886109667715,-1.3993786924610678,0.2709173043569896,-0.9277346901233039,0.049675102997424676,-0.5098193177367688
2015-10-09,-0.4872925003475222,-0.4678836448427457,-0.40734220632651913,-0.401731281557502,-1.08833837931069,0.05012104480954343,-0.3443137731508226,-1.1527788412317466,7.5,0.89100565627436,-2.7736709326923177,-4.513940255673575,-1.2696504795914123,0.32164309291771565,-1.6570992675417902,0.8220363199614621,-0.8502526690871924,-1.2659658174009276,0.48457465382541504
2015-11-09,-0.3949306402628315,-0.3813556792578237,-0.4401011262797038,-0.2811115446174302,-1.0891645016764897,0.2933205208115236,-0.25246360302242193,-1.1527212163982121,25.75,3.0840430091494127,-2.5057313861441624,-3.554535114724401,-2.1818619414694704,0.7014804926429117,-1.4474418868131078,0.7100656352096228,-0.5937953194355239,-1.853000771112219,-0.042526978146420626
2015-02-10,0.3961687700277805,0.3816636536273972,0.3952513325265058,0.3260077979809312,0.3567856734347609,-0.11201193919177667,0.30598543135825423,1.0048005718283788,2.25,0.2601318972281119,1.318958933742814,4.575381621299918,-0.35814035581222026,-0.09665930848789937,-2.5836169246011385,0.8603802973736027,-0.12240956008221099,0.4280974555798652,-0.6626112390674865
2015-05-10,0.30782264299025025,0.3030018667320136,0.34611295259672875,0.3621937190629527,0.09511731494172591,-0.557877645195407,0.33537748579934246,1.0299730199440364,10.75,1.2815465547315612,1.3413888612324463,4.227896492053999,0.2775031802340906,-0.22723236430062507,-2.739036665166095,1.0616344815398322,-0.08685591943114583,0.3649070566982676,-0.43275725456225705
2015-06-10,0.3359327743203735,0.4445930831437041,0.4157256574972462,0.5350820086770557,0.4954798169044591,0.8202527188158139,0.5080558056407357,0.9907689248627262,-9.5,-1.1518236587325386,1.864028932824989,5.171428974513684,-0.16552203015027564,-0.05649945586320844,-2.7240392651736403,1.8276097369495186,0.5431632265439684,-0.3057237616405018,0.1802647656162789
2015-07-10,0.5246722275369154,0.5153886913495493,0.4484845774504309,0.3822970085529647,0.5032217636468111,0.6175864888141638,0.3794655674609748,1.0114178235459248,-5.25,-0.6411163299808139,1.893051229422334,3.963049696451124,0.7582164464860758,0.311691715677089,-2.47201256072826,1.1752766312123066,0.34936886635848674,1.315461782616607,-0.7554049877899065
2015-08-10,0.36805863869765726,0.3659312962483205,0.35430268258502495,0.29786319269491446,0.45556630488824745,-0.07147869319144665,0.3023114245531182,0.9511806642245192,-2.25,-0.28061703909724356,1.9215097596964341,3.3503933581177465,1.5439408747341428,0.5864085233845558,-2.3232544697394877,0.46324283152556556,-0.33913884101759767,0.6011906745506258,-0.18646470765735348
2015-09-10,0.2877439777544479,0.3266004028006287,0.26831051770791514,0.2616772716128929,0.7863220966583088,-0.557877645195407,0.24720132247607782,0.9039283007262227,-2.5,-0.3106586466708744,1.8410170673492692,2.166878117840507,2.228836204208539,1.0639669844479367,-2.11738765465924,-0.15945267609318173,-0.4615988050221317,0.7589336164283298,-0.4991642340424381
2015-12-10,0.23553944814136182,0.1850091863889382,0.25602592272547087,0.22147069263286898,-0.08776257335017697,-0.5173443991950769,0.22515728164526166,0.9016905363572992,12.25,1.4617962001733464,1.5889901275261822,1.5689366475446795,2.512402688974663,0.7708323063524511,-1.8590299103833245,0.21307553353779,-0.4185240401534312,0.18420269265830205,-0.16564868901288948
2015-02-11,0.4323103674522247,0.377730564282628,0.31335403264354406,0.24157398212288095,0.5358653988439849,1.3471849168201042,0.23617930206066973,0.6787304512733655,8.5,1.0111720865688834,1.2887018421618344,1.6727065482829147,-2.5555694691952184,0.23155748789916675,-0.9355929578330708,1.8605609589197925,0.7170497726695952,2.017543505053549,1.3989522869868196
2015-03-11,0.23152371509420136,0.2872695093529369,0.2969745726669517,0.37827635065496235,0.34139619393471954,0.4554535048128437,0.36109553343529466,0.6293075523786025,9.75,1.1613801244370376,1.3486983703619764,2.3225771692045476,-2.7624210370422606,-0.4224653022537641,-1.130475908246646,1.4754421272150127,-0.5122391649083988,0.5577283912642068,1.9064457148670841
