Date,Open,High,Low,Last,Change,Settle,Volume,Previous Day Open Interest,INR=X_High_Model,INR=X_Low_Model,RUB=X_High_Model,RUB=X_Low_Model,CNY=X_High_Model,CNY=X_Low_Model
2014-02-13 00:00:00+00:00,586.25,596.75,585.25,595.5,,595.5,65354.0,132252.0,62.30495018005371,61.58817989349365,35.17782760620117,34.5258865737915,6.070370116233826,6.0518638610839846
2014-02-14 00:00:00+00:00,595.25,603.0,594.5,598.5,,598.5,55771.0,126933.0,62.41568054199219,61.44772068023681,35.29474876403808,34.677348670959475,6.070857095718384,6.052441864013672
2014-02-18 00:00:00+00:00,599.5,613.25,598.75,607.4,13.4,612.0,67329.0,116729.0,62.00962009429932,61.72420040130615,35.311197662353514,34.77089294433594,6.0666110849380495,6.051724104881287
2014-02-19 00:00:00+00:00,612.0,620.5,609.75,620.2,8.2,620.25,59599.0,97802.0,62.33475555419922,61.6945804977417,35.3234224319458,34.920445671081545,6.075523090362549,6.059262976646424
2014-02-20 00:00:00+00:00,619.75,620.75,611.5,618.4,4.0,616.25,71635.0,78059.0,62.57040966033936,62.092560577392575,35.3234224319458,34.920445671081545,6.090965003967285,6.0647061252594
2014-02-21 00:00:00+00:00,616.25,617.5,609.25,610.0,6.4,609.75,33293.0,56956.0,62.29295036315918,61.77380966186524,35.3234224319458,34.920445671081545,6.10397207736969,6.07210910320282
2014-02-24 00:00:00+00:00,604.0,618.5,603.75,617.75,8.0,617.75,29866.0,40804.0,62.32329010009766,61.83097023010254,35.3234224319458,34.920445671081545,6.090495982170105,6.081056036949158
2014-02-25 00:00:00+00:00,618.25,620.5,602.25,615.0,2.6,615.0,27573.0,28830.0,62.41486042022705,61.85504001617432,35.3234224319458,34.920445671081545,6.1081060123443605,6.086315932273865
2014-02-26 00:00:00+00:00,615.25,615.5,599.25,600.0,15.0,600.0,17751.0,18059.0,62.20858554840088,61.73871021270752,35.3234224319458,34.920445671081545,6.119531110922496,6.109470911026001
2014-02-27 00:00:00+00:00,600.0,601.5,581.5,582.25,17.6,582.25,16434.0,9105.0,62.290380516052245,61.71929996490479,35.3234224319458,34.920445671081545,6.118557444492976,6.110469846725464
2014-02-28 00:00:00+00:00,583.0,602.0,583.0,599.0,16.6,599.0,2846.0,2693.0,62.34262535095215,61.80338047027588,35.3234224319458,34.920445671081545,6.1153359436988834,6.110145869255066
2014-03-03 00:00:00+00:00,610.0,640.25,608.25,626.75,27.6,626.75,1247.0,1604.0,62.061704788208,61.70698051452637,36.07571723937989,35.78655979156494,6.116165971755981,6.107401056289673
2014-03-04 00:00:00+00:00,620.0,640.0,618.0,639.75,13.0,639.75,439.0,828.0,62.25232086181641,61.66519054412842,36.036776809692384,35.71316692352295,6.116165971755981,6.107401056289673
2014-03-05 00:00:00+00:00,637.0,639.0,630.0,637.25,2.4,637.25,348.0,481.0,61.82527015686035,61.24986665089926,36.062088088989256,35.76103183746338,6.118278975486756,6.1110039758682255
2014-03-06 00:00:00+00:00,632.5,643.5,631.0,641.5,4.2,641.5,128.0,278.0,62.20722980499268,60.94495964050293,36.036776809692384,35.71316692352295,6.117492961883545,6.107406969070435
2014-03-07 00:00:00+00:00,642.0,655.0,642.0,646.25,4.6,646.25,139.0,220.0,61.485810928344726,60.78849956512451,36.07961128234863,35.76103183746338,6.117369966506958,6.1031999588012695
2014-03-10 00:00:00+00:00,646.75,657.75,643.25,645.0,1.2,645.0,95.0,172.0,61.711839866638186,60.682999267578126,36.036776809692384,35.71316692352295,6.117890024185181,6.100521984100342
2014-03-11 00:00:00+00:00,643.0,671.75,643.0,663.25,18.2,663.25,115.0,96.0,61.47938098907471,60.82629989624024,36.036776809692384,35.71316692352295,6.117344994544983,6.105513048171997
2014-03-12 00:00:00+00:00,667.75,685.0,663.5,688.0,24.6,688.0,22.0,118.0,61.58281036376953,60.689199409484864,36.036776809692384,35.71316692352295,6.118268976211548,6.107401056289673
2014-03-13 00:00:00+00:00,696.25,700.75,684.0,686.0,9.0,679.0,66.0,100.0,61.485810928344726,60.78849956512451,36.036776809692384,35.71316692352295,6.118203973770141,6.107401056289673
2014-03-14 00:00:00+00:00,694.75,696.25,694.75,689.0,13.4,690.25,23.0,86.0,61.751710205078126,60.71249973297119,36.036776809692384,35.71316692352295,6.116165971755981,6.107401056289673
2014-03-17 00:00:00+00:00,687.0,694.25,671.75,675.4,12.6,674.5,48582.0,171560.0,61.384280090332034,60.677749214172366,36.46959423065186,36.25513381958008,6.150603876113892,6.124214019775391
2014-03-18 00:00:00+00:00,674.5,693.5,672.5,692.4,18.0,692.5,50401.0,170399.0,61.25457958221436,60.64504917144775,36.31538017272949,35.92470012664795,6.150603876113892,6.124214019775391
2014-03-19 00:00:00+00:00,692.0,718.5,686.25,715.0,23.2,715.75,89415.0,169901.0,61.50459976196289,60.82704971313476,36.50679962158203,36.05058986663818,6.150603876113892,6.124214019775391
2014-03-20 00:00:00+00:00,714.0,723.5,693.75,706.4,12.0,703.75,94417.0,172466.0,61.35088039398193,60.33599964141845,36.24045970916748,35.916674041748045,6.150603876113892,6.124214019775391
2014-03-21 00:00:00+00:00,705.0,707.25,691.0,691.0,10.4,693.25,49314.0,173811.0,61.4061393737793,60.81069965362549,36.48390251159668,36.08097595214844,6.150603876113892,6.124214019775391
2014-03-24 00:00:00+00:00,691.75,718.25,687.0,713.2,21.2,714.5,64928.0,171444.0,61.36525928497314,60.77774959564209,36.37794906616211,35.9403715133667,6.150603876113892,6.124214019775391
2014-03-25 00:00:00+00:00,714.75,716.25,706.5,709.0,6.2,708.25,43594.0,171559.0,61.521270751953125,60.90224975585937,36.210636138916016,35.794695739746096,6.150603876113892,6.124214019775391
2014-03-26 00:00:00+00:00,708.75,711.75,694.75,697.0,11.4,696.75,55723.0,171136.0,61.521270751953125,60.91464977264404,35.748685913085936,35.42772518157959,6.150603876113892,6.124214019775391
2014-03-27 00:00:00+00:00,696.75,713.5,692.0,710.4,13.6,710.5,54677.0,167399.0,61.521270751953125,60.90224975585937,35.6740172958374,35.38148193359375,6.150603876113892,6.124214019775391
2014-03-28 00:00:00+00:00,708.25,708.75,693.5,696.0,15.0,695.5,48850.0,167693.0,61.521270751953125,60.91464977264404,35.783948707580564,35.42872749328613,6.150603876113892,6.124214019775391
2014-03-31 00:00:00+00:00,698.5,702.0,676.0,696.0,1.5,697.5,75489.0,163417.0,61.521270751953125,60.91464977264404,35.76221778869629,35.4378450012207,6.150603876113892,6.124214019775391
2014-04-01 00:00:00+00:00,695.0,698.0,683.0,686.0,12.0,685.5,67616.0,165316.0,60.38242092132568,59.79929924011231,35.349061546325686,34.92543781280518,6.216666903495788,6.200667991638183
2014-04-02 00:00:00+00:00,687.0,688.0,665.0,669.0,16.0,669.5,67007.0,161105.0,60.38242092132568,59.79929924011231,35.33214443206787,34.7326526260376,6.2089809322357175,6.189760103225708
2014-04-03 00:00:00+00:00,669.5,677.0,666.0,675.0,6.5,676.0,44258.0,157806.0,60.51479019165039,59.836099243164064,35.3968851852417,35.12932643890381,6.2004169797897335,6.1823540830612185
2014-04-04 00:00:00+00:00,673.0,676.5,658.5,670.0,6.5,669.5,51631.0,157182.0,60.575510063171386,60.09434925079346,35.885115966796874,35.522052688598635,6.20825487613678,6.193325028419495
2014-04-07 00:00:00+00:00,670.5,679.0,665.0,676.0,6.0,676.5,63634.0,154989.0,60.38960083007812,59.834099197387694,35.36536739349365,34.83172824859619,6.212594890594483,6.193930106163025
2014-04-08 00:00:00+00:00,676.5,685.5,668.5,681.0,4.5,681.0,66694.0,145459.0,60.49871044158935,59.997549324035646,35.813864135742186,35.5207396697998,6.218652906417847,6.199048080444336
2014-04-09 00:00:00+00:00,681.5,688.0,663.0,668.0,12.0,669.0,94788.0,134546.0,60.45093048095704,59.949099197387696,35.8108145904541,35.529309577941895,6.210736947059631,6.175585141181946
2014-04-10 00:00:00+00:00,668.0,671.0,656.5,662.0,6.5,662.5,77328.0,121940.0,60.52231044769288,59.92414932250976,35.61289886474609,35.36301765441895,6.206299991607666,6.176499166488648
2014-04-11 00:00:00+00:00,662.5,666.5,656.5,659.0,2.0,660.5,52825.0,109989.0,60.55129043579102,60.07619930267334,35.69010971069336,35.48229251861572,6.213358883857727,6.195955920219421
2014-04-14 00:00:00+00:00,666.5,689.0,664.0,678.5,18.0,678.5,75201.0,101821.0,60.66101001739502,60.12819946289063,35.92269882202149,35.622925453186035,6.213474884033203,6.195284104347229
2014-04-15 00:00:00+00:00,678.0,702.5,673.5,702.0,23.0,701.5,66140.0,90702.0,60.63959007263183,60.10259937286377,36.33594158172608,35.9656343460083,6.216148953437806,6.19589301109314
2014-04-16 00:00:00+00:00,701.0,711.0,684.0,690.0,13.5,688.0,65067.0,79884.0,60.50713985443115,60.01652992248536,36.37116394042969,36.04999279022217,6.216745944023132,6.194523015022278
2014-04-17 00:00:00+00:00,687.5,701.0,686.0,690.0,3.5,691.5,30956.0,71434.0,60.59159957885742,60.00943004608154,36.19890964508057,35.83372039794922,6.217263970375061,6.19421802520752
2014-04-21 00:00:00+00:00,690.0,691.0,662.5,669.0,23.0,668.5,36860.0,69233.0,60.59334980010986,59.97854988098145,35.698813095092774,35.28200721740723,6.215801949501038,6.195394978523255
2014-04-22 00:00:00+00:00,668.5,677.5,662.0,672.0,4.5,673.0,42246.0,61200.0,60.81849960327148,60.21373062133789,35.69993991851807,35.44466632843017,6.215801949501038,6.195394978523255
2014-04-23 00:00:00+00:00,673.0,679.0,667.5,678.0,3.0,676.0,24684.0,51102.0,61.54874084472656,60.863649978637696,35.70550483703613,35.43135726928711,6.217908062934876,6.19060402393341
2014-04-24 00:00:00+00:00,677.5,695.5,671.5,689.0,12.0,689.0,44750.0,44799.0,61.292230949401855,60.79145999908447,35.738671875,35.45597141265869,6.217908062934876,6.19060402393341
2014-04-25 00:00:00+00:00,689.0,701.5,688.0,700.5,11.5,700.5,31709.0,38780.0,61.30864028930664,60.82234962463379,35.892210998535155,35.52900974273682,6.217908062934876,6.19060402393341
2014-04-28 00:00:00+00:00,700.0,708.5,689.0,699.0,,700.5,28057.0,22967.0,61.19228038787842,60.65190040588379,36.31043590545654,35.94281875610351,6.217908062934876,6.19060402393341
2014-04-29 00:00:00+00:00,701.0,708.5,696.0,706.0,7.5,708.0,18843.0,11926.0,61.04191020965576,60.50210060119629,35.85257396697998,35.48713535308838,6.217908062934876,6.19060402393341
2014-04-30 00:00:00+00:00,706.25,716.0,702.0,713.0,5.0,713.0,9791.0,6501.0,60.54040916442871,59.94768001556397,35.678164138793946,35.45028308868408,6.217908062934876,6.19060402393341
2014-05-01 00:00:00+00:00,713.25,715.75,695.25,698.75,14.25,698.75,2544.0,2896.0,60.23694126129151,59.85651920318603,35.78833438873291,35.46628536224365,6.2520649623870845,6.239974088668824
2014-05-02 00:00:00+00:00,701.75,710.5,698.0,707.75,9.0,707.75,1890.0,2144.0,60.35119068145752,59.98057956695557,35.50854049682617,35.224877166748044,6.2520649623870845,6.239974088668824
2014-05-05 00:00:00+00:00,717.0,732.0,715.5,721.25,13.5,721.25,1123.0,1422.0,60.261520843505856,59.87341037750244,35.7671342086792,35.5578800201416,6.250424976348877,6.238879113197327
2014-05-06 00:00:00+00:00,724.25,735.0,716.75,731.75,10.5,731.75,1185.0,863.0,60.21034122467041,59.83801864624024,35.77479915618896,35.47073188781738,6.2394184677600855,6.224569379488628
2014-05-07 00:00:00+00:00,730.75,730.75,726.25,729.75,2.0,729.75,258.0,620.0,60.18294090270996,59.736549072265625,35.41922897338867,35.01040370941162,6.221944036483765,6.202624015808105
2014-05-08 00:00:00+00:00,722.0,729.0,721.0,726.75,3.0,726.75,347.0,512.0,60.17352069854736,59.72317916870117,35.39190074920654,34.76087913513184,6.231016275087993,6.20678742535909
2014-05-09 00:00:00+00:00,718.5,721.25,715.5,714.0,12.75,714.0,273.0,494.0,60.1594006729126,59.72561916351319,35.28722229003906,34.8890336227417,6.22144506931305,6.194397974014282
2014-05-12 00:00:00+00:00,695.5,704.75,695.5,705.5,8.5,705.5,318.0,453.0,60.14668022155762,59.64814945220947,35.3832914352417,34.966124076843265,6.227486099799474,6.2005632177988685
2014-05-13 00:00:00+00:00,705.0,705.0,695.5,700.0,5.5,700.0,313.0,379.0,60.2010599899292,59.65768936157227,35.388905639648435,34.83511920928955,6.232282268206279,6.209852920850118
2014-05-14 00:00:00+00:00,709.75,710.0,687.75,690.5,19.0,690.25,65491.0,221844.0,60.2010599899292,59.65768936157227,34.8580126953125,34.6739221572876,6.221639068126678,6.194432973861694
2014-05-15 00:00:00+00:00,690.5,691.0,676.75,678.0,12.0,678.25,57143.0,217848.0,60.2010599899292,59.65768936157227,34.82454288482666,34.49603591918945,6.221639068126678,6.194432973861694
2014-05-16 00:00:00+00:00,678.75,682.75,670.5,675.0,4.0,674.25,48198.0,216085.0,60.0181502532959,59.35960060119629,34.88089771270752,34.6827258682251,6.234103965759277,6.21638699054718
2014-05-19 00:00:00+00:00,671.5,678.25,662.75,675.0,0.25,674.5,72449.0,215293.0,60.0181502532959,59.35960060119629,34.89287754058838,34.58745056152344,6.230252997875214,6.211663432121277
2014-05-20 00:00:00+00:00,674.0,686.0,666.0,669.75,4.0,670.5,65307.0,216151.0,60.0181502532959,59.35960060119629,34.69447422027588,34.299795112609864,6.233374962806701,6.213332858085632
2014-05-21 00:00:00+00:00,668.0,675.5,663.0,664.25,6.25,664.25,65987.0,211438.0,60.0181502532959,59.35960060119629,34.650206108093265,34.210273551940915,6.234894943237305,6.220193934440613
2014-05-22 00:00:00+00:00,665.5,669.75,654.0,658.5,5.0,659.25,67005.0,208300.0,60.0181502532959,59.35960060119629,34.23375827789307,33.94294284820557,6.230302014350891,6.211754975318908
2014-05-23 00:00:00+00:00,660.25,663.5,651.25,653.0,6.75,652.5,56974.0,208725.0,60.0181502532959,59.35960060119629,34.392652168273926,34.02010021209717,6.230392007827759,6.211929974555969
2014-05-27 00:00:00+00:00,645.0,648.5,640.25,641.0,11.5,641.0,52896.0,207227.0,60.0181502532959,59.35960060119629,34.14552021026611,33.89117275238037,6.236454892158508,6.220053906440735
2014-05-28 00:00:00+00:00,637.25,641.75,633.0,638.5,2.25,638.75,44978.0,203560.0,60.0181502532959,59.35960060119629,34.62744113922119,34.188776512146,6.245670065879822,6.23051317691803
2014-05-29 00:00:00+00:00,638.5,645.0,629.75,632.0,6.25,632.5,49427.0,202767.0,60.0181502532959,59.35960060119629,34.75280212402344,34.327292366027834,6.250219955444336,6.235599122047424
2014-05-30 00:00:00+00:00,633.0,637.0,625.5,627.5,5.25,627.25,48605.0,200468.0,60.0181502532959,59.35960060119629,34.83331848144531,34.513656005859374,6.235294923782349,6.2190949010849
2014-06-02 00:00:00+00:00,624.75,626.75,616.25,622.5,6.5,620.75,62381.0,197258.0,59.60984001159668,59.150080833435055,35.31967620849609,34.77226516723633,6.246193056106567,6.2290741109848025
2014-06-03 00:00:00+00:00,622.0,624.0,611.0,613.0,8.25,612.5,55552.0,198056.0,59.42484027862549,58.89601985931397,35.49091579437256,34.85964393615723,6.245842065811157,6.229334135055542
2014-06-04 00:00:00+00:00,612.5,619.5,610.75,614.5,2.0,614.5,46073.0,192073.0,59.716469841003416,59.25832096099853,35.285067825317384,34.83909885406494,6.251023898124695,6.23855899810791
2014-06-05 00:00:00+00:00,613.5,617.25,605.0,607.0,8.75,605.75,51881.0,187479.0,59.65026985168457,59.16768093109131,35.46205284118653,34.95576164245605,6.242727007865906,6.230448966026306
2014-06-06 00:00:00+00:00,605.5,619.5,603.0,618.75,12.5,618.25,65706.0,183050.0,59.2657405090332,58.68159942626953,34.8340608215332,34.54838279724121,6.2542560052871705,6.244531106948853
2014-06-09 00:00:00+00:00,618.25,626.25,607.5,613.5,5.75,612.5,65774.0,175841.0,59.27562030792237,58.71379951477051,34.493856544494626,34.269743003845214,6.244219007492066,6.231013998985291
2014-06-10 00:00:00+00:00,614.75,616.0,599.25,601.0,11.25,601.25,69544.0,168194.0,59.521810150146486,59.03440040588379,34.46643215179444,34.30300079345703,6.242626325289408,6.224579019546509
2014-06-11 00:00:00+00:00,603.0,608.5,588.5,589.5,12.0,589.25,75859.0,160999.0,59.52201015472412,59.03444030761719,34.48678527832031,34.299810829162595,6.232678046226502,6.213900942802429
2014-06-12 00:00:00+00:00,588.0,593.5,584.0,584.0,4.0,585.25,63924.0,146503.0,59.63893985748291,59.15228115081787,34.45714729309082,34.2742448425293,6.219366102218628,6.201203985214233
2014-06-13 00:00:00+00:00,585.5,594.5,583.5,586.0,0.75,586.0,66231.0,129263.0,59.889440040588376,59.30374080657959,34.44635555267334,34.27421684265137,6.214187979698181,6.201343908309936
2014-06-16 00:00:00+00:00,586.0,594.75,580.25,581.5,5.0,581.0,43272.0,113862.0,60.26857013702393,59.690248794555664,34.53349155426025,34.25389377593994,6.208233885765075,6.1930260181427
2014-06-17 00:00:00+00:00,581.0,584.75,576.75,581.5,0.75,581.75,55006.0,107671.0,60.29239025115967,59.91457946777344,34.783740501403805,34.451499137878415,6.230774102210998,6.2034029769897465
2014-06-18 00:00:00+00:00,582.0,598.0,581.5,586.25,5.25,587.0,54252.0,93721.0,60.558250198364256,60.09343017578125,34.93978687286377,34.68205108642578,6.224154105186463,6.198292984962463
2014-06-19 00:00:00+00:00,586.25,596.5,585.75,593.5,6.5,593.5,44931.0,82354.0,60.24834983825684,59.76603996276855,34.396819610595706,34.244332275390626,6.233445973396301,6.2166529607772825
2014-06-20 00:00:00+00:00,593.25,594.5,582.75,585.0,8.25,585.25,36841.0,74867.0,60.41114044189453,60.10143096923828,34.42312843322754,34.24616153717041,6.220805110931397,6.21179895401001
2014-06-23 00:00:00+00:00,585.0,593.0,577.75,579.0,5.5,579.75,30465.0,46079.0,60.38926059722901,59.8883192062378,34.592003898620604,34.333771286010744,6.2287931060791015,6.208483076095581
2014-06-24 00:00:00+00:00,579.75,580.0,570.0,571.5,8.75,571.0,19853.0,36269.0,60.32235092163086,59.96412975311279,34.16013896942139,33.90109928131103,6.2367480182647705,6.213595986366272
2014-06-25 00:00:00+00:00,570.0,576.0,567.75,574.5,4.5,575.5,18535.0,28134.0,60.44386024475098,59.9485498046875,33.82704231262207,33.59649730682373,6.229644236167272,6.217391943931579
2014-06-26 00:00:00+00:00,575.5,584.25,572.75,580.0,6.75,582.25,24904.0,19927.0,60.26277053833008,59.83576065063477,33.73828147888184,33.51365325927734,6.231309481859207,6.214050016403198
2014-06-27 00:00:00+00:00,580.0,590.0,577.25,585.0,3.0,585.25,15814.0,11142.0,60.24371089935303,59.8692594909668,33.61885765075684,33.402643814086915,6.23673196363449,6.211065506935119
2014-06-30 00:00:00+00:00,583.5,584.25,555.75,564.75,20.5,564.75,5947.0,4431.0,60.27066082000732,59.88186985015869,33.77552032470703,33.52875156402588,6.2193969631195065,6.204143843650818
2014-07-01 00:00:00+00:00,564.75,566.25,557.25,559.75,5.0,559.75,1068.0,2138.0,60.22116096496582,59.8357702255249,33.9192533493042,33.643256492614746,6.197996025085449,6.181174020767212
2014-07-02 00:00:00+00:00,560.75,562.75,555.5,561.75,2.0,561.75,1272.0,1528.0,60.12964023590088,59.71478973388672,34.392423706054686,34.264368286132814,6.197318110466004,6.177983922958374
2014-07-03 00:00:00+00:00,561.75,568.75,559.75,568.0,6.25,568.0,527.0,902.0,59.872909965515134,59.305530853271485,34.39582820892334,34.26546005249023,6.209226932525635,6.194622044563293
2014-07-07 00:00:00+00:00,567.25,567.25,547.5,555.5,23.0,545.0,213.0,623.0,60.12386066436768,59.4892301940918,34.57777061462402,34.29850856781006,6.198335986137391,6.181413044929505
2014-07-08 00:00:00+00:00,549.0,549.5,545.5,545.25,0.25,545.25,138.0,500.0,60.1884907913208,59.67700958251953,34.66208885192871,34.359592247009275,6.197360000610352,6.179876022338867
2014-07-09 00:00:00+00:00,545.75,545.75,537.0,539.5,5.75,539.5,219.0,377.0,60.1412105178833,59.57812976837158,34.379750938415526,34.14095504760742,6.19713607788086,6.175504050254822
2014-07-10 00:00:00+00:00,542.75,543.5,535.25,536.75,2.75,536.75,108.0,225.0,60.114860954284666,59.60728977203369,33.77855728149414,33.59424568176269,6.200783090591431,6.177803997993469
2014-07-11 00:00:00+00:00,536.75,536.75,518.25,514.75,22.0,514.75,106.0,139.0,60.32935009002686,60.02419940948487,34.0020202255249,33.82092990875244,6.179145984649658,6.165071058273315
2014-07-14 00:00:00+00:00,526.25,539.0,524.25,537.75,11.75,537.75,44688.0,202616.0,60.21507118225097,59.83322883605957,34.386399841308595,34.14788303375244,6.195853033065796,6.176683068275452
2014-07-15 00:00:00+00:00,538.0,539.5,530.5,537.75,,537.75,37916.0,202313.0,60.25517017364502,59.84869010925293,34.42107269287109,34.239073257446286,6.200499954223633,6.1879959440231325
2014-07-16 00:00:00+00:00,537.0,544.75,535.75,537.5,0.25,538.0,32689.0,203081.0,60.35232006072998,59.99821010589599,34.43799537658691,34.245963706970215,6.208270998001098,6.150072002410889
2014-07-17 00:00:00+00:00,538.0,561.75,530.75,550.5,12.75,550.75,88485.0,204925.0,60.26088024139404,59.86383026123047,34.75088932037354,34.45652698516846,6.205576024055481,6.19093092918396
2014-07-18 00:00:00+00:00,552.5,555.75,531.0,532.5,18.5,532.25,52246.0,201877.0,60.8483797454834,60.42168006896973,35.37292663574219,35.017270698547364,6.208732061386108,5.7510119867324825
2014-07-21 00:00:00+00:00,530.5,531.25,523.75,529.0,2.25,530.0,35988.0,204346.0,60.44298976898193,59.9963000869751,35.33690826416016,34.9841410446167,6.204525942802429,6.189948992729187
2014-07-22 00:00:00+00:00,529.5,536.75,524.0,525.5,5.5,524.5,35683.0,203104.0,60.434129829406736,60.02020008087158,35.53177024841309,35.080162620544435,6.204209928512573,6.190562000274658
2014-07-23 00:00:00+00:00,524.5,531.0,520.25,529.0,6.25,530.75,33147.0,206287.0,60.26264068603516,59.86581912994384,35.30919052124023,34.88914909362793,6.202837014198304,5.629003953933716
