Date,Open,High,Low,Last,Change,Settle,Volume,Previous Day Open Interest,INR=X_High_Model,INR=X_Low_Model,BRL=X_High_Model,BRL=X_Low_Model,CNY=X_High_Model,CNY=X_Low_Model,CNY=X_GBT_2_Predicted_Close_Price_Change,CNY=X_GBT_3_Predicted_Close_Price_Change,CNY=X_GBT_4_Predicted_Close_Price_Change,Corn_GBT_1_Predicted_Close_Price_Change,Corn_GBT_2_Predicted_Close_Price_Change,Corn_GBT_5_Predicted_Close_Price_Change,INR=X_GBT_1_Predicted_Close_Price_Change,INR=X_GBT_2_Predicted_Close_Price_Change,INR=X_GBT_3_Predicted_Close_Price_Change
2015-05-06 00:00:00+00:00,361.75,369.0,361.75,367.0,5.25,366.5,2962.0,5123.0,63.591099433898925,63.20140018463135,3.088646981716156,3.030599958896637,6.199534056981405,6.1904017293453215,-0.001789876,-0.0024091844,-0.0015739967,-5.0193305,-1.1464078,-3.2324505,0.467419,0.35839206,0.33387724
2015-05-07 00:00:00+00:00,365.5,366.25,357.25,359.5,8.75,357.75,3294.0,3769.0,63.80007064819336,63.12942070007324,3.062800981998444,3.015054979324341,6.1916875076293945,6.185047874450683,0.006711757,0.0052626585,0.0048919097,5.444261,-4.449341,-6.405357,-0.05869296,-0.19496867,-0.19515762
2015-05-08 00:00:00+00:00,357.75,359.0,356.5,358.5,0.75,358.5,1208.0,1950.0,63.80090072631836,63.12922065734863,3.0380159831047058,3.0126080203056333,6.203943553765615,6.190842165788015,0.0016418621,0.0017782596,0.0007003053,-2.9855726,-1.6555103,-1.3152349,0.19103849,0.22144715,0.10228679
2015-05-11 00:00:00+00:00,359.0,361.0,357.0,358.25,0.25,358.25,636.0,1129.0,63.80099063873291,63.12599067687988,3.002516007423401,2.953204984664917,6.2030060625076295,6.190077924728394,0.016395835,0.0055671637,0.009635103,0.109816976,-3.7384598,-1.953828,0.16214429,0.0910284,0.091325305
2015-05-12 00:00:00+00:00,358.25,362.0,355.25,359.0,1.25,357.0,406.0,721.0,63.79891067504883,63.12599067687988,3.085848004817963,3.024618980884552,6.203443977038066,6.196904907226562,0.005200494,0.0014169567,0.0024440452,0.60896957,-1.0318459,0.92745477,-0.2747331,-0.23738821,-0.14442177
2015-05-13 00:00:00+00:00,356.25,359.0,352.75,356.0,1.0,356.0,579.0,504.0,63.79891067504883,63.12599067687988,3.034254002571106,3.004123034477234,6.204000973701477,6.196363921165466,0.00032177987,-0.001003761,-0.0015774742,-2.898664,-3.804339,-0.9322891,-0.47604764,-0.42669863,-0.262993
2015-05-14 00:00:00+00:00,361.75,368.5,361.25,367.25,5.75,368.0,197421.0,676980.0,63.79849063873291,63.12072067260742,3.0513800024986266,3.0157989978790285,6.198988427321117,6.190186638434727,0.004084175,0.0019073834,0.0011959024,-1.8707491,-1.7248112,-1.142804,0.11844982,0.07858516,0.08272008
2015-05-15 00:00:00+00:00,367.75,371.5,362.0,364.75,2.5,365.5,170525.0,677379.0,63.485859870910645,63.19625984191895,3.007468008995056,2.9695360136032103,6.195402913093567,6.188925497531891,0.006868705,0.006112618,0.004922498,-0.5703297,-1.8676183,-0.530059,0.15307185,0.18928193,0.09955304
2015-05-18 00:00:00+00:00,365.25,371.25,364.0,368.0,2.5,368.0,155003.0,684516.0,63.48133964538575,63.13395961761475,3.0204050159454345,2.970090017318725,6.198483607053756,6.191353499968848,0.0035126205,-0.01048843,0.002967903,-6.6594296,-1.7722124,-1.4850065,-0.017117085,0.034550957,0.026168717
2015-05-19 00:00:00+00:00,367.25,368.5,360.25,361.5,6.0,362.0,174598.0,687385.0,64.020802192688,63.324550552368166,3.032996995449066,2.9832710361480714,6.200978039105732,6.191519683678946,0.004563694,0.0047898693,0.0026304724,-3.5080287,-1.5035597,0.22762069,-0.07017855,-0.08061098,-0.059988316
2015-05-20 00:00:00+00:00,362.25,362.5,358.5,359.5,2.0,360.0,151921.0,691536.0,64.03068214416504,63.33659049987793,3.0831829714775085,3.0294939661026,6.2033991534709925,6.191567313114804,-0.0012170026,-0.0008922745,-0.0013859639,-3.546841,-3.3124406,0.06146952,-0.08574166,-0.05741935,-0.01136874
2015-05-21 00:00:00+00:00,360.0,366.5,359.75,364.25,5.0,365.0,169279.0,689335.0,63.69941139221192,63.18256031036377,3.0192489719390867,2.973688006401062,6.200659534931183,6.192130088806152,-0.0011903528,-0.0014672123,-0.0034747722,-10.053267,-5.461581,-8.069283,-0.08574166,-0.037169795,0.001797551
2015-05-22 00:00:00+00:00,364.0,367.75,359.5,360.0,5.0,360.0,153922.0,679460.0,63.69884124755859,63.29576068878174,3.085585956573486,3.026226975917816,6.1892096185684204,6.185276896953583,-0.0018000731,0.0020484223,0.0015968429,-5.242876,-2.9849944,-1.7510469,0.05814981,0.034896392,0.046149477
2015-05-26 00:00:00+00:00,361.0,362.5,354.0,355.0,5.0,355.0,171044.0,691680.0,63.79738132476807,63.09598075866699,3.128034942150116,3.071787030696869,6.20520490805308,6.188180257081987,0.002514299,0.0014116967,0.00347759,-3.1086748,0.107495196,-3.72185,-0.029222336,0.061202545,0.049108434
2015-05-27 00:00:00+00:00,355.0,356.5,348.75,349.25,5.5,349.5,179915.0,693744.0,64.19618995666504,63.51064075469971,3.192418968677521,3.118706996440888,6.199951955636343,6.1909049232800815,0.0020169034,0.0031796535,0.0005455012,-2.0893776,-1.5272506,-1.7423872,0.0050594555,-0.06647982,0.004756039
2015-05-28 00:00:00+00:00,349.5,355.0,348.25,352.75,4.0,353.5,162595.0,682031.0,64.1703907775879,63.44392082214355,3.194086985588074,3.1234349822998047,6.1941169738769535,6.189717907905578,0.00376783,0.0031165106,0.0023082343,0.83480936,-0.5886542,0.5914246,-0.040671784,-0.06302201,0.007120299
2015-05-29 00:00:00+00:00,353.25,357.0,350.0,351.5,2.0,351.5,140694.0,669409.0,64.05497200012206,63.32128063201904,3.190437979698181,3.122414991855621,6.194262995719909,6.189608898162842,-0.00010318595,0.003954369,-0.00045387156,-2.3370743,-3.149881,-3.7273915,-0.06117293,-0.025796916,-0.0026964603
2015-06-01 00:00:00+00:00,350.5,354.25,348.25,352.5,0.75,352.25,139668.0,663188.0,63.8085315322876,63.39437934875488,3.202390985488892,3.1362550401687623,6.1908419537544255,6.1850079464912415,0.0046178526,0.0037675768,0.0016810886,3.453683,3.4530263,3.6521823,0.10589304,0.14845571,0.060629964
2015-06-02 00:00:00+00:00,352.0,359.5,351.75,359.0,6.75,359.0,179714.0,655601.0,63.76091079711914,63.233601036071775,3.1887189626693724,3.1320479989051817,6.194294009208679,6.185920929908752,0.0019214916,0.0035842676,0.0011619909,2.133509,-0.3901937,1.4928677,0.22978745,0.17906705,0.13681509
2015-06-03 00:00:00+00:00,359.0,364.0,357.0,358.5,,359.0,221435.0,643413.0,63.75645122528076,63.187790603637694,3.1678179812431337,3.102922966480256,6.190918011665344,6.18609099149704,0.00016544729,0.0006388356,9.680575e-05,-0.027074616,-0.83169246,-1.8191535,-0.0115537755,-0.04035945,-0.030357018
2015-06-04 00:00:00+00:00,358.5,364.5,356.5,362.75,4.5,363.5,145713.0,634025.0,64.19125946044922,63.60294040679932,3.177481994628906,3.116991004943848,6.192015638351441,6.18451101064682,0.0046690055,0.0050945766,0.0034137666,-0.04438105,-0.75681436,0.20345214,0.013280531,-0.005744797,-0.01720987
2015-06-05 00:00:00+00:00,362.75,367.25,359.75,360.25,3.0,360.5,208571.0,621950.0,64.10018997192383,63.694119682312014,3.16634699344635,3.123542959690094,6.192635998725891,6.189757990837097,0.01538583,0.009693134,0.012178109,-1.784023,-1.2308061,-2.6218739,0.14678037,0.16609927,0.110983394
2015-06-08 00:00:00+00:00,360.5,366.25,360.5,365.0,4.75,365.25,172461.0,598535.0,63.99094139099121,63.42274005889893,3.158115940093994,3.1044689798355103,6.196510047912597,6.190098469257355,0.005020336,0.0017493565,0.002344005,-4.1524396,-3.0764034,-2.5906339,0.05966454,0.021871323,0.002180054
2015-06-09 00:00:00+00:00,364.75,368.5,362.5,364.5,0.25,365.0,229751.0,580195.0,64.09488014221192,63.66778007507324,3.137228946685791,3.086959009170532,6.197331305662791,6.191296427249909,0.0022134525,0.00029883886,0.0014538234,-0.069100745,-1.3959236,-0.3261792,0.03271781,-0.03709869,-0.023805745
2015-06-10 00:00:00+00:00,364.75,366.5,356.75,357.0,7.75,357.25,348011.0,534201.0,64.20146980285645,63.78197925567627,3.1191209626197813,3.0693869757652283,6.198959346930186,6.190063621203105,0.0022134525,-0.00053344737,0.001559099,0.27785522,-0.9727962,-1.7559022,0.055879526,0.045218777,0.05033339
2015-06-11 00:00:00+00:00,357.5,360.0,354.5,356.75,0.75,356.5,254229.0,491726.0,64.02204055786133,63.549799880981446,3.1145639324188235,3.070558974742889,6.199298661470413,6.184807114601134,0.0027116153,0.0017097932,0.0013386287,1.8081915,0.8646392,1.461923,0.019957121,0.027102834,-0.0067427605
2015-06-12 00:00:00+00:00,356.0,356.75,352.25,353.0,3.5,353.0,222450.0,436164.0,64.05934013366699,63.55230079650879,3.104569969177246,3.0550180220603944,6.199600625832876,6.189197869459787,0.0023924299,0.001236788,0.0017804895,-3.3058596,-1.0598466,-1.9344794,-0.04027732,-0.094984345,-0.043289043
2015-06-15 00:00:00+00:00,353.0,353.25,346.75,348.25,4.75,348.25,258455.0,404386.0,64.2053490447998,63.60208038330078,3.1266349363327026,3.080410978794098,6.199901013374329,6.193343551158905,0.002312727,-9.337266e-05,-0.0004795798,-0.969399,-0.5496518,-0.92116106,0.2020504,0.086526155,0.14655718
2015-06-16 00:00:00+00:00,349.0,354.25,347.5,354.0,5.75,354.0,250662.0,370627.0,64.09075157165528,63.60834003448486,3.1393319368362427,3.0905599999427795,6.2010790713628126,6.196676049232483,-0.0030523562,-0.0017188881,-0.0038407303,-0.5595913,1.3245915,1.1930647,-0.037959967,-0.05335287,-0.058654
2015-06-17 00:00:00+00:00,353.75,361.25,353.75,359.0,5.25,359.25,196139.0,341099.0,64.22465034484863,63.75250988006592,3.1198729944229124,3.063748018741608,6.200283045768738,6.1943709204196935,-0.0005734086,-0.0027695606,-0.00044541142,-2.786613,-1.1403762,-1.4584632,-0.081529714,-0.095394164,-0.07072037
2015-06-18 00:00:00+00:00,359.0,361.25,356.0,358.0,1.25,358.0,179219.0,319175.0,64.11413951873779,63.77893939971924,3.086925950050354,3.022218964099884,6.209447064399719,6.19703100681305,-0.0020328274,-0.0042494186,-0.0046329508,0.23776655,1.0269624,0.5826084,0.014811148,-0.046347186,-0.106985785
2015-06-19 00:00:00+00:00,357.75,358.0,351.75,353.5,4.75,353.25,163985.0,294723.0,63.758100814819336,63.23839992523193,3.086243009567261,3.0156280326843263,6.199707970619202,6.191488267183304,0.012655326,0.007270776,0.010132807,1.8154309,0.58791196,-0.055186596,-0.012771284,0.07751508,-0.0023325973
2015-06-22 00:00:00+00:00,352.75,360.5,350.5,360.0,6.75,360.0,177111.0,270776.0,63.64419013977051,63.32780010223389,3.1241290044784544,3.083432011604309,6.209984064102173,6.197152938842773,-0.00086259114,0.00078848074,-0.00036413688,2.5727317,1.0448474,0.8068233,0.060759675,0.046986394,0.048486087
2015-06-23 00:00:00+00:00,361.0,368.75,360.5,367.25,7.5,367.5,201342.0,234485.0,63.647930488586425,63.37033039093018,3.116887993812561,3.061707034111023,6.209336061477661,6.1968941102027895,-0.001142718,0.0012605601,-0.0011743094,4.5999575,1.2936158,4.5716386,0.018878287,0.033482138,0.01817776
2015-06-24 00:00:00+00:00,367.0,371.0,363.25,366.25,1.0,366.5,208634.0,206972.0,63.74207088470459,63.406051025390624,3.087140018939972,3.0126150369644167,6.199468699137369,6.1914541727701815,0.0019744379,0.002942816,0.00068679446,7.7624574,3.9702158,7.6194057,0.017200213,0.008072464,0.019183673
2015-06-25 00:00:00+00:00,366.0,377.0,363.5,376.25,10.0,376.5,173518.0,163663.0,63.70058090209961,63.334300422668456,3.132388978004456,3.079739019870758,6.200137684186299,6.189844366947809,0.0048760357,0.0031677405,0.0033716143,0.25591046,1.4020243,1.8524079,0.11650961,0.02175957,0.059250645
2015-06-26 00:00:00+00:00,376.0,390.0,375.5,384.75,8.5,385.0,185748.0,131871.0,63.6268807220459,63.37120037078857,3.154425961971283,3.1028480172157287,6.207468028068543,6.197027997970581,0.0038803013,0.00085608824,0.0018131391,-0.076244675,-0.1333561,-0.12598386,0.23312575,0.25348136,0.18988957
2015-06-29 00:00:00+00:00,383.75,391.75,381.75,383.0,1.75,383.25,137314.0,75589.0,63.583989486694335,63.1161595916748,3.174831986427307,3.1305519700050355,6.202779072125752,6.19728997707367,0.0053173336,0.0017924015,0.0017646408,-7.8593564,-2.8180096,-6.633384,-0.07390163,-0.06377451,0.0168916
2015-06-30 00:00:00+00:00,383.25,415.0,382.75,414.0,30.75,414.0,39406.0,26241.0,63.84178043365478,63.408419609069824,3.129346959590912,3.0849130034446715,6.2033931016922,6.196487998962402,-0.015263398,-0.016745921,-0.012294252,9.017706,4.084849,8.999431,-0.24947539,-0.18169148,-0.09218944
2015-07-01 00:00:00+00:00,411.0,417.0,403.0,415.0,0.25,413.75,18497.0,19803.0,63.70297065734863,63.29938957214355,3.1356919765472413,3.095345039367676,6.194123029708862,6.1887769651412965,0.009149174,0.008534084,0.015664428,8.841357,3.9040713,7.1431594,-0.0027899996,0.012753251,0.03179464
