Date,Open,High,Low,Last,Change,Settle,Volume,Previous Day Open Interest,ARS=X_High_Model,ARS=X_Low_Model,BRL=X_High_Model,BRL=X_Low_Model,CNY=X_High_Model,CNY=X_Low_Model,CNY=X_GBT_2_Predicted_Close_Price_Change,CNY=X_GBT_3_Predicted_Close_Price_Change,CNY=X_GBT_4_Predicted_Close_Price_Change,Soya Bean_GBT_1_Predicted_Close_Price_Change,Soya Bean_GBT_3_Predicted_Close_Price_Change,Soya Bean_GBT_4_Predicted_Close_Price_Change
2016-06-24 00:00:00+00:00,1124.75,1132.0,1099.25,1103.0,21.5,1103.0,62900.0,105110.0,14.476179914474487,14.188050088882449,3.4263969445228577,3.362080013751984,6.573290071487427,6.560048995018005,0.046321493,0.030303601,0.042230226,-4.6067863,-0.34999815,-3.181125
2016-06-27 00:00:00+00:00,1104.25,1138.5,1103.0,1130.25,30.0,1133.0,39985.0,53333.0,14.957129936218262,14.852375087738038,3.4256479430198667,3.363414008617401,6.582605051994324,6.55696704864502,0.028836438,0.025360776,0.03065636,2.5639422,0.3799381,2.2442179
2016-06-28 00:00:00+00:00,1130.5,1165.5,1128.25,1150.75,17.5,1150.5,41940.0,37757.0,15.298870038986204,15.033959827423097,3.412171924114227,3.3554690217971803,6.582605051994324,6.55696704864502,-0.0066718506,-0.007529208,-0.0047440925,-5.0441494,-0.38988194,-2.997068
2016-06-29 00:00:00+00:00,1148.25,1155.75,1140.0,1146.0,6.0,1144.5,29083.0,22892.0,14.911079959869385,14.715120105743408,3.4256479430198667,3.363414008617401,6.582605051994324,6.55696704864502,-0.001155765,-0.005277853,-0.002949446,-4.101368,-0.61741334,0.52142084
2016-06-30 00:00:00+00:00,1145.0,1182.0,1122.0,1176.5,30.5,1175.0,16778.0,12054.0,14.945829935073853,14.781600103378295,3.4256479430198667,3.363414008617401,6.582605051994324,6.55696704864502,0.008759703,0.010773939,0.009852957,0.5373142,1.3746575,2.3785758
2016-07-01 00:00:00+00:00,1175.0,1176.5,1164.75,1169.25,6.25,1168.75,6302.0,8291.0,15.019979877471924,14.83838026046753,3.342527003288269,3.2646879720687867,6.641787009239197,6.6258640956878665,0.005849817,0.006547311,0.007576232,-6.023747,1.4057161,-1.2030779
2016-07-05 00:00:00+00:00,1150.25,1150.5,1110.0,1113.25,51.75,1117.0,2747.0,5672.0,14.960729970932007,14.785230197906492,3.3924390506744384,3.31387601852417,6.6414250469207765,6.620334124565124,0.0048662974,0.0042172843,0.0049414323,0.5280297,1.5143509,1.3489913
2016-07-06 00:00:00+00:00,1115.0,1117.75,1070.0,1106.25,10.75,1106.25,2551.0,4379.0,14.786840143203737,14.595984897613526,3.396797046661377,3.323967015743256,6.6414250469207765,6.620334124565124,0.0046509085,0.007531816,0.008416478,-1.5419658,1.9129319,-1.1076158
2016-07-07 00:00:00+00:00,1111.25,1111.75,1054.25,1054.25,52.0,1054.25,978.0,3167.0,14.776604948043824,14.519715099334716,3.394640054702758,3.3420270037651063,6.6414250469207765,6.620334124565124,-0.004571943,-0.0017253307,-0.0035038772,2.77554,1.3063784,2.0452836
2016-07-08 00:00:00+00:00,1054.0,1090.75,1053.5,1090.75,35.5,1089.75,1331.0,2597.0,14.803599967956544,14.554040002822877,3.4217250037193296,3.354626007080078,6.6414250469207765,6.620334124565124,0.002511332,0.0049306136,0.0035188973,2.5982304,0.7442826,2.5814273
2016-07-11 00:00:00+00:00,1105.0,1105.0,1081.75,1083.5,7.0,1082.75,1320.0,1807.0,14.815534973144532,14.53290994644165,3.3949790477752684,3.321898014545441,6.6414250469207765,6.620334124565124,-0.0011204224,-0.0009805916,-0.0011583532,-1.4560127,1.2535084,-1.5588692
2016-07-12 00:00:00+00:00,1080.0,1107.0,1080.0,1107.0,24.5,1107.25,755.0,983.0,14.923749923706056,14.587084970474244,3.3951530504226684,3.316832020282745,6.6414250469207765,6.620334124565124,-0.0020501902,-0.004673523,-0.0019522337,1.3449334,1.2260488,1.900308
2016-07-13 00:00:00+00:00,1112.25,1140.0,1112.25,1127.75,20.75,1128.0,404.0,614.0,14.687780055999756,14.424230241775511,3.3922650480270384,3.318942012786865,6.6414250469207765,6.620334124565124,-0.0018516413,-0.0041623753,-0.0021611808,1.0196166,0.9359809,1.3811436
2016-07-14 00:00:00+00:00,1133.5,1143.5,1121.5,1121.5,16.5,1111.5,145.0,215.0,14.753394994735718,14.435630149841309,3.350591011047363,3.275217983722687,6.6414250469207765,6.620334124565124,-0.0008947356,-0.006516662,-0.0004791781,-0.17850904,1.4474773,-1.5725671
2016-07-15 00:00:00+00:00,1083.0,1097.5,1057.0,1071.25,11.25,1072.5,29895.0,100506.0,14.797074975967409,14.557615041732788,3.358655018806457,3.282507991790772,6.6414250469207765,6.620334124565124,0.00015486397,0.00049300207,0.00038409486,-1.7506446,1.5438792,1.8878835
2016-07-18 00:00:00+00:00,1062.0,1082.25,1050.25,1075.0,5.75,1078.25,39534.0,98840.0,14.901425018310547,14.742070121765137,3.28100397348404,3.238689951896668,6.679888081550598,6.668191061019898,0.027684785,0.02257826,0.03171624,0.7907655,0.8319085,1.3570421
2016-07-19 00:00:00+00:00,1076.5,1079.0,1041.0,1043.75,34.25,1044.0,38104.0,97901.0,15.309440059661863,15.184389972686768,3.288544950485229,3.237405960559845,6.681514039039612,6.673907084465027,-0.004283782,-0.0056764535,-0.005528358,3.0909007,0.15891612,0.16786015
2016-07-20 00:00:00+00:00,1047.0,1056.25,1025.0,1027.0,17.0,1027.0,29039.0,93937.0,14.96296015739441,14.88662013053894,3.2870379495620727,3.2312219667434694,6.680992016792297,6.670911097526551,-0.009840454,-0.0096751,-0.0107466895,2.7453468,2.5792694,3.430994
2016-07-21 00:00:00+00:00,1026.0,1042.5,1023.75,1035.0,5.5,1032.5,19547.0,90751.0,15.119490222930908,14.987910051345825,3.288998944759369,3.24874596118927,6.677368087768555,6.666483073234558,-0.0019132169,-0.00032984786,-0.00026018528,2.6794667,0.5693535,-0.566046
2016-07-22 00:00:00+00:00,1034.25,1037.0,985.0,1007.75,26.0,1006.5,40987.0,87249.0,14.961720151901243,14.88233013153076,3.289843969345093,3.2481839632987977,6.678762068748474,6.666855025291443,0.0022588721,0.004114155,0.0063682115,5.3908024,3.8111749,3.871814
2016-07-25 00:00:00+00:00,998.25,1010.5,981.75,980.0,22.75,983.75,28368.0,57058.0,15.002274923324585,14.8745601272583,3.285837950706482,3.245953958034516,6.682050976753235,6.673893084526062,-0.005232447,-0.0043199006,-0.004508491,1.4312035,0.7185997,2.1727822
2016-07-26 00:00:00+00:00,984.0,1002.75,980.5,991.0,9.75,993.5,20842.0,46179.0,15.0192098903656,14.871260328292848,3.285178020000458,3.238980972766876,6.679652004241944,6.667340116500855,-0.00059771223,-0.00022111193,-0.0019140358,6.839872,2.6250484,4.7047677
2016-07-27 00:00:00+00:00,994.0,1015.5,991.25,1008.0,17.0,1010.5,32772.0,38194.0,14.993610000610351,14.864620332717896,3.2891459679603576,3.2479259634017943,6.672594127655029,6.659915075302124,0.005954818,0.0042570843,0.004342302,-5.4742947,-0.2932558,-0.45617703
2016-07-28 00:00:00+00:00,1012.5,1022.0,998.0,1004.25,7.0,1003.5,29242.0,26219.0,14.966110172271728,14.884470129013062,3.288979947566986,3.249547960758209,6.671355123519898,6.659137053489685,-0.0075126053,-0.003586733,-0.008218192,-0.5240997,0.6844036,1.616406
2016-07-29 00:00:00+00:00,1005.25,1034.25,996.25,1031.5,29.0,1032.5,10696.0,16385.0,15.080905294418336,14.885220050811768,3.281334981918335,3.2409639525413514,6.653056144714356,6.639038066864014,-0.012014924,-0.0081704045,-0.011914632,2.9474952,0.32158932,1.3723176
2016-08-01 00:00:00+00:00,1024.5,1030.75,991.75,997.5,36.5,996.0,3748.0,11519.0,14.9539949798584,14.748040008544924,3.2713860273361206,3.229397029876709,6.640104022026062,6.618464078903198,-0.0068054884,-0.0046940157,-0.014924887,-0.077523574,-2.80205,1.5905492
2016-08-02 00:00:00+00:00,994.25,998.5,976.0,986.0,10.75,985.25,4805.0,9206.0,15.060360021591189,14.721420068740844,3.278185014724732,3.250931029319763,6.643421988487244,6.625573105812073,0.002362718,0.0028273587,-0.0031507812,5.96556,-0.17039391,2.8607805
2016-08-03 00:00:00+00:00,987.0,1000.5,985.75,989.25,5.25,990.5,3274.0,6257.0,15.071120061874389,14.773179903030396,3.276682951450348,3.239448034763336,6.635690026283264,6.604736046791077,0.006220849,0.0021672344,0.0062760995,4.9431224,0.15616997,4.1203303
2016-08-04 00:00:00+00:00,990.0,1000.25,985.25,990.5,,990.5,1354.0,4485.0,15.020549964904784,14.793930263519288,3.274231967926025,3.2129899764060976,6.643456921577454,6.6265650701522825,0.009223944,0.0144879045,0.009535736,-14.546384,-4.6554937,-11.342477
2016-08-05 00:00:00+00:00,990.5,1012.0,990.5,1003.5,13.25,1003.75,1509.0,3819.0,15.12726008415222,14.777105016708374,3.2545159578323366,3.1976779675483704,6.646986961364746,6.631294074058533,0.0105968,0.011450844,0.01777579,4.6137934,3.2386484,3.0845916
2016-08-08 00:00:00+00:00,1012.5,1018.0,1007.25,1018.0,15.0,1018.75,1216.0,2997.0,14.888020038604736,14.73783486366272,3.2545159578323366,3.1976779675483704,6.688528890609741,6.666571011543274,-0.012791848,-0.01895163,-0.011732839,-0.44581938,0.5394331,0.50468934
2016-08-09 00:00:00+00:00,1018.0,1032.0,1011.5,1023.0,3.25,1022.0,776.0,2331.0,14.74621992111206,14.541845073699951,3.2545159578323366,3.1976779675483704,6.673723034858703,6.652257986068726,-0.0030764046,-0.0016135868,-0.0023724008,-1.1761713,-0.17593342,0.3609869
2016-08-10 00:00:00+00:00,1027.0,1030.5,1008.0,1017.25,5.0,1017.0,1797.0,1868.0,14.8452601146698,14.638339977264405,3.2545159578323366,3.1976779675483704,6.6547180891036986,6.640858035087586,-0.009287561,-0.012415893,-0.009104912,-4.260473,-0.17593342,-1.3863199
2016-08-11 00:00:00+00:00,1022.25,1028.0,1017.5,1023.0,5.25,1022.25,899.0,1039.0,14.735604944229124,14.622339944839478,3.2545159578323366,3.1976779675483704,6.643364939689636,6.627724080085755,0.0073400666,0.005518089,0.0071184766,0.81585413,0.5923657,1.5617448
2016-08-12 00:00:00+00:00,1023.5,1023.5,994.5,996.5,19.0,1003.25,295.0,404.0,14.734764938354491,14.6157999420166,3.2545159578323366,3.1976779675483704,6.644103946685791,6.628167071342468,0.016252879,0.01677549,0.015767168,-0.634603,-0.06473402,-0.6424959
2016-08-15 00:00:00+00:00,998.5,1026.5,997.0,1023.25,24.75,1023.75,12338.0,45578.0,14.708434934616088,14.44568503379822,3.2545159578323366,3.1976779675483704,6.646512050628662,6.63060311794281,0.00069007673,-0.0024888408,0.00027795765,-1.2167482,0.30247542,0.69238853
2016-08-16 00:00:00+00:00,1022.25,1028.5,1012.25,1020.5,4.25,1019.5,12447.0,43763.0,14.774395103454587,14.653348026275635,3.220869040489197,3.177938983440399,6.646653981208801,6.623480067253113,-0.015514539,-0.009098157,-0.015265335,3.2285383,0.3176397,2.5560393
2016-08-17 00:00:00+00:00,1020.75,1031.0,1016.0,1030.0,11.0,1030.5,11579.0,40740.0,14.816660079956057,14.674362106323242,3.246657977104187,3.1962249636650086,6.647648949623108,6.622042112350464,0.008249278,0.0050139194,0.0076080468,5.881767,1.4810958,6.189049
2016-08-18 00:00:00+00:00,1037.0,1037.0,1012.0,1031.75,1.75,1032.25,12810.0,38441.0,14.820200185775755,14.722434978485108,3.2501759767532348,3.1972469544410704,6.647258958816528,6.621016116142273,0.0036120613,-0.0015779512,0.0011066716,1.4789672,-0.22676979,-0.8596222
2016-08-19 00:00:00+00:00,1032.5,1035.0,1017.0,1027.5,5.25,1027.0,10365.0,39233.0,15.022265100479126,14.86018027305603,3.2909019422531127,3.229642949104309,6.63084303855896,6.586792912483215,0.025749115,0.015000632,0.030421805,-1.9805484,-0.33214724,-0.30174664
2016-08-22 00:00:00+00:00,1025.5,1041.25,1023.0,1035.0,8.25,1035.25,7628.0,38518.0,15.038465309143067,14.895160150527952,3.2472719812393187,3.19732195854187,6.648749876022339,6.6256911039352415,0.035620973,0.020059824,0.024961978,-1.7494197,1.3581648,-1.4595382
2016-08-23 00:00:00+00:00,1030.5,1036.75,1026.5,1032.0,1.0,1034.25,5255.0,37883.0,15.052100162506104,14.834639835357669,3.2461379861831663,3.194860961437225,6.656724038124085,6.6298301219940186,0.0036978219,0.00653138,0.004972003,-1.0624744,-0.21009879,-1.8866584
2016-08-24 00:00:00+00:00,1033.5,1036.0,1021.75,1029.25,3.5,1030.75,10708.0,35948.0,14.95065016746521,14.832209882736208,3.279478976726532,3.2319439482688903,6.64943992137909,6.622140097618103,0.010765219,0.023509663,0.013221852,-1.5498127,-0.11736213,-0.33298412
2016-08-25 00:00:00+00:00,1029.75,1029.75,997.0,999.0,32.5,998.25,21824.0,32995.0,14.946310024261477,14.816885147094728,3.2593379473686217,3.208146996498108,6.6753079795837404,6.653640103340149,0.006261088,0.004729064,0.0038896678,1.7342137,0.60835487,0.7773811
2016-08-26 00:00:00+00:00,996.5,1002.25,982.5,989.75,7.5,990.75,15473.0,30909.0,15.080299978256226,14.865245208740234,3.262848951816559,3.208200988769532,6.676652975082398,6.653999090194702,0.007987614,0.0050854855,0.010859225,-4.0601087,-0.37383753,0.37112767
2016-08-29 00:00:00+00:00,991.75,998.25,981.5,982.75,7.5,983.25,12752.0,17982.0,15.076245174407958,14.934339990615843,3.2792909646034243,3.24493501663208,6.687171988487243,6.669922027587891,0.0015833095,0.0039799893,0.001456306,-3.0941453,-0.56604666,-0.72858155
2016-08-30 00:00:00+00:00,984.0,986.75,960.5,967.25,17.75,965.5,11551.0,9857.0,15.100129833221436,14.929650087356569,3.262816948890686,3.209576008319855,6.683338980674744,6.668662014007569,0.0013367701,-2.8816696e-05,0.0022554821,-3.7717705,-0.67293924,-0.69605905
2016-08-31 00:00:00+00:00,966.5,970.5,956.0,958.5,5.5,960.0,2763.0,5188.0,15.025920219421389,14.96847011566162,3.291476941108704,3.22998694896698,6.689005980491638,6.671116104125977,-0.0022244202,-0.0030667665,-0.0018285688,1.0507867,1.1642275,0.67761695
2016-09-01 00:00:00+00:00,960.25,965.0,954.0,959.75,1.0,959.0,809.0,4225.0,14.939130153656006,14.777381296157836,3.2681569480896,3.224501979351044,6.683587989807129,6.672459073066712,-0.00092862424,-0.0036800688,-0.00022668432,3.7171881,0.49139303,3.3997686
2016-09-02 00:00:00+00:00,960.0,971.0,960.0,966.0,9.5,968.5,639.0,3835.0,15.054749994277952,14.838026342391968,3.266985983848572,3.2349040269851685,6.675043096542359,6.657621059417725,0.006843028,0.011151357,0.011193996,0.56874406,0.56013167,1.090483
2016-09-06 00:00:00+00:00,969.0,978.0,965.5,973.0,5.75,974.25,1159.0,3426.0,15.102170009613037,14.962259883880614,3.277186946868897,3.242463004589081,6.677442102432251,6.659862971305847,-0.0014037173,0.00030004265,-0.0021048351,0.0015475451,0.17636365,-0.07241143
2016-09-07 00:00:00+00:00,980.5,993.5,980.5,991.75,17.5,991.75,900.0,2581.0,15.08082000732422,14.95280502319336,3.214808964729309,3.1764400386810303,6.681314945220947,6.649951086044312,-0.004911719,-0.0009105469,-0.003421514,1.2531445,1.4114674,4.438192
2016-09-08 00:00:00+00:00,994.5,999.25,987.75,991.25,0.25,992.0,592.0,1874.0,15.072609853744506,14.922630081176758,3.2159480381011964,3.172721970081329,6.6751299524307255,6.653343110084534,-0.00069160404,-0.0009554101,0.0017058725,1.9032135,0.09101801,0.7717545
2016-09-09 00:00:00+00:00,989.5,999.75,988.5,998.75,5.25,997.25,942.0,1434.0,15.088384885787963,14.903080158233642,3.2673169708251955,3.223167984485626,6.680811033248902,6.660162019729614,0.024187272,0.02910685,0.022572065,-8.063026,0.65389574,-3.9050128
2016-09-12 00:00:00+00:00,990.25,1006.75,980.0,985.5,12.75,984.5,385.0,796.0,15.06589485168457,14.910350131988526,3.284898993968964,3.251219985485077,6.683099026679993,6.667508034706116,0.0018875084,0.0018165045,0.003033652,-3.0771744,0.18930343,-0.6752466
2016-09-13 00:00:00+00:00,982.5,982.5,968.5,969.0,16.25,968.25,256.0,466.0,14.981135091781615,14.824580297470092,3.2761769986152647,3.228756003379822,6.682374033927918,6.669782023429871,0.0049969163,0.001693116,0.0017424315,-0.66527885,1.2378057,0.67093605
2016-09-14 00:00:00+00:00,971.75,971.75,967.75,968.0,3.75,972.0,259.0,259.0,15.105680055618286,14.923719930648804,3.332500011920929,3.2836010479927062,6.690762033462525,6.662368946075439,0.0022653558,0.0013121732,0.0013154291,-4.099496,-0.81241566,-1.1362684
2016-09-15 00:00:00+00:00,943.0,953.0,941.25,950.0,7.75,950.5,72752.0,353289.0,15.099300203323365,15.031235017776488,3.3647930097579954,3.33803599357605,6.676686053276062,6.659655976295471,0.0037812504,0.0041378974,0.004604582,1.0095128,1.6940361,1.377531
2016-09-16 00:00:00+00:00,949.0,969.0,945.75,965.0,15.5,966.0,97555.0,352209.0,15.067734956741331,14.966540060043336,3.327424030303955,3.267928059101105,6.680512056350708,6.664208040237427,0.012965367,0.018076017,0.010806222,-1.6937546,-0.8484534,0.87475604
2016-09-19 00:00:00+00:00,970.5,981.25,966.25,973.0,6.5,972.5,86166.0,353156.0,15.099274835586549,14.909239320755004,3.264360988140106,3.229361991882324,6.679987058639527,6.663429975509644,0.036530014,0.014753576,0.013236114,-2.5247278,1.8095961,1.0790623
2016-09-20 00:00:00+00:00,973.5,994.0,970.75,988.25,17.25,989.75,107642.0,352615.0,15.099809799194336,14.86369933128357,3.273543953895569,3.231572988033294,6.678741974830627,6.653240027427674,-0.00403969,0.01657056,-0.008137987,-0.72236174,2.1305406,0.8195782
2016-09-21 00:00:00+00:00,988.25,990.25,971.5,975.0,14.25,975.5,92755.0,359254.0,15.10828977584839,14.845099382400512,3.2678359842300413,3.229352028369904,6.677650022506714,6.660982069969177,0.0010343066,0.0020765031,0.0036669227,1.6137908,0.8930791,1.207443
2016-09-22 00:00:00+00:00,975.0,983.5,970.25,975.75,1.0,976.5,81918.0,352440.0,15.10828977584839,14.845099382400512,3.235110006332397,3.200712993144989,6.677525973320007,6.654770102500915,0.0037232055,-0.004262508,0.007259602,-4.645363,0.48436803,-0.2621994
2016-09-23 00:00:00+00:00,975.0,976.25,952.5,954.5,21.5,955.0,126493.0,347674.0,15.10828977584839,14.845099382400512,3.237645032405853,3.1994930028915407,6.673751935958863,6.653485975265503,0.00547253,0.00662018,0.007277979,8.980167,5.676366,7.379211
2016-09-26 00:00:00+00:00,951.5,960.25,943.75,945.0,9.75,945.25,98501.0,348353.0,15.109259757995606,14.833009405136108,3.2661939787864687,3.215348031520844,6.663852052688599,6.64854100227356,0.008246185,0.01048134,0.009877274,-1.713881,0.18022552,1.6902583
2016-09-27 00:00:00+00:00,946.75,953.5,934.0,951.75,7.25,952.5,137068.0,340606.0,15.098224773406985,14.561460285186769,3.2506089329719545,3.194130001068116,6.683003978729248,6.662632045745849,0.0058136447,0.0060641016,0.003297282,-0.7748292,0.18251768,3.8421066
2016-09-28 00:00:00+00:00,951.75,955.75,944.5,946.0,7.0,945.5,105021.0,337629.0,15.098224773406985,14.561460285186769,3.2407639479637145,3.203944053649902,6.681039075851441,6.66502902507782,0.0073995027,0.0069091865,0.0062559997,-4.7681003,-0.8799901,-2.4632077
2016-09-29 00:00:00+00:00,947.0,957.25,946.0,950.0,4.75,950.25,90482.0,335903.0,15.097354774475098,14.504900245666503,3.234060018062592,3.191160044670105,6.683677911758423,6.656610040664673,0.0021842422,0.003624809,0.0006088918,0.76133585,-0.28002435,-0.30287704
2016-09-30 00:00:00+00:00,950.0,958.5,943.0,951.5,3.75,954.0,139350.0,328452.0,15.097354774475098,14.504900245666503,3.2715359926223755,3.238349046707153,6.680396995544434,6.660443053245545,0.0035038402,0.0019063007,0.0040093637,4.0476856,4.131436,2.612363
2016-10-03 00:00:00+00:00,952.5,975.0,946.5,973.0,19.0,973.0,123343.0,324636.0,15.257129974365236,15.027105016708374,3.26091893196106,3.230343987941742,6.654863052368164,6.628230004310608,0.031553585,0.024105215,0.03515732,-1.0300665,3.2842298,1.4447649
2016-10-04 00:00:00+00:00,970.75,972.0,960.25,965.0,9.5,963.5,106664.0,327816.0,15.1866499710083,15.063090209960938,3.240582025051117,3.194639024734497,6.685854001045227,6.665283069610596,0.017596431,0.02031272,0.016766377,-0.96082824,1.7177434,0.799023
2016-10-05 00:00:00+00:00,963.5,967.5,950.5,955.5,6.75,956.75,120912.0,322962.0,15.170430011749268,15.04882019996643,3.26160596370697,3.233229956626892,6.678972992897034,6.656268053054809,0.0048615504,0.008790311,0.0017143645,-2.3092587,2.0107455,1.859538
2016-10-06 00:00:00+00:00,956.0,959.75,947.25,958.5,1.75,958.5,100720.0,311421.0,15.195589952468872,15.063670139312745,3.241819999217987,3.2036650586128235,6.683957986831665,6.664459071159363,0.009614917,0.010867103,0.006896495,4.417909,1.5380491,5.239994
2016-10-07 00:00:00+00:00,958.75,973.25,955.25,955.5,1.75,956.75,157903.0,310522.0,15.188179912567138,15.05216007232666,3.252624011039734,3.219215981960297,6.67532395362854,6.664933023452758,0.004307016,0.0003314858,0.0012843703,0.58113956,3.559658,1.9899324
2016-10-10 00:00:00+00:00,955.75,964.25,950.0,953.75,2.25,954.5,111904.0,297623.0,15.128824977874755,15.006420106887818,3.2383440375328063,3.217917008399964,6.687845091819764,6.666746025085449,0.02942296,0.028786456,0.031627372,3.27921,2.499928,2.9405365
2016-10-11 00:00:00+00:00,953.5,960.75,951.5,953.0,0.25,954.25,128280.0,292833.0,15.189069995880129,15.070920162200927,3.224794011116028,3.199179983139038,6.702755985260009,6.668427004814148,0.02244791,0.021790896,0.018256197,1.6350557,3.7613704,0.83343756
2016-10-12 00:00:00+00:00,953.0,971.25,943.25,946.0,8.75,945.5,219534.0,280393.0,15.172649984359742,15.044530200958253,3.2408800172805785,3.194652042388916,6.702755985260009,6.668427004814148,-0.004446861,-0.0045557814,-0.0024380279,-1.182968,0.040681966,-0.82024926
2016-10-13 00:00:00+00:00,946.0,959.5,937.25,955.0,10.75,956.25,164969.0,272975.0,15.098584938049315,14.98801015853882,3.220673961639404,3.19511500120163,6.702755985260009,6.668427004814148,0.0040283753,-0.0035670048,0.0057290923,2.0834599,1.6841387,-0.6305136
2016-10-14 00:00:00+00:00,955.5,974.25,952.0,961.75,6.25,962.5,166248.0,269286.0,15.135724983215333,15.02966018676758,3.1846200299263,3.143686034679413,6.702755985260009,6.668427004814148,-0.0022090545,0.0020104335,1.618711e-05,0.055061914,2.3210082,1.9780492
2016-10-17 00:00:00+00:00,961.75,979.0,961.0,977.0,15.75,978.25,131057.0,265250.0,15.18887502670288,15.11951003074646,3.2399450230598448,3.1988020038604734,6.729612007141113,6.709487042427063,0.0065977057,0.009759386,0.0050702915,-3.45343,1.3216335,0.48034185
2016-10-18 00:00:00+00:00,977.5,987.0,971.5,972.0,5.75,972.5,156737.0,252451.0,15.266789846420288,15.121110162734986,3.254862027168274,3.2088980174064634,6.729612007141113,6.709487042427063,0.0045228903,0.007508828,0.0061939973,0.05463762,1.8486686,-0.70890987
2016-10-19 00:00:00+00:00,972.0,982.75,971.0,981.0,9.0,981.5,120150.0,242535.0,15.266010026931763,15.158059854507446,3.215136082172394,3.1845059394836426,6.729612007141113,6.709487042427063,0.0029539287,0.0008102159,-0.0034972227,-2.5189235,2.1167655,-1.1483924
2016-10-20 00:00:00+00:00,981.25,989.75,973.25,975.25,6.0,975.5,116474.0,229943.0,15.190955123901368,15.114919958114625,3.190638036727905,3.145357067584992,6.729612007141113,6.709487042427063,9.3692586e-05,-0.0007851421,-0.00030329305,-1.0152268,1.7742474,-1.0421193
2016-10-21 00:00:00+00:00,976.25,984.25,974.5,983.0,7.5,983.0,95860.0,222392.0,15.18530005455017,15.073100051879884,3.168378050327301,3.1210210847854616,6.729612007141113,6.709487042427063,0.019676425,0.01580636,0.020614093,-1.7700466,1.1212006,-0.13210344
2016-10-24 00:00:00+00:00,982.75,999.75,980.0,991.5,9.0,992.0,152487.0,150630.0,15.160659980773923,15.090590047836304,3.1668710494041443,3.1193400621414185,6.729612007141113,6.709487042427063,0.0038727447,0.009915984,0.007069928,-0.9037679,2.279519,-0.22293462
2016-10-25 00:00:00+00:00,991.25,997.0,981.25,989.75,1.25,990.75,127094.0,116925.0,15.190365018844604,15.12538999557495,3.153291974067688,3.1136000680923464,6.729612007141113,6.709487042427063,0.0036757751,0.0020102868,0.0026814342,4.676682,2.279519,1.9009701
2016-10-26 00:00:00+00:00,990.25,1011.0,988.75,1005.0,19.25,1010.0,109249.0,91534.0,15.265379819869995,15.128490133285522,3.1540269780159,3.1140050673484803,6.729612007141113,6.709487042427063,-0.0014680468,-0.004362847,-0.0039295186,3.7756014,1.5343606,2.144127
2016-10-27 00:00:00+00:00,1008.5,1020.0,1002.75,1013.75,4.25,1014.25,77412.0,65009.0,15.29592999458313,15.134479961395265,3.1650050568580625,3.115716083049774,6.729612007141113,6.709487042427063,0.0071950243,0.009640989,0.010999542,7.579291,4.0644765,6.8149023
2016-10-28 00:00:00+00:00,1013.0,1017.5,999.5,998.0,13.0,1001.25,63306.0,40440.0,15.209060001373292,15.153359928131104,3.190193033218384,3.146512060165405,6.729612007141113,6.709487042427063,-0.0013189557,-0.0033478884,-0.0023439045,3.3586614,2.5648658,4.2963834
2016-10-31 00:00:00+00:00,1002.0,1008.0,996.25,1002.25,1.0,1002.25,16939.0,21455.0,15.102714958190916,14.968540029525755,3.249142038822174,3.203486006259918,6.729612007141113,6.709487042427063,-0.0053000716,-0.0015309469,-0.007385822,1.7665912,1.3707858,2.8372388
2016-11-01 00:00:00+00:00,1002.0,1006.25,983.0,983.0,18.0,984.25,10273.0,15994.0,15.192911977767944,15.06554006576538,3.232793996334076,3.1979560160636904,6.780138072967529,6.758116021156311,-0.0043584397,0.0016383178,-0.0053341645,0.6276533,0.861688,-1.7295297
2016-11-02 00:00:00+00:00,983.0,986.25,973.5,977.0,7.5,976.75,8181.0,11225.0,15.065180110931395,14.938557949066162,3.246141936779022,3.2113029956817627,6.7693610191345215,6.743122048377991,-0.0013547041,0.0017884008,-0.004440313,0.99036777,2.009732,0.91312444
2016-11-03 00:00:00+00:00,976.5,984.5,976.5,979.75,3.0,979.75,3805.0,8780.0,15.17712495803833,15.039099960327148,3.256618001461029,3.2207069778442383,6.750683994293213,6.726174912452698,0.0076956702,0.019447023,0.0071834396,4.7244115,2.0875914,3.7631264
2016-11-04 00:00:00+00:00,980.5,985.5,975.0,981.75,1.75,981.5,3906.0,7487.0,15.108520002365111,15.036470165252686,3.252918951511383,3.225205993652344,6.768611016273499,6.742729048728943,-0.0009865169,0.0011648163,0.00015123062,4.7176,4.0952077,4.5446725
2016-11-07 00:00:00+00:00,981.75,992.25,981.75,989.5,7.75,989.25,4383.0,6147.0,15.166104917526246,15.039958000183104,3.264620995521545,3.2219039368629456,6.765407032966614,6.738970050811767,0.0005788842,-0.0014207993,0.0005402777,5.4769487,2.1297162,5.6203446
2016-11-08 00:00:00+00:00,989.5,1011.25,989.0,1000.5,12.5,1001.75,3392.0,5079.0,15.10681007385254,14.958788957595823,3.2200230383872985,3.192547001838684,6.783305916786194,6.759945011138916,0.00642118,0.0070589175,0.0077178534,2.2243304,0.9068777,2.4810557
2016-11-09 00:00:00+00:00,1000.0,1007.0,975.5,983.5,19.75,982.0,3399.0,4343.0,15.058280143737791,14.830420293807984,3.2258190393447874,3.180744993686676,6.78399995803833,6.762474126815796,-0.008083854,-0.0092893755,-0.0051337113,1.166478,0.9068777,2.7865279
