Date,Open,High,Low,Settle,Change,Wave,Volume,Prev. Day Open Interest,EFP Volume,EFS Volume,Block Volume,INR=X_High_Model,INR=X_Low_Model,CNY=X_High_Model,CNY=X_Low_Model,PKR=X_High_Model,PKR=X_Low_Model,CNY=X_GBT_2_Predicted_Close_Price_Change,CNY=X_GBT_3_Predicted_Close_Price_Change,CNY=X_GBT_4_Predicted_Close_Price_Change,Cotton_GBT_2_Predicted_Close_Price_Change,Cotton_GBT_3_Predicted_Close_Price_Change,Cotton_GBT_5_Predicted_Close_Price_Change,INR=X_GBT_1_Predicted_Close_Price_Change,INR=X_GBT_2_Predicted_Close_Price_Change,INR=X_GBT_3_Predicted_Close_Price_Change,PKR=X_GBT_1_Predicted_Close_Price_Change,PKR=X_GBT_2_Predicted_Close_Price_Change,PKR=X_GBT_4_Predicted_Close_Price_Change
2015-05-14 00:00:00+00:00,65.89,66.73,65.59,66.53,0.76,66.23,13277.0,116319.0,,,,63.79849063873291,63.12072067260742,6.198988427321117,6.190186638434727,101.55279121398924,99.9554313659668,0.004084175,0.0019073834,0.0011959024,-0.9260486,-0.4072492,-0.33423686,0.11844982,0.07858516,0.08272008,1.38613,0.40395758,1.4355006
2015-05-15 00:00:00+00:00,66.64,66.87,66.11,66.84,0.31,66.63,8800.0,115864.0,,,,63.485859870910645,63.19625984191895,6.195402913093567,6.188925497531891,101.14090042114258,100.25188972473144,0.006868705,0.006112618,0.004922498,-0.020446626,-0.2117142,-0.23403834,0.15307185,0.18928193,0.09955304,-0.27726188,-0.29169166,-0.28504655
2015-05-18 00:00:00+00:00,66.84,66.93,64.87,64.92,-1.92,65.46,18856.0,116013.0,445.0,,,63.48133964538575,63.13395961761475,6.198483607053756,6.191353499968848,101.7352613067627,99.78995986938476,0.0035126205,-0.01048843,0.002967903,-0.37344584,-0.25919092,-0.42027354,-0.017117085,0.034550957,0.026168717,-0.23224911,-0.071771815,-2.9620714
2015-05-19 00:00:00+00:00,64.88,65.24,64.05,64.35,-0.57,64.35,23336.0,111773.0,476.0,40.0,,64.020802192688,63.324550552368166,6.200978039105732,6.191519683678946,101.40239959716796,100.3585800933838,0.004563694,0.0047898693,0.0026304724,0.24832691,-0.027963972,0.54475516,-0.07017855,-0.08061098,-0.059988316,-0.3468506,-0.117808655,0.045754846
2015-05-20 00:00:00+00:00,64.17,64.81,63.71,64.15,-0.2,64.09,19875.0,106751.0,1238.0,,,64.03068214416504,63.33659049987793,6.2033991534709925,6.191567313114804,101.56810028076173,100.19771018981932,-0.0012170026,-0.0008922745,-0.0013859639,0.46530882,0.027497513,0.73962456,-0.08574166,-0.05741935,-0.01136874,0.04838995,-0.09656535,-0.37621918
2015-05-21 00:00:00+00:00,64.16,64.93,63.62,63.73,-0.42,63.97,19476.0,103504.0,6.0,,,63.69941139221192,63.18256031036377,6.200659534931183,6.192130088806152,101.7152003479004,100.1275106048584,-0.0011903528,-0.0014672123,-0.0034747722,1.2531372,0.10536484,1.3034754,-0.08574166,-0.037169795,0.001797551,0.04838995,-0.09656535,-0.37621918
2015-05-22 00:00:00+00:00,63.7,64.12,63.28,63.3,-0.43,63.53,15642.0,102149.0,458.0,,,63.69884124755859,63.29576068878174,6.1892096185684204,6.185276896953583,101.32439910888672,98.85050132751464,-0.0018000731,0.0020484223,0.0015968429,0.57596123,-0.05951266,0.32967263,0.05814981,0.034896392,0.046149477,-0.065387115,0.09890447,0.08783759
2015-05-26 00:00:00+00:00,63.33,64.66,63.27,63.31,,63.63,17099.0,101682.0,407.0,,,63.79738132476807,63.09598075866699,6.20520490805308,6.188180257081987,100.68222923278807,100.30219009399414,0.002514299,0.0014116967,0.00347759,-4.075232,-2.586216,-3.931155,-0.029222336,0.061202545,0.049108434,-0.33299398,-0.3554528,-0.40294096
2015-05-27 00:00:00+00:00,63.32,63.89,63.03,63.05,-0.26,63.36,16849.0,99464.0,22.0,20.0,,64.19618995666504,63.51064075469971,6.199951955636343,6.1909049232800815,101.38390060424804,100.21086944580078,0.0020169034,0.0031796535,0.0005455012,1.658203,0.69278383,1.3383462,0.0050594555,-0.06647982,0.004756039,-0.26791468,-0.25407806,-0.40294096
2015-05-28 00:00:00+00:00,63.04,64.54,63.03,64.33,1.28,63.62,15118.0,98722.0,80.0,,,64.1703907775879,63.44392082214355,6.1941169738769535,6.189717907905578,101.3930909729004,100.81080047607422,0.00376783,0.0031165106,0.0023082343,0.8847494,0.30641928,0.7348506,-0.040671784,-0.06302201,0.007120299,-0.33299398,-0.3554528,-0.40294096
2015-05-29 00:00:00+00:00,64.75,66.59,64.27,64.35,0.02,65.45,36672.0,97197.0,40.0,,,64.05497200012206,63.32128063201904,6.194262995719909,6.189608898162842,101.57640197753906,100.11877166748047,-0.00010318595,0.003954369,-0.00045387156,-2.1136398,-1.0569093,-2.1546562,-0.06117293,-0.025796916,-0.0026964603,-0.26791468,-0.25407806,-0.31176832
2015-06-01 00:00:00+00:00,64.35,65.15,63.69,63.75,-0.6,64.47,18621.0,94670.0,701.0,,500.0,63.8085315322876,63.39437934875488,6.1908419537544255,6.1850079464912415,101.40169128417968,100.91636070251464,0.0046178526,0.0037675768,0.0016810886,-0.8024648,-0.41326216,-0.72246313,0.10589304,0.14845571,0.060629964,-0.26791468,-0.25407806,-0.31176832
2015-06-02 00:00:00+00:00,63.6,64.29,63.33,63.6,-0.15,63.67,14174.0,89702.0,7.0,20.0,250.0,63.76091079711914,63.233601036071775,6.194294009208679,6.185920929908752,101.57678077697754,100.26637062072754,0.0019214916,0.0035842676,0.0011619909,-0.9783436,-0.5374319,-0.85764277,0.22978745,0.17906705,0.13681509,-0.31622183,-0.25407806,-0.31176832
2015-06-03 00:00:00+00:00,63.74,65.39,63.44,65.24,1.64,64.69,20414.0,88082.0,579.0,,,63.75645122528076,63.187790603637694,6.190918011665344,6.18609099149704,101.74258163452149,99.7421711730957,0.00016544729,0.0006388356,9.680575e-05,-1.0585854,-0.7771902,-1.1972468,-0.0115537755,-0.04035945,-0.030357018,-0.31622183,-0.25407806,-0.31176832
2015-06-04 00:00:00+00:00,65.44,65.95,64.94,65.12,-0.12,65.55,18196.0,85093.0,43.0,,,64.19125946044922,63.60294040679932,6.192015638351441,6.18451101064682,101.74780197143556,99.85105194091796,0.0046690055,0.0050945766,0.0034137666,-0.4775213,-0.37885764,-1.01339,0.013280531,-0.005744797,-0.01720987,-0.21353728,0.005986987,-0.18894619
2015-06-05 00:00:00+00:00,65.12,65.2,63.93,64.01,-1.11,64.31,17786.0,83753.0,115.0,,,64.10018997192383,63.694119682312014,6.192635998725891,6.189757990837097,101.2607000732422,100.24621070861816,0.01538583,0.009693134,0.012178109,0.26906633,-0.14387101,-0.029578483,0.14678037,0.16609927,0.110983394,-0.0745001,-0.045076817,-0.06289789
2015-06-08 00:00:00+00:00,64.41,65.05,64.17,64.8,0.79,64.71,15886.0,76681.0,222.0,11.0,,63.99094139099121,63.42274005889893,6.196510047912597,6.190098469257355,101.47790046691894,100.29524063110352,0.005020336,0.0017493565,0.002344005,0.45402658,-0.035462026,0.45007583,0.05966454,0.021871323,0.002180054,-0.26791468,-0.25407806,-0.31176832
2015-06-09 00:00:00+00:00,64.8,65.27,64.48,64.55,-0.25,64.95,17139.0,72021.0,7.0,20.0,500.0,64.09488014221192,63.66778007507324,6.197331305662791,6.191296427249909,101.71808219909668,99.72072105407716,0.0022134525,0.00029883886,0.0014538234,-0.17554326,0.0074121472,0.08180322,0.03271781,-0.03709869,-0.023805745,-0.26791468,-0.25407806,-0.31176832
2015-06-10 00:00:00+00:00,64.72,65.16,64.51,64.89,0.34,64.85,21294.0,66382.0,323.0,2500.0,1000.0,64.20146980285645,63.78197925567627,6.198959346930186,6.190063621203105,101.71290184020997,100.1387809753418,0.0022134525,-0.00053344737,0.001559099,0.05393461,0.12127038,0.45326495,0.055879526,0.045218777,0.05033339,-0.26791468,-0.27000344,-0.31176832
2015-06-11 00:00:00+00:00,64.96,64.96,63.49,63.53,-1.36,63.87,22576.0,52751.0,199.0,,250.0,64.02204055786133,63.549799880981446,6.199298661470413,6.184807114601134,101.72430122375488,100.18050094604492,0.0027116153,0.0017097932,0.0013386287,0.038980488,0.04823347,0.15692349,0.019957121,0.027102834,-0.0067427605,-0.3468506,-0.29526582,-0.40030712
2015-06-12 00:00:00+00:00,63.89,64.94,63.52,64.07,0.54,64.34,18918.0,40830.0,81.0,,250.0,64.05934013366699,63.55230079650879,6.199600625832876,6.189197869459787,101.49420120239256,100.29895072937012,0.0023924299,0.001236788,0.0017804895,-0.22598425,0.05354719,0.758214,-0.04027732,-0.094984345,-0.043289043,-0.2968362,-0.29526582,-0.3290951
2015-06-15 00:00:00+00:00,64.3,64.32,62.6,63.21,-0.86,63.3,18760.0,30700.0,303.0,388.0,,64.2053490447998,63.60208038330078,6.199901013374329,6.193343551158905,101.7759023284912,100.12285995483398,0.002312727,-9.337266e-05,-0.0004795798,1.219425,0.17941475,0.92648053,0.2020504,0.086526155,0.14655718,-0.2968362,-0.29526582,-0.3290951
