,Date,Open,High,Low,Close,Volume,Change,Wave,EFP Volume,EFS Volume,Block Volume,Last,Previous Day Open Interest,BB_UPPER,BB_MIDDLE,BB_LOWER,DEMA,EMA,HT_TRENDLINE,KAMA,MA,MAMA,FAMA,MAVP,MIDPOINT,MIDPRICE,SAR,SAREXT,SMA,T3,TEMA,TRIMA,WMA,APO,CCI,MACD,MACD_signal,MACD_hist,MACDEXT,MACDEXT_signal,MACDEXT_hist,MACDFIX,MACDFIX_signal,MACDFIX_hist,MINUS_DM,MOM,PLUS_DM,PPO,ROC,ROCP,ROCR,ROCR100,TRIX,AD,ADOSC,OBV,ATR,NATR,TRANGE,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR_inphase,HT_PHASOR_quadrature,HT_SINE_sine,HT_SINE_leadsine,AVGPRICE,MEDPRICE,TYPPRICE,WCLPRICE,BETA,LINEARREG,LINEARREG_ANGLE,LINEARREG_INTERCEPT,LINEARREG_SLOPE,STDDEV,TSF,VAR,ADX,ADXR,AROON_down,AROON_up,AROONOSC,CMO,DX,MFI,MINUS_DI,PLUS_DI,RSI,STOCH_slowk,STOCH_slowd,STOCHF_fastk,STOCHF_fastd,STOCHRSI_fastk,STOCHRSI_fastd,ULTOSC,WILLR,BOP,HT_TRENDMODE,CORREL,DEMA_Trend,EMA_Trend,HT_TRENDLINE_Trend,KAMA_Trend,MA_Trend,MAMA_Trend,MAVP_Trend,MIDPOINT_Trend,MIDPRICE_Trend,SAR_Trend,SAREXT_Trend,SMA_Trend,T3_Trend,TEMA_Trend,TRIMA_Trend,WMA_Trend,ADX_Trend,ADXR_Trend,AROONOSC_Trend,DX_Trend,TRIX_Trend,DMI_Trend,AROON_Up_Trend,AROON_Down_Trend,PM_Uptrend,PM_Downtrend,ROC_Trend,ROCP_Trend,ROCR_Trend,ROCR100_Trend,ROC_Buy_Sell_Signal,ROCP_Buy_Sell_Signal,ROCR_Buy_Sell_Signal,ROCR100_Buy_Sell_Signal,APO_Buy_Sell_Signal,MACD_Buy_Sell_Signal,MACDEXT_Buy_Sell_Signal,MACDFIX_Buy_Sell_Signal,PPO_Buy_Sell_Signal,MOM_Buy_Sell_Signal,STOCH_Buy_Sell_Signal,STOCHF_Buy_Sell_Signal,STOCHRSI_Buy_Sell_Signal,ULTOSC_Buy_Sell_Signal,WILLR_Buy_Sell_Signal,BOP_Buy_Sell_Pressure,MFI_Buy_Sell_Pressure,AD_Buy_Sell_Pressure,ADOSC_Buy_Sell_Pressure,OBV_Buy_Sell_Pressure,BB_Overbought_Oversold_Signal,CCI_Overbought_Oversold_Signal,RSI_Overbought_Oversold_Signal,STOCH_Overbought_Oversold_Signal,STOCHF_Overbought_Oversold_Signal,STOCHRSI_Overbought_Oversold_Signal,ULTOSC_Overbought_Oversold_Signal,WILLR_Overbought_Oversold_Signal,BB_RSI_Reversal,BB_Volatility,ATR_Volatility,NATR_Volatility,TRANGE_Volatility,PATTERN_SUM,SENTIMENT_NEGATIVE,SENTIMENT_POSITIVE,SENTIMENT_UNCERTAINTY,SENTIMENT_LITIGIOUS,SENTIMENT_STRONG_MODAL,SENTIMENT_WEAK_MODAL,SENTIMENT_CONSTRAINING,NEXT_DAY_CLOSEPRICE,DAILY_CLOSEPRICE_CHANGE,DAILY_CLOSEPRICE_CHANGE_PERCENT,DAILY_CLOSEPRICE_DIRECTION,DAILY_MIDPRICE,NEXT_DAY_MIDPRICE,DAILY_MIDPRICE_CHANGE,DAILY_MIDPRICE_CHANGE_PERCENT,DAILY_MIDPRICE_DIRECTION,Top_1_RF_Diff_Predict,Top_1_RF_Price_Predict,Top_5_RF_Diff_Predict,Top_5_RF_Price_Predict,Top_1_GT_Diff_Predict,Top_1_GT_Price_Predict,Top_5_GT_Diff_Predict,Top_5_GT_Price_Predict,Top_1_GRNN_Diff_Predict,Top_1_GRNN_Price_Predict,Top_5_GRNN_Diff_Predict,Top_5_GRNN_Price_Predict,Top_1_CNN1D_Diff_Predict,Top_1_CNN1D_Price_Predict,Top_5_CNN1D_Diff_Predict,Top_5_CNN1D_Price_Predict,Top_1_LSTM_Diff_Predict,Top_1_LSTM_Price_Predict,Top_5_LSTM_Diff_Predict,Top_5_LSTM_Price_Predict,Top_1_CNN1D_LSTM_Diff_Predict,Top_1_CNN1D_LSTM_Price_Predict,Top_5_CNN1D_LSTM_Diff_Predict,Top_5_CNN1D_LSTM_Price_Predict,Top_1_Transformer_Diff_Predict,Top_1_Transformer_Price_Predict,Top_5_Transformer_Diff_Predict,Top_5_Transformer_Price_Predict,Top_1_Combined_Diff_Predict,Top_1_Combined_Price_Predict,Top_5_Combined_Diff_Predict,Top_5_Combined_Price_Predict
1348,2022-02-22,42000.0,42025.0,42000.0,42000.0,0,0,0,0,0,0,0,0,42054.99591481453,42016.75,41978.50408518547,42015.604602192776,42014.352984233694,42019.34340659341,42015.55804033423,42013.0,42022.0394043812,42023.94940141405,42012.5,42027.5,42027.5,42046.791966242,-42046.791966242,42013.0,42012.54191310814,42014.834049445766,42015.625,42015.27956989248,2.692307692304894,-43.478260869570825,-0.2725882244631066,0.924697933896556,-1.1972861583596628,2.692307692304894,5.929487179490227,-3.237179487185333,-0.238564363658952,0.8925502069463263,-1.1311145706052783,115.53011128581385,-55.0,94.58660547606236,0.0064079971804745,-0.1307811199619535,-0.0013078111996195,0.9986921888003804,99.86921888003803,0.0003319612690733,0.0,0.0,0.0,23.794410790647493,0.0566533590253511,25.0,13.54123178831926,27.096678398540423,-12.43933801896154,21.0097315627905,0.4554932982662389,0.9515765839314552,42006.25,42012.5,42008.333333333336,42006.25,1.0714649789385242,42006.71428571429,-61.26876526099189,42030.42857142857,-1.824175824175824,12.24744871391589,42004.89010989011,150.0,16.44585707266917,21.45201465197981,100.0,28.571428571428573,-71.42857142857143,-5.8740471513606,9.967558094621577,0.0,34.68104706914243,28.39400464620279,47.0629764243197,30.303030303030265,30.3030303030303,0.0,30.303030303030265,2.453794044634152,32.35949824094251,51.15969000861087,-100.0,0.0,0,0.2846492878504026,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,1,1,-1,-1,1,1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0,-1,0,1,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42000.0,0.0,0.0,0.0,42012.5,42012.5,0.0,0.0,0.0,0.5818387866020203,42000.5818387866,0.36304154992103577,42000.36304154992,1.1657966375350952,42001.165796637535,3.012786865234375,42003.012786865234,-100.95195007324219,41899.04804992676,-568.6755981445312,41431.32440185547,-74.88306427001953,41925.11693572998,145.156982421875,42145.156982421875,-78.9078140258789,41921.09218597412,196.29185485839844,42196.2918548584,-603.77880859375,41396.22119140625,-157.72006225585938,41842.27993774414,,,,,-51.29808807373047,41948.70191192627,182.7000732421875,42182.70007324219
1349,2022-02-23,42000.0,42025.0,42000.0,42000.0,0,0,0,0,0,0,0,0,42054.21692136521,42015.5,41976.78307863479,42013.731596551246,42013.42698525087,42018.1043956044,42015.49328262211,42013.0,42011.0197021906,42020.71697660818,42000.0,42027.5,42027.5,42045.85612691716,-42045.85612691716,42013.0,42010.736353695305,42012.12484742977,42016.270833333336,42014.44086021505,-1.8910256410308648,-48.48484848484801,-1.3880290703527862,0.4621525330466876,-1.8501816033994736,-1.8910256410308648,4.99643874644082,-6.8874643874716845,-1.2917563423980027,0.4556888970774604,-1.7474452394754632,107.27796047968428,0.0,87.83041937062934,-0.0045008551624933,0.0,0.0,1.0,100.0,0.0003137695166355,0.0,0.0,0.0,23.880524305601245,0.0568583912038124,25.0,13.32302005256729,68.33033913899497,4.130288089807386,18.58131548301673,0.9293282287800476,0.9182368041805792,42006.25,42012.5,42008.333333333336,42006.25,1.0000594883913128,41999.28571428572,-71.37427792143309,42037.857142857145,-2.967032967032967,12.24744871391589,41996.31868131869,150.0,15.983121431380058,20.84789979791759,100.0,21.42857142857143,-78.57142857142857,-5.8740471513606,9.967558094621584,0.0,32.08770194814058,26.27078578063251,47.0629764243197,15.151515151515111,25.25252525252525,0.0,15.151515151515111,2.453794044634152,17.406646142788286,51.15969000861087,-100.0,0.0,0,0.2684903160154479,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,1,1,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,0,-1,0,1,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42025.0,25.0,0.000595238095238,1.0,42012.5,42012.5,0.0,0.0,0.0,0.5818387866020203,42000.5818387866,0.36304154992103577,42000.36304154992,1.1657966375350952,42001.165796637535,3.012786865234375,42003.012786865234,-108.3248291015625,41891.67517089844,-622.9021606445312,41377.09783935547,-86.92854309082031,41913.07145690918,142.54490661621094,42142.54490661621,-79.68557739257812,41920.31442260742,190.29843139648438,42190.298431396484,-607.683837890625,41392.316162109375,-158.3867950439453,41841.613204956055,,,,,-55.33732223510742,41944.66267776489,191.8242950439453,42191.824295043945
1350,2022-02-24,42000.0,42025.0,42000.0,42025.0,0,0,0,0,0,0,0,0,42054.99591481453,42016.75,41978.50408518547,42015.15706571803,42014.17363136372,42016.13461538461,42015.56493822343,42013.66666666666,42011.718717081065,42020.49202012,42012.5,42027.5,42027.5,42044.939004378815,-42044.939004378815,42013.66666666666,42010.89151536636,42014.28900584839,42016.91666666666,42015.21505376344,-4.391025641030865,0.6724303553766937,-0.2518299716030014,0.3193560321167498,-0.5711860037197513,-4.391025641030865,3.892450142451304,-8.283475783482167,-0.2302962768299039,0.3184918622959875,-0.5487881391258915,99.61524901684967,25.0,81.55681798701296,-0.0104511382586544,0.0595238095238093,0.000595238095238,1.000595238095238,100.0595238095238,0.0003039409094407,0.0,0.0,0.0,23.96048685520116,0.0570148408214185,25.0,13.13039014045229,87.33295432804763,3.007785284702324,0.6800192472827719,0.998916803556842,0.7392438817558806,42012.5,42012.5,42016.66666666666,42018.75,1.2498512787559355,42005.42857142857,-60.216326712022976,42028.142857142855,-1.7472527472527473,12.24744871391589,42003.68131868132,150.0,15.55343833589731,20.28693600485982,100.0,14.285714285714286,-85.71428571428572,4.555100264919476,9.967558094621568,0.0,29.696286944313183,24.312890778376666,52.27755013245974,15.151515151515111,20.2020202020202,45.45454545454545,15.151515151515111,50.23778626807516,18.38179145244775,55.08519954744487,-54.54545454545454,1.0,0,0.2522301785322868,1,1,1,1,1,-1,1,-1,-1,-1,1,1,1,1,1,1,-1,-1,-1,-1,1,-1,-1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,1,-1,1,1,1,1,1,-1,-1,-1,-1,0,0,0,-1,0,0,0,0,0,1,1,1,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42025.0,0.0,0.0,0.0,42012.5,42025.0,12.5,0.0002975304968759,1.0,0.5818387866020203,42025.5818387866,0.36304154992103577,42025.36304154992,1.1657966375350952,42026.165796637535,3.012786865234375,42028.012786865234,8.390840530395508,42033.390840530396,-613.79345703125,41411.20654296875,-117.52206420898438,41907.477935791016,-143.10203552246094,41881.89796447754,-79.8152084350586,41945.18479156494,185.93270874023438,42210.932708740234,-606.8128051757812,41418.18719482422,-156.53219604492188,41868.46780395508,,,,,41.49515151977539,42066.495151519775,189.2408447265625,42214.24084472656
1351,2022-02-25,42025.0,42025.0,42025.0,42025.0,0,0,0,0,0,0,0,0,42055.60319135393,42018.0,41980.39680864607,42016.44550620335,42014.87210675961,42013.857142857145,42015.64593600751,42014.5,42018.35935854053,42019.95885472513,42025.0,42027.5,42027.5,42044.04022429124,-42044.04022429124,42014.5,42012.95191488278,42016.18535302186,42017.47916666666,42015.94623655914,-3.269230769234128,55.82822085891571,0.6412243646991556,0.3837296986332309,0.2574946660659246,-3.269230769234128,2.8062678062682003,-6.075498575502328,0.6068675328424433,0.3761669964052787,0.2307005364371646,92.49987408707472,0.0,75.73133098794061,-0.0077809613606692,0.0,0.0,1.0,100.0,0.0003009947054488,0.0,0.0,0.0,22.24902350840108,0.0529423521913172,0.0,12.98971353708671,112.8765733589198,3.1116294753650804,7.8528494849757084,0.9213444304564348,0.3766030633133749,42025.0,42025.0,42025.0,42025.0,0.0,42013.0,-14.184294248270811,42016.28571428572,-0.2527472527472527,12.24744871391589,42012.74725274726,150.0,15.1544468900919,19.76604105416332,92.85714285714286,7.142857142857143,-85.71428571428572,4.555100264919476,9.967558094621571,0.0,29.696286944313197,24.31289077837667,52.27755013245974,30.303030303030265,20.2020202020202,45.45454545454545,30.303030303030265,50.23778626807516,34.30978886026142,48.7468671679198,-54.54545454545454,0.0,0,0.2503859764846955,1,1,1,1,1,-1,0,-1,-1,-1,1,1,1,1,1,1,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,1,1,0,0,1,1,-1,1,-1,1,-1,-1,1,1,1,-1,1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,1,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42000.0,-25.0,-0.0005948839976204,-1.0,42025.0,42012.5,-12.5,-0.0002974419988102,-1.0,0.5818387866020203,42025.5818387866,0.36304154992103577,42025.36304154992,1.1657966375350952,42026.165796637535,3.012786865234375,42028.012786865234,-499.5317687988281,41525.46823120117,-626.5621337890625,41398.43786621094,-57.21794891357422,41967.782051086426,-134.40310668945312,41890.59689331055,-72.5136489868164,41952.48635101318,184.84255981445312,42209.84255981445,-624.84375,41400.15625,-161.08680725097656,41863.91319274902,,,,,-126.20219421386719,41898.79780578613,189.83673095703125,42214.83673095703
1352,2022-02-28,42000.0,42025.0,42000.0,42000.0,0,0,0,0,0,0,0,0,42054.99591481453,42016.75,41978.50408518547,42014.48691767403,42013.912616000925,42012.46153846154,42015.580812444525,42014.5,42017.4413906135,42019.89591812234,42012.5,42012.5,42025.0,42043.159419805415,-42043.159419805415,42014.5,42013.01142784336,42013.30890871884,42017.60416666666,42015.01075268817,-3.269230769234128,-35.294117647027,-0.6606985839462141,0.1748440421173419,-0.8355426260635559,-3.269230769234128,1.720085470085097,-4.9893162393192245,-0.6167396815508255,0.1775856608140578,-0.7943253423648833,110.89274022371224,0.0,70.32195020308771,-0.0077809613606692,0.0,0.0,1.0,100.0,0.0002876572107179,0.0,0.0,0.0,22.44552182922957,0.0534417186410227,25.0,12.84918951749444,174.02562242028023,11.594260245779362,-5.19498845156732,0.1040837070185196,-0.6296678643628649,42006.25,42012.5,42008.333333333336,42006.25,0.0,42015.0,33.39848846798724,42006.42857142857,0.6593406593406593,12.24744871391589,42015.65934065934,150.0,15.671146800488506,19.725948869267384,100.0,0.0,-100.0,-6.164881907757092,22.38824563564438,0.0,35.2894892631299,22.378612897903416,46.917559046121454,30.303030303030265,25.25252525252525,0.0,30.303030303030265,2.2318957926083502,34.235822776252824,43.5845980183118,-100.0,0.0,0,0.2503859764846955,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,1,1,0,0,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0,-1,0,1,1,1,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42000.0,0.0,0.0,0.0,42012.5,42012.5,0.0,0.0,0.0,0.5818387866020203,42000.5818387866,0.36304154992103577,42000.36304154992,1.1657966375350952,42001.165796637535,3.012786865234375,42003.012786865234,-388.781005859375,41611.218994140625,-413.686279296875,41586.313720703125,0.20400111377239227,42000.20400111377,124.3475341796875,42124.34753417969,-72.63372802734375,41927.366271972656,182.0970001220703,42182.09700012207,-633.413330078125,41366.586669921875,-164.84214782714844,41835.15785217285,,,,,92.67327880859375,42092.673278808594,144.7013397216797,42144.70133972168
1353,2022-03-01,42000.0,42025.0,42000.0,42000.0,0,0,0,0,0,0,0,0,42054.99591481453,42016.75,41978.50408518547,42012.71259860656,42013.01502787184,42011.769230769234,42015.51595994736,42014.5,42008.72069530675,42017.10211241844,42000.0,42012.5,42012.5,42042.29623140931,-42042.29623140931,42014.5,42011.137169178925,42010.79042257706,42017.270833333336,42014.07526881721,-4.391025641030865,-26.923076923019966,-1.6731943575723562,-0.1947636378205977,-1.4784307197517583,-4.391025641030865,0.5092592592579118,-4.900284900288777,-1.5718625324516324,-0.1723039778390802,-1.3995585546125522,102.9718302077328,0.0,65.29895376001002,-0.0104511382586544,0.0,0.0,1.0,100.0,0.0002658949209477,0.0,0.0,0.0,22.627984555713173,0.0538761537040789,25.0,12.731377935965709,236.06982723043387,-2.172026780573692,-17.369911345109678,-0.8297184535388908,-0.9813939127165596,42006.25,42012.5,42008.333333333336,42006.25,0.0,42010.71428571428,-0.0,42010.71428571428,-0.0,12.24744871391589,42010.71428571428,150.0,16.15093957442821,19.73928399234019,100.0,0.0,-100.0,-6.164881907757092,22.388245635644378,0.0,32.5045772901888,20.612578072845768,46.91755904612145,15.151515151515111,25.25252525252525,0.0,15.151515151515111,2.231895792608094,18.23385928443047,38.64444013697745,-100.0,0.0,0,0.2503859764846955,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,1,1,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,0,-1,0,1,1,1,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42025.0,25.0,0.000595238095238,1.0,42012.5,42012.5,0.0,0.0,0.0,0.5818387866020203,42000.5818387866,0.36304154992103577,42000.36304154992,1.1657966375350952,42001.165796637535,3.012786865234375,42003.012786865234,-270.2499694824219,41729.75003051758,-460.66766357421875,41539.33233642578,-0.04637177661061287,41999.95362822339,125.2253646850586,42125.22536468506,-74.16585540771484,41925.834144592285,181.3433837890625,42181.34338378906,-634.607177734375,41365.392822265625,-165.85487365722656,41834.14512634277,,,,,-69.2419662475586,41930.75803375244,154.12245178222656,42154.12245178223
1354,2022-03-02,42000.0,42025.0,42000.0,42025.0,0,0,0,0,0,0,0,0,42054.99591481453,42016.75,41978.50408518547,42014.22867276871,42013.788251880105,42011.53846153846,42015.555435660375,42014.5,42009.53466054141,42016.91292612151,42012.5,42012.5,42012.5,42041.45030678112,-42041.45030678112,42014.5,42011.24211577335,42013.12543243345,42016.8125,42014.75268817204,-3.269230769234128,28.571428571482624,-0.4530905408100807,-0.2464290184184943,-0.2066615223915863,-3.269230769234128,-0.5769230769251913,-2.692307692308936,-0.4301444204829749,-0.2238720663678591,-0.2062723541151158,95.61669947860902,0.0,60.63474277715216,-0.0077809613606692,0.0,0.0,1.0,100.0,0.0002534041720458,0.0,0.0,0.0,22.79741423030509,0.0542472676509341,25.0,12.63886061322718,269.238407347668,-9.34542203015394,1.1026413838731115,-0.9999116586898272,-0.7164431126723269,42012.5,42012.5,42016.66666666666,42018.75,0.0,42012.85714285714,3.1449574646980216,42012.142857142855,0.0549450549450549,12.24744871391589,42012.91208791209,150.0,16.596461435943652,19.18792517609017,100.0,100.0,0.0,5.117581951975398,22.388245635644388,0.0,29.95850397539,18.99800131610325,52.558790975987705,33.33333333333329,26.26262626262626,100.0,33.33333333333329,100.0,34.82126386173875,40.47619047619048,-0.0,1.0,0,0.2503859764846955,1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,1,1,-1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,1,1,0,0,1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,1,1,-1,-1,-1,-1,0,0,0,0,1,1,0,1,0,1,1,1,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42025.0,0.0,0.0,0.0,42012.5,42012.5,0.0,0.0,0.0,0.5818387866020203,42025.5818387866,0.36304154992103577,42025.36304154992,1.1657966375350952,42026.165796637535,3.012786865234375,42028.012786865234,-194.28421020507812,41830.71578979492,-188.20614624023438,41836.793853759766,-45.80036926269531,41979.199630737305,-139.15492248535156,41885.84507751465,-75.50501251220703,41949.49498748779,179.5279541015625,42204.52795410156,-622.5490112304688,41402.45098876953,-160.60873413085938,41864.39126586914,,,,,-63.46744918823242,41961.53255081177,102.05297088623047,42127.05297088623
1355,2022-03-03,42000.0,42025.0,42000.0,42025.0,0,0,0,0,0,0,0,0,42055.60319135393,42018.0,41980.39680864607,42015.60026868889,42014.511590468486,42012.30769230769,42015.63651502173,42015.333333333336,42010.30792751434,42016.747801156336,42025.0,42012.5,42012.5,42040.6213006455,-42040.6213006455,42015.333333333336,42013.26170882967,42015.17463942759,42016.5625,42015.43010752688,-1.1858974358983687,35.89743589742143,0.5079946779223974,-0.0955442791503159,0.6035389570727134,-1.1858974358983687,-1.346153846156085,0.1602564102577162,0.4723705697833793,-0.0846235391376114,0.5569941089209908,88.78693523013695,25.0,56.30368972164129,-0.0028225055916146,0.0595238095238093,0.000595238095238,1.000595238095238,100.0595238095238,0.0002485848936917,0.0,0.0,0.0,22.954741785283296,0.0546216342302993,25.0,12.532679120676566,295.34877900083046,-0.3590201569060929,11.052857104505993,-0.903718389164244,-0.3362936114813675,42012.5,42012.5,42016.66666666666,42018.75,0.0,42017.85714285714,39.49452214202166,42007.142857142855,0.8241758241758241,12.24744871391589,42018.68131868132,150.0,17.010160307350848,19.120082440890982,100.0,100.0,0.0,5.117581951975399,22.38824563564438,0.0,27.627947220367805,17.52009306222194,52.558790975987705,66.66666666666663,38.38383838383838,100.0,66.66666666666663,100.0,67.4106319308693,50.0,-0.0,1.0,0,0.2503859764846955,1,1,1,1,1,-1,0,1,1,-1,1,1,1,1,1,1,-1,-1,-1,-1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,-1,1,1,-1,-1,-1,-1,0,0,0,0,1,1,0,1,0,1,1,1,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42000.0,-25.0,-0.0005948839976204,-1.0,42012.5,42000.0,-12.5,-0.0002975304968759,-1.0,0.5818387866020203,42025.5818387866,0.36304154992103577,42025.36304154992,1.1657966375350952,42026.165796637535,3.012786865234375,42028.012786865234,-440.41302490234375,41584.586975097656,189.8965301513672,42214.89653015137,-58.80669403076172,41966.19330596924,-143.4317169189453,41881.568283081055,-87.33076477050781,41937.66923522949,181.79995727539062,42206.79995727539,-614.4992065429688,41410.50079345703,-158.13369750976562,41866.866302490234,,,,,-117.65962219238281,41907.34037780762,103.70079803466797,42128.70079803467
1356,2022-03-04,42000.0,42000.0,42000.0,42000.0,0,0,0,0,0,0,0,0,42050.841194094144,42015.5,41980.158805905856,42013.71797013958,42013.57535882536,42012.5,42015.571430672,42015.333333333336,42005.15396375717,42013.84934180655,42012.5,42012.5,42012.5,42039.80887463259,-42039.80887463259,42015.333333333336,42013.283392302896,42012.43477049903,42016.208333333336,42014.44086021505,-3.269230769234128,-107.69230769232698,-0.7391094347840408,-0.2242573102770609,-0.5148521245069798,-3.269230769234128,-2.471509971512003,-0.7977207977221243,-0.6983411880282802,-0.2073670689157452,-0.4909741191125349,82.44501128512717,-25.0,52.28199759866691,-0.0077809613606692,-0.0594883997620421,-0.0005948839976204,0.9994051160023796,99.94051160023795,0.0002340569453807,0.0,0.0,0.0,23.10083165776306,0.0550019801375311,25.0,12.400641552970754,44.030756066779134,6.7688829387914415,0.6090325787641363,0.6950444081002338,0.9998569194617112,42000.0,42000.0,42000.0,42000.0,-0.2499999987745203,42012.85714285714,3.1449574646980216,42012.142857142855,0.0549450549450549,12.24744871391589,42012.91208791209,150.0,17.394309259371816,19.057085615348875,100.0,92.85714285714286,-7.142857142857143,-6.416705412579262,22.388245635644395,0.0,25.492282982505102,16.16577470123168,46.79164729371036,66.66666666666663,55.55555555555555,0.0,66.66666666666663,0.0,66.6666666666666,50.25693730729702,-100.0,0.0,0,0.2711035869299742,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,0,-1,0,0,-1,-1,0,-1,0,1,1,1,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42000.0,0.0,0.0,0.0,42000.0,42012.5,12.5,0.000297619047619,1.0,0.5818387866020203,42000.5818387866,0.36304154992103577,42000.36304154992,1.1657966375350952,42001.165796637535,3.012786865234375,42003.012786865234,-367.06256103515625,41632.937438964844,-367.95782470703125,41632.04217529297,-63.6690788269043,41936.330921173096,141.1411590576172,42141.14115905762,-92.0646743774414,41907.93532562256,179.51651000976562,42179.516510009766,-604.4486083984375,41395.55139160156,-157.60275268554688,41842.39724731445,,,,,-104.9087905883789,41895.09120941162,138.3982696533203,42138.39826965332
1357,2022-03-07,42025.0,42025.0,42000.0,42000.0,0,0,0,0,0,0,0,0,42043.64902911096,42012.75,41981.85097088904,42012.01361534194,42012.69952922372,42012.59615384615,42015.43775360562,42014.5,42004.652738355486,42013.40215479904,42000.0,42012.5,42012.5,42039.01269713994,-42039.01269713994,42014.5,42011.37171693152,42010.03813081743,42015.75,42013.45161290323,-3.269230769234128,-44.444444444486486,-1.7077624070225284,-0.5209583296261544,-1.186804077396374,-3.269230769234128,-3.1339031339052275,-0.1353276353288999,-1.6109569692489458,-0.4880850489823853,-1.1228719202665605,76.55608190761808,-25.0,73.54756919876213,-0.0077809613606692,-0.0594883997620421,-0.0005948839976204,0.9994051160023796,99.94051160023795,0.0002116916397953,0.0,0.0,0.0,23.23648653935141,0.0553249679508366,25.0,12.222671892743026,74.45346182528553,0.0,-9.312388242856027,0.9634130724910926,0.8707553770589163,42012.5,42012.5,42008.333333333336,42006.25,3.919202227856112e-10,42007.85714285714,-35.53767779197438,42017.142857142855,-0.7142857142857143,12.24744871391589,42007.142857142855,150.0,16.29502218084193,17.785412456950677,100.0,100.0,0.0,-6.416705412579263,2.00429015995338,0.0,23.533211682279127,22.60839990165836,46.79164729371037,33.33333333333329,55.55555555555555,0.0,33.33333333333329,1.2320531183289672e-13,33.33333333333331,39.12035206999236,-100.0,-1.0,0,0.2711035869299742,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0,-1,0,1,-1,-1,-1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42000.0,0.0,0.0,0.0,42012.5,42000.0,-12.5,-0.0002975304968759,-1.0,0.5818387866020203,42000.5818387866,0.36304154992103577,42000.36304154992,1.1657966375350952,42001.165796637535,3.012786865234375,42003.012786865234,-263.6983642578125,41736.30163574219,-460.81939697265625,41539.180603027344,-72.71940612792969,41927.28059387207,141.093505859375,42141.093505859375,-99.16932678222656,41900.83067321777,177.69375610351562,42177.693756103516,-614.1332397460938,41385.866760253906,-159.99388122558594,41840.006118774414,,,,,-87.46694946289062,41912.53305053711,156.59649658203125,42156.59649658203
