Open,High,Low,Close,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
1.435333023570305,1.4264996980057207,1.4572504013032943,1.4367914631884287,7.2131105759400365,1.2020159142959694,-0.6795860272821069,1.3491822978157733,-2.7234621614647168,-2.5403620414381183,-0.028027683436433998,-0.7747203042136985
1.3806918634979501,1.3820677715989338,1.3618965240410599,1.3829922213645862,7.21401210289314,0.7070077524596491,-0.028455170478185632,1.1998837040259756,-3.123618133846961,-1.7788638163826198,-1.138108053006973,0.035994026537343876
1.3791786743458163,1.3292531416676274,1.2430008803022714,1.3776130988398103,7.138257728678807,-0.3171213733075734,0.5090638617739155,1.6905772174770215,-2.8820525860969965,-1.4488889668290734,-1.0259856549074584,-0.25030060339750987
1.2788071342943355,1.3710007641084083,1.271925397608208,1.2787586955109158,7.064476765946506,-1.5143186447792047,1.3043368484827471,1.9003302518141556,-2.8739858837716654,-1.1594225506132925,-0.8648027440843948,-0.11236591283456643
1.425414118783668,1.3948097208046588,1.3990625641252508,1.423341652732469,7.209914925469457,0.2619704521769164,0.31275343814081624,1.4579119023221636,-2.4493185116961484,-1.5895755270999097,-1.4089738490107298,0.3697226957175832
1.3630386581310647,1.4093965043816599,1.4185707757903512,1.3565976447433727,7.141248913167102,-0.6629244129196199,0.8948065099223378,0.6313935582621424,-2.6930912513030756,-1.925068309124149,-1.7745998951950397,1.4054554291165327
1.3840549514413685,1.3803908311466038,1.385777093083773,1.3919026456362626,7.129121321882416,-0.3761726798934648,0.6558598147549285,0.519995927098772,-2.4275546306772906,-2.1214289926523664,-1.5587254513578537,1.2709514067594696
1.3329452341320072,1.362618060583889,1.352311819491591,1.3370953193750306,7.047911803436596,-1.374303140235741,1.1787608926210211,0.44989794066400046,-2.482745863027839,-2.027952948882564,-1.0739589254850928,0.936962959143794
1.5545342485016513,1.5170384925344944,1.3928398235016282,1.557164360760452,7.265079299677785,0.45184097962226977,-0.14129767430896997,2.145668151735552,-0.86866940677654,-2.9770076752558214,0.6333424063241765,-0.6165870974295004
1.3941422110475805,1.5274339243492359,1.4370685940036778,1.3893814324707736,7.211184719477976,-0.41205987854002546,0.2180272795666004,1.8364128058276405,-0.8411167501370538,-2.6633293321431033,0.646002023553847,-0.47747796286995053
1.5731975827859843,1.614452942791534,1.573287273093211,1.568595998197614,7.4354343521619555,1.0514026838308956,-2.016757306536601,2.5632107094601126,0.7891351770495832,-1.0641967626771864,0.5056430979893365,-0.12107655448586523
1.6507029307358807,1.641112098635606,1.642405001340839,1.646939991720773,7.6159645620813805,2.362895538149058,-3.083186383629286,2.2120251256810084,1.0255613486338664,0.21773332110712082,0.8176530950488932,-0.39850490041513376
1.6211125669715025,1.6327273963739564,1.6516549128219586,1.6195373306621585,7.694412375451094,2.7449702503399376,-2.9405848010136157,1.2209340990941386,0.7609618189673294,-0.08649833877368715,0.40141630554147556,-0.6795946134859704
1.5816032984204873,1.5589560076313518,1.5742956617960726,1.5808693761192796,7.728552125279788,3.239205511259764,-2.827519200793721,1.128847040003133,0.22280786215014248,0.10601328556126247,-0.5445831977397178,0.7534236068900106
1.5716843936338503,1.5187154329868244,1.4323614435577159,1.5800296397787867,7.7183566441635065,2.583118228209251,-2.040032463689638,0.6784563260407196,-0.643307627005124,-0.20395162940208378,-1.704955145977212,1.0358575938735173
1.3537911683986894,1.3671452001840407,1.2475416365885168,1.3544111236276741,7.602452439823958,0.27892059719401063,-0.3206986615491789,3.3883416117077534,-1.483671995664063,1.3320363076868111,-1.2886605107132043,0.9877423846477058
1.2502268994474082,1.2093708873287754,1.1410894693480613,1.2486644690459046,7.3600956810416935,-1.4644563044736523,1.101867664980626,4.196094820693046,-1.9728253177628035,1.862928882013599,-0.23621343778153078,0.05675849833301799
1.1251392685030586,1.1029021578714289,1.0519583327094495,1.1192127991053038,7.09003628448697,-3.1723907926069255,2.2884217965706597,5.415621815887086,-2.2506342844117087,2.0419532538528786,0.8845845529710271,-0.8075178546927374
0.9654206503272884,0.9124345017756897,0.8281241071589616,0.9677355864868686,6.626712975950074,-6.559620478600846,3.825799230998344,7.150623388758888,-2.53233197169581,1.9217528881754695,1.6802817285531724,-0.3360370071777981
0.8354587465114292,0.9006979173465105,0.8854699497938603,0.8376125283026795,6.196004575452514,-7.340321453223486,3.7574502620753565,5.024129130376315,-2.3226845404301746,0.846280331050861,0.694519654139967,0.7604479400766274
0.8611809578736637,0.8846020872361219,0.901277394966948,0.8702279679331798,5.886750793464759,-8.907936084142307,3.8121489247972535,3.475977378503283,-1.8875802433639675,-0.2010803069501857,0.4268594308780912,0.36818564428495876
0.8477306103240334,1.0490821631635803,0.8797524058961246,0.8456812120898488,5.658716007782614,-10.351291200942407,2.842233374006981,3.0171838228639936,-0.20285159501496752,-0.4266558094108235,-0.22896599455667488,-0.5281266168008499
1.0057696887521368,1.0760771068455484,1.0618818398250849,1.0087584102423504,5.6488864341446305,-9.324420540753506,1.3727268438902709,2.275124537120503,0.5021208062261232,-1.344416801741462,-1.0350914525093367,-0.3330192174548735
1.0578895349789492,1.097201759575789,1.0889559738850152,1.0635657365035827,5.573752011756533,-8.84593398172938,0.3896432330983398,2.0125100571933,1.1194602928691135,-1.283689868197916,0.04639751030644376,-1.6989014368312418
1.140271160024398,1.1330830885391108,1.1410894693480613,1.1408996414453374,5.582234149412662,-7.972937073403281,-0.6777767226617133,2.173703965180383,1.515484077532208,-1.2115196334754659,0.4702587198340318,-1.7239507532399554
1.1668351454845083,1.115478211895342,1.0115987276080414,1.174523165513231,5.595370295977348,-6.210813991739971,-2.261590609581122,2.7648129249193536,1.7185109484754761,-0.8063078254860684,-0.21897897548721368,-0.9017647513556785
1.038218076001204,0.9810091739794852,0.9187668244774132,1.0417085419226415,5.421511592731439,-6.080951607711309,-2.783880096027869,2.0885392485043686,1.349540425175244,-0.9715590428084215,-2.0691213147520604,0.7355874740993246
0.9531467822906416,0.935236094958264,0.9392854295942875,0.952269607156122,5.2493723301279225,-5.576362484794866,-3.1972284656632297,1.5192173013591754,1.1881776555944898,-0.19310876988987585,-1.7097201106736186,0.09825645740557783
1.0454473121227272,1.2261382931149445,1.0990458751603673,1.0467529723976303,5.422494354579184,-2.9181016806083777,-4.83564480209772,3.2403516068188907,1.988570232381647,-0.36652980009751196,-1.8151746732209104,-0.26587299879860277
1.227529062165399,1.1785203797224435,1.1663152249109012,1.2335331817649486,5.561250843600459,-0.15976637112196393,-6.15123399279077,3.0305216193826454,1.5795334164571515,0.1482510506684236,-1.5130174653710107,-0.5969372873164126
1.1626322876672568,1.1729878753457497,1.0871055906390088,1.1681359585510618,5.54779944800837,0.10890839240688155,-5.863953542804255,3.185172985093518,0.39522394222841956,0.660344451825088,-1.2362093169277815,-0.6993113855437478
1.036873241668649,1.0878136912747238,1.0538087159554559,1.046416276203829,5.417400437223198,-0.31747109270661233,-5.077495311473761,2.9508442784727094,-0.5545937879503331,0.7132803561454876,-0.9347060633941636,-0.8510890116913049
1.0694899837372953,1.1349279229103904,1.1215812576829682,1.073484245212649,5.40040147813175,-0.6532569885232807,-4.287383617770434,2.2657861806766384,-0.9238838610680854,-0.6020740327545914,-0.8242615410017491,-0.8062145475353086
1.0935326553518596,1.0804363525267466,1.0645722128653239,1.1010552543681604,5.371708333051215,-0.5929751567504363,-3.629850384123501,2.021650784559646,-1.2786266966167266,-1.670153676275564,-0.70463477748105,-0.6367780928163647
1.083277040926076,1.0589739132214837,1.0785292747924051,1.0985340412026714,5.352665109706777,-0.5531508787943377,-2.8239171032333896,1.1651295081294792,-1.975605215005157,-2.3139725318825892,-0.9776020705150782,-0.44069426696469743
1.097735513169111,1.0777540472978746,1.0655806015681852,1.0876054439122007,5.3656811331974215,-0.7411016582086952,-2.07969453339929,0.864497513221301,-2.590940224191949,-2.279541627507439,-1.1518167701945918,-0.6238098749333735
1.094877489684422,1.2487719923785727,1.151179370623417,1.1010552543681604,5.530371311504696,0.29091191352460577,-2.2452468487161603,1.591357745425925,-2.0697450081044853,-2.89500251072772,-1.164967574311527,-0.9190507644681721
1.266366915662156,1.3678147771226945,1.3176677535390027,1.2606011507737724,5.883068533311951,2.144934775638149,-3.076649156421366,3.386888319137607,-1.2019442313511974,-3.1383987665327253,-0.7171008741320282,-0.5022521644905192
1.303523225187204,1.2755990421415946,1.130999568072713,1.3022953627728426,5.911048318230582,2.1733139928370293,-2.8605979375856103,3.818640332512051,-1.65773723098299,-2.3605995361526455,-0.5830128877593663,0.14895681035134534
1.1200966408119737,1.0740643785553226,1.0448956022915943,1.1274498309893777,5.751462941474802,0.1345570006153107,-1.8110999819086429,3.9516168820352697,-2.051733397680804,-0.8692670115558737,-0.468464621446888,-0.022249777873866255
1.044439187429315,1.057131077587338,1.078866072609663,1.0504506180974136,5.6582951646411095,-0.053176710201495794,-1.3645707615010507,2.819709546324891,-2.0300029397238415,-0.5181691590955763,-0.22467990353292036,-0.0608082970977485
1.096390678836556,1.29236644792776,1.1301575735295681,1.0988707373964728,5.89932435165246,0.8204921144127957,-1.4997389603404998,4.291497365970138,-1.042875115247154,-1.0770502900383438,-0.4951514313973752,-0.30580604941722817
1.3050344101152953,1.3614448018883971,1.349621446451352,1.3112057870445155,6.189952624885811,2.380657653801658,-2.0893682881249567,4.880299141614685,-0.5339983279232441,-1.4868238027088425,-0.40888890019311236,-0.3349092584552255
1.2398029302020457,1.3445095021832822,1.2961427644681829,1.2417722177930333,6.174872297152755,2.2051023593112475,-1.4167981501090177,3.764154413754086,-1.3466433975277963,-1.013635804265567,-0.5285335566362059,-0.6291811714383568
1.2387928012845946,1.2491077802164647,1.2266882384032967,1.241267173502331,6.141908082550911,2.0675725368824365,-1.1618034892617037,3.492907826289713,-1.525062676072407,-0.6259548204137235,-0.46234003325018674,-0.6684562492301633
1.2618273482057543,1.2621855172600818,1.2650310660989819,1.2703513113859344,6.19703984748651,2.249390992955905,-1.2896672419677937,2.4974403166532224,-0.935433865347542,-1.2696458614063109,-0.7178351810140806,-0.5999553387015797
1.2887280433050148,1.4268334871064787,1.3433987058277295,1.295066415326166,6.382401981185954,2.7963876276216344,-1.4380717767200817,2.4370185271546605,-0.16135680997495994,-2.3641342404041543,-1.4239075644719548,0.03500591160060665
1.463073488543399,1.5597934784889516,1.475748219516621,1.4658756010720355,6.777950463696954,3.5822370516382556,-1.7454715233789944,4.241731991721276,0.3501668908206351,-1.6929739961040216,-0.6893329921951705,0.12142567761318253
1.6211125669715025,1.6327273963739564,1.5026559594168345,1.6250848012838424,7.129951899969519,4.974082148300675,-2.108353066125109,5.51255789342255,0.19232550531893203,-0.22041745397348794,0.47659258831600326,0.053381417054534225
1.4782053800647383,1.4385700715356617,1.4326962366260616,1.4805018440622895,7.121593451291822,4.931687840235047,-1.7849366235785284,5.107557544229364,-0.038405653367163534,0.09635745508984415,0.08843361537464403,-0.06675506641473107
1.3959921098388648,1.3409897260968067,1.3597113477267042,1.4023261986360311,7.084548769766233,4.655770885717779,-1.3941846541462297,4.055149185758195,-0.04104069036176406,-0.0745499999819047,-0.4826721958927706,0.06346660530892424
1.383549886982643,1.3572534501261375,1.3563473790519494,1.3863551750145824,7.188726870221894,4.126036601097227,-0.47599019980064217,2.8925941926802445,-0.6671745828589193,0.18473832549848218,-1.2519386750228096,0.2142207838317885
1.3210080757345106,1.2980668462234035,1.2971511531710442,1.3206192514628796,7.117508825237043,2.5309858042658666,0.7774792501797025,3.2995299035022603,-1.064627614188733,0.625622966271287,-0.6010537781082748,0.013635890482212587
1.2428293085063136,1.2454201102110432,1.282352096700818,1.240090740968033,7.040539458895062,2.1239966440278115,1.4146834606995622,2.25797923189984,-1.6026456632020873,0.9760220219356117,-1.1063558259070865,-0.3044740115835228
1.276454175268368,1.230329644877204,1.1679972092482787,1.2743876574235298,6.994499042477669,1.4395881698457897,1.9369304235490732,2.302180098316669,-2.0193828628141763,0.9743931298029513,-1.476943581687479,-0.6135778718903484
1.0999201173755069,1.1615870787544589,1.1579053032240143,1.1005502100774582,6.766136313133476,-0.8755127121646594,3.3211089069406494,2.7446666859225206,-2.0555878605405913,0.6735723924406363,-0.36603012269499946,-1.2692509460362809
1.179109013521155,1.2236218830678844,1.1377255006733102,1.2014227864251505,6.730613759819694,-0.9036176575482523,3.1616522554334483,2.35810837326912,-1.446496688775543,-0.4897028533946588,-0.7115508306815849,-1.1377832083792505
1.1032832053189288,1.0878136912747238,1.1007278594977445,1.1022316869024547,6.4835806883016165,-2.9877592116831333,4.094369022380243,1.8654302409493135,-1.52541972571357,-0.9608930066181123,-0.36019085912007126,-1.1273894675496066
1.1133704649251372,1.0928425138945832,0.9053149592762186,1.110639071027436,6.29089382090593,-4.483695587292782,4.282237610506702,2.809814573722266,-1.2124726065811413,-1.2780101589056585,-0.220481758742622,-1.1699103460394824
0.9015320005225548,0.8648165883831889,0.9187668244774132,0.8954441078760921,5.943078456349109,-5.979888968575872,4.441492956317593,3.0571881927583133,-0.7015870171352364,-0.8480901179748707,0.26922613202487333,-1.2593364919377614
0.8679071337605002,0.8862790276884556,0.9090137210193191,0.8769518710891543,5.62085007603408,-7.022972369985523,3.1858414830910124,2.4411651891801696,0.9677409547481534,0.314968586810068,0.7049696579966142,-1.0485522005785919
0.9015320005225548,1.0920050430369834,0.1495556929662723,0.900488538351081,5.408415102372198,-8.587350445295524,2.1521291564087064,8.781092778762531,1.5823050685317765,1.1513786065513416,-0.4866563739694343,-2.196717819355687
1.138589616052689,1.1830475193225916,1.1861582296443474,1.137536687795341,5.466299430914585,-5.44271212898084,-0.24346780780694685,5.918376532258429,2.3980897750560644,-0.27077464040670973,-0.38843539022594237,-1.3478092067291534
1.093195945712713,1.0589739132214837,0.9624924030024884,1.1005502100774582,5.3045286156443865,-5.095552520314339,-0.9454126543861991,5.505085907938976,1.9377158238100196,0.006691912491528493,-0.7308514182475876,-0.8012953915826742
0.9654206503272884,0.9902313470987384,0.9692183356030857,0.9643746369808868,5.109036644758031,-5.966986457997406,-0.7023103764803754,4.762210730448997,1.6187258096819521,-0.05630935099697765,-0.3431849569937821,-1.1451939763741728
0.9351568672846094,0.9838593731273108,0.9897349359710477,0.947225176681133,5.0071970155828565,-5.139865075283341,-1.574229271052622,3.6948012764262126,2.0141850410617064,-0.5228236542492394,-0.4290560834731254,-1.0648176142895935
1.0326703838513975,1.0455603883399707,1.0196698467287582,1.0363294193978618,5.026168571721534,-4.576341417769272,-2.415274538609942,2.8068140497142857,1.6935830978348032,-1.7161486622902105,-3.20691860040305,5.497131325657705
1.013840698971532,1.040867353558007,0.9880549563825826,1.0131294483297366,4.979469884021192,-3.7345462331589876,-3.0156807880752656,2.550335193106115,1.8666122706226607,-0.8035936233893052,-1.8497373157771286,1.3615795370545933
0.9923193412025065,1.0621599002071975,1.0368224784219653,1.0037139797673615,4.95837083352464,-3.2792738178904033,-3.131247049763223,1.9795173121937195,1.1665167717189178,0.00990163663980679,-1.5260304330024308,-0.03449650328205253
1.066126895793877,1.017394184699645,1.0213518310661356,1.064573820940976,4.989836309581012,-1.6655979506110925,-3.98383849585717,1.6793289811919327,0.8275674177746396,0.2884524927057889,-1.5101615408053872,0.179771110624452
1.0225831242451855,1.0928425138945832,1.0583494722417048,1.0198533514857147,4.97903199354058,-1.534978618335949,-4.06612517321948,1.5004590964783906,0.9854191083081553,-0.23031153933364207,-1.3734769351444593,0.2759305832144751
1.0999201173755069,1.069369345036225,1.0763440984780532,1.0988707373964728,5.02614544939568,-0.5323612630443937,-4.500958971377829,1.2873097930797006,0.974080689724396,-0.31686974186720546,-0.8880199006838234,0.25149932806454556
1.0360334717948159,0.9821824326749808,0.9661911647455889,1.0333031619416706,4.915198466373596,-1.8951474987448573,-3.485858142254057,1.565485875482468,-0.013436913430666976,0.07201233747188564,-0.9698126664892597,0.8309718760821008
0.8897631969446336,1.0475731166301965,0.9186004303176966,0.8971255847010884,4.815803910098988,-2.6516684346863326,-2.8250543350153583,2.4800081735183,-0.13174757850421107,0.580992922855153,-0.3355689213838864,0.2763234470152788
1.019220036301771,0.962063144721286,0.9894001429027057,1.0181718746607147,4.850019943704695,-1.0514416536163949,-3.5531564954430106,1.653186275714986,0.060549569727563646,0.6073997852775672,-0.3524125977340332,-0.4373628058708827
0.9721448219900822,0.9452977376722436,0.9641743873398658,0.9660561138058831,4.8670904437355285,-1.559448775994431,-2.9839083125792825,1.3936907473780356,-0.38231342369428234,1.0371159569967994,-0.21577717606999097,-0.8705126579082125
0.8964873686074275,0.9380862941060858,0.9241495753068033,0.8967908926512977,4.719277759923315,-2.645578053128344,-2.1583861998288003,1.0431085892947944,-0.7851150462319554,1.134253810983336,-0.2537027726085494,-0.8936835451885071
0.9956824291459285,0.9922440753889603,0.9863729720452051,0.9892560848740084,4.821326943517867,-1.3393754041829378,-2.5502624205770643,1.107995096528487,-0.7177156710140152,0.8325114571764634,-0.10673829854257394,-1.3219670666560475
0.9465889612233803,0.9821824326749808,1.004533992441274,0.9492433496999307,4.802266132122458,-1.4476902569707766,-0.47413986340738323,0.8433051665723906,-1.984266141487537,-2.1511270029510112,0.13893508792850756,-1.268788258488628
1.0000536417827477,0.9570343221014228,0.9187668244774132,0.9993429416799755,4.777598548022399,-1.4463085727181846,-0.6297446259755413,0.8192554641715674,-1.8533705705570425,-2.6739278714655974,-0.7912024812607424,1.0338009631446266
0.8961526631923197,0.9553573816490929,0.9191036222946711,0.9105753951570481,4.713695269148609,-1.7826771573270315,-0.29495854558980783,0.6280462202754864,-2.0707344292918406,-2.0993284945349298,-0.8486165071157745,1.0318459877394859
0.9133008041004761,0.952003500744433,0.9443293778575074,0.9156198256320369,4.60379588656319,-2.6110238091483233,-1.0795737841288269,-0.06803654714582999,-0.7961834127523854,-0.984706203738851,-0.7945217620029456,0.9724221425675939
0.968781734046664,0.977153610055125,0.9729191020950984,0.9660561138058831,4.652084039288596,-1.6448216026511249,-1.729038685041144,-0.3421542218230929,-0.39673017680684247,-1.0719402725334017,-1.2399750918740469,1.5437789224847658
0.9166638920438943,0.8832609346216878,0.846790324280921,0.9189827792820295,4.568793673580567,-1.7616362117891042,-1.7446540492963558,0.06372026201417351,-0.5179443919064362,-0.17172044961011643,-1.5676550281540798,0.8991470183872833
0.8544567862108698,0.8178702506664721,0.6079886433515741,0.856273113186518,4.382394727183909,-3.3422254592303253,-1.1548634298417884,1.381039464471982,-0.9741917904667257,0.41867207031953685,-2.2740393862566703,1.8139809411360752
0.5484658889608749,0.5593296053866378,0.5672922404329117,0.5457550484531729,3.978585870931422,-5.9952859972640535,0.2835041578527811,4.170248791838401,-0.8037045498914679,2.125118392989619,0.783704049959524,-0.5739660318948057
0.5111412246162517,0.5311614030091817,0.48354184987477034,0.5117948281914777,3.7989848710205663,-6.9784539866225375,0.6992213569508212,4.6217448911955366,-0.627561822450848,2.5714027353531628,1.6464969406570136,-0.6421575301809853
0.5178674005030881,0.4620830490485444,0.4314103591606328,0.5188574316852643,3.5303189866142297,-7.864646899609394,0.9013563173424483,4.029559517601274,-0.4753848900917475,1.9849799838058586,1.7148861263619586,-1.2922958246848408
0.39513473280874833,0.48756894619712476,0.4058478057805405,0.3927667112506491,3.218746638495579,-8.748686773234374,1.1081176454799715,3.3659084233293037,-0.7121004692021594,1.4467325740125327,1.1481465775700483,-1.0843862839319625
0.469110642219694,0.47415542131561567,0.4213184531363685,0.4667396666864219,3.0271144555112217,-8.565310697067858,0.5872671861740474,0.670615647011039,-0.8646599267154291,-0.061771479612410696,-0.6497453892517941,-1.0949188206894043
0.4005140701389797,0.43391484667109204,0.44822619303658584,0.4057114774159067,2.80295917336963,-8.98526431978751,0.32733646168679165,0.05673319695278729,-0.7202869778384204,-0.6059089502381098,-0.41421221072998876,-0.9481747819730516
0.42875959957080295,0.5529576314152101,0.4865690207322672,0.4210111127937596,2.7154990973842015,-9.113180496930948,-0.2841218703927503,0.5559863573381688,0.16564939225535963,-1.6105984178211714,-0.3371802648370043,-0.5626954257264494
0.5703219521450082,0.6146586466278776,0.5151587449698581,0.5726546693650922,2.764109577571993,-7.993640578860316,-1.382781152007036,1.2634188253103984,0.616533860108032,-1.693038760030928,0.08783563452222831,-0.5274402594532703
0.46238446633285757,0.5479288087953544,0.49834090634500033,0.4734635698423964,2.5928730949537937,-7.9916818246891435,-1.6690410471545036,0.6086252903420748,0.38249304644403825,-1.6936643147109152,0.16865058713193382,-0.28928600008530775
0.5699872467299004,0.5308256151712933,0.5306293923256881,0.5676122430341141,2.5894106605903233,-6.658971934329646,-2.793151559832774,0.41369370982999004,0.7105830520984229,-1.5515881727194305,0.28196978096407893,-0.23947846860468563
0.49970913067748074,0.5261305816521956,0.500191289591003,0.4973369332981245,2.552960041111253,-5.182540117995663,-3.8095261506725913,0.19117258328875614,0.5767338951304481,-0.9164520901198767,-0.4477778660062219,-0.2283119896931764
0.5338390618982609,0.5445749278906908,0.5087676054376066,0.5410493183159961,2.5305557696967296,-4.196570566303935,-4.51871731982301,-0.15261338780147066,0.6415754129944131,-0.9826649388243267,-0.7686995605070815,-0.2265580580288929
0.5615795268713549,0.5328383434615116,0.5171775271244935,0.5605496395403274,2.526208657341638,-3.110660060518143,-4.9237739362036965,-0.4206970925406585,0.05857815593668028,-0.31357150334072525,-0.7899708789692638,-0.45451668736424927
