Date,Open,High,Low,Close,Volume,Change,Last,Previous Day Open Interest,DAILY_CLOSEPRICE_CHANGE,Scaled_DAILY_CLOSEPRICE_CHANGE,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,RF_1_Predicted_Close_Price_Change,RF_2_Predicted_Close_Price_Change,RF_3_Predicted_Close_Price_Change,RF_4_Predicted_Close_Price_Change,RF_5_Predicted_Close_Price_Change,GBT_1_Predicted_Close_Price_Change,GBT_2_Predicted_Close_Price_Change,GBT_3_Predicted_Close_Price_Change,GBT_4_Predicted_Close_Price_Change,GBT_5_Predicted_Close_Price_Change,GRNN_1_Predicted_Close_Price_Change,GRNN_2_Predicted_Close_Price_Change,GRNN_3_Predicted_Close_Price_Change,GRNN_4_Predicted_Close_Price_Change,GRNN_5_Predicted_Close_Price_Change,CNN_1_Predicted_Close_Price_Change,CNN_2_Predicted_Close_Price_Change,CNN_3_Predicted_Close_Price_Change,CNN_4_Predicted_Close_Price_Change,CNN_5_Predicted_Close_Price_Change,LSTM_1_Predicted_Close_Price_Change,LSTM_2_Predicted_Close_Price_Change,LSTM_3_Predicted_Close_Price_Change,LSTM_4_Predicted_Close_Price_Change,LSTM_5_Predicted_Close_Price_Change,CNN_LSTM_1_Predicted_Close_Price_Change,CNN_LSTM_2_Predicted_Close_Price_Change,CNN_LSTM_3_Predicted_Close_Price_Change,CNN_LSTM_4_Predicted_Close_Price_Change,CNN_LSTM_5_Predicted_Close_Price_Change
2016-11-04,362.0,362.25,356.0,356.75,230500,5.5,356.75,446758,6.0,1.068695179831667,-2.4158958859461785,-1.3191967546968917,-2.412774195114411,0.4258680783994591,1.6475948398928948,-1.3822431063672458,1.1047120543444997,1.8892782517297204,0.017310739,0.10360685,0.2021328,0.031987146,0.013605505,3.0605478,3.356067,4.3818374,1.6412069,0.5400322,-3.7194948,2.7398987,-2.9764733,1.2283067,-9.888801,-4.3695393,-0.0055995136,-0.30556062,-0.6037754,0.65562695,0.89645046,0.8887552,1.4288127,0.051932767,0.7037102,-0.639204,-0.72707117,3.4844668,-0.7046312,-1.2099098
2016-12-04,357.0,365.5,356.75,362.75,320145,6.0,361.0,418986,10.75,1.947981304940365,-2.0846367819525624,-0.8137605197755774,-1.8420919308529151,0.7820592284849128,2.2851718790395874,-1.002524346372151,-0.4092588732465665,1.1894126780228207,0.14919744,0.69376075,0.57175714,0.2114763,0.271073,5.917323,7.5271688,8.966852,4.858943,3.1443627,-2.286781,3.1617978,-0.4585831,0.86922055,-5.761163,-4.4957056,0.4609522,-0.46121833,-0.7294681,0.6409568,0.98885256,0.8421999,1.6214832,-0.2531675,0.9741485,-0.63693047,-0.78986675,3.5725837,-0.79855126,-1.178768
2016-02-05,388.75,391.0,383.5,390.25,7711,0.0,390.75,15056,-12.0,-2.263336452159188,1.6819151730760231,2.830779098441035,-1.227124175553756,1.256569642586696,0.7718268720610506,0.5245272994765724,-0.383844671703611,0.2061544334140808,-0.3163624,-1.6333121,-1.1255248,-0.4522687,-0.5007403,-5.2823925,-5.4637356,-8.817788,-4.6986775,-3.3239846,5.07256,-1.4147762,-0.10910475,0.43771818,3.1046412,-4.4117475,1.1090345,-0.50680333,-0.79062396,0.64083505,0.6452291,1.0404973,1.5102091,-0.30224577,1.212971,-0.65864503,-0.84996384,3.6645412,-0.8129353,-1.2785078
2016-03-05,390.25,393.5,375.75,378.25,5385,12.0,377.25,11174,-5.0,-0.9675463730516334,1.454860871255212,0.6669934844833726,-2.2974594072371683,2.1150794849367696,-0.4508716100316579,0.0977586361411633,0.8519410994818563,-0.1463534065581546,-0.065716535,-0.13309073,-0.2227878,-0.027726144,-0.08390409,-1.6911556,-2.9970436,-2.6263433,-0.7935776,-0.1460042,11.829736,-2.9454007,-5.19414,0.99247783,-8.110373,-4.4993315,0.06348495,-0.38656,-0.72226536,0.64966744,0.88026947,1.4237059,1.5399781,-0.23983636,1.9699425,-0.66794395,-0.8280682,3.611347,-0.8215292,-1.3715658
2016-04-05,376.5,377.75,372.5,373.25,9837,5.0,373.0,8217,-1.5,-0.3196513334978559,0.5474273659507998,-0.9579932745062548,-3.462280959269827,1.4116351780082026,-1.12507127463437,-0.0561574837806462,1.4278227230865193,0.2423423631874967,-0.012531906,0.09392473,0.039805606,0.08199364,0.1445194,0.69555944,1.6666723,0.36341828,0.39283192,0.5400322,-10.8284855,-8.383034,-3.7902544,1.925809,-13.582726,-4.463973,-0.3923472,-0.2026023,-0.5493723,0.64368874,1.3232317,1.7609113,1.6223552,-0.21026698,2.2591472,-0.601564,-0.67094684,3.5302303,-0.6986562,-1.2586869
2016-05-05,374.5,376.75,368.5,371.75,2438,1.5,372.0,4032,4.25,0.7447476600547783,0.6447573205341238,-1.1612617255598483,-3.215296680994089,2.053594265762717,-1.1834358170973869,0.25258079735915,0.5539250995675404,-0.1307699266194407,0.014446154,0.16379437,0.27050206,0.08438896,0.10843197,2.6960406,3.3607216,2.984712,1.3180308,0.5400322,-17.770325,-10.699864,-2.0790453,2.0740256,-12.666594,-4.5174994,-0.117720485,-0.36635426,-0.567138,0.6370051,2.0084462,1.7946609,1.7305224,-0.17172033,2.1841607,-0.5981695,-0.65728074,3.5317495,-0.72079337,-1.2372625
2016-06-05,372.25,377.5,372.25,376.0,1521,4.25,376.0,3129,-8.25,-1.5691631954944267,0.8138077459585381,-0.2200292434721422,-2.663469084496705,1.7295542139281512,-0.526619336377468,0.7189918629123425,-0.9348124387544696,-0.2309117786500125,0.010090888,0.1562656,0.13110705,0.07652533,0.0413533,1.1362398,1.5768899,-0.04421556,0.73444456,0.72423565,-9.410327,-7.1651745,-1.4940262,1.1201098,-12.318158,-4.788201,-0.4205008,-0.15230975,-0.6990066,0.6484268,2.5898852,1.8868711,1.8474948,-0.042047113,2.0528297,-0.592129,-0.69375265,3.6064193,-0.7793409,-1.3073424
2016-09-05,379.5,379.5,367.0,367.75,1007,8.25,367.0,2194,10.75,1.947981304940365,0.1710466393217632,-1.8113198928155327,-3.44936647342446,1.3749171754062062,-1.1253031406585117,0.5736731147250085,0.489887825850777,0.284143993791618,0.08717711,0.47722057,0.38653854,0.09475683,0.15704015,3.3686585,3.3790216,4.5189,2.2109172,0.34292895,-8.504107,-9.2627325,-4.07,1.2230974,-16.820929,-4.446861,-0.39362487,-0.313621,-0.48356166,0.64354646,3.2839677,2.00148,1.9876062,0.061436087,2.054925,-0.6131405,-0.66598094,3.4819202,-0.63647616,-1.170204
2016-10-05,367.75,383.0,367.0,378.5,841,10.75,378.25,1714,-4.5,-0.8749899388296652,0.4779348681882342,-1.3120944748892711,-2.829113925851908,1.8678955762430784,-0.3711918490410548,1.2183928748531248,-0.8291001294103879,-0.3213461001161976,-0.072517514,-0.11714128,-0.18074661,-0.0329383,-0.08459431,1.1588575,0.04422468,-3.2067993,-0.8790497,-0.27289775,-2.1679084,-7.542529,-2.8402908,0.75958055,-16.041227,-4.6130757,-0.27022824,-0.2801446,-0.6040174,0.65054595,4.045508,2.2068055,2.1376045,0.2622041,1.5950743,-0.6340971,-0.73563504,3.5512161,-0.7794345,-1.400316
2016-11-05,378.5,381.0,371.75,374.0,1093,4.5,374.0,1159,11.25,2.040537739162333,0.1120456144694385,-1.7238826859396366,-3.0306228832560103,1.442592799952551,-0.3134819212918299,1.119530830562811,-1.0116117541239666,0.0577009521764551,0.15980932,0.7750593,0.62835956,0.16730848,0.11042001,6.295378,6.807162,9.082463,3.9725473,3.413525,-13.622002,-9.614853,-1.5188565,0.64613545,-15.930098,-4.610232,-0.3764852,-0.25313032,-0.55153763,0.64707714,4.5906134,2.360934,2.3011334,0.41602325,1.3816539,-0.60506386,-0.6546836,3.5281281,-0.728563,-1.2962846
2016-12-05,374.75,386.0,374.5,385.25,781,11.25,383.75,679,-3.25,-0.6435988532747448,0.679617800950013,-1.0766489688282577,-2.077744583264758,2.1513815676024515,0.8044511810180104,1.242149842393508,-1.6978060300767612,-0.3764695578423949,-0.09925255,-0.19884202,-0.23830247,-0.12743065,-0.12946337,-1.7518263,-2.144803,-2.6731918,-1.4306256,-1.8529793,3.5929644,-4.51052,-1.8921574,-0.18698516,-14.297011,-4.615409,0.26928025,-0.44430986,-0.69380164,0.6499774,4.763068,2.5888352,2.3657901,0.6877367,1.6697662,-0.6694327,-0.7904934,3.5766292,-0.8519917,-1.2292416
2016-01-06,404.25,414.0,401.0,413.75,186024,9.0,413.0,600227,1.5,0.2356872718339532,4.122973405646729,3.92023181425699,-0.3237976613901971,0.6644034993141645,1.4007282421550369,0.8162885606964813,1.7985414377737448,0.1863240029794784,-0.029548138,0.07285097,-0.0098645985,0.01944615,0.058091253,0.55494636,1.5977473,1.114517,0.44441167,0.5582013,44.71526,-3.4611173,-2.2211678,-1.240484,8.99009,-3.3906612,3.9651535,-2.3060825,-0.790584,0.47282964,4.1336412,2.6820347,2.2052438,0.8507179,2.034938,-0.81006604,-1.2186365,3.6695294,-0.75105876,-1.3750075
2016-02-06,413.75,419.5,412.5,415.25,208340,1.5,413.5,601514,3.0,0.5133565744998578,4.298893754182643,4.032296917291263,-0.4795262356059269,0.1073979873315977,1.4067284492460597,0.4602439034452467,2.2555141220345925,0.2722836900998052,0.016968608,0.51421905,0.28272903,0.12744462,0.14357348,0.5403771,2.2492144,2.3876047,1.6670221,1.4709104,33.543026,-5.666264,-0.29970893,-0.8025679,12.371844,-3.3699527,3.9442239,-2.6915982,-0.79034597,0.42056027,3.3608437,2.6806805,2.0076356,1.0035285,2.2145994,-0.7955679,-1.202743,3.6664672,-0.7517135,-0.98747355
2016-03-06,414.0,419.25,410.5,418.25,168767,3.0,418.0,576336,9.0,1.6240337851634763,4.8982323993239785,4.724089364164894,-0.0285461325948523,0.3513499056713632,1.371677531667847,0.5381316536048291,2.366933227411012,0.3745708317066319,0.12849157,0.58227473,0.6429923,0.25083828,0.18003549,2.4655378,5.7590876,7.302151,3.2072432,1.4709104,41.821423,-4.49358,-0.49041137,-0.9632078,13.316025,-2.9588816,4.984952,-3.659861,-0.79054517,0.24527864,2.5718765,2.4453602,1.7840668,0.88724524,2.285505,-0.80143076,-1.1656015,3.661561,-0.6941237,-1.1765186
2016-06-06,419.75,427.5,419.25,427.25,204284,9.0,427.0,567702,0.5,0.0505744033900168,5.716539080089035,5.214815836250503,0.2509880718726504,1.1136468376347144,1.4068644778953865,1.3313750800981057,1.0913592021995455,-0.2072292571916782,-0.047246277,0.2560502,0.12458951,0.06398147,0.13157105,-0.49746016,-0.108220756,0.34988323,0.10371517,2.7029397,53.492233,-5.243763,-0.092894554,-1.905878,13.121887,-2.6189344,6.680451,-4.3919754,-0.78750163,0.060494304,2.0060992,2.1338022,1.5955952,0.6999663,2.6936944,-0.84063154,-0.8568031,3.6300786,-0.6307417,-2.6059613
2016-07-06,426.25,428.0,422.5,427.75,246313,0.5,427.5,558373,3.5,0.605913008721826,5.78765221900639,5.348641224457733,-0.265179008370285,0.4299108759848333,1.231031563436504,1.0635158030425025,1.9992514232159184,0.300123208681757,-0.03147462,0.24799128,0.063872546,0.0662905,0.049182728,0.58438253,0.7932175,-1.7624414,0.18613051,2.7029397,41.486786,-9.380058,1.052843,-1.2503979,15.311963,-2.562786,6.427589,-4.6660767,-0.78556114,0.0021792203,1.4240602,1.8458213,1.4119208,0.5628701,2.5970178,-0.8189551,-1.0220252,3.6132872,-0.64280254,-1.6517748
2016-08-06,427.25,439.25,426.5,431.25,318447,3.5,428.5,515935,-4.75,-0.9212681559406491,6.631885154952819,5.522514531169797,-0.0812018273156384,1.1364149142335287,1.2395202193064854,1.2695880668933637,0.8330831811271238,-0.3440672674694826,-0.13556889,-0.3710709,-0.22981283,-0.03683132,0.055881977,-1.0550554,-3.1292155,-4.0739346,-1.5893625,0.77414054,46.08965,-10.671455,2.6565652,-1.132783,16.515265,-2.2532787,7.5623393,-5.4016023,-0.7819919,-0.21729669,1.0468857,1.5873244,1.2441814,0.40282482,2.468076,-0.8198002,-0.701376,3.5598032,-0.5704549,-2.8837862
2016-09-06,430.25,430.25,423.25,426.5,240043,4.75,427.0,484486,-3.5,-0.6898770703857288,6.193790032104155,4.577266482805702,-1.0407716770270472,0.2362840071193298,0.841146958596489,0.6047322446426626,1.2497935568451333,-0.2362837698782459,-0.07902363,0.17336467,-0.122938484,-0.024666756,0.07382792,-0.97530586,-0.724627,-2.431913,-0.49895194,1.4709104,38.625004,-9.598206,-0.4072146,-1.2162393,11.737814,-2.8422642,5.7258987,-4.3076754,-0.7797124,0.020553991,0.76488876,1.2862942,1.1159053,0.17230263,2.4906483,-0.794324,-1.0472503,3.572396,-0.616535,-1.058213
2016-10-06,426.5,437.0,420.0,423.0,270454,3.5,424.0,442892,7.0,1.253808048275603,6.178654030613131,3.272652599251645,-1.8624207115327407,0.6270965701409483,-0.1450999577864815,0.1603100860670192,1.248898242520477,-0.6672827609145279,0.13169895,0.78105915,0.8521703,0.2479163,0.31677604,4.9008136,6.2439213,6.103062,3.6895087,3.5160582,25.2584,-14.099851,-0.096065104,0.16493219,7.941363,-3.2575858,4.730745,-3.5296931,-0.76644915,0.13996792,0.7926474,1.0875833,1.0600499,0.034973547,2.516845,-0.7710963,-1.0711137,3.5601354,-0.6060439,-1.5093203
2016-01-07,360.75,362.25,351.75,353.0,6565,5.75,353.5,10624,-9.0,-1.707997846827379,-1.0358841197648447,-14.04469421273352,-3.7206181536577465,4.309597745487346,2.4168108819605605,-0.6169899134045368,2.7911186731316247,-1.1294681088598322,-0.24663293,-1.3452227,-0.9331098,-0.38858917,-0.56475794,-5.0764446,-7.540159,-8.292606,-5.2843127,-4.044313,-42.42473,-20.92739,2.6586683,2.2103364,-31.328075,-0.47621796,7.7717724,-4.728381,1.6719356,-0.12988502,0.8454424,0.82656646,0.93893087,-0.18071878,2.2343717,-0.05016768,0.12857074,3.1110106,0.8078457,-0.06787595
2016-05-07,348.0,350.5,333.75,344.0,4662,9.0,344.25,7872,-8.25,-1.5691631954944267,-1.3342047058139754,-14.46950429457026,-2.4984598845121258,5.649716916154309,2.265102843854305,0.0729381739323165,2.527470540580316,-1.4876583570429474,-0.29301956,-1.501783,-0.7624371,-0.40720692,-0.5186947,-2.9723108,-4.938309,-7.8978243,-5.532771,-3.1614769,-35.28665,-20.581455,3.9172008,1.9319428,-29.455706,-0.31542584,8.491107,-5.504984,1.6135976,-0.38476333,1.0314163,0.6428879,0.83036494,-0.33539388,2.0686502,-0.051077217,0.13036326,3.0888894,0.8377677,-0.242513
2016-06-07,344.75,346.5,333.0,335.75,4133,8.25,336.5,4984,-0.25,-0.0882602479429354,-2.250128261340918,-13.816098869468073,-1.6967702590454468,4.692461084570422,1.9775195244766195,0.4617307482399352,2.5720013050325528,-0.7763885277257395,0.022377625,0.19990577,0.04348044,0.12248893,0.31266466,1.482948,0.76111925,-0.18137422,0.17821437,1.4330369,-32.397274,-17.681044,4.2595067,1.5851264,-27.873219,-0.5571946,7.6660585,-4.2657557,1.4319227,-0.14201587,1.2178224,0.41516975,0.7243129,-0.5303213,1.8146564,-0.11336908,0.048629656,3.0490575,0.76592666,-0.45064512
2016-07-07,338.5,348.0,334.5,335.5,2451,0.25,335.5,3019,14.25,2.595876344494142,-3.362809270697236,-13.747780586742095,-0.2304882506206158,3.157583024609163,1.4178921724936548,1.059812097716066,1.3940321267171558,-2.258768705689819,0.44900438,2.4377801,1.4237311,0.98560053,1.2818439,9.501447,12.598364,13.497572,9.531045,9.558753,-53.95379,-16.23195,9.1265,1.019835,-20.119566,-0.8921097,6.3766565,-2.6762183,1.3647703,0.03805077,1.3096203,0.38570526,0.57694125,-0.51888067,1.3695102,-0.104187995,0.06608011,2.9817915,0.7713822,-0.14747417
2016-08-07,337.25,349.75,336.75,349.75,1158,14.25,349.75,1900,-6.0,-1.15265924149557,-3.320264165358838,-12.001473968478551,1.2365841308898275,2.9291268934788888,1.8806636771169611,1.401705722244333,0.2887051778246957,-1.635043477324711,0.2451886,1.7418922,0.786621,0.47469878,0.5808518,5.941235,10.141667,9.706525,7.3799095,10.182764,-21.102737,-6.3745294,4.7948084,-1.057231,-19.741766,-1.2650815,6.1302323,-2.3409142,1.0045344,0.21758743,1.3776386,0.4532341,0.45249882,-0.46665552,0.99118507,-0.17059723,-0.11418557,2.9935257,0.5929527,-0.63875777
2016-11-07,354.25,354.75,341.75,343.75,1164,6.0,344.5,1046,6.0,1.068695179831667,-3.829736668905061,-11.796754109260714,1.8639034537645245,2.37131143090656,1.922850663817976,0.4422737323908424,2.2110894805974968,-0.4698474228945393,0.18360606,0.9021244,0.7871494,0.3419437,0.7162789,4.36681,6.3763247,5.3616385,4.1397214,7.039109,-26.4452,-5.2662134,6.823033,-0.45359358,-11.977962,-1.1801102,5.932504,-1.763011,0.9780508,0.24873915,1.3485112,0.36453557,0.33907908,-0.45963672,0.7876592,-0.24782431,-0.2491625,3.0416865,0.52424586,-0.38690832
2016-12-07,343.0,350.25,339.75,349.75,388,6.0,350.25,720,16.0,2.919823864271031,-3.923885826967077,-10.789780140574418,2.80412536082514,2.520394817416857,2.287926435060982,0.6465236460525582,0.7280517008726596,-0.3604623371823468,0.38738686,2.5959804,1.4663582,0.9135224,1.1280417,11.076459,14.108993,15.009954,10.5792675,8.41574,-22.582073,-1.6956563,8.149865,-0.8832311,-9.246879,-1.2794644,5.9465437,-2.0319042,0.81134105,0.3266781,1.387507,0.23961614,0.23434117,-0.48349127,0.5199219,-0.32720277,-0.3792195,3.0481303,0.3951102,-0.5384158
2016-01-08,332.5,333.75,325.5,325.75,71733,8.75,325.75,462734,-1.5,-0.3196513334978559,-5.690303365018547,-5.376477800731043,2.497416361071234,1.6741204687813005,-1.5291929896620908,0.3318507005833145,1.7020419239075717,0.7167592414796211,0.00725922,0.25105843,0.08169779,0.17554526,0.2380799,2.4556594,2.7337556,-0.37213293,0.82656336,2.2212362,-11.949264,4.732848,3.3134587,0.028498963,-6.599517,-2.7222035,2.9487276,-1.0752149,0.33356506,0.6307286,1.6601155,0.2504099,0.22974049,-0.41748127,0.29690567,-0.54859066,-0.5371064,3.074887,-0.07560429,1.1707603
2016-02-08,325.25,327.5,319.5,324.25,99672,1.5,322.0,457394,0.75,0.0968526205010009,-5.567901475845165,-4.49131028636076,2.610504733483028,2.207319028270219,-1.4567697749098203,0.620204623925678,1.6407126242913668,1.0646361221216718,-0.023347318,0.1232687,0.018584028,0.07105498,0.12973255,0.8291661,1.2102382,0.6527119,0.23314194,0.8903842,-17.603765,1.8711258,5.765237,0.72159237,-2.612005,-2.764677,3.186965,-1.5220318,0.199062,0.6196994,1.7673417,0.23276919,0.26921535,-0.35783836,0.14697218,-0.61564946,-0.5916915,3.0903935,-0.25435373,0.8544126
2016-03-08,323.75,328.75,322.25,325.0,74406,0.75,325.0,447789,-4.25,-0.8287117217186811,-5.625067240783396,-3.817605346933525,2.62050384318128,2.025061878041428,-1.1587318393402886,0.9617190578571844,0.6902938470902613,0.7445258227181011,-0.06916532,0.053846195,-0.020941481,0.08560306,0.033954635,-0.21691942,-2.1075025,-0.114448875,-0.15119386,0.8903842,-19.055885,3.265541,6.1039577,0.48765114,-1.4815441,-2.9887328,2.5124938,-1.4481579,0.12130806,0.6161443,1.7475969,0.2543109,0.25776327,-0.261965,-0.13745666,-0.616702,-0.5983173,3.1449118,-0.3258417,0.99901533
2016-04-08,325.0,326.75,320.5,320.75,70921,4.25,320.5,431183,3.5,0.605913008721826,-5.915306802140402,-3.8113265222011248,2.548115903902244,1.8131148361362608,-1.8402106173139077,0.775654013598845,1.920069145951132,1.1312726034653344,-0.036775768,0.12949394,0.043760985,0.086832225,0.14098543,0.90750486,-0.81146187,1.62526,-0.016577527,0.8903842,-13.345378,4.2750072,4.876357,0.61207396,-2.4272394,-2.8481054,2.8925526,-1.4472557,0.1922119,0.61950564,1.78911,0.20523337,0.25300774,-0.17473418,-0.26394624,-0.6225075,-0.5938388,3.0961287,-0.2749506,0.97523904
2016-05-08,320.5,325.0,320.0,324.25,117937,3.5,324.0,422893,1.0,0.143130837611985,-6.110955796236859,-2.926310424254077,2.813258796942962,1.122455795006804,-1.2559815985790694,0.9527393895622462,0.885252057499833,0.5238853853228391,-0.04411909,-0.04593137,0.048970625,0.031541973,0.05763291,1.2600031,0.8628374,-0.44722363,-0.7422841,-0.29853466,-15.779556,6.9719906,4.995552,0.093417585,1.5245359,-3.13559,2.1025476,-1.4604676,0.09601407,0.61905783,1.8324081,0.13818955,0.22644547,-0.064025015,-0.4030849,-0.60516477,-0.60342604,3.163009,-0.32957938,0.9889066
2016-08-08,324.25,327.5,322.5,325.25,127263,1.0,325.5,388894,-3.0,-0.5973206361637606,-6.116173232905657,-2.405814650566214,2.961746958851589,0.9850340243975768,-1.1842213110550217,1.1061475133705905,0.8792607223411192,0.4790340815389862,-0.063336045,-0.064433396,-0.0519675,0.01255542,0.021483943,1.491965,-0.47681484,-1.6849551,-0.3789802,-0.29853466,-18.225718,6.7727475,5.050771,0.12306927,2.2986717,-3.191452,2.172525,-1.5177683,0.034909546,0.6091084,1.8070021,0.0021991879,0.20404953,0.031220913,-0.5767323,-0.6132363,-0.6249229,3.2134464,-0.37580517,0.863311
2016-09-08,325.25,326.75,322.0,322.25,95944,3.0,322.5,359853,0.25,0.0042961862790327,-6.31721772736091,-2.416337017920039,2.9160802892934323,0.7815099636219142,-1.366454897446458,0.8474617547063167,1.3812079118620224,0.717957520578866,-0.02189605,0.05724229,0.0943625,0.096575245,0.10205877,1.6457857,1.8739765,0.67446655,0.20112914,-0.29853466,-15.70156,8.689398,4.70265,0.1932332,2.2441456,-3.1323268,2.190792,-1.5182849,0.085024446,0.6082293,1.7959285,-0.11812991,0.20632225,0.12108762,-0.61428416,-0.6075456,-0.6133935,3.1916945,-0.35073337,1.0386825
2016-10-08,322.0,325.5,321.25,322.5,128910,0.25,322.0,335791,-1.5,-0.3196513334978559,-6.5252592012387085,-2.39656094431374,2.7768969813237865,0.5840416159885805,-1.1550613775348653,0.9119265109085616,0.7536558786027316,0.4035289946084981,-0.0686934,-0.20049882,-0.05972424,-0.011917114,-0.003642425,-1.2631167,-0.7305452,-1.9005636,-0.8220667,-0.29853466,-21.901876,8.0782585,5.0010753,0.2126556,2.568219,-3.1466413,1.9865037,-1.4321295,0.11433414,0.6093181,1.6886772,-0.17491838,0.22587273,0.20412466,-0.6652846,-0.5893381,-0.5853948,3.191171,-0.2779087,0.695392
2016-11-08,322.25,323.75,320.5,321.0,104000,1.5,320.5,308388,1.25,0.1894090547229691,-6.616968526251537,-2.1231362224369685,2.7540630743469903,0.3464885689724329,-1.44421533232685,0.6573640628132275,1.3992628292021243,0.9806075320336572,-0.0060689896,0.02531588,0.04144697,0.03797324,0.01662904,0.07627256,1.6918157,1.452537,0.9346556,-0.29853466,-18.304235,9.516566,4.548881,0.34590217,2.590839,-3.1267107,2.0038075,-1.421075,0.11228508,0.60948455,1.4227989,-0.2853383,0.1904403,0.27775595,-0.77127814,-0.5945128,-0.5957212,3.1891778,-0.3010185,1.0888395
2016-12-08,320.5,323.0,312.0,322.25,130151,1.25,320.25,293469,4.25,0.7447476600547783,-6.559899574795056,-2.379206756621571,2.972858842267853,0.9853556837114248,-1.2146426639078265,0.6869833185038867,1.506235430298167,0.4851164679618313,0.016915664,-0.008782193,0.1385542,0.05768931,0.08558409,0.930499,1.6314697,2.685464,1.2107881,-0.29853466,-19.242205,8.680159,4.76165,0.35512167,2.6652706,-3.02787,2.4284992,-1.5690571,0.13230607,0.60134,1.1826245,-0.24047557,0.15466173,0.3723133,-0.78251237,-0.60393304,-0.61019534,3.1598163,-0.292029,0.7660457
2016-01-09,302.0,311.5,301.75,311.0,11373,9.5,310.25,9646,5.5,0.9761387456096988,-6.998265973408218,-2.419231065758711,-1.528646572149634,3.129203568674735,-0.8060604012955318,1.5532596544446322,0.1671613516137766,0.9946810097398676,0.07206479,0.5383278,0.4140172,0.22008201,0.26656887,2.8480139,3.3524656,4.404634,2.1706378,2.4453318,-21.128431,4.662275,-1.2468369,2.1792605,-17.463743,-2.816956,1.5738258,-1.4862707,0.30067137,0.5726845,1.3493104,0.0721674,0.30467016,0.5265244,-0.45558903,-0.57134205,-0.49641678,3.0095356,0.014842883,0.80843174
2016-02-09,311.0,317.75,311.0,316.5,3337,5.5,316.5,5319,0.25,0.0042961862790327,-6.856178414167796,-1.8757342936189016,-0.9808461612446806,2.901551206048128,-0.305408372293754,1.5163879791714123,0.2836497805671776,1.0047495979755974,0.040287912,0.53086036,0.25014058,0.20858237,0.24943428,3.5492575,2.7877972,1.7493713,1.9719602,2.4453318,-22.540255,5.619557,-0.083360225,1.9056631,-14.641624,-3.006606,1.2940204,-1.2783519,0.16341642,0.59397537,1.3882585,0.27776676,0.41923887,0.6101925,-0.2204757,-0.57603574,-0.5555817,3.1138525,-0.11603394,-0.4387097
2016-06-09,316.0,317.75,312.25,316.75,2437,0.25,315.5,3789,4.25,0.7447476600547783,-6.961109387236306,-1.830360075160405,0.370264105198697,2.201882885411932,-0.992959469795208,1.2669594374424742,0.6636174878478592,-0.1860951606837273,0.10251215,0.61045897,0.49032983,0.2557359,0.3207207,4.1923904,4.228881,3.8767183,2.667512,2.9857538,-34.229145,6.7365084,2.823727,1.5931404,-4.561114,-3.114887,1.3807062,-1.0070665,0.15480839,0.60504526,1.5697085,0.3891861,0.50872105,0.6700769,-0.0556027,-0.58022916,-0.54025877,3.18176,-0.12080327,-0.15021965
2016-07-09,316.25,322.0,315.0,321.0,2424,4.25,321.75,3191,6.0,1.068695179831667,-6.509808290726139,-0.944357354549384,1.328719793674197,2.2872677292137324,-0.4882892871770442,1.5959566681932271,-0.29094558429092,-0.645518616445909,0.10668336,0.7142495,0.6291698,0.28010514,0.3115799,4.3922067,5.5554943,5.389575,2.836493,3.1699572,-22.724304,10.520753,2.9185452,0.7750126,-1.2797768,-3.3319745,1.6353904,-1.0130624,-0.006419182,0.6172182,1.737154,0.5095342,0.5696963,0.747865,0.11183276,-0.5933556,-0.62519014,3.2463648,-0.34024325,-0.2987714
2016-08-09,322.0,326.75,321.5,327.0,1475,6.0,326.25,2802,3.0,0.5133565744998578,-6.119932550149616,0.3908887219645544,2.502141001689753,1.7247201427345222,0.6404725999075715,1.1843410272050543,-0.1142974036709977,-0.6652516751665564,0.051278457,0.36422768,0.3381384,0.164848,0.07322237,2.7035553,3.6153457,3.63742,1.8940896,1.240642,-9.661192,17.56662,2.2026782,-0.01068978,6.352022,-3.348519,2.0746179,-1.148029,-0.14234897,0.6290637,1.6069803,0.5401553,0.5705356,0.79982746,0.2747433,-0.6292037,-0.7046214,3.3465104,-0.5381991,-1.0502397
2016-09-09,326.5,330.5,323.75,330.0,748,3.0,329.0,1900,-0.75,-0.1808166821649036,-5.547109727008492,1.6157193592588877,3.467930933043837,1.4920611430171975,0.4935207135951784,0.6740810994767649,1.1041596119390844,-0.3408006209863049,-0.10614982,-0.16437942,-0.1368432,-0.09189379,-0.08007166,0.9269412,-2.5041165,-0.8244409,-1.0132211,-1.2956684,-4.124404,19.63296,2.6410782,0.31363598,15.084942,-3.170028,3.1059678,-1.6136488,-0.23097444,0.5914409,1.3219042,0.55080855,0.553689,0.83530223,0.12545031,-0.6629288,-0.75845116,3.3822021,-0.6506128,-0.9682968
