Date,Open,High,Low,Close,DAILY_CLOSEPRICE_CHANGE,Scaled_DAILY_CLOSEPRICE_CHANGE,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,RF_1_Predicted_Close_Price_Change,RF_2_Predicted_Close_Price_Change,RF_3_Predicted_Close_Price_Change,RF_4_Predicted_Close_Price_Change,RF_5_Predicted_Close_Price_Change,GBT_1_Predicted_Close_Price_Change,GBT_2_Predicted_Close_Price_Change,GBT_3_Predicted_Close_Price_Change,GBT_4_Predicted_Close_Price_Change,GBT_5_Predicted_Close_Price_Change,GRNN_1_Predicted_Close_Price_Change,GRNN_2_Predicted_Close_Price_Change,GRNN_3_Predicted_Close_Price_Change,GRNN_4_Predicted_Close_Price_Change,GRNN_5_Predicted_Close_Price_Change,CNN_1_Predicted_Close_Price_Change,CNN_2_Predicted_Close_Price_Change,CNN_3_Predicted_Close_Price_Change,CNN_4_Predicted_Close_Price_Change,CNN_5_Predicted_Close_Price_Change,LSTM_1_Predicted_Close_Price_Change,LSTM_2_Predicted_Close_Price_Change,LSTM_3_Predicted_Close_Price_Change,LSTM_4_Predicted_Close_Price_Change,LSTM_5_Predicted_Close_Price_Change,CNN_LSTM_1_Predicted_Close_Price_Change,CNN_LSTM_2_Predicted_Close_Price_Change,CNN_LSTM_3_Predicted_Close_Price_Change,CNN_LSTM_4_Predicted_Close_Price_Change,CNN_LSTM_5_Predicted_Close_Price_Change
2016-11-30,4.33050012588501,4.335000038146973,4.237100124359131,4.28000020980835,0.059999942779541,0.0029807972071662,-6.866143042096042,-1.1953349233827644,-0.3309141618734,0.4449750168203137,-1.0315690079971604,0.202707808828099,-0.4594762077474899,-0.0785444761072241,-0.21673062325584,0.5366522609828016,1.426800557939793,-0.7168491638067447,0.7197537333845315,0.22548524462407,0.0011457606,0.0011447167,0.0011372413,0.0010492412,0.001124412,0.0011895128,0.0010403465,0.00014802166,0.0005752762,0.00088318024,6.074646,1.460782,-1.1014026,1.3271263,11.305759,-0.0103950165,-1.6293627,0.22857879,0.51914585,0.039510585,0.069586076,-0.48385736,-0.022757692,-0.11482073,0.05937457,0.076944694,-0.028097473,0.024491843,-6.69646,0.04048458
2016-12-01,4.257800102233887,4.321199893951416,4.21999979019165,4.340000152587891,-0.032599925994873,-0.0017385839549645,-5.520906512468272,-1.1479767918161712,-0.3309354681830562,0.300139642316868,-1.0253080668738688,0.2387281701621932,-0.3967105926382553,-0.0374825985040867,0.102320267253069,0.4656615623428469,1.149651394610592,-0.7944865691287244,0.4412918020380314,0.0867110944403644,0.0011457606,0.0011447167,0.0011372413,0.0010492412,0.001124412,0.0011895128,0.0010403465,0.00014802166,0.0005752762,0.00088318024,0.3020034,0.7855776,-0.5258236,1.9488575,8.13276,-0.054421443,-1.2286907,0.47638744,0.2720168,0.035602156,0.06984713,-0.50362563,-0.024949726,-0.1787645,0.05171206,0.08013546,-0.029798822,0.024760319,-6.742894,0.013379924
2016-12-02,4.307000160217285,4.311699867248535,4.230000019073486,4.307400226593018,-0.0027003288269042,-0.0002147416699007,-6.310591139598997,-0.9035654508441132,-0.3993171082589742,0.3856880262273115,-0.998004856467773,0.2557685709899726,-0.4175449389422777,-0.0274780823345197,0.1378782637943305,0.3862581841838902,0.973408984362594,-0.6940145752174824,0.3347937300110061,-0.0199706296920477,0.0011457606,0.0011447167,0.0011372413,0.0010492412,0.001124412,0.0011895128,0.0010403465,0.00014802166,0.0005752762,0.00088318024,2.1513746,0.9975827,-0.7804309,1.561386,10.048225,-0.03354615,-1.4072981,0.36072105,0.3727743,0.037266713,0.06955547,-0.50422794,-0.026264627,-0.2308184,0.042579327,0.079526834,-0.02880006,0.025573643,-6.235911,0.024610767
2016-12-05,4.343400001525879,4.343400001525879,4.296899795532227,4.304699897766113,-0.0317001342773437,-0.0016927257897451,-7.118806600801622,-0.7727363859413601,-0.3682849216451136,0.5960256934657711,-0.9724307946633616,0.2390100719196977,-0.487294020745422,-0.0354592117882229,-0.059846698189719,0.3394456718740541,0.9080807171468704,-0.5131675147049624,0.5149689963670632,0.0791812596575591,0.0011457606,0.0011447167,0.0011372413,0.0010492412,0.001124412,0.0011895128,0.0010403465,0.00014802166,0.0005752762,0.00088318024,5.5488944,1.5346459,-1.471992,0.9752032,12.441154,-0.0070333397,-1.5755315,0.19714193,0.48088554,0.03888377,0.06915081,-0.4966577,-0.026461761,-0.21930161,0.034012195,0.07932195,-0.027778195,0.025882395,-5.9684234,0.044758275
2016-12-06,4.309999942779541,4.324999809265137,4.199999809265137,4.2729997634887695,0.0270004272460937,0.0012989666168077,-6.628764646537753,-0.8515586723768478,-0.2804558040924658,0.3627678834055308,-0.9605170925880376,0.2819372590502608,-0.3929860847961697,-0.2491179075301644,-0.0800657020353101,0.0352028304643043,0.1339331294091767,-0.6256108133242106,0.6911716791841727,1.2861456960804178,0.0011457606,0.0011447167,0.0011372413,0.0010492412,0.001124412,0.0011895128,0.0010403465,0.00014802166,0.0005752762,0.00088318024,1.5992014,1.2130378,-1.919259,1.1835109,22.624958,-0.022376979,-1.51426,0.29311156,0.4608019,0.037831344,0.06855252,-0.4879378,-0.020907521,-0.20261002,0.034503393,0.077728264,-0.028398039,0.025746439,-5.7085443,0.018465264
2016-12-07,4.310800075531006,4.310800075531006,4.215400218963623,4.300000190734863,-0.0957002639770507,-0.0049545123395137,-6.437319779881328,-0.8875866289566934,-0.2793146635050583,0.366578569352306,-0.9544721345190296,0.3315535969374816,-0.3828986226286214,-0.3900333999574225,-0.1727298487751982,-0.11803995611259,0.0032117076934721,-0.6909182959103859,0.3290715432441651,1.7849752222999675,0.0011457606,0.0011447167,0.0011372413,0.0010492412,0.001124412,0.0011895128,0.0010403465,0.00014802166,0.0005752762,0.00088318024,0.298006,0.88227797,-1.4578546,1.486017,25.205328,-0.027353406,-1.4695276,0.33191797,0.45200643,0.037649643,0.06801463,-0.48391,-0.013850674,-0.18933457,0.045004606,0.07609881,-0.028639836,0.025218695,-5.487017,0.0044357735
2016-12-08,4.204400062561035,4.239999771118164,4.151400089263916,4.2042999267578125,0.0142998695373535,0.0006516787362471,-6.419097615462995,-1.0288485377763985,-0.23355358456325,-0.0080025210230576,-0.8990245508520609,0.4382784053627949,-0.2148527233172782,-0.5981280197184482,-0.1828188205381674,-0.4661693001564321,-0.7269278219999752,-0.5693238168866777,0.2880235194971463,0.9563466621366536,0.0011457606,0.0011447167,0.0011372413,0.0010492412,0.001124412,0.0011895128,0.0010403465,0.00014802166,0.0005752762,0.00088318024,-3.9656677,0.7520008,-2.1730218,0.7942654,28.53581,-0.040727384,-1.5721986,0.32786995,0.51380396,0.039690483,0.067761905,-0.4790963,-0.012478688,-0.18895681,0.053749353,0.0701929,-0.02866264,0.027007394,-5.5295877,-0.029083373
2016-12-09,4.2170000076293945,4.21999979019165,4.197800159454346,4.218599796295166,-0.0178999900817871,-0.0009893971413011,-6.343650922619532,-1.1304161494070488,-0.2310813121747546,0.0227239837432431,-0.8747789561863137,0.4604640053844747,-0.2675369747122413,-0.6917691035290003,-0.3932247714450782,-0.5376299905755625,-0.7047257099754755,-0.5040971159832732,0.2131913612633345,0.911202524772404,0.0011457606,0.0011447167,0.0011372413,0.0010492412,0.001124412,0.0011895128,0.0010403465,0.00014802166,0.0005752762,0.00088318024,-4.1167808,0.73154604,-2.0021114,0.804616,29.457691,-0.04477743,-1.5739415,0.3403584,0.5202769,0.03984446,0.067573376,-0.47223476,-0.013842488,-0.1527206,0.056069814,0.068967804,-0.028757663,0.027095327,-5.5540586,-0.035624467
2016-12-12,4.210299968719482,4.210299968719482,4.159999847412109,4.200699806213379,-0.0281000137329101,-0.001509244524559,-6.6264362360146,-1.2545879070761357,-0.2351242394767956,0.0022026791160889,-0.83443668986913,0.5099870105780767,-0.2664308697660009,-0.8620519571345395,-0.5524127495024788,-0.7259522658160283,-1.0579163654131605,-0.4331070371560975,0.1903593769337642,0.4151641513467986,0.0011457606,0.0011447167,0.0011372413,0.0010492412,0.001124412,0.0011895128,0.0010403465,0.00014802166,0.0005752762,0.00088318024,-4.380225,0.7300227,-1.9321744,0.4516335,32.79704,-0.040719748,-1.7331884,0.27827358,0.6210588,0.042940665,0.067418255,-0.4710161,-0.015972318,-0.15744485,0.061447095,0.064164974,-0.028399501,0.028057106,-5.531368,-0.046341307
2016-12-13,4.171000003814697,4.171000003814697,4.099999904632568,4.172599792480469,-0.0494999885559082,-0.0025999009087032,-6.454499874359355,-1.3434149229417405,-0.2472083386619164,-0.185039595004243,-0.792657446696226,0.5269296278056845,-0.2009984809149507,-1.0633999461939174,-0.5612268441460669,-0.9885734857692142,-1.7329054863441082,-0.4147189499495242,0.2226461978140686,0.8201000501212994,0.0011457606,0.0011447167,0.0011372413,0.0010492412,0.001124412,0.0011895128,0.0010403465,0.00014802166,0.0005752762,0.00088318024,-5.9516397,0.7458913,-2.7261422,0.044431835,36.173904,-0.04755859,-1.8288736,0.29156798,0.6852229,0.04569242,0.067663066,-0.4653229,-0.020979445,-0.17071036,0.06655115,0.05917144,-0.028616445,0.028238527,-5.5317535,-0.05508518
2016-12-14,4.122399806976318,4.122399806976318,4.090000152587891,4.1230998039245605,0.0440001487731933,0.0021653627208012,-6.510177341949188,-1.4898947175442516,-0.2314127755444167,-0.3784317631818541,-0.7471370080035238,0.512622288181877,-0.2096746371570841,-1.2004764778973245,-0.6423813863310005,-1.186268943987124,-2.1597079226557816,-0.0862862074086271,-0.1045933977665191,0.5046166894672711,0.0011457606,0.0011447167,0.0011372413,0.0010492412,0.001124412,0.0011895128,0.0010403465,0.00014802166,0.0005752762,0.00088318024,-5.1073556,0.9159822,-2.527343,-0.22106889,39.721333,-0.054577794,-1.9598472,0.25618613,0.75672394,0.04875869,0.06807773,-0.4658574,-0.027576601,-0.18636137,0.07513129,0.05467802,-0.028545689,0.029033797,-5.5801973,-0.062771805
2016-12-15,4.185299873352051,4.185299873352051,4.090000152587891,4.167099952697754,-0.0527000427246093,-0.002762992666407,-6.725312143928265,-1.599862569428829,-0.2340970713087798,-0.3065686932574828,-0.714815514941262,0.4870485952727119,-0.3219653193063762,-1.236679953967792,-1.0388900735188014,-1.1488680185086877,-1.8703785185642112,0.0404854264084251,0.1545179535023393,-0.0628132986450754,0.0011457606,0.0011447167,0.0011372413,0.0010492412,0.001124412,0.0011895128,0.0010403465,0.00014802166,0.0005752762,0.00088318024,-3.188025,1.1763873,-2.1191475,-0.16140512,40.01569,-0.04921497,-2.0349665,0.2130857,0.80876434,0.049546815,0.06817835,-0.46807712,-0.03252869,-0.18651867,0.09003411,0.053892985,-0.028273778,0.029257905,-5.536373,-0.060161456
2016-12-16,4.111299991607666,4.21999979019165,4.111299991607666,4.1143999099731445,0.0355000495910644,0.0017321525177273,-6.6287942595312295,-1.8373492505085696,-0.1932144541769272,-0.7857241876595427,-0.6925461153994185,0.4835490630413578,-0.2757590948673128,-1.3170723645043876,-0.9710947056867324,-1.2247731872154273,-2.0454165431466027,0.028252401185431,-0.2507532956786119,0.0711960739582227,0.0011457606,0.0011447167,0.0011372413,0.0010492412,0.001124412,0.0011895128,0.0010403465,0.00014802166,0.0005752762,0.00088318024,-4.029157,1.0145146,-2.0925257,-0.19865692,41.13403,-0.058398742,-2.1116343,0.20285244,0.8678023,0.051710844,0.06853185,-0.4588602,-0.034589812,-0.18899103,0.104091674,0.04955606,-0.028395114,0.029689893,-5.566867,-0.07676826
2016-12-19,4.147500038146973,4.210000038146973,4.143099784851074,4.149899959564209,0.0573000907897949,0.0028431984093538,-6.5814575167110005,-1.9504426520399287,-0.2393632594508811,-0.5856995106856342,-0.6763816373638646,0.4049777867211286,-0.2360313346142029,-1.2792061264013508,-0.8261260825351827,-1.1901055011174482,-2.181293550116447,0.1149980702652027,-0.3965159061203421,0.0066438752415697,0.0011457606,0.0011447167,0.0011372413,0.0010492412,0.001124412,0.0011895128,0.0010403465,0.00014802166,0.0005752762,0.00088318024,-3.8570466,1.0007944,-2.0080118,-0.1620232,41.229874,-0.061026897,-2.059558,0.19587205,0.8560585,0.051309463,0.06861397,-0.45503354,-0.038085416,-0.18416181,0.11219874,0.050605625,-0.028455053,0.029601669,-5.575498,-0.07370881
2016-12-20,4.205599784851074,4.210000038146973,4.190000057220459,4.207200050354004,-0.01639986038208,-0.0009129425637812,-6.462329497134461,-1.957659406392102,-0.3131539133634493,-0.279815810622307,-0.6880326382622534,0.3915185762533801,-0.2783180910640794,-1.218875640511271,-0.9610147190709136,-1.0455398385810373,-1.660605291812195,0.0365506646917402,-0.3548083446019312,-0.2761976468302463,0.0011457606,0.0011447167,0.0011372413,0.0010492412,0.001124412,0.0011895128,0.0010403465,0.00014802166,0.0005752762,0.00088318024,-3.1419814,0.8605999,-1.4374648,0.23868036,37.103848,-0.060511287,-1.9763786,0.23677193,0.79282564,0.04873713,0.068715826,-0.47673738,-0.041829396,-0.19329718,0.121328995,0.053803883,-0.02860592,0.029159812,-5.5992975,-0.07091864
2016-12-21,4.191100120544434,4.21999979019165,4.099999904632568,4.190800189971924,0.0216999053955078,0.0010288238692833,-6.551748166463937,-1.8159812348719808,-0.3683243010359797,-0.3377238417246487,-0.6731787783667665,0.3463094183666976,-0.195704407735512,-1.1169956679655857,-0.7128485221390558,-1.0248465578414172,-1.9737520645587767,0.007942119051726,0.1486220439234945,-0.432288392860642,0.0011457606,0.0011447167,0.0011372413,0.0010492412,0.001124412,0.0011895128,0.0010403465,0.00014802166,0.0005752762,0.00088318024,-2.3905318,1.1075907,-1.9634657,-0.16939582,35.410606,-0.056661174,-1.9601449,0.2166556,0.7742242,0.048913077,0.06959033,-0.48251244,-0.045803405,-0.18683678,0.12477335,0.05463314,-0.028493062,0.02917136,-5.578808,-0.06583798
2016-12-22,4.209000110626221,4.209000110626221,4.130000114440918,4.212500095367432,-0.0564002990722656,-0.0029515773840023,-6.466534927504607,-1.6846919353883631,-0.3802236227316354,-0.2254314101533539,-0.7151565028519229,0.1042068340388714,0.0494320879304665,-0.0291907256375475,1.607498239498963,0.0164973492589255,-1.6036547067942994,-0.1418617287741554,-0.1604936054079731,-1.0128919707481334,0.0011457606,0.0011447167,0.0011372413,0.0010492412,0.001124412,0.0011895128,0.0010403465,0.00014802166,0.0005752762,0.00088318024,0.051288843,0.59836,-1.4507239,2.1498816,-4.488777,-0.04420762,-1.7422878,0.25385302,0.5781939,0.043603837,0.07074581,-0.489864,-0.048075333,-0.21630064,0.12394695,0.06823218,-0.028601827,0.025295299,-6.1033697,-0.0028119972
2016-12-23,4.155799865722656,4.300000190734863,4.155799865722656,4.156099796295166,0.1439003944396972,0.0072568098657134,-6.581774848040949,-1.724392001360029,-0.2909972381447188,-0.4745660783120016,-0.7389096454228125,-0.0236786233961363,-0.0539160182500441,0.279411992577961,1.8687674315856435,0.4102579852170639,-1.06261502834702,-0.2635573812145864,-0.0725748927966876,-0.3144598863320902,0.0011457606,0.0011447167,0.0011372413,0.0010492412,0.001124412,0.0011895128,0.0010403465,0.00014802166,0.0005752762,0.00088318024,2.2468643,0.63676673,-0.8476706,2.051458,-9.023998,-0.031021679,-1.6375742,0.23665015,0.56211597,0.041462027,0.071340896,-0.47018808,-0.049711045,-0.26087725,0.12357914,0.0709403,-0.028456807,0.024059488,-6.5939317,0.009128156
2016-12-26,4.235599994659424,4.235599994659424,4.235599994659424,4.300000190734863,-0.0659999847412109,-0.0034408283549596,-6.340152174135461,-1.478448844019966,-0.4055187069058097,0.4724516826500043,-0.8011372252875136,-0.0545528934591049,-0.1078382308872675,0.5524770305018655,1.9055253843395092,0.8635814426650619,0.1084406520659342,-0.4756941400058059,0.108477672897523,-0.5985767190813964,0.0011457606,0.0011447167,0.0011372413,0.0010492412,0.001124412,0.0011895128,0.0010403465,0.00014802166,0.0005752762,0.00088318024,5.461761,0.25093716,-0.15880762,2.231371,-14.927242,-0.025100064,-1.5208695,0.30716133,0.44173208,0.037852153,0.0719799,-0.459397,-0.04831172,-0.3126031,0.1372139,0.07924484,-0.028762635,0.022181176,-7.594793,0.047858365
2016-12-27,4.238900184631348,4.281099796295166,4.238900184631348,4.234000205993652,0.0425000190734863,0.0020889081432813,-6.53010456967974,-1.3495360545307375,-0.3956564688194293,0.1460869510895118,-0.8048624331537403,-0.076857791792533,-0.1258800799950504,0.6800702221424441,1.971651149189308,0.9741167826510406,0.3847936090108792,-0.4720893698649606,0.0941838366383443,-0.5591777130466637,0.0011457606,0.0011447167,0.0011372413,0.0010492412,0.001124412,0.0011895128,0.0010403465,0.00014802166,0.0005752762,0.00088318024,5.1981187,0.16888171,-0.111854844,2.2606444,-15.155356,-0.020371463,-1.5697137,0.28020948,0.4643225,0.037943825,0.07251262,-0.44742584,-0.046346426,-0.33511275,0.14229837,0.079380356,-0.0285223,0.021647878,-7.877595,0.053405076
2016-12-28,4.273900032043457,4.277100086212158,4.244999885559082,4.276500225067139,-0.0293002128601074,-0.0015704130470058,-6.245926552181065,-1.045236888359255,-0.4278412700757055,0.3829330862863325,-0.836965612096345,-0.0500076522714881,-0.2094269875071049,0.6683624624947253,1.672081909208615,1.045061894352002,1.014667128306709,-0.5807138774142575,0.1923841123580643,-0.5454351440862284,0.0011457606,0.0011447167,0.0011372413,0.0010492412,0.001124412,0.0011895128,0.0010403465,0.00014802166,0.0005752762,0.00088318024,4.3917027,-0.064255044,-0.023675833,2.3358903,-14.485887,-0.029816533,-1.4414064,0.3654656,0.3970487,0.03629766,0.07339842,-0.43869776,-0.042394493,-0.32976076,0.14672747,0.082078606,-0.028881924,0.02089354,-8.218717,0.059023716
2016-12-29,4.242300033569336,4.269999980926514,4.235000133514404,4.247200012207031,-0.0257000923156738,-0.0013869317818196,-6.241990645299967,-1.0885883250846704,-0.3097296375817525,0.1705953954243239,-0.8292873448933741,-0.0486899539775255,-0.2186191001694069,0.60819362803875,1.5920653553336568,0.9139021975207346,0.8087864683384555,-0.4969128393522852,0.1197596396631933,-0.5001252363842208,0.0011457606,0.0011447167,0.0011372413,0.0010492412,0.001124412,0.0011895128,0.0010403465,0.00014802166,0.0005752762,0.00088318024,4.1546865,-0.020052679,-0.08198517,2.2441971,-13.625651,-0.03147337,-1.4601396,0.365744,0.3812537,0.036395546,0.07410354,-0.4171027,-0.039476845,-0.36321822,0.14839198,0.081650965,-0.028886896,0.022231318,-7.9021034,0.050662275
2016-12-30,4.197199821472168,4.264999866485596,4.197199821472168,4.221499919891357,-0.0812001228332519,-0.0042155081285143,-6.073449769324853,-1.105540000510548,-0.24892175393139,-0.0648202153336793,-0.8127536379873862,-0.0133193103348861,-0.210507273688644,0.4576484765366058,1.4288835720920563,0.6907358050960548,0.4248722870853494,-0.4217549205445258,0.094985105102904,-0.9445811429500128,0.0011457606,0.0011447167,0.0011372413,0.0010492412,0.001124412,0.0011895128,0.0010403465,0.00014802166,0.0005752762,0.00088318024,2.8179684,0.029961001,-0.16681704,2.0904202,-12.144996,-0.043494657,-1.3971856,0.39475015,0.35133743,0.037299033,0.07480607,-0.40924707,-0.038043097,-0.36881053,0.14581788,0.079948224,-0.02910004,0.023926895,-7.1775637,0.028342687
2017-01-02,4.1402997970581055,4.281300067901611,4.1402997970581055,4.1402997970581055,0.1435999870300293,0.007241499508486,-6.578323047731483,-1.3821876783238347,-0.1582490375796676,-0.5402901980341273,-0.7811372177305118,0.0452221014035765,-0.165306834709616,0.1766422101491286,1.2088361908217151,0.2937339988891917,-0.373603113760359,-0.3874540972440756,0.1174559825233631,-0.1297757383703023,0.0011457606,0.0011447167,0.0011372413,0.0010492412,0.001124412,0.0011895128,0.0010403465,0.00014802166,0.0005752762,0.00088318024,1.3380045,0.2482426,-0.5879301,1.7240747,-5.6087346,-0.034794077,-1.5847721,0.26918456,0.4837817,0.03947841,0.0754075,-0.40995345,-0.031864844,-0.35353112,0.13817568,0.07437856,-0.028461484,0.025686575,-6.0535016,0.0071967035
2017-01-03,4.285399913787842,4.285399913787842,4.199999809265137,4.283899784088135,-0.0725998878479003,-0.0037771944730313,-6.360799597213411,-1.359657655221714,-0.2871007679232101,0.4130634429153422,-0.8008442938633842,0.1734507294069847,-0.343837078284034,-0.2973672170179504,-0.0655685758003525,0.0171185714639659,0.1390011995737917,-0.407273253477618,0.1024146590664863,-1.295845961885407,0.0011457606,0.0011447167,0.0011372413,0.0010492412,0.001124412,0.0011895128,0.0010403465,0.00014802166,0.0005752762,0.00088318024,2.0612237,0.30514327,-0.1938891,1.0247079,17.553022,-0.044735402,-1.4555182,0.31988648,0.43712598,0.040389962,0.076008625,-0.42019486,-0.033833064,-0.33462915,0.13066229,0.07367674,-0.028736321,0.027278649,-5.633603,-0.005877878
2017-01-04,4.215499877929688,4.260000228881836,4.199999809265137,4.211299896240234,0.0047001838684082,0.0001624277652898,-6.541265987446666,-1.4103995259992854,-0.3014051349510834,-0.097940413845893,-0.7428521137006706,0.1834993936929027,-0.4360317924660272,-0.5698850372597251,-0.6030082500182946,-0.3693981082542929,-0.3985646819762414,-0.1165112228949057,0.1969040065705331,-0.7689071881918645,0.0011457606,0.0011447167,0.0011372413,0.0010492412,0.001124412,0.0011895128,0.0010403465,0.00014802166,0.0005752762,0.00088318024,0.45174915,0.82866305,-0.24123994,0.81975704,26.4307,-0.04642217,-1.6374213,0.27419722,0.57059216,0.04139012,0.07640593,-0.42692542,-0.036517393,-0.3071979,0.12233112,0.06699593,-0.02850768,0.027913183,-5.5907087,-0.04160302
2017-01-05,4.195000171661377,4.2718000411987305,4.195000171661377,4.216000080108643,0.0146999359130859,0.0006720682437293,-6.186371665005804,-1.2794747073566035,-0.3448957020908038,-0.1697495567927228,-0.7441456038240359,0.227769712702185,-0.4164953003681853,-0.8279085740030556,-0.8378449444199347,-0.6325778311341844,-0.714050486876534,-0.084107401557336,-0.262797657599388,-0.7367250838143182,0.0011457606,0.0011447167,0.0011372413,0.0010492412,0.001124412,0.0011895128,0.0010403465,0.00014802166,0.0005752762,0.00088318024,-2.9124162,0.62460804,-0.10903573,1.0545146,31.230145,-0.061382975,-1.7083637,0.36839646,0.5501548,0.042170618,0.076681755,-0.4352208,-0.037548758,-0.2877252,0.115652464,0.06260382,-0.02895619,0.028199933,-5.702954,-0.0746915
2017-01-06,4.237199783325195,4.25,4.199999809265137,4.2307000160217285,0.0222001075744628,0.0010543168291747,-6.563474123257201,-1.3565882201724353,-0.2924768009935939,0.0200051414154217,-0.7377840379577643,0.2517312933825117,-0.4521520208547265,-0.9762565425828184,-1.0964008125697573,-0.78590971816015,-0.8413438103879824,0.0180268478260214,-0.382867639276649,-0.8038904429145227,0.0011457606,0.0011447167,0.0011372413,0.0010492412,0.001124412,0.0011895128,0.0010403465,0.00014802166,0.0005752762,0.00088318024,-3.3677332,0.5845811,-0.15428892,1.0504862,33.65593,-0.051629797,-1.8757665,0.2854776,0.6420578,0.045120455,0.07694203,-0.43804985,-0.037750132,-0.25820023,0.11012256,0.059526313,-0.028479027,0.028653996,-5.5804906,-0.06977954
2017-01-09,4.252200126647949,4.264999866485596,4.199999809265137,4.252900123596191,-0.0299000740051269,-0.001600985157152,-6.381761522431857,-1.2705321441077102,-0.3222857992813286,0.1459827820070908,-0.750698050768487,0.2539651492523846,-0.4836648384758929,-1.049999622928353,-1.2973752809232215,-0.8109542804973301,-0.7091264691853613,-0.0116551475975978,-0.3854813545619641,-0.091033111509109,0.0011457606,0.0011447167,0.0011372413,0.0010492412,0.001124412,0.0011895128,0.0010403465,0.00014802166,0.0005752762,0.00088318024,-3.5134616,0.5059003,-0.22520795,1.199453,34.590042,-0.053912047,-1.8037817,0.32826197,0.6016212,0.043824665,0.07720264,-0.44317818,-0.04089554,-0.21114542,0.10360939,0.06094647,-0.028708836,0.028449697,-5.6347384,-0.06456058
2017-01-10,4.219799995422363,4.239999771118164,4.199999809265137,4.2230000495910645,0.01170015335083,0.0005191833908438,-6.387194069555552,-1.2905051299535475,-0.3079067969073634,-0.176899370212719,-0.7055386161206788,0.2743494804384087,-0.4890986937615689,-1.123223212911081,-1.273366043110157,-0.9622091089010222,-1.0879833040412434,0.0122584996030336,-0.3812278495728775,-0.3896617330518394,0.0011457606,0.0011447167,0.0011372413,0.0010492412,0.001124412,0.0011895128,0.0010403465,0.00014802166,0.0005752762,0.00088318024,-3.846686,0.57257926,-0.43215433,0.9410319,36.29815,-0.058233127,-1.904236,0.33085924,0.6467747,0.045644265,0.07726927,-0.44500026,-0.048558194,-0.17089017,0.09481582,0.057169233,-0.02870182,0.02878425,-5.6395583,-0.07575575
2017-01-11,4.23390007019043,4.239999771118164,4.185800075531006,4.234700202941895,-0.0334000587463378,-0.001779362969929,-6.434598605352969,-1.30477925534539,-0.2874441742106324,-0.0924337971453344,-0.7094560480824804,0.2508675358001558,-0.4729910891229756,-1.1330866672901094,-1.243925458377153,-1.0304796008035626,-1.265064517763639,0.1964014208825034,-0.583249415708981,-0.4507406309180898,0.0011457606,0.0011447167,0.0011372413,0.0010492412,0.001124412,0.0011895128,0.0010403465,0.00014802166,0.0005752762,0.00088318024,-3.9674687,0.5990091,-0.48002663,0.90383214,37.644863,-0.057634737,-1.948017,0.32223138,0.6735748,0.046586424,0.07743254,-0.44525874,-0.05564706,-0.103055425,0.09129237,0.056222655,-0.028641589,0.02893373,-5.622867,-0.074130714
2017-01-12,4.201300144195557,4.253200054168701,4.201300144195557,4.201300144195557,0.0688996315002441,0.0034343726155681,-6.522081496562462,-1.4631176570774098,-0.2326651196195428,-0.3354260611855382,-0.6889206686142386,0.2165607555271441,-0.4418219628419412,-1.1234426961814576,-1.1021125634989062,-1.0740151087346412,-1.572549707368445,0.3274275922980921,-0.7411589996470482,-0.2221289314842696,0.0011457606,0.0011447167,0.0011372413,0.0010492412,0.001124412,0.0011895128,0.0010403465,0.00014802166,0.0005752762,0.00088318024,-3.9567876,0.71437085,-0.9160869,0.6193541,38.855343,-0.05641364,-1.9955109,0.2811324,0.7418157,0.04801054,0.077481754,-0.44273376,-0.06145786,-0.074460804,0.08993675,0.054146986,-0.028530778,0.029118441,-5.6041746,-0.07570722
2017-01-13,4.27269983291626,4.27269983291626,4.239999771118164,4.270199775695801,-0.0271997451782226,-0.0014633620571853,-6.425389911644053,-1.329207425161246,-0.3528101805424652,0.3851701704694597,-0.7803851575826591,-0.0169346487784602,-0.3005508626636723,0.040901089056119,0.8152538654807145,0.3004637425988069,-0.1316921920374721,-0.0991305659775536,-0.4109790320202269,0.2665066910379254,0.0011457606,0.0011447167,0.0011372413,0.0010492412,0.001124412,0.0011895128,0.0010403465,0.00014802166,0.0005752762,0.00088318024,4.148025,0.31573933,-0.6021439,1.7336742,6.353023,-0.03301108,-1.5123894,0.30440655,0.43203574,0.037854634,0.07734315,-0.43408403,-0.059917904,-0.09607401,0.08902892,0.07827297,-0.02865504,0.026273305,-5.7810426,0.0197605
2017-01-16,4.248199939727783,4.264999866485596,4.199999809265137,4.243000030517578,-0.0303001403808593,-0.0016213746646343,-6.483154312524553,-1.2676480599282234,-0.356572018464109,0.1521621872287897,-0.7789942096090969,-0.1265668977343694,-0.1408936835370593,0.6481861540394198,2.059034177512162,0.7762092775934732,0.0229261487344904,-0.1115525109829772,-0.3462861196953379,0.679931118174851,0.0011457606,0.0011447167,0.0011372413,0.0010492412,0.001124412,0.0011895128,0.0010403465,0.00014802166,0.0005752762,0.00088318024,5.7940364,-0.09923901,-0.7630154,1.932082,-8.924782,-0.016249053,-1.5525146,0.29760054,0.4436455,0.036976233,0.077243686,-0.4154899,-0.053983133,-0.09833234,0.08864649,0.08026476,-0.028581945,0.021803789,-7.7503333,0.053037558
