Date,Open,High,Low,Close,Volume,Change,Wave,EFP Volume,EFS Volume,Block Volume,Previous Day Open Interest,DAILY_CLOSEPRICE_CHANGE,Scaled_DAILY_CLOSEPRICE_CHANGE,scaled_NET_SENTIMENT,scaled_UNCERTAINTY_MODAL,scaled_REGULATORY_PRESSURE,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,RF_1_Predicted_Close_Price_Change,RF_2_Predicted_Close_Price_Change,RF_3_Predicted_Close_Price_Change,RF_4_Predicted_Close_Price_Change,RF_5_Predicted_Close_Price_Change,GBT_1_Predicted_Close_Price_Change,GBT_2_Predicted_Close_Price_Change,GBT_3_Predicted_Close_Price_Change,GBT_4_Predicted_Close_Price_Change,GBT_5_Predicted_Close_Price_Change,GRNN_1_Predicted_Close_Price_Change,GRNN_2_Predicted_Close_Price_Change,GRNN_3_Predicted_Close_Price_Change,GRNN_4_Predicted_Close_Price_Change,GRNN_5_Predicted_Close_Price_Change,CNN_1_Predicted_Close_Price_Change,CNN_2_Predicted_Close_Price_Change,CNN_3_Predicted_Close_Price_Change,CNN_4_Predicted_Close_Price_Change,CNN_5_Predicted_Close_Price_Change,LSTM_1_Predicted_Close_Price_Change,LSTM_2_Predicted_Close_Price_Change,LSTM_3_Predicted_Close_Price_Change,LSTM_4_Predicted_Close_Price_Change,LSTM_5_Predicted_Close_Price_Change,CNN_LSTM_1_Predicted_Close_Price_Change,CNN_LSTM_2_Predicted_Close_Price_Change,CNN_LSTM_3_Predicted_Close_Price_Change,CNN_LSTM_4_Predicted_Close_Price_Change,CNN_LSTM_5_Predicted_Close_Price_Change
2017-01-12,126.95,128.0,126.95,127.55,12,1.25,127.45,0,0,0,1442,-0.8,-0.339400186278295,5.0,5.0,5.0,0.911303737933536,0.918849468861806,1.781314459707819,-0.2580072135229696,-2.452090867175037,0.25945826381221,0.1635128745097247,-0.0310690487675616,-0.03264033,-0.004325789,-0.014462474,-0.00010492588,-0.0099945245,-0.7647804,-0.73394674,-0.77837634,-0.1282895,-0.5192968,0.44642603,-1.1714617,2.4439313,-0.39373183,0.87210447,-0.57637346,-0.04023945,0.10939378,-0.026747245,-0.21629456,0.46106362,-0.10044164,-0.26481223,0.18124585,-0.4478213,0.21321109,0.47427717,0.08462145,-0.10993007,-0.06324758
2017-04-12,126.2,127.25,126.15,126.75,10,-0.8,126.72,0,0,0,1370,-0.8,-0.339400186278295,3.4000000000000004,5.0,5.0,0.812363729775558,1.180538429696903,1.6135209529001582,-0.3582151344485167,-2.7963563998827468,0.2105251004324028,0.0268877836484898,0.1668236485996939,-0.017025782,-0.0030390427,-0.014462474,-0.00010492588,-0.0028905647,-0.038771745,-0.5091895,-0.123841,0.05600528,-0.3728825,-1.4947351,-1.1359428,1.0183693,-0.06137038,1.7010752,-0.5571608,-0.049233843,0.12460216,-0.029666964,-0.22557285,0.45965692,-0.10171707,-0.25778976,0.18816738,-0.43199438,0.20441787,0.461763,0.07560606,-0.10867837,-0.034140047
2017-05-12,126.75,126.75,125.85,125.95,29,-0.8,126.41,0,0,0,1266,-1.1,-0.4654747888873907,5.0,5.0,5.0,0.7479356070360034,1.147683371517954,0.5484742339189317,-1.8008016533191529,-2.7021241298676024,-0.4917025779612123,0.1700178231769238,0.2885466115940385,-0.0502477,-0.0058745216,-0.017989965,-0.00010492588,-0.015132771,-1.0490854,-0.8878191,-0.3429404,-0.1282895,-1.0042735,1.1632044,-0.81102014,4.7768006,-0.30912793,0.92997426,-0.55832136,-0.052115493,0.08575887,-0.032928273,-0.21695007,0.46017838,-0.100948445,-0.25810263,0.20345047,-0.42761734,0.21314617,0.45799312,0.07794131,-0.10914881,-0.075112246
2017-06-12,126.0,126.1,125.0,124.85,472,-1.1,125.72,0,0,0,750,-4.0,-1.6841959474419828,5.0,5.0,5.0,0.6995279580608109,0.6554767701158489,-0.4493405175133515,-1.862387129942284,-3.102309282466233,-0.950531100500076,-0.3889030807072091,-0.8973717466637073,-0.07662412,-0.0076076784,-0.024598025,-0.00010492588,-0.023797695,-1.7710788,-3.338668,-0.5531466,-0.4019311,-1.4912428,1.2993926,-0.6273377,3.3947527,-0.644155,0.7664138,-0.5385796,-0.0584895,0.06496033,-0.033720158,-0.21732351,0.46132863,-0.09507416,-0.25133052,0.23972453,-0.42126542,0.21430314,0.45472184,0.07276144,-0.10984765,-0.07407735
2017-07-12,124.85,126.1,120.85,120.85,14,-4.0,0.0,0,0,0,487,-0.25,-0.1082634148282861,5.0,5.0,5.0,1.2253944351234318,-1.0124866258191303,-2.22234439563149,-0.8016913480996952,-1.3134913664555188,-1.9953151304029564,-2.1309228233220683,-1.868290695563401,-0.016431138,-0.0073970896,-0.027197916,-0.0026320883,-0.0349949,-0.22767197,-0.64314157,-1.0384947,0.05098393,0.3418384,-2.0432642,1.5738692,-0.20680645,-0.5206477,-0.93286335,-0.50186807,-0.06019683,-0.007869708,-0.053584337,-0.21696793,0.4661221,-0.085562386,-0.16241255,0.31450817,-0.37616926,0.21295786,0.4603117,0.07174357,-0.10725574,-0.014171683
2017-08-12,120.85,126.1,120.6,120.6,14,-0.25,0.0,0,0,0,458,-1.6,-0.675599126569217,3.4000000000000004,5.0,5.0,1.2704447591015595,-1.5174881467561314,-2.3922008215845456,0.0532561727540565,-1.0837073461174231,-2.1299322304597204,-2.1042674588309254,-2.567378774217984,-0.02231981,-0.014042652,-0.05985672,-0.005469414,-0.049860302,-0.8368682,-1.2540712,-1.0297905,-0.31159607,-0.22549233,-3.2644145,1.7960199,-3.8567398,-0.50903386,-1.3304361,-0.49859384,-0.064517885,0.020165447,-0.04931738,-0.22527431,0.471601,-0.08171066,-0.07194677,0.34673205,-0.32232127,0.20415878,0.4487268,0.06508942,-0.109871656,0.015838103
2017-11-12,121.0,121.0,121.0,119.0,11,-1.6,121.0,0,0,0,253,-1.95,-0.8226861629464952,3.4000000000000004,5.0,5.0,0.929698589855285,-2.614466219988867,-2.5194371266185454,0.0954745137765945,-1.9479040514627808,-2.429875427839354,-1.1186298301150603,-0.7194485907204144,0.01748746,-0.0045609907,0.00084788277,-0.0015975267,-0.015510545,0.25709262,0.5959063,-0.104327,-0.008063649,1.1416769,-1.9346143,-0.08413909,-3.3905728,-0.34885907,1.3507608,-0.5022789,-0.068915375,0.01586342,-0.044670675,-0.22534376,0.47791526,-0.07399734,0.025231319,0.39596322,-0.27752614,0.20398298,0.44191682,0.062932715,-0.10656538,0.030826142
2017-12-12,119.0,121.0,117.05,117.05,1,-1.95,0.0,0,0,0,98,1.9000000000000057,0.795271237203569,5.0,5.0,5.0,0.925958586999558,-4.222437723174124,-1.9977582000462415,-0.2656920037242711,-0.7785280078058423,-1.1329238075328787,-1.8142106672642977,-0.5065927981231061,0.031193918,-0.0019645535,0.0015225348,-2.8538336e-05,-0.00399188,1.0272008,1.5798446,0.54839057,0.1543513,1.390832,-0.19374903,2.6645608,-1.8681419,-0.134818,-1.2357681,-0.5045367,-0.060718775,-0.05279757,-0.037881214,-0.2371845,0.48549607,-0.06596651,0.13335924,0.4573357,-0.21379326,0.22107425,0.45426053,0.0696182,-0.111997,0.016655166
2018-02-01,126.0,130.65,126.0,130.2,29540,0.0,128.77,519,122,0,124388,-1.6,-0.675599126569217,5.0,6.8,5.0,0.3025807656947478,4.736973721400528,3.741398714168997,0.0015011627116424,-0.6311668746498843,-0.4719457829834521,-0.3187615718371749,-1.1965669892208637,-0.007834259,0.008048038,0.037900377,0.00030797318,-0.015260692,-0.6677381,-1.4118361,-0.1354271,0.012719619,0.09015937,-0.8651923,-1.8578426,2.761471,0.84435546,1.7184818,-0.6412586,0.0042033102,0.055422712,-0.023093656,-0.18924642,0.48597446,-0.079227574,0.12805665,0.41611633,-0.2253715,0.2467729,0.5911482,0.13682635,-0.120196864,-0.19802032
2018-03-01,130.0,131.35,126.2,128.6,37665,-1.6,129.24,952,116,0,122459,0.95,0.3960349956080967,5.0,5.0,5.0,0.4605145583895055,3.867235216596448,2.3114070812167653,-1.0584564163129335,-0.3380584059156096,-0.9779149944910648,0.2730132294954643,-0.5545521179130756,0.008799272,0.0058030663,0.018861027,-7.093214e-05,-0.003050958,0.5027688,0.67945725,0.7590194,0.26880953,0.17145208,-0.6545692,1.1004345,5.6231866,0.51532173,1.7376506,-0.6253468,0.011056873,0.11122501,-0.020119052,-0.21573268,0.47680026,-0.092843,0.037601393,0.36220786,-0.30039266,0.22570792,0.5950397,0.120176874,-0.11570548,-0.101041645
2018-04-01,128.2,129.65,126.6,129.55,21045,0.95,128.18,699,243,0,118395,-1.1,-0.4654747888873907,3.4000000000000004,5.0,5.0,0.459558536554699,4.41610328206868,2.2148242016231974,-0.4959173275357794,-1.1023856206251514,-1.1203665577127586,0.4612211189893432,-0.3106070639393013,-0.0062137707,0.0035584758,0.023446258,-0.000478986,0.00025280024,-0.35240614,-0.87152547,0.14692295,0.2566158,-0.29091498,-2.6059735,0.43126875,2.8542702,0.5181917,1.5072587,-0.62300444,-0.0039258352,0.13279645,-0.026025612,-0.22163647,0.46653056,-0.10774872,-0.0692145,0.3133334,-0.34262696,0.22082993,0.5527284,0.11011904,-0.11385963,-0.100572735
2018-05-01,129.2,129.55,127.9,128.45,21736,-1.1,128.69,1091,292,0,117157,-3.3,-1.390021874687426,5.0,7.6,5.0,0.3945125606553621,3.9355036177942577,1.3429594540591532,-1.506440988794393,-1.6751652024481485,-1.0450882297188984,0.4323711483000716,-0.0734749532195336,-0.08440032,-0.0029385316,-0.033508833,-0.0006689032,-0.023878716,-1.9964347,-2.9469268,-0.6147728,-0.1593287,-0.92230594,0.5606058,0.82009286,5.40466,0.18470219,0.94474065,-0.64031404,0.0038333065,0.033872947,-0.025474157,-0.17576236,0.45848233,-0.122307405,-0.1764042,0.31994325,-0.3697099,0.23028764,0.55580866,0.12251079,-0.118098214,-0.17740133
2018-08-01,127.6,127.65,124.3,125.15,31514,-3.3,125.69,553,98,0,115193,0.0,-0.003201245987373,2.8,5.0,5.0,0.6020753258046608,3.0501872416289326,0.3840418168291123,-1.2499524633593706,-0.7127153881760813,-1.1786531327762122,0.2699745693527346,0.2722269082391881,-0.009676314,0.00025926594,-0.008245827,-7.093214e-05,-0.0017607317,0.11872539,-0.6287205,-0.37622216,0.22145459,0.017253386,-3.5532792,2.1214879,3.3082037,0.9405747,1.9010127,-0.5876141,-0.027648922,0.13490085,-0.031989295,-0.22555469,0.45299938,-0.14150806,-0.28731793,0.29373357,-0.38626796,0.20446977,0.49252853,0.08330524,-0.10870072,-0.04804173
2018-09-01,125.3,125.3,122.6,125.15,24569,0.0,124.11,860,12,0,114481,-1.2,-0.5074996564237559,5.0,5.0,5.0,0.7081447820284111,2.7309810782871344,0.0899069526793813,-0.3057211250446526,-1.082837020669274,-1.027288795901899,-0.5661530240552106,0.9664194183613108,-0.022925632,0.0017206746,-0.012049074,-0.0006692571,-0.0010854371,-0.83256507,-0.4473192,-0.36152598,0.037159767,-0.35733902,-1.36552,2.467701,4.457535,0.3377296,0.5395932,-0.6042538,-0.022338321,0.113764085,-0.026596192,-0.21614824,0.4500126,-0.1366088,-0.28713635,0.3202084,-0.39908552,0.21448928,0.5194729,0.09717869,-0.111975536,-0.12170684
2018-10-01,125.45,125.95,123.0,123.95,21992,-1.2,124.21,514,171,0,115129,-1.15,-0.4864872226555732,5.0,5.0,5.0,0.7905759876689324,1.992079884880977,-0.8665880293200438,-0.6026595760853816,-0.7414062764698378,-1.2854185050846898,-0.8967526881626028,0.6370932734567942,-0.021288665,0.00010258909,-0.0135671245,-0.0017628886,-0.015478293,-0.6124295,-0.92278266,-0.17992365,-0.06620761,-0.31690538,-2.1410365,2.359377,3.9335916,0.47639954,0.49038213,-0.5861118,-0.039614875,0.10216998,-0.03290357,-0.21626708,0.4504947,-0.13078058,-0.28691125,0.34289148,-0.4061624,0.2131421,0.48727265,0.08876145,-0.10954643,-0.12584156
2018-11-01,123.95,124.0,122.15,122.8,22169,-1.15,122.76,1032,94,0,115214,-0.55,-0.2343380174373819,5.0,7.6,5.0,0.7281669193634461,0.9170776890614244,-1.7794600312979647,-0.6898487806154016,-1.0817591688833066,-1.5498679277257987,-0.8092467748460921,0.5787728151210819,-0.03799099,-0.007266885,-0.019407406,-0.0020671964,-0.017074196,-0.57727325,-0.59399635,-0.1924034,-0.06620761,-0.47865927,-0.34173465,2.9718099,2.7898679,0.18091449,0.1130773,-0.6011279,-0.03123381,0.012636198,-0.031702504,-0.17549019,0.45342037,-0.12230003,-0.28588068,0.31454286,-0.37709105,0.21713506,0.47585705,0.09713505,-0.11334279,-0.15215142
2018-12-01,122.8,123.25,120.9,122.25,26753,-0.55,122.13,643,2,0,117976,-1.8,-0.7596488616419474,5.0,5.0,5.0,0.6565603925086109,0.2893485034428819,-2.212793833363721,-0.1018493135590829,-1.6050246326870126,-1.5396542865991294,-0.9515418397827352,0.1630935383226371,-0.06212742,-0.0051052687,-0.022023376,-0.002425424,-0.026018161,-1.1824601,-1.7839742,-0.5361764,-0.06620761,-0.47865927,-1.1854162,4.0218773,1.7705808,0.14169937,-0.112979226,-0.56747717,-0.053247176,0.0732679,-0.03593833,-0.21673907,0.45522353,-0.11434652,-0.28379923,0.29768145,-0.3623386,0.21296537,0.4635225,0.07786416,-0.10932103,-0.103875354
2018-01-02,121.7,122.3,120.35,121.4,24079,-0.45,121.22,573,1,0,107870,-1.0,-0.4234499213510254,3.4000000000000004,5.0,5.0,0.2507782712253435,-0.6715565687398016,0.8314127161884415,-0.800886206826923,-1.4946821717578744,0.5013460351040052,-0.8476349940226167,0.8119202715421261,0.0013046309,0.0040042195,0.0068684877,-0.0003888377,0.007529152,-0.484161,-0.43328884,0.1252528,0.024966018,0.2537898,-0.54840094,2.9996862,0.2614514,0.7546491,1.19704,-0.56384987,-0.053279463,0.12816551,-0.034654967,-0.22501306,0.45500273,-0.10319995,-0.27476236,0.26675984,-0.31493828,0.2043461,0.44590598,0.065451734,-0.10623026,-0.033069234
2018-02-02,121.55,121.6,119.85,120.4,23705,-1.0,120.48,282,29,0,109091,-0.6,-0.2553504512055645,5.0,5.0,5.0,0.136226322690029,-1.165539593947183,0.3370828161853356,-1.2289044855356246,-1.5173828233376676,0.4290520666247129,-1.26546057024255,0.3101575689188016,-0.0062007974,-0.0019548612,-0.005550074,-0.0003124497,-0.01167203,-0.06195364,-0.51968884,-0.2987674,0.08877464,0.08786333,1.1921971,2.6601205,1.3516663,0.6079426,0.69536513,-0.55764556,-0.059010476,0.08683945,-0.04316541,-0.21585456,0.4560281,-0.0934627,-0.2511461,0.24153218,-0.28213617,0.21303909,0.45932695,0.07322046,-0.10623172,-0.0678878
2018-05-02,120.4,120.7,119.5,119.8,32786,-0.6,120.05,529,20,0,108591,3.049999999999997,1.2785572138717656,5.0,5.0,5.0,-0.0069655610798036,-1.9690126919659647,-0.3623252712672656,-1.0297601352222037,-2.1441610485847904,0.3232051338996625,-1.854132450313999,-0.7647667767965852,0.059414737,-0.0019226915,0.018744579,0.0010930749,0.016048955,1.2873474,2.4643016,0.11683449,0.08877464,0.97172433,1.9906636,3.558827,0.041431334,0.16196676,0.4799271,-0.5502531,-0.053902633,0.052627847,-0.04038301,-0.2161476,0.45910397,-0.08306047,-0.16647889,0.19770987,-0.2955625,0.21292523,0.46254975,0.07346736,-0.10831455,-0.050703764
2018-06-02,120.0,123.1,119.1,122.85,39216,3.05,121.51,776,1,0,103083,0.4500000000000028,0.1859106579262717,5.0,5.0,5.0,0.1607216976126599,-0.3341027299211132,-0.1234279067062067,0.4907388900869176,-1.936309043330732,-0.5742943253510759,-0.9312362995808446,-0.6586852828270818,0.01618358,-0.0039841547,-0.0013029326,-0.0009698256,-0.017777143,0.110227905,0.020022819,-0.63401705,-0.24525803,-0.27977327,1.4395553,3.3439023,0.5917107,-0.15152021,-0.21574093,-0.57615197,-0.037986036,0.09255891,-0.028275415,-0.21600562,0.4603738,-0.07872538,-0.15835059,0.12748063,-0.32623115,0.21307606,0.48574257,0.07782093,-0.110573664,-0.074188784
2018-07-02,122.95,123.9,122.6,123.3,35708,0.45,123.2,751,70,0,93890,-0.45,-0.1923131499010166,5.0,5.0,5.0,0.1920570614126296,-0.2017398407587877,-0.4213119662190728,0.2409738973488895,-2.3341425001524225,-1.3863568644402833,0.3014986766667674,-0.7973543967906075,-0.0275333,-0.0025051425,-0.020739168,-0.0023595386,-0.034685295,-0.35588327,-0.38781425,-0.3842848,-0.26269603,0.17677034,1.2260462,3.0127854,1.0921162,-0.1817764,0.34286383,-0.5789664,-0.04643829,0.09379047,-0.03237359,-0.2163093,0.46167454,-0.078140184,-0.1561447,0.059542265,-0.3576682,0.21305372,0.46906272,0.07509843,-0.110280626,-0.08032831
2018-08-02,122.85,124.4,121.75,122.85,34974,-0.45,123.22,643,129,0,79735,-1.0,-0.4234499213510254,5.0,5.0,5.0,0.1121125987126677,-0.0897899975025421,-0.3716749146954448,-0.0677261898209348,-1.9312043219472776,-1.532254516422025,1.1903894416766196,-1.2059268357571655,-0.039979566,-0.008331099,-0.027200293,-0.0026581923,-0.03304977,-0.65756863,-1.1764168,-0.3253799,-0.26269603,-0.43342522,1.7089905,2.7314572,1.4097503,-0.13526471,0.4850429,-0.5715924,-0.04620756,0.093555056,-0.03260055,-0.2163051,0.46360877,-0.07933657,-0.16115317,-0.0059720785,-0.39778188,0.21309388,0.4666978,0.0735137,-0.10912739,-0.07538476
2018-09-02,122.7,124.1,121.75,121.85,32416,-1.0,122.86,369,112,0,68584,-0.45,-0.1923131499010166,5.0,5.0,5.0,0.0507995295794891,-0.680527346003538,-0.813495077019852,-0.3878991844604601,-2.010304255694772,-1.5181050241878806,1.2175381484683585,-1.187179901386466,-0.023824576,-0.010216217,-0.029825695,-0.001550914,-0.030462537,-0.34349105,-0.35254884,-0.7325381,-0.32694834,-0.86890095,1.933308,2.6084805,1.520126,-0.10778989,0.4160946,-0.5554608,-0.05288868,0.079801045,-0.041651644,-0.21637209,0.46509665,-0.08158854,-0.1801793,0.046693437,-0.45729324,0.21304409,0.46261057,0.07053962,-0.10758444,-0.063733704
2018-12-02,121.75,123.2,120.8,121.4,37899,-0.45,121.89,987,1469,0,58099,1.3499999999999943,0.5641344657535554,3.4000000000000004,5.0,5.0,-0.0368697606166976,-1.0928765032729642,-0.9911260902503526,-0.4630038153367442,-2.1926341031019887,-1.309834694785912,1.193345905495033,-0.4779741938655825,0.02173926,-0.0051784297,-0.022108005,-0.0013107632,-0.014836035,0.41588983,1.2458999,0.08966908,0.09342849,-0.7172556,0.75524926,3.3604145,1.0391229,-0.36047766,0.6525729,-0.5654696,-0.025423024,0.097496815,-0.037347496,-0.22562285,0.46967962,-0.08706892,-0.26697218,0.07814829,-0.55198973,0.20403755,0.51373726,0.07222061,-0.10897843,0.022263056
2018-01-03,121.35,122.0,121.35,122.45,59,1.4,121.68,0,0,0,95,-2.1,-0.8857234642510432,5.0,5.0,5.0,-0.6886780339126314,-0.5598090046193919,2.3545220009234384,0.8320862480778323,-3.1158329390170008,0.5657272134946152,0.4231900415087639,-0.1413073906483984,-0.03449809,-0.0034251877,-0.009798431,-0.00018880639,-0.01145124,-0.7120222,-1.7810626,-0.6058065,-0.7487308,-1.001282,3.0472481,-1.0201191,-0.25746253,-0.49944016,0.9970579,-0.55663294,-0.038835973,0.099726684,-0.026009135,-0.21601684,0.47281003,-0.08397273,-0.19702174,0.14200659,-0.5845852,0.21438237,0.49039638,0.0787191,-0.110844955,-0.0065488913
2018-02-03,121.55,121.55,120.95,120.35,3,-2.1,121.25,0,0,0,52,-1.15,-0.4864872226555732,5.0,5.0,5.0,-0.833489263828404,-0.8519233685008852,1.2445598968896234,-2.902759116144974,-2.3874175830922595,0.446501899046354,0.2174687849910647,0.5411137146691468,-0.0065096966,-0.00084968127,-0.01631954,-2.8538336e-05,0.0032258362,-0.44939345,-0.48161665,-0.11115511,0.012501134,0.073193796,4.9489355,-0.35241812,4.845817,0.029946702,1.4018141,-0.54538226,-0.054278065,0.06876518,-0.031378873,-0.21719135,0.47500622,-0.07869779,-0.19352764,0.21441641,-0.6250808,0.21294172,0.46039724,0.06956059,-0.10800748,-0.005694687
2018-05-03,119.1,119.2,118.15,119.2,12,-1.15,119.06,0,0,0,51,0.75,0.3119852605353662,5.0,5.0,5.0,-0.8611231599035413,-0.5321443565757176,1.6565727346581507,-0.5747082864834696,-2.54159614524764,0.2954584175724697,-0.0430825739835138,0.8753686249970178,-0.010447782,0.001951549,0.009427605,-0.00010492588,0.0045878845,0.13388567,0.08817814,-0.086546004,-0.0077225673,-0.14822766,3.4433236,-1.0111519,2.494902,-0.020709604,1.4132177,-0.53769875,-0.051845152,0.08837405,-0.038597934,-0.21615542,0.4774731,-0.07375464,-0.16453327,0.26604068,-0.57036644,0.21300273,0.47130516,0.07154858,-0.10623916,-0.016024202
2018-06-03,120.1,120.1,120.1,119.95,1,0.75,120.1,0,0,0,56,-0.65,-0.2763628849737471,5.0,5.0,5.0,-0.9027453505971474,-0.1898691690042113,1.3948430641307683,-0.9105795815923348,-2.801333878603867,-0.1231839968050738,0.2168266913321326,1.054484023800342,-0.016801504,0.00089023606,-0.013572517,-0.00010492588,0.006319715,-0.20878713,-0.5550792,-0.010241394,-0.0077225673,0.032807257,4.0153933,-0.90323126,3.0842903,-0.23962195,0.9010669,-0.5428613,-0.051156964,0.09005918,-0.03302457,-0.21639927,0.47863075,-0.07080811,-0.1594219,0.31712168,-0.5023884,0.2129877,0.46487856,0.07081507,-0.10763122,-0.02732813
2018-07-03,118.5,119.6,118.15,119.3,5,-0.65,118.67,0,0,0,43,-0.3,-0.1292758485964687,2.8,6.8,5.0,-0.8936819442320779,-0.0143037219719258,0.8867719874874662,-0.076840034443005,-2.790628568624205,-0.7959809436161621,0.3310390220072203,0.9291376971089848,0.006370915,0.0021769812,-0.009767803,-0.00010492588,0.011957156,-0.16948819,-0.14926545,0.09095349,0.17657226,-0.14822766,1.2378812,-1.6149361,-0.50612634,0.10849183,1.639688,-0.53978324,-0.059759937,0.07076619,-0.03460936,-0.20369662,0.47908318,-0.07018873,-0.14811571,0.35082623,-0.4332821,0.20407492,0.4290821,0.068322,-0.10712377,-0.04156808
2018-08-03,119.1,119.1,119.1,119.0,1,-0.3,119.1,0,0,0,40,-0.15,-0.0662385472919209,5.0,6.8,5.0,-1.0243650155443351,-0.431705378453715,-0.2189222726327012,-0.6395863294537172,-3.478005011815,-1.5860378966252584,0.918565994667557,1.136056875881999,-0.019243827,-0.0017183044,-0.02293419,-0.00092881016,0.0026467235,-0.10511437,-0.2647358,-0.08183081,-0.11108996,-0.5636874,4.3834724,-1.0182515,2.860392,-0.34106874,0.53333604,-0.55144465,-0.047551572,0.019632708,-0.030035794,-0.19943747,0.47777393,-0.070703655,-0.22443719,0.3915604,-0.37836188,0.21983507,0.45035365,0.07428527,-0.111715145,-0.074963026
2018-09-03,119.75,119.75,119.4,118.85,3,-0.15,119.6,0,0,0,32,-0.7,-0.2973753187419297,5.0,5.0,5.0,-1.112285201108314,-0.5231696058411157,-1.0028938886549277,-3.009288071500191,-3.078631399122996,-1.7996495366782796,0.917594938649476,0.7319702031713371,-0.033052508,-0.0017183044,-0.016359262,-0.00092881016,-0.00648993,-0.2482835,-0.068818174,0.13399397,-0.11108996,-0.4583922,5.6799073,0.17454575,6.0422835,-0.3864065,0.35914853,-0.5356934,-0.055936106,0.046265397,-0.024613798,-0.2180773,0.476338,-0.07026766,-0.23010276,0.4300306,-0.3259769,0.21430497,0.45439562,0.065833166,-0.11085278,-0.019646056
2018-12-03,118.85,119.75,118.15,118.15,3,-0.7,0.0,0,0,0,30,2.299999999999997,0.9633707073490264,5.0,5.0,5.0,-1.0307863618818247,-0.8647262896549519,-0.8489191553843399,-0.8974002813758123,-3.22836956019595,-2.160641067945752,1.0015101986600992,0.8966927706572766,0.0009781874,-0.0045223827,-0.011188301,-0.00085242215,0.010647948,0.7170446,1.7594514,0.43994528,-0.14991377,-0.7447222,3.5663476,2.211227,3.4680889,-0.32466406,-1.6339809,-0.5184536,-0.05669666,0.0351422,-0.036470708,-0.21710938,0.47414184,-0.06942157,-0.26082224,0.4734963,-0.27660546,0.21486679,0.45461234,0.065832555,-0.10828005,-0.012095614
2018-02-04,118.7,119.1,116.15,116.4,18077,0.0,117.13,261,0,0,138471,0.1999999999999886,0.0808484890853526,5.0,5.0,5.0,-1.2479668934309192,-1.8639860995920703,0.2818901814801526,-1.4011552969536316,-2.5448057470548804,0.1962928573421353,-1.3589186728585818,0.628244659427378,0.021506371,0.00061390194,0.00699044,0.0011230384,0.014840188,0.1811569,0.041254353,0.17603576,0.08877464,0.10396647,3.4396267,3.2509353,0.44161046,0.53968126,0.24965338,-0.5489514,-0.054138698,0.04980755,-0.04609893,-0.21590203,0.47000393,-0.065968595,-0.16763197,0.4762341,-0.2662697,0.21280102,0.4726783,0.074316174,-0.10767624,-0.048087545
2018-03-04,116.75,117.15,116.0,116.6,21393,0.2,116.58,733,15,0,138030,0.3000000000000113,0.1228733566217274,5.0,5.0,5.0,-1.2899237661031973,-2.3242733577653025,-0.0405684304375967,-0.4629469665785144,-3.0973501631576497,-0.1808595669305973,-0.9316907731404755,0.028494211221523,0.012553884,-0.003120606,0.005076817,0.0013850548,0.008190035,0.5366653,0.2999008,0.30444205,-0.05307549,0.25912404,3.8315208,3.9863915,-1.1102217,0.22233078,0.2553922,-0.5567514,-0.05006503,0.0439428,-0.03502714,-0.21613783,0.47775954,-0.0585114,-0.09222326,0.46607977,-0.26649448,0.21390866,0.47579238,0.075864546,-0.11178053,-0.040138915
2018-04-04,116.7,117.45,115.95,116.9,36465,0.3,116.7,530,9,0,134723,0.6499999999999915,0.2699603929989974,3.4000000000000004,5.0,5.0,-1.3382225672130916,-2.048924817919274,0.0115034774265228,-0.2695871127244306,-3.365775570482312,-0.1867826937782044,-0.9988145920500376,-0.392831456131811,0.010718902,-0.00063594646,0.008548167,0.00059596746,0.011282603,0.497648,1.2520118,0.30180773,-0.0005720158,0.2829584,2.340285,4.1151824,-2.3796813,0.36811033,0.652435,-0.54883426,-0.047649138,0.07460886,-0.03246023,-0.22809774,0.48502818,-0.05473977,-0.0017989606,0.4770096,-0.27553326,0.20712225,0.4689457,0.06615888,-0.11077251,-0.0017757353
2018-05-04,117.3,118.4,117.0,117.55,31092,0.65,117.67,481,7,0,127400,-0.1,-0.0452261135237382,5.0,5.0,5.0,-1.337805337652742,-1.6850660728685314,0.4570074154556711,-0.2893845540189024,-3.4265449217108706,-0.0514727842515897,-0.7321430876185372,-0.1461202603554065,-0.011619591,-0.004028412,0.006578917,0.00059596746,-0.00035970408,0.34509522,0.34147087,0.016268924,-0.3267171,-0.10024489,3.9945889,3.5829644,-0.50420904,0.20568156,0.2177703,-0.5645814,-0.047202908,0.06499408,-0.030142091,-0.22010599,0.49236727,-0.054019302,0.03288696,0.48841065,-0.27524164,0.21634336,0.46814784,0.07492176,-0.11236596,-0.048408102
2018-06-04,117.6,118.05,116.8,117.45,31350,-0.1,117.44,396,52,0,120674,1.2000000000000028,0.5010971644490111,5.0,5.0,5.0,-1.435755632514112,-1.8095891092162424,0.5853424049444749,-0.6629712273181418,-3.5572514480979973,0.0673709243319108,-0.8604072688286876,-0.0019615692284233,-0.00072954624,-0.003120606,0.003697424,0.00059596746,0.00030200015,0.2940872,0.11437746,0.14800516,-0.3267171,-0.32877836,4.2873793,3.176816,-0.33837193,0.24598758,0.41142663,-0.5578595,-0.048093922,0.06011254,-0.029437505,-0.22276004,0.4976764,-0.051796496,0.059662953,0.50393057,-0.285378,0.21724465,0.46543,0.073750325,-0.11241603,-0.041984305
