Date,Open,High,Low,Close,Volume,Change,Wave,EFP Volume,EFS Volume,Block Volume,Previous Day Open Interest,DAILY_CLOSEPRICE_CHANGE,Scaled_DAILY_CLOSEPRICE_CHANGE,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,RF_1_Predicted_Close_Price_Change,RF_2_Predicted_Close_Price_Change,RF_3_Predicted_Close_Price_Change,RF_4_Predicted_Close_Price_Change,RF_5_Predicted_Close_Price_Change,GBT_1_Predicted_Close_Price_Change,GBT_2_Predicted_Close_Price_Change,GBT_3_Predicted_Close_Price_Change,GBT_4_Predicted_Close_Price_Change,GBT_5_Predicted_Close_Price_Change,GRNN_1_Predicted_Close_Price_Change,GRNN_2_Predicted_Close_Price_Change,GRNN_3_Predicted_Close_Price_Change,GRNN_4_Predicted_Close_Price_Change,GRNN_5_Predicted_Close_Price_Change,CNN_1_Predicted_Close_Price_Change,CNN_2_Predicted_Close_Price_Change,CNN_3_Predicted_Close_Price_Change,CNN_4_Predicted_Close_Price_Change,CNN_5_Predicted_Close_Price_Change,LSTM_1_Predicted_Close_Price_Change,LSTM_2_Predicted_Close_Price_Change,LSTM_3_Predicted_Close_Price_Change,LSTM_4_Predicted_Close_Price_Change,LSTM_5_Predicted_Close_Price_Change,CNN_LSTM_1_Predicted_Close_Price_Change,CNN_LSTM_2_Predicted_Close_Price_Change,CNN_LSTM_3_Predicted_Close_Price_Change,CNN_LSTM_4_Predicted_Close_Price_Change,CNN_LSTM_5_Predicted_Close_Price_Change
2018-07-06,2304,2318,2253,2274,30501,-22,2278,352,0,0,67456,119.0,2.778034616434371,-0.9650398841189154,-10.379397461531122,-0.5820242251617951,1.1504783425703582,2.3250459076525885,1.6391211222391306,0.6914537181495531,-0.4923304894841162,-3.003844759815113,8.712967,13.755629,2.9806015,9.546965,8.03756,71.68191,53.348835,62.066402,76.086754,63.119766,-28.293589,-0.3391731,-109.10315,-18.653795,-215.45589,9.660209,3.4697511,1.3105736,-2.6755915,-3.7298632,-15.397382,-2.3355155,-14.539691,11.3466425,2.6788213,-14.530047,6.1800957,-10.909623,16.139025,1.3803056
2018-08-06,2275,2399,2262,2393,22460,119,2346,606,2200,0,50820,-21.0,-0.4960830248852951,-1.1827683434391083,-7.679349435056313,1.2956788289979326,1.7001946020168834,1.8873054814599977,0.5081071373197872,0.157251657395937,-2.088020165008448,-3.006351532503074,-3.0629046,-5.727724,-0.53347546,-2.6666448,-2.138542,-25.687695,-18.47199,-19.206324,-36.24218,-8.514179,123.575615,-17.073812,-54.62434,-11.848026,-346.0615,8.001022,5.044278,0.9019085,0.31087747,-0.55064243,-13.088334,-2.4127283,-10.531718,15.723511,3.472289,-14.586887,6.15991,-8.569441,16.15606,1.2664797
2018-11-06,2360,2378,2308,2372,16532,-21,2345,1144,0,0,39021,41.0,0.9538833591277,-1.398699107697972,-7.311822802782212,1.4194692690566535,0.7051353192326124,1.7812206100325254,0.6865999223851236,0.1961813689197394,-1.9949850541512688,-3.561463146437994,1.6350862,2.9499192,0.59567404,3.188266,1.7623184,12.751478,6.5012536,12.1179695,17.147684,12.368233,-18.887646,2.2062647,-96.31993,-83.55647,-172.8832,6.129915,3.1242912,1.2759681,-1.6396214,-1.5936575,-8.865277,-2.4581711,-11.549405,15.658518,3.4675777,-14.562965,6.061544,-12.347482,16.143103,0.063561104
2018-12-06,2373,2420,2347,2413,9640,41,2394,3634,1500,0,27911,-33.0,-0.7767216798555522,-1.5079196187330322,-5.853372651942768,2.540585367732115,0.5589080873447255,1.817379787711592,1.60070758375673,0.5220189239096137,-3.503696206587153,-1.9422190659877885,0.050307207,0.26793292,-0.19187792,1.4647633,-0.824585,-7.2395506,-4.795726,-1.3971069,-7.7282953,5.1028943,96.10804,15.837092,-64.64257,-163.51569,-203.30606,9.125204,6.4709373,0.1489907,0.21695575,0.48748308,-10.154728,-2.632913,-22.505947,15.553806,0.7596385,-14.538715,6.1520205,-7.7359986,15.970032,1.453832
2018-02-07,2476,2476,2339,2465,2,-11,0,0,0,0,161,-47.0,-1.1041334439875188,-1.2625454736649009,-0.6146158430439284,-0.2059216694559682,-0.0250978071099067,2.310943627722918,-1.083345892055234,0.3435707038180658,0.0441082297337973,-0.823051467247589,1.3266855,1.5323939,0.35663489,1.4006917,1.828219,9.051132,6.520663,-1.255121,7.0625353,-0.30122754,-53.92093,-1.8001175,35.569366,-4.7172236,-44.080624,-0.29534915,-0.83589107,0.65494627,-0.7106619,1.0719144,-9.08947,-2.5382621,-27.58957,11.927739,5.8073897,-15.587496,6.267247,-4.4399357,17.706419,-2.2225366
2018-03-07,2465,2476,2339,2418,2,-47,0,0,0,0,161,28.0,0.649858149576588,-1.2536856258419562,-1.0285927976395173,-1.0557612118283992,0.152026770750546,1.884523711054526,-0.9597457571341156,0.8052812632403014,-1.0912754373050184,-0.201279197518007,2.4022927,2.8633304,0.49854544,1.7930375,1.8936384,34.526695,18.722157,11.753129,25.235655,16.094376,-68.863365,6.0836678,39.51901,-0.7893588,-12.38697,0.6938454,0.2456218,0.8531204,1.120688,1.3226357,-8.402729,-2.497632,-28.59841,10.418274,6.1189294,-15.6196165,6.2693086,-2.2383847,17.735556,-1.2585042
2018-05-07,2418,2476,2339,2446,2,0,0,0,0,0,161,13.0,0.2990598308637667,-1.180601427753475,-1.4327670286271117,-1.4234326884539863,0.967905120305847,0.450189176139174,-2.0166907717168696,0.4589098455478,-1.899735482236308,0.8571185976020564,1.673545,2.355794,0.30646634,1.7762275,1.2554847,10.895649,8.986958,5.716813,2.1545782,1.1831994,-10.639722,-3.9449823,41.752888,75.91111,14.346347,1.4026644,2.9122458,1.1076456,6.4048133,0.9222966,-11.13998,-2.4485154,-27.537594,7.792643,6.1569247,-15.349394,6.2349334,-1.224989,17.652191,-0.90755063
2018-06-07,2446,2476,2339,2459,15,13,0,0,0,0,57,-16.0,-0.3791502519810212,-1.18085919681844,-0.6043436990399699,-1.1569976011848968,0.6615434916302315,0.1355350920965483,-1.7033754284330946,0.2536113251867924,-2.6555452466542664,1.7394202635655778,1.633897,1.9562997,0.32817972,1.42649,0.428804,2.2913806,4.5352473,2.5047855,-3.248809,-1.1497563,-2.844004,-6.7890825,49.21667,76.350136,39.99298,1.4928575,2.6499434,1.0310814,5.8102436,0.8345178,-13.695861,-2.4974222,-25.633175,4.9360814,2.737405,-15.352012,6.211695,-3.4366515,17.487696,-1.1812215
2018-09-07,2459,2476,2339,2443,31,-16,0,0,0,0,42,58.0,1.3514547870022309,-1.2271244052137973,-0.4752698488206808,-1.2612619273156858,0.270854353887679,0.0787932585585743,-1.620809876045373,-0.3784340039662569,-2.2768117056485586,1.5363101643318458,2.0973365,3.5963535,0.51267314,1.1932505,2.8228014,-0.58915466,13.072776,8.846951,16.743774,2.337956,-9.214739,-3.966242,53.484283,72.15563,42.498985,2.0075605,2.2752297,1.0206637,4.281756,0.9128219,-17.375122,-2.4140728,-21.24043,1.4813792,1.1927801,-15.410595,6.2301626,-2.6445303,17.59656,-0.87570816
2018-10-07,2468,2468,2468,2501,1,58,2468,0,0,0,17,-17.0,-0.402536806561876,-1.2826116963535612,0.8796234804126565,-0.5117712313913932,0.175030240178546,1.0530010750099636,-3.6085645802246327,-1.2688495540578897,-8.572636553859649,-2.871480897464144,-0.021989608,-0.47773346,0.35100597,-0.5692709,0.79820865,-0.66348857,-1.3036928,5.8881826,1.6021323,-7.5712576,-101.41089,-34.435303,17.945597,84.425255,-130.97853,7.8061886,1.581248,1.4566104,-2.2201343,-3.6982358,-15.079122,-2.2989173,-16.789541,1.1804092,1.1437718,-14.521203,5.9548683,-16.346611,15.027823,-0.3742251
2018-11-07,2501,2501,2468,2484,1,-17,0,0,0,0,16,5.0,0.1119673942169286,-1.313621236287578,1.1907126263287429,0.632430572971631,-1.0315371433380602,0.4420691281276937,-0.939300489316862,-1.7266679873664863,-1.6752719217200922,-0.4941939431836202,0.74008226,1.2482405,0.40999645,0.06757673,0.48421773,-1.9059494,7.6798153,6.3062725,-5.1242986,-1.1191628,-41.153748,0.91568214,43.882454,-8.36065,-2.8666291,0.4454402,0.8440683,0.9601971,1.1850482,1.147633,-12.684956,-1.9302187,-11.030602,6.06114,3.720336,-15.468751,6.24463,-3.1055837,17.667782,-1.5901115
2018-12-07,2484,2501,2468,2489,1,5,0,0,0,0,10,28.0,0.649858149576588,-1.37386297382936,2.406064222108544,2.0128415363004217,-0.8203170711336757,0.459387050009981,-0.6964384134922876,-2.058286685603949,-1.5814291377376772,-0.5440131782962003,1.6498102,2.6090121,0.5919076,1.7588031,2.8991792,6.0959625,7.857107,7.2039185,4.5497746,13.718216,-14.979435,-0.66715944,34.741257,-26.209114,-7.746856,1.2635282,1.7613044,0.84068865,3.487704,2.8738418,-10.906398,-1.5865868,-6.9853716,8.318359,5.27004,-15.411757,6.260825,-3.1233976,17.579058,-1.0943305
2018-01-08,2156,2166,2063,2070,36060,-100,2113,50,0,0,71024,2.0,0.0418077304743643,-3.61402086830302,-8.075407704259774,-0.9208957283180234,0.5783865518987756,3.7529614102716864,2.1215358253815184,0.5534151020052867,1.167268806103119,1.2646165165613166,2.4407208,3.1587243,0.48424974,3.323914,1.8576931,8.012801,18.169472,19.297976,5.307267,-3.9497297,57.688328,7.566988,-49.62282,-56.944363,-59.496937,10.26605,5.9140615,0.91896695,3.4535365,-1.564942,-10.018059,-1.542124,-3.997928,5.6815095,4.2919326,-14.340495,6.1524487,-6.6937833,15.905583,3.6278248
2018-02-08,2054,2107,2053,2072,25402,2,2076,967,0,0,67576,-26.0,-0.6130157977895688,-3.952215393379037,-7.7434464302670225,0.0404635517808795,1.4353198330480508,2.8310616782666966,1.9136092097541375,0.159831990633897,1.0533465433146054,0.8586909705398921,-1.8059881,-2.1906462,-0.15944754,-1.6228093,-0.94890875,-10.534249,-16.015223,2.943166,-1.0959932,-16.067049,114.65714,-1.2688676,-69.71646,-32.338337,-93.10305,6.547628,2.0830176,1.0362194,-3.0455108,-1.738447,-5.479159,-1.4812554,-4.7698193,3.288048,3.5511067,-14.504603,6.135615,-11.301949,16.109184,1.7605257
2018-03-08,2069,2089,2039,2046,23738,-26,2057,636,0,0,64349,76.0,1.7724127694576164,-4.372870085485746,-8.65695802322094,-0.2662287534610295,0.8955376140962114,2.7407368627627338,1.6144805507107396,0.4436051113553589,1.3251726048760404,0.4784445385335771,4.2894344,8.77513,1.2724847,5.682402,4.403155,24.87723,26.656141,28.997679,49.96201,26.247906,98.052666,1.2379911,-64.540825,-36.82782,-78.28304,8.524424,2.381562,1.1902767,-2.3018785,-2.9720924,-4.39193,-1.3986272,-6.4168153,1.2331746,3.5752285,-14.400169,6.1297708,-11.805846,15.870912,2.2460384
2018-06-08,2036,2127,2035,2122,24746,76,2090,5,66,0,56631,-19.0,-0.4493099157235856,-4.538624800362143,-6.84814858856183,1.162888534311681,1.6846436657435495,1.5276086915224023,0.0069547274928068,-0.5071156213350553,0.0551306953190106,-0.0628751870984932,-1.5491536,-3.1392589,-0.23134859,-1.9591317,-1.1165037,-16.34544,-10.961814,-9.698842,-25.351753,-12.746213,148.82333,-22.375828,-72.95433,35.493675,-103.70823,6.066973,1.7838216,1.1829605,-2.461786,-0.41339073,-2.0629768,-1.56303,-9.028634,-4.3555727,2.7744691,-14.5085745,6.0784607,-12.366343,16.170816,1.3888812
2018-07-08,2115,2119,2082,2103,31413,-19,2102,245,0,0,49027,8.0,0.1821270579594928,-4.78869093015721,-6.611646813131557,1.145042688482041,0.1230002940587599,0.4173120055226049,-0.60537419634212,-1.1009259552210668,-0.0795112657328436,-0.7029064568193999,-0.62646633,-1.3042784,0.016988954,-0.8974214,-0.53827286,-1.0263604,-4.5699487,-3.9819314,-2.2061605,-8.0512495,122.890564,-5.5354033,-70.48454,-8.988943,-28.134594,7.405763,2.8725133,1.3245335,0.67990726,-0.66892946,-0.16989769,-1.6943992,-10.319053,-7.0404177,3.8642886,-14.514077,6.057252,-11.86821,16.187641,1.2555456
2018-08-08,2098,2150,2085,2111,20575,8,2117,11,0,0,39322,-30.0,-0.7065620161129879,-5.010581654234109,-5.921875489742567,1.8812116403760004,0.3378618452358905,0.6583807715628484,-0.6883643430145643,-0.8966694908939847,-1.0926800569361954,-0.6173474841103264,-1.4293468,-0.9854402,-0.08180726,-0.84287363,-0.49364665,-9.875521,-6.735974,-2.8466568,-3.2815127,-10.080089,122.12661,-10.068459,-60.993614,-17.267834,-37.23567,7.017952,2.5121922,1.3122853,-1.2587804,-0.5529535,1.7690755,-1.5690323,-15.268499,-8.931883,3.5840533,-14.556301,6.0494595,-11.503027,16.27265,1.2090403
2018-09-08,2105,2123,2067,2081,11761,-30,2087,935,0,0,31413,5.0,0.1119673942169286,-5.194027424140811,-6.780160484729812,1.4712963523508942,-0.0974461575974661,0.4151248983200758,-1.0157586246702175,-0.6542525352400178,-1.0978843925994863,0.4730172713750647,-0.70436126,0.9265145,0.121444,0.5163358,0.21683976,-4.205723,0.7461738,-1.7639339,-6.7795625,1.0519547,147.9874,0.36300945,-39.50055,-37.61182,20.763088,8.562704,2.9368627,1.4217823,-0.39896956,-1.6357329,3.9192228,-1.7635082,-18.206978,-4.2281,4.9161253,-14.462872,6.053355,-11.670101,16.068062,1.5430727
2018-10-08,2075,2100,2066,2086,11963,5,2082,212,0,0,24391,35.0,0.8135640316425714,-5.362262439576805,-5.556924556219335,2.527037616068132,0.3307985579401264,-0.383906586252381,-1.1674474098560763,-0.5263392788562136,-1.7738640249502735,0.9754085417260376,0.94467074,1.4663383,0.32429072,0.45011348,1.2019567,30.598745,-2.5557528,8.5126095,20.309828,16.736132,176.52542,-6.1753707,-49.18686,-26.251375,46.37429,7.964155,4.0201635,1.3624196,0.39876014,-0.29396,6.057398,-1.8999362,-17.916418,-0.17631175,1.8754252,-14.474991,6.050314,-11.130941,16.225466,1.6109475
2018-04-09,2290,2290,2290,2335,25,0,2290,0,0,0,531,-21.0,-0.4960830248852951,-3.709449088999451,4.94744472209416,0.9029869525805024,-1.03365572251213,0.4834984176468019,-2.100976397695674,1.2280961855610395,2.01593972332395,-3.0833041411762308,-0.35947946,-2.2344635,0.101991266,-0.80470425,-0.60638285,-12.560834,-14.34457,-5.8803444,-11.103381,-14.814873,-41.836113,-1.316449,2.1111763,-65.200836,57.563835,5.487254,4.8330946,0.32287845,5.8593955,2.083203,8.040874,-1.9519691,-19.650879,1.3582056,2.8534715,-14.954281,6.1494517,-5.655222,16.588665,0.4125144
2018-05-09,2335,2335,2290,2314,25,-21,0,0,0,0,504,-4.0,-0.0985115970107642,-3.4858486116256286,3.8519845859558135,-0.3237280702438825,-1.1322987109179592,0.2038328350970885,-2.0859711510066026,1.1203389577899936,1.6464379655271528,-1.8112323504512489,-0.86387116,-0.6840753,0.19070664,0.16415733,0.063525416,-0.6074216,3.6818316,1.6782789,-1.7515697,-6.3767138,-61.572872,11.903449,41.155537,-13.511092,85.06715,4.7431955,5.780101,0.7568367,9.437353,2.805787,7.180301,-1.9861724,-19.254974,4.0413704,5.6560726,-15.080364,6.206056,-1.3542194,17.180077,0.9307716
2018-06-09,2300,2300,2300,2310,37,-4,2300,0,0,0,504,-22.0,-0.5194695794661498,-3.366236232682265,3.319336021393314,-0.7048512289659413,-0.272870221576107,-0.6111868411718235,-1.951047069645176,1.399081660595765,1.0741067755337703,-0.4844440553058,-0.35916224,-1.0061744,0.090534024,-0.22366036,-0.9194512,-0.092589386,2.043099,-13.551862,-10.553974,0.96740353,-1.1391718,-2.4277413,15.749882,-6.6030784,118.05591,1.8076417,1.8216785,0.60524946,4.0304933,2.609605,6.1643786,-1.9731293,-19.856583,1.0800245,9.315492,-15.2340975,6.215423,-5.231375,17.319468,-0.8857483
2018-07-09,2310,2310,2288,2288,300,-22,0,0,0,0,493,41.0,0.9538833591277,-3.261273546323947,2.0752772190013724,-1.8863987383679943,-0.8569191909574735,-1.2506844238616588,-2.1826836319646343,1.078727805152776,0.6084076576067734,-0.0542614517945083,1.6279967,3.881051,0.6741118,2.5120752,1.8100346,15.380671,12.305216,9.453282,17.389408,4.622542,-35.634624,11.245315,47.089413,51.06388,131.83829,4.0180583,4.2660704,1.2264168,6.591381,2.6544962,5.363126,-1.7280751,-17.93463,-0.11331353,12.397245,-15.075486,6.1824117,-1.7277017,17.430597,0.7523867
2018-10-09,2288,2329,2288,2329,300,41,0,0,0,0,61,-46.0,-1.080746889406664,-3.065386030033268,2.2556198837014376,-1.30898526074359,1.1383276216936784,-1.5509337985763407,-1.7129786229118968,1.1037761760998044,-0.3336064120503229,1.2330704482637087,-1.1262579,-2.33547,-0.02380454,-0.5173691,-1.7213422,-10.076694,-21.477083,-17.363113,-32.89803,-4.054508,23.93649,-0.5771525,28.440514,79.69004,119.87864,2.0387855,4.313523,1.0538568,10.427485,2.865279,1.1756493,-1.5294313,-21.603369,-3.6589563,11.777233,-15.205965,6.2089868,-1.2894258,17.493519,-0.117775895
2018-11-09,2340,2340,2340,2283,15,-46,2340,0,0,0,61,72.0,1.6788665511341974,-2.925308302135462,1.650114933887284,-2.009579512266798,0.223830150525389,-1.9556502623831007,-1.1184130834217474,0.7326517968289785,-0.1822329057991168,0.8996179851599099,3.0679076,4.633725,0.96432245,2.199785,3.4382508,27.689829,4.9825087,25.89393,28.696487,19.953402,4.8929367,2.4697738,17.12678,10.21479,149.44014,2.190123,2.1418824,1.0902632,5.0503693,2.1200447,0.27113527,-1.3467723,-19.986593,-5.863139,10.870177,-15.181164,6.1947875,-3.6248589,17.514656,-0.5304476
2018-12-09,2376,2376,2375,2355,46,72,2376,0,0,0,56,-40.0,-0.9404275619215356,-3.240082100638638,0.2365875852429796,-8.394341012945027,-19.51583933973565,-0.4298532706356471,0.1456432531766076,0.9693034153696524,-1.681028546185173,0.3082323656289344,-3.2968433,-4.8001466,-0.6786147,-3.4122949,-2.2762504,-36.246384,-25.291544,-25.98943,-21.411005,-14.479618,-493.87506,10.959715,177.58882,155.83511,189.97873,23.924913,-0.76213825,2.3173094,-8.770063,-14.383646,-1.1041954,-1.0537655,-13.606731,-1.9149246,13.802299,-13.503631,6.09413,-17.329142,13.151953,2.2438312
2018-01-10,2053,2082,1982,1990,33161,-67,2022,322,0,0,109625,96.0,2.2401438610747118,-4.780091427355029,-7.623269112366449,-1.7242871328009055,1.046259341516201,1.9530653975337693,1.8544496225340847,1.5266713483803942,1.974108966113058,1.336880032198753,7.8304563,9.151679,2.2047753,8.060302,6.5971174,53.156548,56.043785,44.507515,71.16564,49.615105,87.96631,7.980947,-46.271255,-1.0031247,-3.6227536,9.345068,4.9772253,1.3375326,0.66317844,-1.8503134,-1.1698096,-1.0672339,-6.7969065,-4.4918427,13.829554,-14.315709,6.109278,-9.229393,15.806107,3.5242274
2018-02-10,2004,2097,2002,2086,34635,96,2054,178,5,0,110293,-67.0,-1.571864535604614,-4.902429518470508,-5.83471900729968,-0.3224689061755669,1.970091956114055,1.2827051518820078,0.6714368510450043,0.7962815160614377,1.1021972739474528,0.19323410687449,-3.758026,-8.1694565,-1.3513933,-5.454804,-4.114231,-48.61148,-27.900259,-34.35743,-45.369953,-30.895624,128.37546,-21.093527,-70.146065,87.42952,-76.22252,5.098476,2.431258,1.0086222,-3.0269272,0.28134078,-3.8064263,-1.1473246,-11.1441965,-5.827449,13.824938,-14.557764,6.083983,-11.328501,16.21742,2.1842837
2018-03-10,2090,2096,2014,2019,20599,-67,2043,59,0,0,112330,-9.0,-0.215444369915038,-5.198682702251721,-6.525622281865704,-0.8965960240412927,0.2300187152831543,0.745299984126801,-0.0071542663780069,0.3417471246232251,1.1419137656895535,-0.4978245984195686,1.4334449,1.0248127,0.16991468,0.9813854,0.9056486,2.4965537,9.260572,4.0725293,18.886126,5.093624,82.44314,0.72087413,-19.202389,20.429144,-7.6093273,7.5459146,3.548623,1.3849766,-0.7420673,-1.3503792,-3.3119533,-1.1318859,-11.947793,-5.7961397,14.800154,-14.4292755,6.049016,-9.998388,16.043766,2.0665567
2018-04-10,2012,2056,2003,2010,19179,-9,2020,503,0,0,112148,14.0,0.3224463854446214,-5.420990478275026,-6.715576376566816,-0.3458060061968661,1.0951465810875018,-0.0155221295762653,-0.634220334082646,0.5077623049204191,0.6891088868416698,-0.3987285887373295,1.0860565,2.878169,0.55709153,1.4259281,0.6955336,-0.32559344,-12.40966,1.5266017,4.7287893,8.380212,134.22469,-3.5726821,-37.174747,50.697014,-8.834268,7.1042156,1.6139828,1.3141799,-5.895733,-1.9534452,-0.4268745,-1.1918747,-12.932173,-3.623072,15.657759,-14.427552,6.0508604,-12.683955,15.984465,1.281431
2018-05-10,2008,2065,2008,2024,18186,14,2035,30,0,0,113303,62.0,1.44500100532565,-5.572340393583636,-6.178123484477679,0.2493856486546622,1.1546509872530908,-0.1365495049345824,-0.7670687353130183,0.6312518318550804,0.1549386790566073,-0.6224692506543991,1.7396607,4.938636,0.81152195,2.0386362,2.484747,1.6336576,7.396021,14.584121,26.79006,6.552589,132.44975,-8.888227,-38.842266,55.743233,-14.654253,6.813384,1.8994513,1.3279312,-4.450674,-1.4502839,4.806335,-1.1542042,-15.286991,-2.1306224,15.39338,-14.461934,6.045456,-12.062339,16.090519,1.3159525
2018-08-10,2041,2105,2031,2086,21933,62,2067,139,0,0,111664,33.0,0.7667909224808619,-5.703102065036585,-5.32355981897016,0.9952823840348126,1.1357240852576729,0.1133595224496608,-0.6953850576722215,0.7668805671417744,-1.143853386898613,0.2351885832706064,1.0956835,3.6774893,0.4829879,2.2438974,1.7434082,17.181608,2.746898,11.397774,28.07011,13.323592,147.38997,-16.53804,-40.768444,64.40246,-4.631767,5.5277424,2.9783683,1.2668095,-0.7336968,-0.46464327,8.070115,-1.4749652,-17.321941,-5.689018,14.6993265,-14.533156,6.046971,-11.677484,16.19796,1.1814551
2018-09-10,2094,2128,2075,2119,18895,33,2107,1517,20,0,112372,-31.0,-0.7299485706938427,-5.734451834474845,-3.809543669817057,1.8179986831030477,0.518825322690457,0.2132546384995969,0.2231035472403744,1.1405378978682903,-1.6094274373186828,1.221975496583832,-0.44820508,-1.6399003,0.01848947,-0.58142895,-1.1793883,-17.203701,-17.087572,-12.984417,-11.979841,-10.45863,155.8709,-0.3381568,-34.7124,-12.3538,57.07178,3.4871714,3.0602064,1.1277351,-1.3684548,0.5773798,6.2108545,-1.7603004,-23.324106,-1.5858923,13.381836,-14.66296,6.0813026,-11.0063305,16.496649,0.14339362
2018-10-10,2116,2131,2074,2088,15478,-31,2095,152,52,0,108691,9.0,0.2055136125403476,-5.840382304774526,-3.433654564386758,1.712162493294534,-0.5458266205902254,0.2651304159434655,-0.0230478778020201,1.1327554441408625,-1.155825361842624,0.6907477377897769,1.0374022,2.225278,0.3185726,1.9603037,0.64986783,-5.186485,10.83319,7.824662,15.862538,-2.0136023,110.88291,3.22792,-10.497455,-27.08736,75.886986,5.0307484,2.8717105,1.1979673,0.59683204,0.614765,5.3926234,-1.8917739,-24.624292,3.7477071,13.422268,-14.752194,6.093686,-10.248125,16.612604,0.7107472
2018-11-10,2080,2120,2063,2097,19117,9,2091,101,0,0,108279,63.0,1.4683875599065046,-5.912025785908625,-2.668469547838043,2.38231129881463,-0.1397797229340761,-0.2149317918929444,-0.2938969320108294,0.67026457057507,-1.2131613136799952,0.6266934543345762,2.3598354,4.6748405,0.67318535,2.7281387,2.34354,17.837944,27.450052,24.193712,29.509478,15.891343,138.83012,-3.5602698,-23.612217,-12.90868,71.09361,4.308677,2.1871488,1.1210715,-0.7080801,1.0671179,5.1351037,-1.9390471,-22.743208,4.9103403,9.920646,-14.831644,6.1362343,-9.438138,16.818422,0.2981434
2018-12-10,2110,2164,2110,2160,16510,63,2146,191,0,0,105903,-19.0,-0.4493099157235856,-5.858563271566409,-0.1853126111021554,3.6762702973412966,-0.1621399497403493,-0.2238015993998122,0.0569275793234324,0.4779065734327653,-1.802767470138582,0.8986812808672203,1.1461058,0.7798494,0.3455758,0.4385262,0.28387842,0.61497813,3.0309637,3.3108718,6.2544465,4.397859,147.97025,-10.097615,-23.221746,-21.486954,74.58981,4.051914,2.7627783,0.6354524,1.893456,1.374617,3.4367905,-1.9957426,-21.877127,5.1152596,5.3305717,-14.9394655,6.1973004,-7.475434,16.92058,0.16863424
2018-01-11,2235,2292,2225,2264,29328,30,2262,107,5,0,80721,3.0,0.0651942850552191,-4.267467886928525,4.407828929155733,-0.0661439822384766,-0.1506495689302643,-0.6893035808468625,-0.6616310327037188,1.2788196698860648,-0.9659434507412864,0.7972593546501813,0.77904177,2.0847332,0.36803418,1.4821061,0.54607093,12.344278,13.239137,3.678243,26.253704,3.686895,30.073366,-5.7527003,0.08109485,37.434982,130.73526,2.2336967,1.653263,0.055602215,0.414351,2.3030381,2.3998349,-1.9942534,-25.065636,2.4197779,3.3463502,-15.155489,6.2111607,-8.800758,16.951029,-0.93099993
2018-02-11,2263,2274,2228,2267,26181,3,2253,1926,1670,0,78591,45.0,1.047429577451119,-4.141407323607818,4.404440031879217,-0.3847178008687068,-0.3373101687199016,-0.8273412097404675,-0.5027570420281985,1.3955860726449183,-0.6789507826704884,0.6499561284787007,2.0724075,5.1926413,1.0425715,4.0664287,2.5946326,17.473076,19.815971,17.045988,15.144316,24.011547,113.88701,13.467019,37.63844,-32.70997,71.80805,2.9738836,1.6986395,-0.117026724,-0.25212276,2.7218435,0.47585413,-2.2352865,-23.367327,2.9017892,0.9431275,-15.169035,6.2417126,-7.5718575,16.950375,-0.32329884
2018-05-11,2265,2323,2248,2312,20908,45,2294,101,143,0,70595,67.0,1.5619337782299236,-3.895578900349048,4.768828004809571,-0.4235475006507102,0.1067580759846068,-0.2729997702158039,-0.4067251473250673,1.2783186409019691,-0.585091860866376,0.2777097609615888,2.412759,3.430385,0.66951936,1.9861205,1.6080128,29.753284,9.231727,20.04421,30.826448,12.645556,8.699023,-10.035326,7.1432486,33.746376,88.633705,1.7183105,0.21956162,-0.2045043,-2.0171962,2.3268664,-0.78625757,-2.440566,-26.487324,-0.9698984,0.65524745,-15.1741495,6.2203455,-9.906621,16.947556,-1.3544428
2018-06-11,2313,2383,2310,2379,31166,67,2354,392,210,0,66061,4.0,0.0885808396360738,-3.550285661848224,6.462287854556687,0.2930561126338802,0.0475908602072247,0.5779093788389544,1.001069487555713,1.717157690229911,-0.8728407996873251,0.4459553545979866,-0.8722425,0.1073585,0.23505959,-1.0717534,-0.6798296,-16.461374,-3.219219,-8.660519,5.552397,-13.588701,-17.255604,-6.366428,-14.932011,-16.894032,76.30199,3.7778711,0.9496534,-0.95371073,-1.6873643,2.0504494,-4.2438917,-2.363422,-29.118948,-5.500606,-1.2053082,-15.171102,6.269828,-9.032531,16.691317,-0.015240947
2018-07-11,2390,2396,2349,2383,21699,4,2378,93,0,0,55527,-118.0,-2.764578819228207,-3.358138742797111,7.119203522668237,0.3356635166542963,-1.1737789690529978,0.492305315060751,1.4357061223809475,1.4671929636014296,-0.813883689960624,0.4761148539768822,-5.1667695,-11.005886,-1.6353899,-6.8520665,-5.986349,-59.569344,-46.37222,-45.46545,-60.456287,-33.069458,-67.07056,1.4681064,5.633245,-61.537086,120.16489,4.5124164,0.34845972,-1.0975647,-4.0686517,0.9802037,-6.67659,-2.2541718,-30.673553,-8.806867,-5.1042137,-15.200049,6.2849474,-8.550633,16.695665,-0.33926693
