Date,Open,High,Low,Close,Volume,Change,Wave,EFP Volume,EFS Volume,Block Volume,Previous Day Open Interest,DAILY_CLOSEPRICE_CHANGE,Scaled_DAILY_CLOSEPRICE_CHANGE,scaled_NET_SENTIMENT,scaled_UNCERTAINTY_MODAL,scaled_REGULATORY_PRESSURE,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,RF_1_Predicted_Close_Price_Change,RF_2_Predicted_Close_Price_Change,RF_3_Predicted_Close_Price_Change,RF_4_Predicted_Close_Price_Change,RF_5_Predicted_Close_Price_Change,GBT_1_Predicted_Close_Price_Change,GBT_2_Predicted_Close_Price_Change,GBT_3_Predicted_Close_Price_Change,GBT_4_Predicted_Close_Price_Change,GBT_5_Predicted_Close_Price_Change,GRNN_1_Predicted_Close_Price_Change,GRNN_2_Predicted_Close_Price_Change,GRNN_3_Predicted_Close_Price_Change,GRNN_4_Predicted_Close_Price_Change,GRNN_5_Predicted_Close_Price_Change,CNN_1_Predicted_Close_Price_Change,CNN_2_Predicted_Close_Price_Change,CNN_3_Predicted_Close_Price_Change,CNN_4_Predicted_Close_Price_Change,CNN_5_Predicted_Close_Price_Change,LSTM_1_Predicted_Close_Price_Change,LSTM_2_Predicted_Close_Price_Change,LSTM_3_Predicted_Close_Price_Change,LSTM_4_Predicted_Close_Price_Change,LSTM_5_Predicted_Close_Price_Change,CNN_LSTM_1_Predicted_Close_Price_Change,CNN_LSTM_2_Predicted_Close_Price_Change,CNN_LSTM_3_Predicted_Close_Price_Change,CNN_LSTM_4_Predicted_Close_Price_Change,CNN_LSTM_5_Predicted_Close_Price_Change
2016-01-11,21.52,21.57,21.11,21.19,65399,-0.38,21.32,2273,322,900,454950,0.51,2.0031054115359472,3.4000000000000004,5.0,5.0,15.55725025231465,-5.393476969854494,1.9166384300146009,1.0578845172179845,0.0542691365764336,-0.1104699453566606,0.9930946424588614,1.1498442804934204,-0.9175608805477564,-0.0073788934,-0.023892956,-0.017769195,-0.023671966,-0.008501764,-0.06555914,-0.2206016,0.0957581,-0.03257081,-0.32699054,-0.8686226,0.5121346,0.8475257,0.026291545,-1.8026699,-0.025396362,-0.06905294,-0.02898948,0.019210923,0.04870759,0.018241659,-0.0066774697,0.0800259,-0.10012342,0.01614059,0.0022345933,-0.008116917,0.018450579,-0.009910721,-0.014630503
2016-02-11,21.19,21.85,21.08,21.7,58680,0.51,21.36,571,775,100,446647,-0.22,-0.8360245161181088,5.0,5.0,5.0,15.455662112968392,-4.872348304068043,1.1871860869316635,0.7948896936165625,0.4364856970833194,-0.9151639540055564,0.3598564377564441,-0.4763537504533795,-0.3026210902747882,-0.042465996,-0.028979616,-0.021162087,-0.03908857,-0.014203055,-0.10662584,-0.19484176,-0.20347002,-0.14578052,-0.08977303,-1.5572422,0.31110743,1.0636442,-0.019296145,-1.4950416,-0.024599148,-0.0904055,-0.030718712,0.015122227,0.051806502,0.014773931,-0.0057836804,0.08197281,-0.10001742,0.017479297,0.0024126002,-0.007850601,-0.011384872,-0.01002187,-0.014668822
2016-03-11,21.8,21.85,21.34,21.48,41773,-0.22,21.55,1709,2287,1350,445200,0.25,0.9919084510016256,3.4000000000000004,6.8,5.0,14.921306199003295,-5.266847915034062,0.9927365135291132,-0.816401585011978,-0.138333739477641,-0.884542344781398,0.4194925583586089,-0.9970682734758722,0.3308502829978203,0.029890578,0.012203939,-0.012524619,0.029425923,-0.0070386776,0.111253925,0.17413,0.02247136,0.19348441,0.25736484,-0.91097355,0.55656254,0.61949575,-0.01927656,-1.9315549,-0.024120515,-0.08929169,-0.028055841,0.021020276,0.05254131,0.012503738,-0.006437969,0.08345693,-0.10027458,0.022303076,0.0024205998,-0.007352633,-0.010966123,-0.010072958,-0.014670888
2016-04-11,21.48,21.81,21.28,21.73,43234,0.25,21.61,2650,222,800,446640,0.5399999999999991,2.1197819839052885,5.0,5.0,5.0,14.545096110520074,-5.334415974527805,-0.4278274466394823,-2.0135160648514328,0.0952724736078343,-0.4547694365912553,0.731998025286973,-1.5211860173889935,0.4193805049169247,0.046249066,0.031640504,-0.015606758,0.060286023,-0.007337877,0.15283266,0.34368423,0.093555614,0.28492382,0.301068,-1.7965587,0.45425802,0.89896685,-0.066212855,-1.5022883,-0.028419526,-0.102905884,-0.027181704,0.025577342,0.048267215,0.011186618,-0.007347486,0.08320362,-0.10062387,0.025445746,0.002339037,-0.007785342,-0.014586894,-0.00980361,-0.014667931
2016-07-11,21.83,22.59,21.73,22.27,73047,0.54,22.21,734,0,650,443677,-0.3,-1.1471620424363616,5.0,6.8,5.0,14.939205834858894,-3.881976182812004,-1.6159966791518048,-0.7854032594830797,2.046491903214998,-1.6419043501922126,0.9107332194620438,-0.919875663094212,0.9482743362212626,-0.035900295,-0.032743268,-0.017585179,-0.052635152,-0.012153145,-0.10681459,-0.13018441,-0.005819527,-0.16212578,-0.24656059,-1.518954,0.28135678,1.0156887,0.046945482,-1.8541934,-0.05222034,-0.11741146,-0.029356185,0.017343866,0.055499822,0.00903036,-0.008477416,0.08215697,-0.10096815,0.024517765,0.002696438,-0.0071925144,-0.04619799,-0.01032821,-0.014651595
2016-08-11,22.27,22.32,21.91,21.97,36543,-0.3,22.05,5354,0,0,447658,0.1400000000000005,0.5640943523140303,5.0,5.0,5.0,14.453029882236835,-4.02947587209855,-1.8885744278864784,-2.193827309516398,2.149692803462732,-1.4213518989729854,1.256215861067889,-0.3216860685007716,0.8861757005011667,0.0067797373,-0.003658502,-0.004484283,0.003191001,-0.006106944,0.038756188,0.11486396,0.065593965,0.037188664,-0.016326787,-1.4184747,0.6753566,0.94288164,-0.09079933,-1.6953841,-0.033694122,-0.09927642,-0.024134004,0.024111114,0.050566763,0.01126489,-0.00969848,0.08028377,-0.10161302,0.029943384,0.0026304994,-0.007066512,-0.0135381045,-0.009781074,-0.014611969
2016-09-11,21.5,22.2,21.34,22.11,48057,0.14,21.8,2536,0,1050,443529,-0.46,-1.769437095072867,5.0,5.0,5.0,14.605401519815784,-3.298231247314757,-2.934789261344557,-1.5299733093355656,3.2288176044559664,-1.2425153206784183,0.2832316446856052,0.0394141078308179,1.8472927469316396,-0.066584185,-0.0628735,-0.035265025,-0.07458062,-0.014220564,-0.24178429,-0.3221485,-0.18889476,-0.4195144,-0.25713477,-1.7403458,0.6413286,0.9979868,-0.13897577,-2.3680892,-0.06663636,-0.12810297,-0.027814329,0.014237829,0.053045236,0.010339098,-0.011284761,0.07842357,-0.102361545,0.023346636,0.002729817,-0.0074912575,-0.041091237,-0.009929855,-0.0145985605
2016-10-11,22.25,22.5,21.57,21.65,47665,-0.46,21.89,2759,50,1150,440768,0.05,0.214064635205994,5.0,5.0,5.0,14.610592989824704,-3.571380814037075,-3.0076167395946616,-1.4390470064829868,2.31471739861764,-0.267968801640192,1.3318955700937567,0.7302163960400724,1.722325639562245,-0.036891423,-0.048144955,-0.028898083,-0.03252016,-0.011934014,-0.18100688,-0.23703434,0.13992417,-0.33611703,-0.020194711,-1.2768795,0.6672422,0.682442,-0.080537215,-2.5496895,-0.073384576,-0.12770839,-0.027517764,0.012908379,0.05169186,0.010052264,-0.012702299,0.076633275,-0.10318818,0.024529742,0.0025850285,-0.007269438,-0.04050717,-0.009972073,-0.014582932
2016-11-11,21.6,21.81,21.5,21.7,45028,0.05,21.64,1332,50,930,437802,-0.07,-0.252641654271385,3.4000000000000004,5.0,5.0,13.983426378036947,-2.9690912212837244,-3.3998539420695,-2.601170861705697,2.030246401500282,-0.4024157856748764,0.7520277289438974,-0.0506163660475069,1.108595181931341,-0.034209136,-0.027758015,-0.023219146,-0.029770039,-0.0133185135,-0.094819054,-0.07930578,-0.03394178,-0.15185113,-0.02893067,-1.5206783,0.5451337,0.7886346,-0.08959722,-2.0476708,-0.062223952,-0.13503681,-0.026447691,0.012616681,0.046550978,0.008254999,-0.014411691,0.07468418,-0.10397103,0.02746033,0.0026760318,-0.008031502,-0.048781972,-0.009492956,-0.014587037
2016-01-12,19.88,19.99,19.33,19.36,46713,-0.45,19.48,535,282,3137,391299,-0.24,-0.913808897697672,5.0,6.8,5.0,10.661082868617966,-7.640298681317944,-4.506119876091138,-1.3115689286310264,-0.0101006804921364,-0.1493263367526197,-0.2608586070881931,-0.4372818674882768,-1.0262790818969514,-0.036313493,-0.034773197,-0.02054599,-0.033450484,-0.011287747,-0.12649049,-0.13462758,-0.112533286,-0.2011358,-0.13302161,-0.50447756,0.6517008,0.2464151,-0.048465222,-2.1148493,-0.07113818,-0.14438124,-0.02036666,0.021927226,0.040828656,0.0017105154,-0.015029164,0.07152025,-0.104025416,0.021636505,0.0015641361,-0.0061979066,-0.05755207,-0.009653633,-0.014676087
2016-02-12,19.31,19.38,18.88,19.12,61590,-0.24,19.08,2432,736,127,388447,-0.18,-0.6804557529589824,5.0,5.0,5.0,10.321703157295698,-7.79774135515816,-4.740202893777721,-0.8901600483584869,-0.032265266422367,0.1261157162886366,-0.4243060023116905,0.3590034706614127,-1.054819752487473,-0.004346587,-0.0090262545,-0.010445466,-0.013176877,-0.007428755,-0.031173585,-0.090505406,0.019574085,-0.008665365,-0.048702307,-0.3837553,0.5715496,0.29351217,-0.025882402,-1.2408485,-0.05801198,-0.13363822,-0.019819569,0.023348944,0.033225596,0.002510782,-0.015785474,0.066906944,-0.103763014,0.027772237,0.0015371059,-0.0076951324,-0.03792155,-0.008970541,-0.014634841
2016-05-12,19.19,19.2,18.89,18.94,31919,-0.18,18.97,3049,345,0,389850,0.5700000000000003,2.2364585562746377,3.4000000000000004,5.0,7.333333333333333,9.908296361760666,-7.7542341883755235,-4.759782324819257,-1.1338053431483024,-0.5920221850072429,0.2087209832572472,-0.183248517965146,0.3616526118152037,-1.4556165479427754,0.033978313,0.04544407,-0.009444152,0.06300109,-0.0063657416,0.088801265,0.26365468,0.19919583,0.41263738,0.32175347,-0.6241156,1.0225384,0.44670746,-0.10654596,-1.1059966,-0.05083659,-0.12955882,-0.017675329,0.025190251,0.032221228,0.0042275335,-0.016799536,0.062493846,-0.10348779,0.031956326,0.0016212588,-0.007588917,-0.03977788,-0.009026403,-0.01464786
2016-06-12,19.0,19.86,18.8,19.51,76726,0.57,19.38,1629,61,650,387032,0.1199999999999974,0.486309970734455,5.0,5.0,5.0,10.231327969040116,-6.275678872539537,-5.563739569897596,0.1193344595248482,-0.1269760232196102,-0.2995281313588215,-0.6929904661653788,-0.7325994007585076,-0.6918710294700082,-0.0014074066,-0.0034163224,-0.0097354315,0.0021951634,-0.0100767845,-0.0020997885,0.10305604,-0.003256411,0.10439727,0.051149897,-1.0411605,0.4350524,0.4811722,0.034499418,-1.1896434,-0.07275829,-0.14352675,-0.021410149,0.016849488,0.035996422,-0.004000986,-0.018458743,0.057908863,-0.10337735,0.036156125,0.0019105639,-0.0074376906,-0.0634391,-0.009195,-0.014607984
2016-07-12,19.53,19.76,19.22,19.63,38991,0.12,19.47,1494,0,389,390251,-0.18,-0.6804557529589824,3.4000000000000004,5.0,5.0,9.694752760578108,-5.098126336538724,-5.994508534389809,-1.0720898874341516,-0.4543132199225568,-0.5311686867709086,-1.0952084982833583,-1.3243555484034475,-0.7779500042880451,-0.03406937,-0.03299566,-0.019597303,-0.03330337,-0.011531788,-0.095192924,-0.109150246,-0.11877069,-0.16953766,-0.13321285,-0.9339353,0.61467135,0.4788703,-0.018355614,-0.8493491,-0.08423051,-0.15293102,-0.018920457,0.016542621,0.031913392,-0.009051801,-0.020345904,0.053805716,-0.10339287,0.037638824,0.0022925928,-0.0078025693,-0.07512129,-0.008484964,-0.01455812
2016-08-12,19.63,19.82,19.33,19.45,29241,-0.18,19.53,3462,0,1891,391470,-0.21,-0.7971323253283271,5.0,5.0,5.0,9.52499583333022,-5.0161768070390655,-6.039859278464601,-1.13292851270967,-0.6993163985011265,-0.3077206439511296,-0.4775983519176631,-0.7506086293679096,-0.991000692913001,-0.047617324,-0.038346976,-0.021541428,-0.03720764,-0.013838163,-0.09204238,-0.12310241,-0.25783396,-0.17783113,-0.14406145,-0.87915534,0.8234742,0.29319578,-0.0900289,-1.3827678,-0.0922763,-0.1522501,-0.01960244,0.017591745,0.035436135,-0.018489309,-0.022314604,0.050157305,-0.10345476,0.03199811,0.0022487694,-0.007087287,-0.0797645,-0.00887956,-0.014559092
2016-09-12,19.51,19.58,19.07,19.24,35397,-0.21,19.3,2370,412,350,391175,0.01,0.0584958720468677,3.4000000000000004,5.0,5.0,9.38654809381519,-5.449916189000968,-5.787748498304668,-1.1103748788313386,-0.9022335905581584,-0.5387649558110154,-0.657489504061643,-1.0290810691193495,-0.7805268449973822,-0.017391818,-0.01683657,-0.017066723,-0.011201924,-0.01011154,-0.021778215,-0.007935897,0.026797406,-0.05744612,0.071156204,-0.6609565,0.6708995,0.3277042,-0.020668248,-0.89051855,-0.08653668,-0.15072522,-0.018276704,0.016762171,0.030974466,-0.022339065,-0.0244734,0.047132313,-0.103914045,0.031475253,0.002321562,-0.00786165,-0.07581456,-0.008410995,-0.014550476
2016-12-12,19.34,19.84,19.17,19.25,46314,0.01,19.48,1679,0,100,388577,-0.65,-2.5083887200787167,5.0,5.0,5.0,9.277230206379128,-4.595641104182563,-6.071553661818304,-1.6234374510440035,-0.0236586549088257,-1.1666539422130142,-0.6531397256694027,-1.2090780747869043,0.3145653605686906,-0.081298225,-0.079114296,-0.021623671,-0.09396676,-0.01338544,-0.26559937,-0.41808864,-0.25491548,-0.49140656,-0.34995463,-0.86402434,0.61782426,0.45340246,-0.060561616,-1.0100166,-0.087102436,-0.16039631,-0.020014238,0.015324606,0.033466283,-0.02719164,-0.02708493,0.044329267,-0.104459755,0.026368883,0.0024148186,-0.007692619,-0.091024026,-0.008651071,-0.014556081
2017-03-01,19.63,20.55,19.58,20.51,69534,0.0,20.15,2397,471,300,352843,0.38,1.4975069312687863,5.0,5.0,5.0,8.922960633485191,3.952968721943951,-8.160375048846554,2.5746172693672698,1.810492815174486,-2.0672234022438363,-0.6687127459965168,-0.0027288832934699,-0.9583028890613104,-0.021848585,-0.0118383765,-0.0011406852,-0.01028495,-0.009870395,0.09764811,0.16190553,-0.04042789,0.025578158,0.015746253,-0.3030361,0.6699241,0.3395311,-0.01149699,-1.3232414,-0.0063111456,-0.086890355,-0.023380037,0.024800349,0.041442677,-0.03432932,-0.029453829,0.040923864,-0.10539013,0.026802752,0.0021199768,-0.0069146315,-0.0075592073,-0.009469286,-0.014515776
2017-04-01,20.55,20.94,20.41,20.89,53570,0.38,20.72,2403,0,800,349639,-0.11,-0.4082104174305113,5.0,6.8,5.0,9.087416296001154,5.7534959352245485,-8.323631812625296,2.137124889902168,1.3424620507098677,-1.3889808743768863,-0.4951871372534352,1.067417627298537,-1.68128233987869,-0.03206055,-0.028570363,-0.016417433,-0.027694989,-0.014391378,-0.08459649,-0.188129,-0.2416885,-0.113257915,-0.03589073,-0.14531493,0.7686942,0.21601522,0.05843635,-1.1454285,0.0034719596,-0.08150972,-0.024874808,0.028259464,0.047060803,-0.03842363,-0.031655423,0.0378479,-0.10645066,0.014275769,0.0020828617,-0.005953651,-0.0017534938,-0.010274428,-0.0145587735
2017-05-01,20.89,21.18,20.66,20.78,60874,-0.11,20.9,1743,516,900,346029,-0.03,-0.0970728911122586,5.0,5.0,5.0,9.243170436889526,6.4654197905287045,-7.732058824862141,1.2714855471511062,-0.0144417836018224,-0.5111059806643399,-0.021144907519074,1.3794838421830795,-1.394963129467237,-0.033928428,-0.028678548,-0.01962375,-0.023246843,-0.014256502,-0.054245774,-0.048590515,-0.2138428,-0.15586638,-0.08244362,-0.005282146,0.74239385,-0.04830812,0.006975654,-1.3810253,0.005765728,-0.083134405,-0.026155582,0.022838112,0.046114907,-0.04495569,-0.033653192,0.034782063,-0.1075583,0.002825985,0.0023869106,-0.0066457647,0.0016689616,-0.010007088,-0.014549433
2017-06-01,20.66,20.84,20.3,20.75,43500,-0.03,20.62,1318,54,400,345027,-0.33,-1.2638386148057064,5.0,5.0,5.0,9.3057394166771,7.081683089737144,-7.021573485021687,0.5293812515596094,-1.377673113242705,0.0742975995820816,-0.4240744946567955,1.0238993846181497,-0.3668783496753135,-0.030813118,-0.03245206,-0.019501796,-0.031038538,-0.0135515025,-0.05827282,-0.045698486,-0.10466134,-0.17373657,-0.158891,-0.22250834,0.8142173,-0.071576126,-0.0057020714,-0.94821936,0.0059533785,-0.090625145,-0.025721736,0.022658255,0.046015985,-0.04921396,-0.03527549,0.030667849,-0.10876236,-0.008247233,0.0026956948,-0.0068565244,-0.0009175606,-0.009941858,-0.014568114
2017-09-01,20.74,20.75,20.36,20.42,45548,-0.33,20.54,1679,1822,0,344385,0.06,0.2529568259957756,5.0,5.0,5.0,9.10023708774527,6.691634151471978,-5.702946695399007,-1.7127976798119935,-3.135664580397187,0.7721979789361512,0.0928109589818513,0.2691033093393463,0.4908031492476883,0.009983885,0.006185644,-0.0044687814,-0.0052013663,-0.008001788,0.022036107,0.041391328,-0.0018421783,0.045844715,0.08889505,0.09557822,0.7858681,-0.47870508,-0.020980736,-0.8395216,-0.0068402872,-0.09942218,-0.024144007,0.0225932,0.045803305,-0.053658478,-0.036673177,0.026424326,-0.10997089,-0.015811393,0.0028754792,-0.0062669064,-0.028055351,-0.009835534,-0.014530888
2017-10-01,20.5,20.56,20.15,20.48,44655,0.06,20.39,2918,301,1100,342256,0.08,0.3307412075753388,5.0,6.8,5.0,9.266110932985969,7.028567204127331,-4.9902492254579816,-1.7993108660759776,-3.107143836023141,0.954684455459755,-0.907708624845002,0.5943906045391186,1.685753966560397,0.0009520178,0.0030430763,-0.0077623636,-0.0008022368,-0.009985735,0.035618518,-0.05272801,-0.1076292,0.06422574,-0.15538776,-0.15413332,1.0216123,-0.35309458,0.025585508,-0.8364884,-0.010231961,-0.1146551,-0.027942153,0.020249574,0.048059866,-0.06352058,-0.03779839,0.022523437,-0.11010462,-0.029794548,0.0030724138,-0.0065525756,-0.038464554,-0.010302183,-0.014520501
2017-11-01,20.55,20.89,20.48,20.56,54595,0.08,20.66,515,12,200,337759,0.2000000000000028,0.7974474970527287,5.0,5.0,5.0,9.552746027749889,6.959770390252674,-3.946773859809965,-1.8065254908655752,-3.8441447222595295,0.7471114805341698,-0.5062651568685635,-0.3524353643063628,1.2769192359468278,0.017693255,0.020512916,-0.00048719876,0.022988172,-0.008180849,0.12756401,0.1994519,0.06554742,0.25252408,0.28992584,-0.44838187,0.7068685,-0.16252922,0.016196826,-0.51654357,-0.012557169,-0.11557218,-0.02639385,0.014858695,0.046437915,-0.070651375,-0.03822602,0.019253775,-0.11047427,-0.038143247,0.003132716,-0.0068845437,-0.04920742,-0.009736515,-0.014518255
2017-12-01,20.6,20.88,20.58,20.76,36912,0.2,20.72,1849,0,485,330061,-0.24,-0.913808897697672,5.0,5.0,5.0,9.713194924694116,6.698420211294528,-2.7733210364292016,-1.983241722369075,-4.206315867526269,0.2188990980979491,-0.7740695249340906,-0.8423356941514641,1.3115770514165184,-0.0073059266,-0.011411425,-0.018661544,-0.014445436,-0.010177328,0.003972734,0.2332078,-0.16780265,0.2512549,0.1492102,-0.6870177,0.7900803,-0.04716696,-0.02713783,-0.39759323,-0.019033816,-0.11554065,-0.026841467,0.014194088,0.046642065,-0.079250865,-0.03877147,0.015690273,-0.11072069,-0.05172068,0.0033299832,-0.006970299,-0.061027903,-0.009726316,-0.0145117175
2017-01-02,20.5,20.88,20.45,20.84,72213,0.39,20.71,3653,400,0,266753,-0.29,-1.10826985164658,5.0,5.0,5.0,11.312518550802976,0.2045241106153343,1.7198364179034729,-1.9435316354487304,-0.3081447402809701,-1.4323058217681042,-1.5982824957449144,-0.6675658116947812,0.0142812804822228,-0.032325894,-0.03827736,-0.02158763,-0.05240298,-0.013576127,-0.093958534,-0.20401825,-0.2626817,-0.27023438,-0.39384696,-0.6873891,0.4967361,0.6023505,-0.06773898,-0.7381281,-0.05585309,-0.11094202,-0.030347167,-0.00011876941,0.047368404,-0.08279095,-0.03709654,0.012750767,-0.11015504,-0.051902886,0.003774403,-0.008782483,-0.07858049,-0.009359413,-0.014502562
2017-02-02,20.87,21.2,20.35,20.55,96738,-0.29,20.8,3833,772,680,264073,0.5599999999999987,2.19756636548485,3.4000000000000004,5.0,5.0,11.488371462247118,0.8790995106627358,0.8691007126443241,-1.375633084703228,0.4343667755134819,-1.6947953232567412,-0.3755141560074036,-0.4533642273186267,0.1284940488473848,0.053020544,0.07863068,0.03935583,0.08447599,0.0010745659,0.23730884,0.2717542,0.30352643,0.36068875,0.32062694,-0.2411039,0.45159948,0.40596804,-0.0032715374,-1.4102029,-0.050375096,-0.08593908,-0.03161296,0.0035188983,0.04615092,-0.08459925,-0.03612203,0.011709791,-0.10983658,-0.053605285,0.0038035524,-0.0093543725,-0.05209087,-0.009195551,-0.014487655
2017-03-02,20.44,21.4,20.38,21.11,69264,0.56,20.9,9026,140,100,259851,0.07,0.2918490167855572,5.0,5.0,5.0,11.627338660302762,1.918353131419441,-1.4221458424308484,-1.1453183174646937,1.5828776967378655,-1.1573483099816448,0.1273951845937038,-0.3877728819600612,-0.1031811826813889,-0.010664649,-0.00979398,-0.015311734,-0.014353054,-0.010210425,-0.037672855,-0.021755055,0.08468581,0.046098195,-0.026349192,-1.0429037,0.68092597,0.5698589,-0.028770437,-1.0314789,-0.048608683,-0.10081781,-0.031054769,-0.004380182,0.051068638,-0.09340721,-0.03552528,0.011299234,-0.10961196,-0.053063694,0.0037811075,-0.008363282,-0.06495263,-0.009674281,-0.014481331
2017-06-02,21.28,21.49,21.04,21.18,48876,0.07,21.34,4572,595,606,260671,-0.46,-1.769437095072867,5.0,6.8,5.0,11.432258802090294,1.977263817310324,-2.010553849663313,-2.225847461907591,1.063267253087478,-1.1916220534127877,1.4853290397457095,-0.9286998777184028,-1.8921111759813716,-0.052511964,-0.048483543,-0.028268985,-0.068973295,-0.01219477,-0.15441006,-0.31319544,-0.18313672,-0.2562057,-0.3332622,-0.43098268,0.41357577,0.32890984,-0.0071965633,-1.0734671,-0.053146712,-0.109246366,-0.029281588,0.004918263,0.04883557,-0.09886533,-0.034791015,0.011261655,-0.10968628,-0.047851086,0.0035836755,-0.007889996,-0.06874927,-0.009864491,-0.0145196095
2017-07-02,21.2,21.32,20.67,20.72,69023,-0.46,20.95,2474,1065,300,256224,0.04,0.1751724444162124,5.0,5.0,5.0,11.52387867326994,1.274899497786373,-1.730176955571814,-2.112209446511498,0.3270989338657331,0.2256976923724975,1.31641543846224,1.106109895357429,-0.0995914870239733,-0.02651663,-0.032150876,-0.012735298,-0.035570133,-0.008774249,-0.022166219,-0.08020847,-0.011698205,0.0050824233,-0.043397855,-0.019569473,0.42655596,-0.016332604,-0.03650095,-1.7131046,-0.0625393,-0.10642113,-0.030620854,-4.0109433e-05,0.047231607,-0.101861626,-0.034083296,0.010965146,-0.1097942,-0.050875716,0.0036052617,-0.00871524,-0.05683218,-0.009575442,-0.014482816
2017-08-02,20.74,20.94,20.61,20.76,73267,0.04,20.76,1739,1343,264,241634,-0.11,-0.4082104174305113,5.0,5.0,5.0,11.300721807635124,1.4549485226509675,-1.7026978537440425,-2.74412026232436,0.1360174534443448,-0.0442272200446167,0.7451421735965821,0.268517430294622,-0.3630810237293997,-0.02680238,-0.0267029,-0.017817618,-0.03451082,-0.013287573,-0.021057392,-0.07524707,-0.30088034,-0.11819477,-0.13463952,-0.2943146,0.32840934,0.057362054,-0.06281949,-1.4598325,-0.062346283,-0.12752207,-0.031141369,-0.0028245982,0.04620713,-0.105203554,-0.032682884,0.010769952,-0.11022713,-0.056296095,0.0036013306,-0.00887958,-0.076822445,-0.009488501,-0.01450353
2017-09-02,20.74,21.03,20.62,20.65,59761,-0.11,20.78,5198,776,700,220619,-0.23,-0.8749167069078904,5.0,5.0,5.0,11.351014574699205,1.048669541347744,-1.351569151204104,-2.7219695621606594,-0.3843332676421315,0.1730932359030224,0.9773121619187376,0.6359655653861176,-0.0308998844629651,-0.043881148,-0.042762417,-0.026440134,-0.04188027,-0.014209381,-0.08593115,-0.1637589,-0.30494353,-0.23498619,-0.19038752,-0.34769547,0.539416,0.005884562,-0.06311954,-1.4705251,-0.064229295,-0.12365422,-0.03151423,-0.0019341669,0.046306793,-0.10635658,-0.031585652,0.010813143,-0.110860854,-0.05740087,0.0036056947,-0.008990855,-0.0716196,-0.009476033,-0.014502145
2017-10-02,20.66,20.74,20.31,20.42,68913,-0.23,20.44,3275,2950,1250,207042,-0.42,-1.6138683319137406,3.4000000000000004,5.0,5.0,11.428617621408623,-0.1987491625040809,-0.6947319263671446,-2.0537223748886198,-1.5642599689470729,1.2852528768062843,0.6662349984271564,1.409618723637628,-0.1074479176213893,-0.048683804,-0.055666264,-0.021949546,-0.06083887,-0.015805442,-0.13288227,-0.26275137,-0.13671342,-0.34697583,-0.27203962,0.19074298,0.50237095,-0.44135854,-0.029883245,-1.9729362,-0.064223595,-0.10858848,-0.029178308,0.0031176296,0.048835505,-0.107332535,-0.029930057,0.011136694,-0.11134422,-0.0581117,0.0036068943,-0.008512872,-0.049072105,-0.009502489,-0.014459484
2017-01-03,19.31,19.53,19.1,19.48,49070,0.25,19.34,185,1005,100,298025,0.1799999999999997,0.7196631154731534,5.0,6.8,5.0,10.614435260384145,-4.57130661131602,-0.7554276539441174,-0.5730666435484679,-0.6358874107212167,0.5359292574406073,-0.5392781822160604,1.1484554680031094,-1.2311476688636318,-0.021220036,-0.027672071,-0.01900448,-0.02233881,-0.010199452,-0.043265328,-0.09028882,-0.04383349,-0.02380024,-0.12291668,-0.007348283,0.43972272,0.2014602,0.011406042,-1.0156167,-0.03101722,-0.12252305,-0.025722925,0.016753111,0.042353597,-0.10465067,-0.027592644,0.011995817,-0.11113136,-0.055110857,0.0034016382,-0.008644146,-0.029949103,-0.009304482,-0.014526635
2017-02-03,19.52,19.69,19.35,19.66,45350,0.18,19.53,151,0,0,300933,-0.14,-0.5248869897998562,2.8,5.0,5.0,10.332974732289872,-4.2847398525016205,-0.9329321183330188,-1.59734601768292,-0.8874489373390361,0.345239503491823,-0.6269229587989302,0.7079385068668711,-0.9631177793920068,-0.0373299,-0.035647683,-0.021816611,-0.03844912,-0.011184095,-0.09956332,-0.11455711,-0.13329579,-0.13262694,-0.1148281,-0.42822176,0.4289933,0.3938597,-0.004628712,-0.84258753,-0.039551243,-0.12515081,-0.023379331,0.014607804,0.03666957,-0.10434192,-0.026631737,0.013709715,-0.111144185,-0.0580024,0.0035127143,-0.009255828,-0.035143875,-0.008416972,-0.014479329
2017-03-03,19.51,19.77,19.42,19.52,33630,-0.14,19.59,225,209,0,305285,-0.37,-1.4194073779648326,5.0,5.0,5.0,10.12922313520428,-4.247941571295361,-1.1192288465863809,-2.0970089721310137,-0.6426568936011029,-0.2322069295118991,-1.3215959210221884,0.2109145873494066,-0.3941278472562092,-0.03825761,-0.030962842,-0.020939808,-0.034796048,-0.011890462,-0.084689714,-0.1323669,-0.16014506,-0.21044673,-0.16222353,-0.39224586,0.56283677,0.41228387,-0.120917186,-0.92646587,-0.04779327,-0.12843771,-0.022248015,0.014467875,0.03826577,-0.10386359,-0.02583969,0.014475079,-0.11087041,-0.05842286,0.003480117,-0.00864952,-0.054386012,-0.008601933,-0.01451083
