Date,Open,High,Low,Close,Volume,Change,Last,Previous Day Open Interest,DAILY_CLOSEPRICE_CHANGE,Scaled_DAILY_CLOSEPRICE_CHANGE,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,RF_1_Predicted_Close_Price_Change,RF_2_Predicted_Close_Price_Change,RF_3_Predicted_Close_Price_Change,RF_4_Predicted_Close_Price_Change,RF_5_Predicted_Close_Price_Change,GBT_1_Predicted_Close_Price_Change,GBT_2_Predicted_Close_Price_Change,GBT_3_Predicted_Close_Price_Change,GBT_4_Predicted_Close_Price_Change,GBT_5_Predicted_Close_Price_Change,GRNN_1_Predicted_Close_Price_Change,GRNN_2_Predicted_Close_Price_Change,GRNN_3_Predicted_Close_Price_Change,GRNN_4_Predicted_Close_Price_Change,GRNN_5_Predicted_Close_Price_Change,CNN_1_Predicted_Close_Price_Change,CNN_2_Predicted_Close_Price_Change,CNN_3_Predicted_Close_Price_Change,CNN_4_Predicted_Close_Price_Change,CNN_5_Predicted_Close_Price_Change,LSTM_1_Predicted_Close_Price_Change,LSTM_2_Predicted_Close_Price_Change,LSTM_3_Predicted_Close_Price_Change,LSTM_4_Predicted_Close_Price_Change,LSTM_5_Predicted_Close_Price_Change,CNN_LSTM_1_Predicted_Close_Price_Change,CNN_LSTM_2_Predicted_Close_Price_Change,CNN_LSTM_3_Predicted_Close_Price_Change,CNN_LSTM_4_Predicted_Close_Price_Change,CNN_LSTM_5_Predicted_Close_Price_Change
2016-01-07,1175.0,1176.5,1164.75,1168.75,6302,6.25,1169.25,8291,-51.75,-4.347586505055699,9.1733071295824,-1.430632871398714,-0.7076050944756672,1.2790594782425782,-1.234640212455193,1.3803433051722385,1.9975068500049424,-1.040038744474136,-4.4241714,-4.4066443,-3.3314662,-3.2159188,-9.323852,-22.45912,-30.135477,-32.06561,-36.58572,-34.576042,-7.258924,-6.0322194,54.989895,-35.182625,-13.83586,-3.5816088,-4.0520854,-4.8379683,-4.6529083,-0.67211854,5.085608,-7.009603,1.1078801,-2.0214417,-2.976265,-0.37019515,-2.0948591,1.8668785,-0.50837374,-3.2191577
2016-05-07,1150.25,1150.5,1110.0,1117.0,2747,51.75,1113.25,5672,-10.75,-0.95317226384898,9.115865982488431,-4.115204144324535,0.5055085495148046,4.8684871225614055,-1.5421116670706598,-0.2733311065924106,0.9768635752105704,1.5318979819240888,-0.9731796,-0.507555,-1.0629982,-1.1347347,-1.8827002,-3.76551,-7.4984117,-4.189865,-15.623717,-21.7149,0.42136535,-1.8579912,14.365493,-37.405945,2.018571,-4.3776026,-4.4962482,-5.121799,-5.528121,-0.44843638,5.2649627,-6.908806,1.0498258,-1.5426085,-1.0761683,-0.12064235,-2.2066891,1.9130193,-0.6342375,-3.1377792
2016-06-07,1115.0,1117.75,1070.0,1106.25,2551,10.75,1106.25,4379,-52.0,-4.368284152867935,8.889532915918453,-5.519338788862704,0.8170619961520895,6.637582113962541,-1.312188486226778,-1.8290890195200549,0.976756296017219,1.590800619982997,-4.2983828,-3.9528785,-2.6658065,-2.2162874,-8.806642,-21.63208,-27.034014,-31.300983,-36.382595,-29.457926,-2.5615408,-2.5139723,59.19184,-47.291023,4.5477552,-3.8414998,-5.2058215,-5.7795243,-4.415225,-0.17878573,5.274084,-6.6045127,1.0251849,-1.1582769,1.7106079,0.10282107,-1.8377328,2.064431,-0.50256157,-2.8055382
2016-07-07,1111.25,1111.75,1054.25,1054.25,978,52.0,1054.25,3167,35.5,2.8758925814146967,8.795249784144938,-8.891548878152918,0.8479154216451121,12.58199098040274,-1.0693748275278363,-4.74156812952753,0.7720577432275101,0.7074642928256136,2.757219,1.3470058,1.4930441,1.1713567,4.5833054,15.565284,16.49982,22.38756,25.82145,20.330524,8.549324,6.9194083,24.499027,-51.753986,14.04164,-2.696914,-10.505649,-16.253094,-0.7656052,0.7552385,5.363459,-4.287686,1.0037503,-0.874282,6.0372734,0.08202954,-0.95863104,2.2587562,-0.6328633,-0.22737293
2016-08-07,1054.0,1090.75,1053.5,1089.75,1331,35.5,1090.75,2597,-7.0,-0.6427075466654388,8.191911465256043,-7.262886154169818,1.4695269258748858,9.016426480890784,-1.4512405543922209,-2.922750304224768,1.0087458690526343,2.012914592580461,-0.66799784,-0.8285372,-0.48214054,-0.6615274,-0.76601315,-6.059324,-5.4563375,1.0328974,-8.011474,2.4716372,2.0802372,2.5515916,36.35698,-37.64935,11.959087,-3.7171264,-6.2125306,-8.560215,-2.1284268,0.23851587,5.365878,-2.157498,1.0285177,-0.67567563,6.7156024,-0.018599018,-1.3320918,2.1156585,-0.5659261,-1.2271451
2016-11-07,1105.0,1105.0,1081.75,1082.75,1320,7.0,1083.5,1807,24.5,1.9651960776763089,7.240977815684021,-6.840549352426711,1.0210931883089778,4.7303419164187765,0.5468492751501097,-2.1979584861578334,-0.2196364576071319,1.8029176911295248,-0.32312918,-0.46445858,-0.5484669,0.044769898,-0.9956995,-0.24780236,2.0944238,4.3141026,9.304679,-3.7657766,-2.5786996,-1.1128315,61.959625,-65.47629,4.4236736,-1.3278883,-2.473573,-3.3708234,-2.269504,0.13187565,5.33191,-0.58836114,1.0408827,-0.60578156,6.6953287,0.09478165,-1.2112893,2.059651,-0.40023065,-1.6138928
2016-12-07,1080.0,1107.0,1080.0,1107.25,755,24.5,1107.0,983,20.75,1.6547313604927671,6.877816480843498,-6.922622800794917,1.1069990542315815,3.615043159843132,0.1251147147124191,-0.8905014563523646,0.8960414440463651,-0.1454351483380734,1.1247022,0.4925898,-0.2911482,0.4568155,2.5210638,3.1621377,3.6045098,6.030559,15.181739,6.647487,-2.9725218,-1.687156,45.41375,-45.47178,2.8276138,-0.6487318,-1.6596453,-2.9576385,-2.3419464,0.11184169,5.269615,-0.14064996,1.0157808,-0.4475435,5.819979,0.005325392,-1.2078725,1.9975523,-0.42335522,-1.8934319
2016-01-08,1024.5,1030.75,991.75,996.0,3748,36.5,997.5,11519,-10.75,-0.95317226384898,1.549568750666495,-10.637250070925614,4.450225595457321,3.314052125163967,-0.5179115786606218,1.367973677323469,-1.1291370389413944,-0.7691257733591387,-0.29372406,-0.5410708,-0.19202535,-0.06960277,-0.06585072,-1.0358511,-0.43584645,-3.0084524,-1.8491864,0.51172036,-2.3413508,-4.9776583,8.519185,-2.4322755,5.8177915,1.0660838,-1.2870808,-5.609063,1.1126282,0.7630549,5.157717,0.5555275,0.9505599,-0.6047511,4.1842136,0.13149919,-0.2497978,2.0566807,-0.28939414,0.22080661
2016-02-08,994.25,998.5,976.0,985.25,4805,10.75,986.0,9206,5.25,0.3714771961341296,1.200956683479369,-10.28308825744353,4.8133385738951935,2.9720907298198336,-0.7423811231086477,1.0045917124863326,-0.7586549078810411,-0.5075396232921366,0.06349291,0.36350858,-0.12844531,0.009529725,0.2268054,-0.527459,0.71679276,0.53737354,-0.52933466,-0.25116706,-6.051714,-5.375602,33.999096,-0.7414875,6.864025,1.374946,-1.394799,-5.2122445,1.7236873,0.6980855,4.9991174,1.0338217,0.89228916,-0.4661063,2.7553475,0.30351454,-0.06458001,2.1256557,-0.2004144,-0.12397282
2016-03-08,987.0,1000.5,985.75,990.5,3274,5.25,989.25,6257,0.0,-0.0631734079228282,1.0718168143795546,-8.909178277953679,5.5599469354783,2.3927292407290173,-0.766769698996386,0.5822354297184927,-0.5396580402924953,-0.4427173306100059,0.029911593,0.28934225,-0.03437321,-0.023022458,0.14329048,0.9699714,4.0939474,0.53737354,1.4604875,-0.052885577,-7.589379,-5.4253993,35.80631,3.7357416,3.6272488,0.8496407,-1.6402857,-3.8361592,1.3006375,0.46160874,4.815235,1.3961853,0.8579047,-0.43568814,2.2564137,0.23159559,-0.284284,2.1431057,-0.19984977,-0.43112016
2016-04-08,990.0,1000.25,985.25,990.5,1354,0.0,990.5,4485,13.25,1.0338019261256846,0.7849629695531211,-8.466521756429719,5.619318293939349,2.1678525787565657,-0.2819763338809368,0.3591840898752517,-0.5234908730139807,-0.744778252951073,0.018582717,0.22604258,-0.04835181,-0.023022458,0.10896678,0.95221025,2.497679,0.53737354,1.4604875,4.3924623,-7.758801,-5.5104327,38.128967,3.124209,2.6561713,0.76594764,-1.6015165,-3.3642287,1.2465236,0.40568784,4.555578,1.4021454,0.8386597,-0.40918374,2.2026775,0.2078007,-0.338202,2.158587,-0.1904556,-0.49570084
2016-05-08,990.5,1012.0,990.5,1003.75,1509,13.25,1003.5,3819,15.0,1.1786854608113373,0.8863127408761768,-6.0697990950041545,6.393915252052501,0.4871536172067029,0.2108102785564783,0.753290288052283,-0.9772483986603498,-0.3932576800765366,0.19499888,0.93756104,0.21900631,0.0318221,0.4409198,1.059128,6.0438538,11.593862,1.643647,-0.28253543,-8.873269,-6.3914585,16.13322,5.7209616,-0.16458248,-0.62628365,-1.918853,-1.7895818,-0.57726467,-0.021298096,4.2473836,1.4401553,0.8091046,-0.24894284,-0.048798725,0.083036795,-0.76551867,2.1254756,-0.22204827,-0.87044096
2016-08-08,1012.5,1018.0,1007.25,1018.75,1216,15.0,1018.0,2997,3.25,0.2058960136362409,1.3167270566139575,-3.59988362145882,7.39769964955323,0.3010671289617291,0.1347151039349379,0.545984282312487,-0.4131032581408785,-1.3882181770294832,-0.9110539,-1.087228,-0.9482912,-0.7364887,-1.5689251,-5.5262246,2.628755,-4.346678,-4.5751147,0.43883827,-10.018856,-6.3830123,7.301645,17.179255,-5.87417,-2.0213552,-2.6326196,-2.5659485,-2.15669,-0.44240355,3.9449997,1.0461957,0.72908217,-0.1568176,-2.2057755,-0.1276568,-1.2279831,2.056222,-0.27846003,-1.5819716
2016-09-08,1018.0,1032.0,1011.5,1022.0,776,3.25,1023.0,2331,-5.0,-0.4771263641675501,1.5217399779667395,-2.4654972732298552,7.807252276784133,0.4206051098138538,-0.0099834346320725,0.9691486737937962,-0.3716499261679993,-2.4135325253487068,-0.75454724,-1.1485534,-1.3886435,-0.6176665,-1.7513397,-8.574834,-8.1495495,-7.708425,-4.30658,-7.614759,-12.365468,-7.547403,11.951935,24.688765,-9.428938,-2.4049659,-2.8974354,-3.0330644,-2.6411014,-0.5576297,3.4721336,0.66489357,0.61405915,-0.2150055,-4.3413396,-0.20373999,-1.3486421,2.0480182,-0.29177153,-2.137962
2016-10-08,1027.0,1030.5,1008.0,1017.0,1797,5.0,1017.25,1868,5.25,0.3714771961341296,1.380113355899231,-2.395073280661572,7.259368418729569,0.5748473514921019,1.061813587649607,0.9320848113313271,-1.7059058397182354,-1.1221981093046596,-0.53777885,-0.6496699,-1.0336794,-0.59110856,-0.7665117,-3.8155217,2.1988497,-4.346678,1.6741015,-1.1844082,-10.330032,-7.0314145,5.74386,10.250053,-8.233488,-1.867598,-2.373734,-2.4401078,-3.4374743,-0.58919156,3.136196,0.13937934,0.5052798,-0.21238516,-4.253649,-0.21151488,-1.4468906,2.0190382,-0.30250847,-2.113768
2016-11-08,1022.25,1028.0,1017.5,1022.25,899,5.25,1023.0,1039,-19.0,-1.6361946416527713,1.314146766627308,-1.168908188553657,7.151963812833938,-0.9546242208845904,0.835144084722787,1.4819750542205044,-0.9097732968886624,-1.5473982254817815,-1.5642934,-2.3062668,-1.654829,-0.9364755,-3.785079,-9.388107,-14.149345,-14.032724,-19.573353,-13.665421,-12.15968,-7.502726,5.2287016,17.962496,-9.886941,-1.820384,-2.1643207,-2.3226407,-3.435731,-0.6655799,2.746623,-1.0368698,0.37451774,-0.25897408,-4.209596,-0.26439714,-1.576947,1.9915246,-0.29390252,-2.3519747
2016-12-08,1023.5,1023.5,994.5,1003.25,295,19.0,996.5,404,20.5,1.634033712680531,0.9940125900045178,-3.174832741548057,5.9921158790902345,0.6826142562857493,2.0772426496927068,1.044016703389445,-2.672938815436652,0.3112122043567198,0.8585153,0.8178402,0.19916023,0.33900365,1.5308139,2.3571634,9.698313,9.864059,1.2345053,7.582878,-6.130695,-5.224506,-7.7886453,-4.101042,-3.028734,-0.849916,-1.2295063,-1.2711816,-2.7358456,-0.36295843,2.446959,-1.9047637,0.29782096,-0.018836364,-3.6310058,-0.14138155,-1.1596752,2.0095754,-0.2985257,-1.3637536
2016-01-09,960.25,965.0,954.0,959.0,809,1.0,959.75,4225,9.5,0.7233372089421433,-0.040327173158883,-6.903571566794522,-1.890858415494596,1.8936983990793557,2.4024274252912408,1.7384926523401898,-0.4949469399065738,-2.0562042692885343,0.102409616,0.5307705,0.07683469,0.02205576,0.3697895,2.7133067,3.908418,2.798748,3.9039912,3.997825,-0.7570144,1.3615261,33.06132,-24.013857,7.9287148,2.1641192,0.54426175,-1.3177245,2.2249987,0.5400009,2.2048004,-2.504713,0.2673735,0.42072642,-1.4283509,0.25079697,0.033684865,2.233247,-0.114619836,0.39470237
2016-02-09,960.0,971.0,960.0,968.5,639,9.5,966.0,3835,5.75,0.4128724917586018,-0.2076294003963394,-6.573263800284468,-1.444943630454548,0.8995259003900367,1.4248534841630196,2.7855212715209894,-0.0691536445773801,-1.6828744890064031,0.19564714,0.5762223,0.24293609,0.17701156,0.5366174,2.567704,1.3083776,0.46991754,3.593821,2.8445818,-1.5949593,-1.1504474,24.036102,-7.8538127,5.5073695,1.9214679,0.5589636,-1.026958,2.2170823,0.4155212,1.9327315,-3.3858957,0.23622729,0.84566873,0.5999833,0.16714211,0.111146405,2.2045708,-0.1085922,0.30827707
2016-06-09,969.0,978.0,965.5,974.25,1159,5.75,973.0,3426,17.5,1.3856619389336982,-0.3713872962505313,-6.485342177452346,-1.201268036334976,0.366801195688973,1.1219467488206585,3.2500462606513314,-0.1343770495897627,-1.3345784935020877,0.30510932,1.0273397,0.58587927,0.17701156,0.8588283,4.6446276,5.150772,7.2598243,9.08591,4.917174,-1.9792025,-1.9588902,25.85366,-5.4396505,4.5384693,1.72621,0.37856954,-0.9580295,2.1483233,0.42188317,1.6724322,-4.1570463,0.19908644,1.0422889,2.0534687,0.14745732,0.14366777,2.2043033,-0.10133873,0.32748726
2016-07-09,980.5,993.5,980.5,991.75,900,17.5,991.75,2581,0.25,-0.0424757601105921,0.1199328567905264,-5.34060483976078,0.001174152006556,1.0130538718554616,0.2911537478412226,3.172900124288617,0.3629222754717779,-1.810625069880961,0.10889162,0.8103203,0.5756921,0.17701156,0.44732106,3.786493,3.3998744,6.960495,5.816517,7.0062137,-1.972467,-2.7773795,10.7987795,11.943071,0.09661199,1.2027156,0.46800822,-0.49912786,0.98188716,0.028951004,1.3827856,-4.589258,0.13104822,0.9635836,0.9420469,-0.02866207,-0.22137712,2.118988,-0.142062,-0.35073018
2016-08-09,994.5,999.25,987.75,992.0,592,0.25,991.25,1874,5.25,0.3714771961341296,-0.054586441425217,-5.225391159847267,1.3097685983236171,0.7734341284806774,0.0265059590807007,1.4615879703639958,0.1732271066750939,-0.0518170943416443,0.027482584,0.07275917,-0.06712751,0.018428937,0.21885683,-0.122646675,-4.7039146,0.122113004,1.4604875,0.53625613,-3.3955345,-4.656836,30.566574,4.095865,-3.4726577,1.665262,0.64671355,-0.48368585,0.9867272,-0.010978863,1.0677024,-4.5895944,0.14096548,0.80493695,1.071146,-0.009711191,-0.13394009,2.1357698,-0.107755885,-0.44940603
2016-09-09,989.5,999.75,988.5,997.25,942,5.25,998.75,1434,-12.75,-1.118753446346869,0.1505770001056131,-3.1297158579595616,2.917738643947633,-0.3999054489698417,-1.249622000384277,1.933811462115702,1.1669397336372984,0.0161306958272629,-0.14043663,-0.85706556,-0.10000639,0.015269354,-0.36585188,-2.604606,-4.585905,-1.00552,-5.0759406,-8.119822,-6.5918007,-6.8928323,21.233189,27.14832,-5.388961,1.0535554,0.5526956,-0.40568876,-0.18038706,-0.37310803,0.6765622,-4.9650874,0.12303902,0.46789825,-0.77580523,-0.33423138,-0.6984997,2.0432367,-0.1538804,-1.0215641
2016-12-09,990.25,1006.75,980.0,984.5,385,12.75,985.5,796,-16.25,-1.4085205157181744,0.1474278410051822,-3.235010094554772,3.2458645820995824,-0.0321381042031556,-0.7215117632031423,1.5221302867584094,0.3343727527924963,0.8111386007330155,-0.2690122,-0.6407883,-0.0435742,-0.014275834,-0.80181754,-2.7273362,-2.9896328,-3.0753431,-3.7659078,-7.5911555,-5.490272,-6.4486957,11.287034,19.972845,-3.4609127,0.96185905,0.37986636,-0.40568876,-0.44028425,-0.37827647,0.41469723,-5.14245,0.10723396,0.16273119,-1.6538882,-0.30467343,-0.7240776,2.0305104,-0.15663664,-0.93430686
2016-03-10,952.5,975.0,946.5,973.0,123343,19.0,973.0,324636,-9.5,-0.8496840247877997,-0.5921320818503898,-1.8834897032012712,2.585562855368851,0.4173118821412915,0.8915289498986132,0.3346760645748144,0.4803785735597022,-1.0496505703913583,0.051068917,-0.05182664,0.08648826,0.018428937,0.20906551,0.78139853,0.696086,0.9737193,0.97824746,-1.1924292,1.3021095,-1.0663385,-19.639503,21.650383,2.6151779,1.2459043,0.65269154,-0.40568876,-2.0658092,-0.57275164,0.26984796,-5.5356574,-0.00491105,-0.42919517,-3.873335,-0.423831,-1.321095,1.9462892,-0.22581564,-1.6347044
2016-04-10,970.75,972.0,960.25,963.5,106664,9.5,965.0,327816,-6.75,-0.6220098988532028,-0.9201532267978118,-2.563923583829588,1.97999843120502,0.2301705965123593,1.5050906392958303,-0.1276946562826629,0.0576923927146014,-1.045103263179217,0.043814614,0.03256823,0.053848103,0.018428937,0.1960841,0.7033997,0.696086,-0.24351,0.97824746,1.0808505,1.0099632,-1.0427759,-6.7608743,10.598422,1.6917311,1.4573605,0.65269154,-0.40568876,-0.8534703,-0.47505426,0.073540285,-5.5629516,-0.083360955,-0.741508,-1.7900162,-0.36521125,-0.9366549,2.0072892,-0.16265605,-1.1635501
2016-05-10,963.5,967.5,950.5,956.75,120912,6.75,955.5,322962,1.75,0.0817101267628243,-0.9938849556408248,-2.5086591461277803,2.0853062716557997,0.0117121969667806,1.175307631858923,0.1156730774602162,0.4198504370598459,-0.6937823402347271,0.050737157,0.04824318,0.027932242,0.018428937,0.18182893,0.5074505,0.26618165,0.122113004,1.2288754,1.4901944,0.77484185,-1.2136171,-4.300536,12.218672,2.1320047,1.4329196,0.65269154,-0.40568876,-0.88361406,-0.4833585,-0.15720598,-5.3221135,-0.13894401,-0.8924532,0.059256032,-0.34453845,-0.91989064,2.0080671,-0.16179614,-1.2329453
2016-06-10,956.0,959.75,947.25,958.5,100720,1.75,958.5,311421,-1.75,-0.2080569426084809,-1.1378957130548786,-2.433404070439475,2.1116778988810307,-0.290703275004532,1.2061331957019903,-0.0140592671660995,0.2842882915270832,-0.0678270065653681,0.04502292,0.084494546,0.027932242,0.018428937,0.17984469,0.50840414,0.26618165,0.122113004,1.2288754,0.06431569,0.099234775,-1.6179247,1.0370094,11.958531,2.2495012,1.4253201,0.65269154,-0.40568876,-0.6594293,-0.4841094,-0.2746812,-4.772762,-0.16743033,-0.9884442,2.4910052,-0.3437785,-0.80739963,2.0297134,-0.14770232,-1.0634524
2016-07-10,958.75,973.25,955.25,956.75,157903,1.75,955.5,310522,-2.25,-0.2494522382329531,-0.8962487597094371,-1.5965426373254192,2.697931007754719,-0.3961937989001262,0.9747363061102228,-0.312701824370994,0.5614902342780892,0.0371808279473249,0.050751343,0.12896688,0.027932242,0.018428937,0.19226433,0.49445584,0.26618165,0.70309204,1.2288754,2.3616009,0.4715329,-0.85749197,-1.3463016,13.3025055,2.7921414,1.238389,0.6356056,-0.40568876,-1.2593215,-0.57803273,-0.52763057,-4.5413337,-0.21395807,-1.258148,2.2374923,-0.45724905,-1.1906197,1.9759849,-0.18511961,-1.3203785
2016-10-10,955.75,964.25,950.0,954.5,111904,2.25,953.75,297623,-0.25,-0.0838710557350643,-1.025162738081915,-1.211653409879096,2.688967622517162,-0.9899923345822108,1.1049821243056952,-0.2682808215483243,0.616870768214515,0.2761135210778614,0.048935547,0.09523083,0.027932242,0.018428937,0.18955399,0.24832483,1.0186025,0.122113004,1.2288754,2.3616009,-0.49251842,-1.3371263,0.105841294,12.724742,2.4782646,1.2449094,0.65269154,-0.40568876,-1.4448342,-0.58967376,-0.7684914,-3.8993177,-0.2166345,-1.4897635,1.097968,-0.41852438,-1.076213,1.9933859,-0.17209302,-1.2230425
2016-11-10,953.5,960.75,951.5,954.25,128280,0.25,953.0,292833,-8.75,-0.7875910813510915,-1.212817251150304,-1.2428746404956086,2.203644380026766,-1.3861268276956875,1.6185338726509697,-0.3013933979541577,0.5438713087355745,0.0565156953754856,0.048935547,0.17073114,0.027932242,0.018428937,0.17514868,0.49316615,1.0186025,2.937027,3.3008492,2.3616009,-0.39740574,-1.0619899,1.5906353,9.497125,2.5761795,1.3994898,0.65269154,-0.40568876,-1.3013413,-0.5709553,-1.113181,-3.6468105,-0.27372777,-1.559406,-0.015561506,-0.41397238,-0.9436089,2.0097306,-0.16808341,-1.155395
2016-12-10,953.0,971.25,943.25,945.5,219534,8.75,946.0,280393,10.75,0.8268254480033237,-0.958674855555666,-1.454524050448942,1.7877636278164275,-0.2744721837583418,1.972142249405232,-0.4621304659695825,0.2806911177615774,-1.0673521415323517,0.1518016,0.43790364,0.055777743,0.018428937,0.2600329,0.82553583,1.3669347,3.5180058,3.4824653,1.8372227,4.8953424,3.9711337,-11.466106,1.0291117,7.2582865,1.1820488,0.65269154,-0.40568876,-1.2547216,-0.5747906,-1.2411971,-3.5940905,-0.41245067,-1.5904977,1.5751871,-0.53664696,-1.1557841,1.963265,-0.19872056,-1.2787766
2016-01-11,1002.0,1006.25,983.0,984.25,10273,18.0,983.0,15994,-7.5,-0.6841028422899109,1.647220237175014,2.491128405632355,-0.4139255784394617,1.0268539696090833,2.7217919259692707,0.5265285505248781,-0.588067055530861,-0.0849841600464852,-0.21949832,-0.21205471,0.04126765,-0.02090858,-0.36363733,-0.7051108,-0.6723906,-0.011855766,-0.3416028,-3.2188308,-0.46210372,2.1262505,-12.390466,-12.144209,-0.8611723,0.9037515,0.65269154,-0.40568876,-1.7499976,-0.6174084,-1.0154306,-3.4932098,-0.43345797,-1.0814048,1.2238556,-0.6041802,-1.5453444,1.8712983,-0.27940118,-1.8616621
2016-02-11,983.0,986.25,973.5,976.75,8181,7.5,977.0,11225,3.0,0.1851983658240048,1.3404219899088023,1.1661056347953949,-1.1935265000892965,1.41014880646446,2.7507219077095058,0.1417864120954598,-0.5009618868348754,-0.0922372994561484,-0.019817278,0.007798806,0.072112635,0.006218627,0.07636203,0.59004,1.1614509,0.29050255,-0.64130306,1.297292,-0.6818373,2.9183867,4.155942,-19.302094,1.1698377,1.1639835,0.65269154,-0.40568876,-1.0520842,-0.60378563,-0.6650342,-3.022386,-0.4405905,-0.55523944,4.8814964,-0.46798205,-1.1580505,1.947552,-0.20304821,-1.514962
2016-03-11,976.5,984.5,976.5,979.75,3805,3.0,979.75,8780,1.75,0.0817101267628243,1.2231268210731296,1.1387300212708742,-1.4811979865708051,0.5883496555851507,2.3525847484825184,0.3908500044470587,0.248167474883965,-0.7484158494072833,0.035166398,0.15864827,0.0986674,0.018219486,0.21985455,0.4997442,0.7315467,0.29050255,-0.64130306,1.1823738,-2.0107126,2.2266948,12.686051,-15.530873,0.27132404,1.3276272,0.65269154,-0.40568876,-1.0887277,-0.5988302,-0.34663093,-2.5293217,-0.448807,0.06062503,3.1066988,-0.4225818,-1.1059483,1.9816303,-0.17298935,-1.2575648
2016-04-11,980.5,985.5,975.0,981.5,3906,1.75,981.75,7487,7.75,0.5784536742564905,1.052987826739194,0.4879028666428777,-1.954799903753424,0.3078045265111068,2.2479409822877137,0.7403933614899836,0.5127415036519939,-1.0475906960303702,0.08532353,0.3981202,0.096344486,0.02205576,0.3409155,1.3377563,1.7182759,1.2901167,3.3431957,1.1823738,-2.0287924,1.7018408,16.1208,-14.914125,-0.14743303,1.3749591,0.65269154,-0.40568876,-0.7366806,-0.5759144,-0.075277135,-2.9185183,-0.43236983,0.45495096,3.8516214,-0.39912593,-0.946872,2.014525,-0.14708303,-1.024359
2016-07-11,981.75,992.25,981.75,989.25,4383,7.75,989.5,6147,12.5,0.9717089826889764,0.969345011309197,0.2951358203750148,-2.2046436377497205,-0.3912194006273042,1.9480278435566112,1.4233544585342504,0.6864385761797772,-0.9267407463500756,0.114778,0.3301975,0.09237309,0.02205576,0.32793525,1.2874095,2.14818,1.2901167,2.4005477,-0.028492436,-1.894305,0.9645719,12.492086,-11.51455,-0.6666802,1.4869479,0.65269154,-0.40568876,-0.7264676,-0.539099,0.12629713,-3.1084602,-0.38708413,0.5517187,-1.1290461,-0.3812878,-0.9592191,2.0117805,-0.1445887,-1.0935888
2016-08-11,989.5,1011.25,989.0,1001.75,3392,12.5,1000.5,5079,-19.75,-1.6982875850894796,1.557913203094246,1.054467081388924,-1.56692034317382,0.4290316869604818,1.287590662482769,1.6565156011147315,0.9832197499911306,-1.52257696290194,-0.30083036,-0.58101344,-0.031789646,-0.02090858,-0.41985977,-0.008509085,-0.6723906,-1.8575096,-3.352188,-1.2384787,-2.0789084,0.39528248,4.14773,0.59189147,-3.1424296,1.5204222,0.65269154,-0.40568876,-1.7911716,-0.60228753,0.38953605,-3.6051445,-0.3624605,0.6252411,-4.664017,-0.38755274,-1.2840552,1.9536618,-0.20083247,-1.5033886
2016-09-11,1000.0,1007.0,975.5,982.0,3399,19.75,983.5,4343,7.0,0.5163607308197823,1.190002418984951,-1.289109224434448,-2.4713520107874416,1.2853995224557466,1.6245450195088058,1.8188300287848007,0.2497795629152218,-0.8907027661880376,-0.12758373,0.010675564,0.22299649,0.009648398,-0.12847625,2.1313388,0.8728243,-3.145846,1.0806978,7.682743,1.007975,0.48943055,1.9625659,-9.919177,0.8754613,1.5295625,0.65269154,-0.40568876,-0.75427294,-0.46444857,0.67689514,-2.9984198,-0.31303322,0.75179964,-4.300041,-0.35747576,-1.0453658,2.0009634,-0.18491714,-1.3222218
2016-10-11,982.25,1007.75,982.0,989.0,2135,7.0,992.75,3296,-10.5,-0.932474616036744,1.167596703968209,-1.3537823639911586,-2.326781743945626,0.9234618561806004,0.8715073874241512,2.245676744164088,0.5867947095056941,-0.566461167935908,-0.22975616,-0.5017936,0.0765294,-0.1498891,-0.53846455,-1.2396512,-2.9609025,-5.510067,-3.3341537,-2.1217744,-1.2346815,-0.74764717,15.634568,-3.0877728,-0.0067400187,1.37315,0.65269154,-0.40568876,-0.63279593,-0.47755742,0.8139492,-2.5555937,-0.25778186,0.9169323,-2.0922523,-0.34703803,-0.89580023,2.02649,-0.15357433,-1.3088427
2016-11-11,997.0,1005.5,969.5,978.5,2558,10.5,979.5,2376,-7.5,-0.6841028422899109,1.2137290042303497,-1.9865717945666688,-2.2016846647477912,1.898613244659077,1.104295365393531,1.729578913162532,-0.2758910921918774,0.2469102936932786,-0.17334096,-0.33570635,0.064387634,-0.0023782107,-0.25095797,-0.24920689,-2.524268,-3.9974523,1.0806978,1.468202,0.49692228,-0.59015286,11.488836,-11.6808,1.5735072,1.4963248,0.65269154,-0.40568876,-0.86881924,-0.4162352,1.0776219,-2.038996,-0.1306539,1.0617826,2.7850153,-0.3335557,-0.93871737,2.0270507,-0.15856265,-1.335238
2016-01-12,1033.5,1040.0,1022.25,1029.75,117916,2.5,1033.5,320504,-2.25,-0.2494522382329531,3.584618129933556,4.499047557092807,1.0701082683382004,0.4285162849876698,1.7299894220960217,-0.1582742282703946,-0.3695857970709596,0.8659991952682381,0.023710683,-0.23763178,-0.35193825,-0.02222763,0.15080447,-0.58029854,-2.1864462,1.2594776,-0.54064023,0.4678529,-1.6278408,-0.5992485,-10.645366,-8.236098,-3.5094452,-0.38012803,0.25479794,-0.5085232,-4.550626,-0.6768743,1.3053806,-2.7322214,-0.08491592,0.8541538,1.9269128,-0.5516002,-2.176933,1.7681353,-0.46528685,-3.1405342
