Date,Open,High,Low,Close,Volume,Change,Wave,EFP Volume,EFS Volume,Block Volume,Previous Day Open Interest,DAILY_CLOSEPRICE_CHANGE,Scaled_DAILY_CLOSEPRICE_CHANGE,scaled_NET_SENTIMENT,scaled_UNCERTAINTY_MODAL,scaled_REGULATORY_PRESSURE,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,RF_1_Predicted_Close_Price_Change,RF_2_Predicted_Close_Price_Change,RF_3_Predicted_Close_Price_Change,RF_4_Predicted_Close_Price_Change,RF_5_Predicted_Close_Price_Change,GBT_1_Predicted_Close_Price_Change,GBT_2_Predicted_Close_Price_Change,GBT_3_Predicted_Close_Price_Change,GBT_4_Predicted_Close_Price_Change,GBT_5_Predicted_Close_Price_Change,GRNN_1_Predicted_Close_Price_Change,GRNN_2_Predicted_Close_Price_Change,GRNN_3_Predicted_Close_Price_Change,GRNN_4_Predicted_Close_Price_Change,GRNN_5_Predicted_Close_Price_Change,CNN_1_Predicted_Close_Price_Change,CNN_2_Predicted_Close_Price_Change,CNN_3_Predicted_Close_Price_Change,CNN_4_Predicted_Close_Price_Change,CNN_5_Predicted_Close_Price_Change,LSTM_1_Predicted_Close_Price_Change,LSTM_2_Predicted_Close_Price_Change,LSTM_3_Predicted_Close_Price_Change,LSTM_4_Predicted_Close_Price_Change,LSTM_5_Predicted_Close_Price_Change,CNN_LSTM_1_Predicted_Close_Price_Change,CNN_LSTM_2_Predicted_Close_Price_Change,CNN_LSTM_3_Predicted_Close_Price_Change,CNN_LSTM_4_Predicted_Close_Price_Change,CNN_LSTM_5_Predicted_Close_Price_Change
2016-12-07,68.26,71.14,67.9,71.14,54,3.0,68.89,0,0,0,145,2.239999999999995,2.132915893571366,5.0,5,5,1.3255226177846746,-0.76895421920647,7.880723540121732,-3.0242377985599944,4.95698231321142,4.718904274449817,-2.1522553300589307,-0.3359004214403652,3.5554620514275905,-0.5037633615541798,0.33429062,0.08888357,0.060414843,0.22485277,0.19605437,1.9454513,1.2729537,2.0068388,2.2043896,2.2765553,-2.2274945,0.2536646,0.78964645,-5.493514,-2.463015,-0.019014461,0.27605328,0.064030394,0.4231629,-0.07178948,-0.0065225274,0.022559969,-0.2891592,-0.09409879,-0.031303477,0.0036110787,-0.1423737,0.008321743,-0.42534462,-0.18567984
2016-01-08,74.16,74.91,73.98,74.17,72,0.01,74.33,0,0,0,186,-0.5,-0.4934087539838473,5.0,7,5,0.6415437116234128,2.825447532298113,3.5466883408456686,5.66825519767483,0.8723063454867501,0.3410084652733634,-1.896123097509954,0.2910967044768332,-1.7791444739055449,1.3539457924460696,0.0015048388,0.008827038,0.009802605,0.004152318,0.018775042,-0.13895984,-0.10886299,-0.33203137,0.09209337,0.15153682,-2.0747128,-1.6298653,0.3953309,-1.501934,5.5034933,-0.030987905,0.053323835,0.06552304,-0.08930127,-0.0653988,-0.012361421,0.016826915,-0.2813542,-0.10737766,-0.03275385,0.0051226397,-0.15907912,0.016925244,-0.42493686,-0.18599342
2016-02-08,74.24,74.24,72.94,73.67,69,-0.5,73.58,0,0,0,203,0.1700000000000017,0.1487947182285617,5.0,5,5,0.16612579040716,2.836887560458399,2.9378629967405536,5.681773442294926,0.8435265122907774,0.4347699904583926,-1.889086449826212,1.2294099761494766,-2.0177327099475386,1.761929541808814,0.034009557,0.012237629,0.0140019655,0.02672009,0.029982777,0.12700513,0.021515455,-0.19509205,0.27202636,0.08996116,-1.3440803,-1.2817054,-0.10574725,-1.9719125,5.2927985,-0.006442769,0.08452582,0.05441067,0.036521763,-0.05577798,-0.0169344,0.012188819,-0.27482358,-0.12125516,-0.03030975,0.009447407,-0.14211036,0.024442667,-0.4270209,-0.18627183
2016-03-08,73.67,73.82,73.2,73.84,17,0.17,73.55,0,0,0,207,2.019999999999996,1.922043111650875,5.0,5,5,0.8782512232476187,3.048338054593656,3.3845647835287003,5.408326798368808,0.2530174695210982,0.3693745759571396,-1.7546160918282736,1.3946042313142084,-1.6609388420542808,0.956230651535957,0.1529953,0.011696277,0.019696902,0.06255757,0.037020285,1.2140214,0.35012543,1.0471551,0.35481822,1.662777,-1.665342,-1.945218,-0.074267335,-1.7384099,5.6086245,-0.0047486373,0.07347752,0.05577177,0.018843483,-0.059354093,-0.021024732,0.009083091,-0.26909804,-0.14369488,-0.042086907,0.0018311351,-0.1432832,0.022730876,-0.42514873,-0.18613558
2016-04-08,73.53,76.16,73.53,75.86,67,2.02,75.26,0,0,0,204,0.7800000000000011,0.7334874317353798,5.0,5,5,1.537565862158874,3.5817188811586917,4.939219818052245,4.197880605892172,1.7937118542573895,1.0973976211771523,-3.102778201444007,-0.575725843406146,-1.112480435535787,-0.1365723985591792,-0.005849086,0.007215366,0.00869465,-0.0058097714,0.009179122,-0.21986476,-0.24914122,-0.22247083,-0.7119841,-1.2591097,-2.9051902,-1.8783457,0.25231248,-2.6945167,4.308783,0.026886405,0.21149553,0.05353799,0.19600135,-0.056676116,-0.02539712,0.003435043,-0.2642083,-0.17048055,-0.050565753,0.0035446056,-0.13747564,0.024345644,-0.42306593,-0.18592092
2016-05-08,76.16,77.8,75.61,76.64,82,0.78,76.35,0,0,0,205,-0.58,-0.5700897655912989,5.0,5,5,0.8878680595930288,4.227592334390662,5.8300270461394375,3.489747187212459,2.322260195818649,1.6484231818589763,-3.245215414262708,-0.4984204378728019,-0.4016325451393727,0.1569572801321077,-0.027655536,0.007650119,0.0045551513,-0.010966378,-0.0055930973,-0.3834715,-0.23567328,-0.15484697,-0.13663904,-0.6682468,-2.0969865,-1.7230687,0.3002698,-3.6385477,3.0146458,0.0027808214,0.17086461,0.056657888,0.04920043,-0.05875459,-0.028860213,-0.0012285771,-0.2588521,-0.207985,-0.06618799,-0.00088868727,-0.14270744,0.021488264,-0.42153543,-0.1857399
2016-08-08,77.01,77.1,75.99,76.06,28,-0.58,76.42,0,0,0,198,-3.0,-2.88969036671671,5.0,5,5,-0.217639682863212,4.312139420171133,5.538433412624096,3.0994607800948653,1.542158431672098,1.8957684293840176,-2.3141272365418253,0.754456829204052,-0.3693823821021996,0.2341942402430858,-0.0049624466,0.01086971,0.0072558317,-0.005936636,0.006664227,-0.35985368,-0.23865724,-0.15614405,-0.119703785,-0.57610804,-0.73205364,-2.0349355,0.17573804,-3.914321,2.9599671,-0.032143064,0.093772836,0.056695353,-0.025009682,-0.06165516,-0.032765657,-0.007103522,-0.25078267,-0.2436873,-0.093450084,-0.002111199,-0.14558013,0.024177669,-0.4229272,-0.18587083
2016-09-08,74.5,74.5,73.06,73.06,58,-3.0,73.62,0,0,0,206,-1.9,-1.835326457114251,5.0,5,5,-0.327591481868732,3.632221726495869,2.09464270881707,3.912785060280842,3.2170916012643254,2.6159027939593296,-1.2391412135709492,1.5720698064722072,-0.8519873394268767,1.1175244265397082,-0.13558799,0.0027887134,-0.0070654717,-0.06794713,-0.024403414,-1.1634289,-0.4327882,-1.4337062,-1.104026,-1.3788741,0.8293429,-1.6111045,-0.077737354,-5.4071565,2.549515,0.040481806,0.15926123,0.047198523,0.32217297,-0.051966544,-0.03308429,-0.0076088016,-0.24649379,-0.23990884,-0.11194621,0.018944968,-0.12787242,0.026778558,-0.42478347,-0.18608737
2016-10-08,72.0,72.28,71.02,71.16,53,-1.9,71.63,0,0,0,199,0.1099999999999994,0.0912839595229707,5.0,5,5,0.0627129971689861,3.090737862168924,-0.8121043635535411,4.932059710780326,4.601111386716,4.052108582262339,0.0081976378978832,2.281019636120832,0.610677361622881,1.600298034569979,-0.049471695,-0.0003180035,0.0007863299,-0.0300788,-0.012348372,-0.31062257,-0.25674483,-0.8777896,-0.8176153,-0.5496654,0.048457075,-2.5483046,-0.2460438,-6.805824,4.625919,-0.027312392,0.03810444,0.061654184,0.08881256,-0.06935043,-0.032457832,-0.012474322,-0.2555796,-0.23281549,-0.11853354,0.0075505506,-0.13837224,0.01558362,-0.41811815,-0.1854467
2016-11-08,71.16,71.77,70.75,71.27,56,0.11,71.4,0,0,0,189,-1.39,-1.3464850081167463,5.0,5,5,0.8678737976583638,2.8538739609399584,-1.2172553076602464,4.879834641337548,4.462796970325988,4.251891607633652,-0.3476467186466759,1.832433571118527,1.7533670751221777,1.3134518579282477,-0.06525719,0.005542381,0.0012454385,-0.022817237,0.00029182652,-0.8746842,-0.2741954,-0.9406437,-0.66657907,-1.1476853,-1.6819669,-3.1096442,-0.17730708,-6.6212044,5.8170238,-0.042999838,0.021739272,0.062147256,-0.02116284,-0.071375385,-0.033305384,-0.02085084,-0.26733407,-0.22096844,-0.116288975,-0.010079945,-0.13896467,0.015826054,-0.41413245,-0.18518235
2016-12-08,71.31,71.89,69.8,69.88,45,-1.39,70.8,0,0,0,177,-1.79,-1.7298900661540049,3.4000000000000004,7,5,0.0734468571968853,2.3847768612422207,-3.407503543876372,5.6363958200064825,4.745985517912942,3.890843654204306,0.1795597099462706,1.6698785829723453,0.950777777603868,1.058895769683009,-0.1737592,-0.015613561,-0.01007657,-0.0984309,-0.08217803,-1.2634127,-0.6677483,-1.5748612,-0.8505172,-1.4527615,-1.1816425,-3.3065858,0.52543026,-6.4417744,6.4445577,-0.066162296,-0.026652182,0.05965925,-0.29502374,-0.060805794,-0.03136356,-0.025986644,-0.2732847,-0.19339685,-0.10754032,0.019629031,-0.14613588,0.0102379825,-0.42374578,-0.1858257
2016-01-09,66.0,68.08,65.99,68.01,28,2.69,66.73,0,0,0,164,-0.5,-0.4934087539838473,5.0,5,5,1.546582165839664,-1.839477366423383,-3.782788193332598,-2.8582649942303853,0.6808300986494109,2.9374845649055947,-1.2992657134669334,0.4355021455614636,0.2370807316864803,-0.905326818681322,0.053985782,0.018524244,0.02447217,0.022846367,0.028110804,-0.06812324,0.032312945,0.10138057,0.15768872,0.030185143,-3.7140641,-0.84575325,0.23214523,-2.7469816,2.259814,0.102899656,0.33356857,0.032982115,0.4968048,-0.022446798,-0.026573123,-0.0335658,-0.27506614,-0.1773585,-0.09780232,0.06398183,-0.1180471,0.06346233,-0.44992024,-0.18812995
2016-02-09,67.9,68.03,67.1,67.51,22,-0.5,67.59,0,0,0,165,1.5499999999999972,1.4715421684570975,3.4000000000000004,5,5,0.1201861918635822,-1.85220567247804,-3.134544781539695,-3.029553400990352,-0.2235285336965823,2.549568207833377,-0.419741584310028,0.8026611203565664,0.3074983525491651,-0.6144765515547126,0.08585389,0.012974343,0.017574502,0.03985195,0.02763123,0.89909726,0.33049315,0.53035295,0.5081297,0.9207736,-1.7822993,-0.85689795,0.43599996,-2.8087971,0.81638515,0.08003223,0.25669146,0.03349108,0.27235872,-0.017569182,-0.020149177,-0.036610078,-0.27333072,-0.1433332,-0.07938737,0.086550936,-0.12261677,0.060000315,-0.45615324,-0.1886931
2016-06-09,67.53,69.13,67.53,69.06,33,0.0,68.27,0,0,0,169,0.4699999999999988,0.4363485117565025,5.0,5,5,1.5170787572044917,-1.5781956634360057,-1.265744870108105,-4.027163935401692,0.7769111931136744,2.86830164193377,-1.1354677729983431,-0.4932964897550426,1.3845031963289474,-0.6964357329302712,0.030839724,0.012361182,0.015810877,0.021379331,0.01714802,0.20800085,-0.09955679,-0.032790758,0.10810722,0.027090782,-2.6740813,-0.43246084,0.21857527,-3.2593117,-1.0910566,0.05600042,0.22856717,0.037886098,0.17090225,-0.029817687,-0.01849118,-0.04206422,-0.27268562,-0.14103957,-0.08117466,0.064773306,-0.12417705,0.05541993,-0.4487278,-0.18810067
2016-07-09,69.02,69.08,68.73,69.53,22,0.47,68.86,0,0,0,173,-0.28,-0.2825359720633553,2.8,5,5,1.996544898492028,-1.4787427257908867,-0.3628161670228327,-4.1144797893396285,0.2100642716687875,2.704892872404059,-0.5498040257010094,-0.5485813245321913,1.8512372239006312,-0.0461350137222348,-0.006503739,0.009454257,0.013464774,-0.009087126,0.0017106574,-0.20045924,-0.118965685,-0.06275796,0.010319631,-0.20257474,-3.222994,-0.8645494,0.7507808,-2.6579506,-0.9692761,0.034869995,0.16790304,0.034377966,0.012609821,-0.023482328,-0.019311933,-0.046280637,-0.27145815,-0.14908369,-0.086603336,0.049814012,-0.1222391,0.058336835,-0.44541776,-0.18794179
2016-08-09,69.2,69.29,68.91,69.25,18,-0.28,69.11,0,0,0,173,-0.37,-0.3688021101217384,5.0,5,5,0.65815085904224,-1.4247124642444997,0.3311182585726143,-4.232168866324333,-1.1773172659579587,1.7144157917170777,-1.247007513941361,-0.9936793473826078,0.6022601058167392,0.2872517105432379,-0.008553649,0.011580196,0.014386931,0.006164365,0.0066846567,-0.17356855,-0.06370794,-0.67330575,-0.18581893,-0.005797763,-2.3669007,0.33381656,0.0957427,-1.7197785,-1.3511432,0.054014165,0.1662206,0.037467845,-0.037183218,-0.026419898,-0.016127285,-0.051696043,-0.26202455,-0.165084,-0.09170669,0.076451354,-0.12535958,0.05262571,-0.45237043,-0.18842222
2016-09-09,68.99,68.99,68.02,68.88,19,-0.37,68.39,0,0,0,171,-1.91,-1.844911583565182,5.0,5,5,0.4003270109442002,-1.3807489737767396,0.4845686108071961,-4.04959029504659,-1.008657678124159,1.5524890538914902,-0.7952357659618213,-0.5195764558749952,0.0264625424076346,1.419861072029902,-0.06661318,0.010342589,0.008510171,-0.008636168,0.0011527952,-1.0652053,-0.39268747,-0.9234638,-0.5383536,-1.3399683,-2.0276494,0.86997104,0.036959555,-1.643074,-1.4221953,0.041197333,0.13582906,0.03906758,-0.07655034,-0.028266514,-0.012046951,-0.052646685,-0.25809246,-0.18271725,-0.09077037,0.07037594,-0.12673815,0.05216824,-0.45033458,-0.18823743
2016-12-09,68.9,69.12,66.87,66.97,179,-1.91,68.06,0,0,0,170,0.2300000000000039,0.2063054769341525,5.0,5,5,-0.3635074827856629,-1.462706414999834,-0.6407930200882128,-3.203540681580675,0.1092930615479223,1.8730032504281235,0.6821201721721271,0.6206459470965535,-0.5399671404818277,1.699292641938626,0.011914086,0.004144166,0.009424101,0.014431893,0.0055307173,0.13215022,-0.0851001,0.23311578,-0.29480502,0.2136214,-0.0032178245,0.97423416,-0.20773707,-2.4569762,-1.3670945,0.0512336,0.14705643,0.039916307,0.053057086,-0.030292204,-0.0048120846,-0.050753247,-0.25189912,-0.18984434,-0.08307659,0.071364075,-0.1312659,0.050984073,-0.44967145,-0.18815689
2016-03-10,68.73,68.73,68.73,68.73,2,0.44,0.0,0,0,0,4,1.1499999999999917,1.0881371104198343,3.4000000000000004,5,5,0.5741548329029934,-0.5768109756514923,-0.3206421271108255,2.198110287134992,-0.8322971084196205,0.0849543589597674,1.0163636392985016,-1.6906196725780025,-0.1995857048663276,0.149522210947495,0.004603255,0.009801726,0.009270478,0.0033437947,0.004065473,0.25917944,-0.0115017155,0.17595643,0.21392137,0.60327077,-3.825163,-2.762302,-0.15988652,-0.1744282,4.266892,0.015689982,0.08289707,0.037339907,-0.06848762,-0.031127041,5.2728064e-05,-0.04891401,-0.25091386,-0.17941563,-0.062818386,0.05934019,-0.13379614,0.05109708,-0.44811875,-0.18815744
2016-04-10,69.88,69.88,69.88,69.88,2,1.15,0.0,0,0,0,4,-1.85,-1.7874008248595936,5.0,5,5,0.5830632833344289,-0.3885526588416351,-0.2023599614915884,2.090388543299213,-0.3698200543376952,0.2536288303194481,0.6451793335257208,-1.9927451747376856,0.0101688084551204,0.9797937977931164,-0.09169103,0.009442424,0.0049963794,-0.023107124,-0.0054435213,-1.0664899,-0.2735161,-0.97229946,-0.5819805,-1.3490946,-4.151625,-2.1675656,-0.4758662,-0.31455284,4.3378983,0.020466993,0.060607936,0.040918745,-0.10660833,-0.034627568,0.006650138,-0.048668806,-0.2460585,-0.17035773,-0.051140945,0.04273304,-0.13503045,0.047935106,-0.44344956,-0.18771392
2016-05-10,68.03,68.03,68.03,68.03,2,-1.85,0.0,0,0,0,4,-0.32,-0.3208764778670811,5.0,5,5,0.601202972413178,-0.8929063669906784,-2.2494559463393147,2.777956029837287,0.2658347462226963,0.4690165601070726,1.3994388719379227,-1.6404952510570696,-0.5746303763076605,1.6514457347750504,-0.028007476,0.0017875362,0.002919758,-0.025321225,-0.008336798,-0.24386516,-0.21738608,-0.4044093,-0.5922152,-0.34577042,-2.7320104,-1.774151,-0.7235611,-1.1080071,3.2856433,0.07849203,0.2121518,0.034399174,0.2308085,-0.030660266,0.021070259,-0.041414995,-0.23927659,-0.13950327,-0.040769592,0.082837224,-0.13212146,0.054684285,-0.4498008,-0.18816926
2016-06-10,68.12,68.12,68.12,67.71,4,-0.32,68.12,0,0,0,4,-0.73,-0.7138666623552707,5.0,5,5,0.5503070800319518,-1.1745165892261586,-2.9009629899508456,1.8505809315899369,-1.2315932182367455,1.1315286438191172,1.2242990626527572,0.484464373329141,-0.1568529436992645,2.195301468084713,-0.034164175,0.009821494,0.008216537,-0.01220875,-0.0035410996,-0.4155277,-0.14653197,-0.6235003,-0.38369304,-0.8653155,-2.5592744,-1.2097422,-0.56448656,-1.1251066,4.45118,0.036781285,0.1303891,0.041975528,-0.009295111,-0.036688607,0.0286864,-0.04219479,-0.2212005,-0.09828254,-0.035100553,0.04027166,-0.13458717,0.052403808,-0.44147137,-0.18756087
2016-07-10,67.67,68.1,66.91,66.98,12618,-0.52,67.33,59,0,0,155535,0.3799999999999954,0.3500823736981162,3.4000000000000004,5,5,-0.041408186891134,-1.3501754953012857,-3.248517616084183,1.0084957011392313,-0.691130701429447,2.036134610878884,0.5791864963124919,1.2200699903506562,0.0319918880275144,1.194602232410931,0.003475712,0.010472476,0.010853748,0.016930396,0.010198336,0.11281068,-0.014051423,-0.06490298,-0.1641859,0.1524192,-1.5224161,-1.4817399,0.27080306,-2.8033707,4.550037,0.049444515,0.15278247,0.04165944,0.21803449,-0.029184708,0.03494316,-0.044313524,-0.22546095,-0.086177856,-0.032702237,0.03247239,-0.12868361,0.055548325,-0.43848076,-0.18742917
2016-10-10,67.3,68.49,67.1,67.36,13549,0.38,67.62,106,116,0,154421,-0.22,-0.2250252133577666,5.0,5,5,0.606107003786002,-1.4087233346540824,-3.0916817110354637,0.5676893842217677,-0.666827667001122,2.2330008740435057,-0.0056927258348804,0.9817531150962032,0.1199521605709581,0.5355898919450068,-0.0016208092,0.011823452,0.012794146,0.007871781,0.00706379,-0.14107944,-0.049778115,-0.2786893,-0.08136782,-0.12568542,-1.9631186,-1.4878354,0.0025330877,-2.7952228,4.577156,0.04744825,0.1490287,0.046973012,0.19402139,-0.034871366,0.03480899,-0.048000526,-0.2293716,-0.0786052,-0.025404869,0.022513937,-0.13275026,0.04886215,-0.4365216,-0.18721035
2016-11-10,67.7,68.04,67.02,67.14,12235,-0.22,67.37,44,100,0,151246,1.8299999999999983,1.7399257090831797,3.4000000000000004,5,5,-0.0358563885092204,-1.5725250739490682,-3.2935467345801865,0.5986721412260904,-1.8491510807936464,1.5469151751584869,0.4547795404292941,1.5664225897137305,-1.1071323040332888,0.3831012412748902,0.012707092,0.012489354,0.013967203,0.01552011,0.01620383,0.07671742,0.054925486,0.101609804,-0.17395964,-0.15036748,-1.4078699,-1.6120818,0.32493088,-1.919975,4.8281984,0.06609185,0.19252189,0.03668509,0.26772612,-0.024496695,0.03627661,-0.050735768,-0.22716057,-0.06572915,-0.014687211,0.05130616,-0.12781696,0.055704128,-0.4450959,-0.1879244
2016-12-10,67.14,69.79,66.76,68.97,30859,1.83,68.35,48,0,0,149595,0.3400000000000034,0.311741867894398,5.0,5,5,1.1365283499916998,-1.161758617378912,-1.1006509143498542,-0.7352305215162565,-0.3552800676330691,2.317656353153985,-0.6778332709896885,0.5371766381196085,-0.7484499946583227,-1.3721116921225454,0.015870836,0.013886503,0.0151840495,0.014452362,0.01439045,0.18101229,0.017835347,0.26043487,0.42503616,0.38004625,-2.158774,-1.4136286,0.39825532,-2.274578,3.7568016,0.013780506,0.17674923,0.05009077,0.48127225,-0.046409883,0.03578709,-0.05318528,-0.22936197,-0.05308157,-0.005567821,0.018872635,-0.13932255,0.04675295,-0.43574256,-0.1871803
2016-01-11,68.76,68.92,68.1,68.2,19578,-0.66,68.44,328,150,0,133089,0.3999999999999915,0.3692526265999753,3.4000000000000004,5,8,-0.1083684978434991,-0.6873554250092709,-2.23308087591645,1.5800477232514054,-0.312283780153571,1.2451221628153837,1.1713520984529038,0.2809029571177165,-0.7384895826669815,1.666719310739607,0.0066884835,0.0075689503,0.008545907,0.016124288,0.0045704073,0.052620344,-0.059496608,-0.42703214,-0.26799664,-0.20589449,-1.3305666,-1.6921321,-0.035830468,-3.8361094,5.1387987,0.005900432,0.03691032,0.058183763,0.014977978,-0.046612814,0.0358592,-0.05366124,-0.22504921,-0.032604173,0.008854463,0.011264583,-0.15334904,0.044786423,-0.4329106,-0.18686712
2016-02-11,68.25,68.78,68.07,68.6,15598,0.4,68.38,107,8,0,127969,-0.53,-0.5221641333366417,3.4000000000000004,5,5,1.0815684827751144,-0.882220661949309,-2.3227689386913486,1.175218330174034,-0.7684921739576906,1.6526104337085037,0.6510980448332642,0.4798835237909594,-0.319137493302666,1.0481863652968395,-0.03372945,0.0080554765,0.0057798293,-0.006366069,-0.006063961,-0.38583472,-0.17114857,-0.41940212,-0.28816676,-0.3130221,-2.1778584,-1.711435,0.28618333,-2.0419326,4.547984,0.021679016,0.09867534,0.0445126,0.08837466,-0.035269745,0.03694086,-0.055008482,-0.2245283,-0.012161222,0.024913233,0.0075629223,-0.13659444,0.049457368,-0.43429402,-0.1871576
2016-03-11,68.56,69.19,67.82,68.07,19756,-0.53,68.34,243,2000,0,122384,0.4600000000000079,0.4267633853055798,5.0,5,5,0.2108686732987461,-0.8540590192906459,-2.2898559910762084,0.7942549644881661,-0.5289202906040645,2.0032831260204884,0.4369253441501805,1.0353930739225992,-0.4629440305504129,0.385388796064029,0.0115779685,0.01283718,0.013603854,0.01834094,0.012661405,0.16784474,0.067462295,0.4117061,0.11816567,0.44878733,-0.46161267,-1.4343756,-0.29739684,-2.5011818,4.271318,0.012042348,0.05403243,0.050590057,-0.006632198,-0.040537752,0.04018628,-0.05404971,-0.2258116,-0.002464947,0.04145966,0.011201535,-0.13868034,0.047198795,-0.43307906,-0.18698469
2016-04-11,68.0,69.04,67.7,68.53,14021,0.46,68.24,158,42,0,115194,-0.08,-0.0908334430447262,3.4000000000000004,7,5,0.9333289089493508,-0.9481078092090476,-1.69282331215925,0.3155610162525,-1.6918950502388637,1.4157097020888814,0.0308465446452348,1.2065216656914393,-1.4272535829824615,-0.6114539762427434,0.008994963,0.01206114,0.013602494,0.012542116,0.0141418325,-0.040342182,0.03291449,0.28894556,-0.11441651,-0.14918429,-2.0752275,-2.0752265,0.92890495,-1.0480461,4.6123657,0.008650582,0.09655676,0.050509404,0.05721311,-0.042560007,0.04495391,-0.05411763,-0.21815719,-0.0009333498,0.052874506,0.03135926,-0.1522262,0.04171765,-0.44069386,-0.1875451
2016-07-11,68.13,69.47,68.06,68.45,24437,-0.08,68.76,90,1500,0,110736,0.2999999999999971,0.2734013620906662,5.0,5,5,0.7648767961111171,-0.922062349237469,-1.6419600420062563,0.2863748866288283,-1.6715172363461583,1.247394362765522,-0.1068920988600146,1.0770367584520806,-1.428468164062031,-1.1866884456614766,0.016182076,0.013806778,0.014129073,0.020005828,0.01681972,0.08420829,0.023937197,0.3532026,0.07784463,0.05292755,-0.86256254,-1.6589273,-0.08424279,-1.1955463,4.194592,0.01690613,0.10476695,0.045311496,0.119278386,-0.04101634,0.050733283,-0.05401532,-0.20825915,0.0033381518,0.051388018,0.032282624,-0.14213133,0.043398,-0.4404029,-0.18755646
2016-08-11,68.54,70.11,68.19,68.75,27514,0.3,69.16,273,2001,0,96990,-0.46,-0.4550682481801215,3.4000000000000004,5,5,0.6685208684224522,-0.8292563951437874,-1.3163573346194253,0.1062098689817281,-1.3485375687312264,1.2657693993019283,-0.9511040227658162,0.2541720388118057,-1.3613683068945104,-1.3685036493818212,-0.011075395,0.011795187,0.00988401,0.0013701034,0.007930001,-0.2750296,-0.108834825,-0.13360639,-0.18483712,-0.21734,-1.0975463,-1.5512365,0.31355292,-1.313989,3.9555578,0.009454852,0.066857524,0.042769548,0.028297232,-0.03838335,0.05480282,-0.058688257,-0.2173685,-0.0038176763,0.05281013,0.035569947,-0.13914558,0.047721736,-0.44155312,-0.18774205
2016-09-11,68.58,69.29,67.87,68.29,26657,-0.46,68.46,255,1753,0,88095,0.9099999999999966,0.8580940755974843,5.0,5,5,0.3455716371494743,-1.003052149641,-2.095083077057517,0.5288686120594001,-1.495527855080139,1.0293167004949115,-0.4418686146802984,0.4625318650214568,-1.6522101798034785,-0.504763161552819,0.05990366,0.01433964,0.01772024,0.033817712,0.025862534,0.55956995,0.2377425,0.45324823,0.7286838,0.70691967,-0.7963539,-1.1388613,-0.17755048,-1.2043561,4.0347815,0.024401948,0.07853267,0.045201737,0.015495866,-0.0381922,0.061740983,-0.059944782,-0.2246967,0.00431776,0.048111156,0.04233361,-0.14054525,0.04476823,-0.4427207,-0.1877192
2016-10-11,68.29,69.79,68.16,69.2,32984,0.91,69.26,2549,2527,0,79049,-0.76,-0.7426220417080651,5.0,8,5,1.113674185000892,-0.920636800926596,-1.2913102116663775,-0.0571514012593901,-1.3459401293553026,1.1530820451563146,-0.8176437754587166,0.210634588945012,-1.2700243211264686,-0.3665240229008663,-0.036380883,0.01144557,0.007319621,-0.00076688145,0.0076229037,-0.33328438,-0.16422063,-0.19390507,-0.5656895,-0.46739194,-0.89170307,-0.93770474,-0.019270418,-1.3172535,4.6268406,-0.010694726,0.03076628,0.074528076,-0.22347763,-0.06585438,0.06667115,-0.06246626,-0.23820075,0.002557697,0.047494568,0.023479842,-0.15838054,0.035634402,-0.42939898,-0.1863899
2016-11-11,69.35,71.44,68.31,68.44,40207,-0.76,69.61,88,1839,731,60943,0.4600000000000079,0.4267633853055798,5.0,5,5,0.2442321119606502,-0.8125093459643232,-1.7317618559882408,-0.2071844362642913,-0.2110771713632614,1.185340408143441,-1.133421643452058,0.1066590162759144,-2.090442473979776,0.5778329329570743,0.07578067,0.021019857,0.01894923,0.030881993,0.029556079,0.36073238,0.14586088,0.31373113,0.30049664,0.6500754,0.7105206,0.20000112,0.06712875,0.19605285,2.122602,0.003460033,0.08363494,0.04707021,0.108276844,-0.043157693,0.07659755,-0.061370958,-0.24726874,0.0155812185,0.036247816,0.03546087,-0.13790888,0.047266986,-0.43715563,-0.18721998
2016-01-12,72.5,73.0,71.8,71.8,181,-0.66,72.62,45,0,0,711,0.1800000000000068,0.158379844679498,5.0,5,5,0.0178195605137891,1.7266390084365706,2.364052226155861,2.4503582929318863,-0.2689232810172717,0.102712242725277,1.2661864953077788,-0.9517277702423868,-1.0827971677159915,0.2764577432758608,0.024481768,0.010582243,0.009982464,0.006450024,0.003227006,0.07373484,0.01397962,0.11398163,-0.036362723,-0.01535081,-1.145982,-1.956227,-0.5011165,-1.3480958,2.9543235,-0.021694778,0.06835056,0.050044697,0.20409563,-0.048212346,0.07943727,-0.059531163,-0.24035886,0.023869101,0.021614034,0.010087942,-0.13998277,0.05100982,-0.43334198,-0.18695696
2016-02-12,71.6,72.5,71.29,71.98,48,0.18,72.2,8,0,0,554,0.3299999999999983,0.3021567414434616,5.0,5,5,0.9419883423065144,1.5320184988664574,0.945714606533261,3.343937524614299,-0.2336625777440684,0.1141988708754172,1.3401778067031604,-0.7164348952338745,-0.9938362754635311,0.5591489245736727,0.0026525653,0.009005152,0.008424994,-0.00050185964,-0.0016497137,0.11774378,-0.006820502,-0.03388892,-0.06587234,0.02028338,-2.1145475,-2.3560257,-0.52875334,-1.0441966,4.3712196,-0.017061638,0.0374284,0.051114198,0.1158373,-0.049384143,0.0788584,-0.060010236,-0.23822394,0.034526344,0.007769825,0.0006262095,-0.13934587,0.04974365,-0.43060255,-0.18675257
