Date,Open,High,Low,Close,DAILY_CLOSEPRICE_CHANGE,Scaled_DAILY_CLOSEPRICE_CHANGE,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,RF_1_Predicted_Close_Price_Change,RF_2_Predicted_Close_Price_Change,RF_3_Predicted_Close_Price_Change,RF_4_Predicted_Close_Price_Change,RF_5_Predicted_Close_Price_Change,GBT_1_Predicted_Close_Price_Change,GBT_2_Predicted_Close_Price_Change,GBT_3_Predicted_Close_Price_Change,GBT_4_Predicted_Close_Price_Change,GBT_5_Predicted_Close_Price_Change,GRNN_1_Predicted_Close_Price_Change,GRNN_2_Predicted_Close_Price_Change,GRNN_3_Predicted_Close_Price_Change,GRNN_4_Predicted_Close_Price_Change,GRNN_5_Predicted_Close_Price_Change,CNN_1_Predicted_Close_Price_Change,CNN_2_Predicted_Close_Price_Change,CNN_3_Predicted_Close_Price_Change,CNN_4_Predicted_Close_Price_Change,CNN_5_Predicted_Close_Price_Change,LSTM_1_Predicted_Close_Price_Change,LSTM_2_Predicted_Close_Price_Change,LSTM_3_Predicted_Close_Price_Change,LSTM_4_Predicted_Close_Price_Change,LSTM_5_Predicted_Close_Price_Change,CNN_LSTM_1_Predicted_Close_Price_Change,CNN_LSTM_2_Predicted_Close_Price_Change,CNN_LSTM_3_Predicted_Close_Price_Change,CNN_LSTM_4_Predicted_Close_Price_Change,CNN_LSTM_5_Predicted_Close_Price_Change
2015-03-19,20556.0,21425.0,20556.0,21142.0,-64.0,-0.4968215111762087,-0.2713968695847761,-12.7989107040975,0.169941399661469,-2.3454413911574896,1.1110970255384591,2.1385532144558117,0.1007700787058343,-0.3179362917658975,-1.6880391334113505,-0.4043840631995117,6.59849,1.2669282,2.237727,-2.9493687,-5.9594836,-77.001816,-32.399544,-16.813297,-28.364388,-30.668606,-468.95862,-18.72707,-79.93037,181.62068,35.51713,-90.18748,11.957915,1.5940875,57.37168,0.39975598,-6.1478376,-2.5731184,22.19932,-12.986423,-3.7831337,4.3054147,-50.40408,16.891336,3.7890754,23.661716
2015-03-20,21183.0,21455.0,21078.0,21078.0,71.0,0.5315887779074773,-1.2301303243550057,-12.55292099336958,0.3519813534390369,-2.1441924940420365,0.3696059259924323,1.7569104628203993,-0.2380522126318464,-0.3278238170701564,0.0507022122514162,-0.3148806014263771,8.26426,8.736222,9.1965275,12.206151,15.906082,69.99156,37.710835,34.161865,27.39341,27.839487,-210.36725,-67.17056,-13.611301,-42.931812,58.25678,-28.820932,9.396325,-4.8888383,46.848175,-0.97571784,-5.6346865,-2.5731127,21.904367,-13.0109825,-2.6867135,4.113389,-61.68497,14.143313,1.1753623,48.27529
2015-03-23,20945.0,21475.0,20945.0,21149.0,19.0,0.1354603702604278,-0.5591924787790993,-12.697090724429598,1.4527491951754483,-2.290163042445404,0.8451229460616169,1.59854770231915,-0.292564925826638,-0.7818632224882647,0.8337463743391984,0.41971604847418,6.671831,3.9704952,2.5958047,3.6295495,1.2952179,39.886135,23.497952,-8.309096,-48.71164,-15.826757,-202.05565,-101.8027,-61.57742,-3.2795193,21.849586,-18.586788,11.287733,-0.309409,54.400795,3.6230652,-5.853813,-2.5730774,21.239944,-13.041537,-3.6536338,3.9324348,-39.11461,19.022161,2.9836514,48.82996
2015-03-24,21073.0,21525.0,21073.0,21168.0,307.0,2.3294023203056247,-0.732455020164725,-12.668578784928682,2.2005818021215866,-2.3220991977269136,0.598076802188998,1.551542463628809,-0.1171458828667304,-0.8789889279046013,1.0515185682483856,0.2723422492721719,8.850259,15.087366,6.804126,15.068009,41.97313,252.80972,161.20749,74.16557,-2.936989,30.279196,-160.26291,-104.527565,-61.82429,-76.77497,22.108103,-12.190455,12.018286,6.4127455,58.464493,5.160482,-6.0766697,-2.5730379,20.388199,-13.083017,-5.1024194,3.7746418,-25.491257,20.654482,4.366623,53.872093
2015-03-25,21475.0,21475.0,21475.0,21475.0,-331.0,-2.530788527363943,-0.9205181103710276,-12.54240639774526,6.720505135915583,-5.123403616011622,0.8235306237329768,-0.3228533093049762,1.799185113650094,-1.4331904821730308,0.7229577595926071,-0.4128264508712872,3.8952196,-8.531822,8.486947,-7.779895,-44.792107,-282.19662,-121.60983,-217.27795,-139.56815,-67.783264,220.37968,-137.87646,-95.58445,-321.84595,-86.33881,-240.79482,18.5003,4.493622,-39.810303,22.461859,-8.014796,-2.5728426,18.561514,-13.177771,-18.066696,3.945894,-68.654045,31.378147,14.604381,12.1802
2015-03-26,21160.0,21485.0,21144.0,21144.0,10.0,0.0668996843215154,-0.991200051739341,-12.469284073441768,3.4706550582970577,-1.4657335250187105,0.3168730429959019,1.5185519178117282,1.7320610882920744,0.6725227588002838,0.6163265842084866,-0.1123472503724576,7.779355,7.8719106,10.493352,8.735862,11.149871,-16.475971,2.8748684,15.289236,20.238607,16.398985,56.251247,-50.599297,23.583462,-71.86145,91.66022,-31.76368,13.052244,51.45603,109.25541,9.411918,-7.7768955,-2.5727894,18.195303,-13.229071,-15.236389,4.0505075,40.951317,24.81822,12.928245,83.61355
2015-03-27,21349.0,21495.0,21154.0,21154.0,7.0,0.0440461223418779,-1.517654462489304,-12.4834717959695,3.272749815375718,-0.9101925265318064,0.0538835580339068,1.352197053638537,1.484017880935679,0.5260307637566131,0.6302382135856173,-0.2733351717839459,8.453056,9.690213,11.001574,11.168689,14.158064,-3.3655803,38.551506,19.658445,38.31648,32.99651,82.21308,-40.690323,29.386442,-117.06166,95.80342,-13.859441,11.810407,47.31883,105.05731,8.414217,-7.1651087,-2.5727117,18.923807,-13.279362,-10.886796,4.1256704,49.97314,22.226393,10.741684,80.12282
2015-03-30,21162.0,21520.0,21132.0,21161.0,25.0,0.1811674942197027,-0.9540379775504032,-12.36640162827465,2.5780240825018867,0.1240705555437691,-0.1947036277215759,1.5288503161318998,1.3585374643721229,0.8870970938663008,0.67629950525335,0.0849481529273784,8.005806,9.98281,10.146379,10.088188,8.857407,24.860107,96.99863,30.337538,26.417894,32.77989,30.110487,-22.7313,23.558205,-57.142246,97.28826,-7.6128826,10.867694,53.296234,124.36583,8.974032,-6.3153,-2.5726113,18.578262,-13.324242,4.282918,4.1086593,24.957468,21.508537,10.545915,79.82995
2015-03-31,21185.0,21520.0,21176.0,21186.0,2.0,0.0059568523758155,-0.9456846257377236,-12.341479888161372,2.942187693455244,0.0833047206679172,-0.3792450051951176,1.169732614564272,1.2309936272663249,0.5764608326011164,0.4919520647231208,0.3109293937394272,7.8561163,8.791996,9.839373,9.460318,9.744551,2.145883,61.03442,30.337538,26.417894,18.23749,37.20578,-24.282442,23.391796,-79.64378,89.768036,-9.020904,11.089709,45.11902,111.25939,9.51141,-5.2676225,-2.5724516,18.268612,-13.39098,5.4372144,4.014498,20.646667,20.685831,9.518307,76.30358
2015-04-01,21555.0,21555.0,21188.0,21188.0,-73.0,-0.565382197115121,-1.9506631757724104,-12.318945730349686,2.755421510919776,0.6803424340095376,-0.5192929514366127,1.823382630896672,-0.4233994147866667,0.5626752255673428,0.5460516058688392,0.3091543592969404,9.084698,13.478475,10.420277,14.215166,18.645357,6.8699784,17.050995,18.885183,53.182835,42.498535,215.09726,-40.44672,64.544846,-143.78595,97.93452,23.630344,10.690992,48.67887,123.32705,8.515128,-3.3621414,-2.5722578,17.788055,-13.452221,7.594297,4.3122478,42.83326,21.040764,8.82028,92.97282
2015-04-02,21168.0,21555.0,21115.0,21115.0,460.0,3.494933981267135,-1.0767506461118073,-12.184516819177333,1.47592065923641,2.066725368403014,-0.6257645188136329,1.9837790731728668,-0.1485755525376904,-0.2660390795501129,0.6202419978854774,-0.9766895259876776,12.235292,33.85942,14.554754,30.86013,90.100746,371.4047,209.13623,218.95879,84.57805,104.663536,-113.75069,13.066146,28.439291,-58.113434,109.02079,84.56862,10.693346,64.04169,136.55074,7.2995377,-2.3064008,-2.5722094,17.369406,-13.545217,8.180139,4.382236,9.342819,21.545616,8.158344,91.75456
2015-04-03,21124.0,21575.0,21124.0,21575.0,-10.0,-0.0854573955427343,0.078371274435838,-12.321545104299071,7.146302945348331,-2.285962438311504,0.1551109047897955,-1.3257480422352903,2.514224109164745,-2.402606777389056,0.1670752143654403,-1.6284325522654388,6.3436365,2.1288304,2.4303927,-1.0921174,-5.6580105,-101.81974,-56.190063,-56.314125,-43.507786,-55.994553,33.739975,-21.282295,-164.14856,-286.44986,-103.69435,-220.35832,18.158968,-0.2935818,-29.122944,15.140628,-4.140624,-2.5712554,15.816883,-13.678059,-7.604267,4.068703,-63.827408,31.147177,11.052265,6.661364
2015-04-06,20894.0,21565.0,20888.0,21565.0,-336.0,-2.5688777973300057,0.0644288393432757,-12.191176232600258,7.500310784541649,-1.459895526781258,0.4275865265269746,-0.4696531300337325,3.3940973837502253,-0.527269554668275,-1.6252582900573729,-1.275233402674577,6.559278,2.187941,2.3589199,0.09205202,-3.9410222,-134.07909,-52.43262,-56.314125,-43.106365,-37.472576,90.33058,33.76921,-116.582184,-94.68738,-28.433224,-155.45717,16.432775,44.08746,58.1966,18.961195,-5.2343683,-2.5689461,15.061501,-13.8096285,-19.296654,4.4408903,-40.346535,33.475883,19.006042,6.7645574
2015-04-07,20988.0,21565.0,20988.0,21229.0,12.0,0.0821353923079403,-0.5355096126714043,-11.896747328344446,4.034713839643785,1.9721874857744024,-0.0999369411867264,0.8235318164704134,2.884241919442322,2.010350044169069,-0.9535568249650052,-0.3228560311079362,7.2011895,6.0327935,4.2675533,5.585488,6.071473,1.1925042,36.840595,-19.366045,-14.199196,-6.563338,113.69677,73.07151,38.94897,82.84982,148.77087,-3.6129496,13.199412,84.22654,158.99854,14.966229,-4.802799,-2.5684905,15.564848,-13.903325,-18.593071,4.501264,14.80772,30.654993,18.300245,73.76276
2015-04-08,21300.0,21585.0,21241.0,21241.0,-21.0,-0.1692537894680717,-1.1473510941662712,-11.6447846224231,1.6777720356222443,4.358955647021332,-0.5978418255283682,1.395604754893812,2.378110182055138,4.252418055559997,1.481888586487683,1.630297186466496,12.214779,16.76839,17.014193,27.964813,34.135887,16.327671,88.46059,107.468605,48.412186,79.51956,312.81024,80.366936,119.51741,118.569954,176.72794,7.305296,11.045779,101.014854,183.7393,8.20653,-1.7117113,-2.5676987,16.340454,-13.975375,4.2988014,5.0037866,28.594992,35.392048,19.599886,136.50401
2015-04-09,21405.0,21580.0,21220.0,21220.0,-3.0,-0.0321324175902469,-1.468800118819546,-11.773040109621236,3.2544484528675874,2.4719148422834483,-0.2811514111527212,-0.2210889952768653,1.5517752516023444,1.648088979692749,0.2554944816797272,1.439456323454825,9.362512,11.260739,13.355088,14.488426,11.526046,12.288223,74.73952,46.715744,60.703598,57.32448,295.831,24.04976,90.16404,10.124599,157.53174,5.123954,12.124773,61.261818,119.474556,10.926168,0.26578185,-2.5663831,16.559738,-14.085229,17.017668,4.434228,25.84607,23.732916,10.005559,38.053646
2015-04-10,21426.0,21580.0,21217.0,21217.0,4.0,0.0211925603622404,-1.5311072836026374,-11.661025787962528,2.45671288950557,2.515728404285428,-0.311931731418051,-0.2742262770559598,0.5593316174237357,1.3328421217339408,-0.2039460254415959,3.1106845000409877,8.830823,10.502351,10.959578,13.866564,12.133729,16.81486,40.863792,49.58291,51.141872,36.26878,250.29962,-11.176196,97.385605,71.1096,167.07753,-14.163444,11.83403,47.75063,104.69518,7.9131484,3.5571709,-2.5647407,16.326523,-14.19957,18.683346,4.538225,21.739225,20.122631,6.8400774,38.279015
2015-04-13,21165.0,21580.0,21165.0,21221.0,7.0,0.0440461223418779,-0.8162638914842322,-11.713302357995673,2.405256660296154,2.811766908661607,-0.3683130755211194,0.6198876849771413,-0.6727511551064047,-1.2148870900362974,-0.7652982368875153,0.4230894531174107,8.262922,8.754027,9.451186,9.782718,9.640102,37.184254,-0.36784157,24.177595,16.350498,19.010078,-93.47017,4.1941485,12.46663,34.09514,108.803116,33.296406,11.307746,42.13362,103.787544,10.313481,3.6352732,-2.5645444,16.203224,-14.306974,11.354752,4.232618,-26.107298,21.417526,5.5105066,21.854506
2015-04-14,21127.0,21580.0,21127.0,21228.0,-11.0,-0.0930752495359468,-0.7285463579874045,-11.648979203356577,1.886807168640476,3.2698588540571296,-0.4210797520118374,0.3699082316739361,-0.2899099367462074,-2.94433676352801,0.1856018286595869,-2.6642367348074525,7.9385853,7.578202,7.9057827,8.720543,10.192428,19.697441,24.459276,7.7716084,4.893844,-4.6533012,-315.46997,66.633675,-28.526957,-68.5987,63.650597,34.79082,11.979217,43.98069,99.12447,9.022142,2.4306679,-2.5646389,15.78541,-14.398551,5.00924,4.2705283,-42.636547,20.76873,4.260621,10.27907
2015-04-15,21082.0,21565.0,21082.0,21217.0,-96.0,-0.7405928389590083,-0.6745736038959474,-11.558240802621636,0.8060479933262742,3.519697040831912,-0.5738248697755965,0.0654828318244027,-0.7752851267981378,-2.3563768950431654,0.4060520335907109,-2.1746832017181794,7.6222234,6.7840567,4.4309883,6.3887177,8.881229,62.179504,6.862642,57.453262,-23.167986,6.093478,-303.9992,70.95176,-28.556032,-41.8944,62.030052,32.97816,10.206883,29.741173,87.25354,6.1021786,1.1598276,-2.5647333,15.429639,-14.461138,-0.68055004,4.383529,-47.80067,17.53166,2.1975322,5.507941
2015-04-16,21042.0,21570.0,21042.0,21121.0,113.0,0.8515386456224018,-0.8100968983718227,-11.457057128105564,-0.8886411068302863,4.128267938292328,-0.3492002601670125,-0.4073567594059031,-0.5657863550563201,-2.0532644567791527,0.0774950693675809,-1.5298712662878575,8.195225,9.307665,10.546528,9.323815,9.565795,75.691444,38.935078,-1.6063207,21.564886,18.5587,-405.00854,96.718346,1.9197074,72.687515,111.788345,28.19207,9.556976,22.087124,71.2194,1.714885,0.17901388,-2.5648594,15.387454,-14.51849,-0.21780512,4.695328,-43.472454,14.984859,1.9275688,2.543273
2015-04-17,21570.0,21570.0,21234.0,21234.0,-38.0,-0.298757307352684,-1.9858688105879772,-10.959931313206226,-3.326106587334245,6.001955533318433,-0.8701464237837843,0.892072461371807,-0.915588242644144,1.1710458505056127,1.8741453948264024,0.4125134638326987,10.230121,17.118134,14.808614,22.151705,40.560444,207.04124,99.95972,106.3598,73.08052,70.04873,-106.405136,115.70744,132.49113,109.28146,129.63861,98.7325,10.924564,70.98258,120.92152,-6.599741,1.5143893,-2.5649757,16.061197,-14.529346,10.294424,5.2169085,33.506588,23.030172,11.726984,33.262665
2015-04-20,21560.0,21560.0,21196.0,21196.0,359.0,2.7255307279526737,-1.986296405786784,-10.929193316370434,-3.711720870792432,6.058591741299339,-0.9675297709029844,1.3901345586292173,-0.9630843904285452,1.6141132588473652,1.619013970860541,1.112296532806551,12.466201,30.102331,18.430607,37.166916,73.21884,295.3179,213.25493,226.79626,171.72633,145.82306,-117.59096,109.68965,139.17644,153.00397,155.5844,91.969345,11.766272,83.34914,134.63708,-6.7564673,4.228759,-2.5651107,16.943596,-14.536314,20.500658,5.3050585,41.7746,25.111176,13.489576,51.680088
2015-04-21,21555.0,21555.0,21555.0,21555.0,0.0,-0.0092788556106094,-0.9396493396552758,-11.0712440590974,2.9135916889967244,-0.4455101493639951,0.0911002237409026,-2.848059624661965,1.0786880933320413,-2.8012422413163134,0.8596583014060646,0.8402894597532511,7.440925,7.014943,8.688949,7.2787766,4.7246614,-18.46228,12.195482,12.294259,-23.728676,-4.911298,-50.765663,-23.19849,-56.113842,-170.59363,-47.332188,-112.81254,11.426862,-17.80031,-35.22821,4.066225,4.6285415,-2.5650454,15.94352,-14.64103,11.781029,3.7115126,-52.196537,17.395283,-5.518864,8.508462
2015-04-22,21555.0,21555.0,21555.0,21555.0,-5.0,-0.0473681255766719,-0.9356515281581947,-10.799863811996612,3.1865002734460357,-0.8767032724232975,-0.4564237446409868,-3.135829992584993,1.94236211193523,-2.688377510713914,0.7823671122439032,0.5653829759154632,7.5250864,6.714381,9.218676,6.0489254,4.4348893,-25.349655,-38.760166,-22.60168,-31.63353,-3.224672,-54.11695,-15.243137,-52.024014,-240.94168,-32.306427,-133.74948,12.963989,-20.25534,-43.49215,2.5552657,4.1461496,-2.5654757,15.114457,-14.729449,-5.1571174,3.5181313,-55.391453,18.681927,-5.000645,12.601126
2015-04-23,21550.0,21550.0,21550.0,21550.0,15.0,0.1049889542875778,-0.9358179072451968,-10.777150897098275,4.314839256578762,-2.394955796778873,0.5826796545906715,-3.8012929341499504,0.6892520111808749,0.5058101163610564,0.3683240295281221,0.0247868633703233,7.0767126,5.0277877,7.3236756,5.3460326,0.15038696,-33.234295,-30.950672,-21.534266,-73.2876,-19.412004,484.9739,-41.340206,-74.60966,-202.51463,-48.975018,-126.90363,12.340409,-29.59666,-66.409546,3.7556324,1.0749903,-2.567907,14.266024,-14.814524,-23.294722,3.52333,-56.940887,21.26853,-0.23854062,13.422869
2015-04-24,21565.0,21565.0,21565.0,21565.0,5.0,0.0288104143554529,-0.931230081931838,-10.733992472424791,5.380568243125505,-2.86560310752958,0.0988134150384898,-3.2163563316179067,0.0625521245031686,1.4403743509105238,-0.2613208439992782,0.646859389516945,7.3409433,5.992252,7.339347,6.9582295,7.852974,53.617435,3.629094,-89.16768,-76.09072,-5.357309,668.3234,-73.60331,-70.80652,-249.1813,-39.114162,-66.67816,12.837684,-12.187196,-41.781616,3.962095,-3.4021747,-2.5672922,13.211168,-14.845535,-24.795664,3.7700558,-49.724937,23.221672,3.824542,13.624741
2015-04-27,21570.0,21570.0,21570.0,21570.0,5.0,0.0288104143554529,-0.9256030926816864,-10.634250953716652,6.110660233616712,-2.9065004909703123,-0.5505875022909954,-2.007557098783466,-2.3219579214550503,1.6528240432532353,-0.6419012342271191,0.8365459901054355,7.7272553,7.735701,7.558683,6.8844495,7.1435776,28.139126,21.416449,4.8799114,-12.560622,7.030527,832.5131,-135.78145,-82.00694,-324.08655,-48.151802,-90.07208,13.243516,-19.525806,-28.21623,4.4398203,-6.590625,-2.562101,12.055336,-14.927488,-26.84359,3.9453015,-48.81218,22.385977,4.189527,8.94956
2015-04-28,21575.0,21575.0,21575.0,21575.0,0.0,-0.0092788556106094,-0.923273539378096,-10.604844435934796,6.883062347530591,-2.645994249407844,-0.8646807972093409,-1.361267431510528,-2.1809293932688454,1.814222577067971,-1.0979528664625549,1.3496045052335086,7.896032,8.136024,7.558683,8.239071,8.212868,39.848873,33.012512,4.8799114,-7.7632856,4.2589707,853.85126,-142.71268,-73.17455,-322.58957,-23.577848,-111.29148,13.769402,-12.006105,-7.18248,4.7969027,-9.816451,-1.9665042,10.559888,-15.014196,-27.119425,4.1760187,-49.98298,24.781288,7.765578,8.878324
2015-04-29,21575.0,21575.0,21575.0,21575.0,0.0,-0.0092788556106094,-0.9189489971218536,-10.577765073223423,7.652145645741064,-2.3026601934430158,-1.347334370528459,-0.902333031838905,-1.695394003970058,0.7788725389099171,-1.3969703304500762,0.3748051487169937,7.4212008,6.636631,7.4881134,6.8942356,5.8233185,13.596852,4.586134,11.797857,-7.7632856,-3.2691128,753.26514,-128.12958,-62.151913,-391.49844,-15.151415,-99.83766,11.72954,-19.16699,-18.986916,5.1599865,-11.066318,-0.6490813,9.291796,-15.113655,-29.515186,4.080549,-60.324017,23.777517,7.8970594,5.4941254
2015-04-30,21575.0,21575.0,21575.0,21575.0,0.0,-0.0092788556106094,-0.9099379507451706,-10.629497949938068,8.744891051938838,-2.247131441003755,-1.8607980496969625,-0.8917251574492214,-1.3572600909402943,-0.8073032828063117,-1.2784788726726526,-1.333701150425276,7.327481,6.2412252,7.4881134,6.124737,4.718668,41.395283,-2.196994,8.477833,-13.814225,-9.371291,656.1774,-110.369995,-77.09594,-530.91284,-28.573248,-85.25001,12.204937,-20.882486,-21.291113,5.1752925,-11.661117,0.69704604,8.016257,-15.214777,-36.2577,4.2282476,-50.044895,23.405079,8.114329,0.637739
