,DAILY_CLOSEPRICE_CHANGE
1120,0.006773870422035048
1121,-0.006558412291526934
1122,0.006942624439776604
1123,-0.005995849224612088
1124,-0.0012455219805844416
1125,0.002767318612966865
1126,-0.0011392385423530029
1127,0.002079754777700185
1128,-0.0011892507715600587
1129,0.002879831226349834
1130,0.002604823575042643
1131,0.0016109571893821106
1132,0.0007984223904294002
1133,-0.0031831531087010484
1134,-0.0028081209989797517
1135,0.003192333147229421
1136,0.0018797356655377712
1137,-0.0003079268039482985
1138,-1.6540582202488253e-06
1139,-0.0006766999338522618
1140,-0.00120799790634625
1141,0.00034214276174598625
1142,-0.0003079268039482985
1143,0.00035460111204905364
1144,-0.001189220966894262
1145,-0.0014830353623192442
1146,0.0049925051566911275
1147,9.834059552805349e-05
1148,-0.0031206527245251346
1149,-0.0009329604503732619
1150,-0.0015580239014640219
1151,0.0006421267229909122
1152,-0.00316437616924906
1153,0.0008233987003671284
1154,0.0040486808049034475
1155,-0.0022643348715168992
1156,-0.0003079268039482985
1157,-0.0019330560111853186
1158,0.0013172024032887216
1159,-0.0003079268039482985
1160,-0.0003079268039482985
1161,-0.004058218096495481
1162,-5.792526724463178e-05
1163,-0.00017040807596180446
1164,-0.0009142133155870644
1165,0.00079213360594627
1166,0.0012734491538990054
1167,-0.0018955319369471332
1168,0.0013172024032887216
1169,-0.002558119462276085
1170,-0.0015580239014640219
1171,0.003879896982496094
1172,-0.0019955563953612384
1173,0.0006921687568637581
1174,4.575116931281732e-06
1175,0.0008796699093915113
1176,-0.0028081209989797517
1177,-0.0003079268039482985
1178,-0.0003079268039482985
1179,0.0013172024032887216
1180,-0.0006829589136695952
1181,0.0006859097770464308
1182,0.0006421565276567088
1183,-0.0003892041275762062
1184,-0.00032041495891716257
1185,-0.00026417355455858247
1186,-0.0004954279564760454
1187,0.0027610596331495312
1188,-0.0006829589136695952
1189,-0.0011080032525979415
1190,-0.0074772305287110884
1191,0.0037923904837166562
1192,0.003911162076916953
1193,-0.0004016922825450703
1194,-0.0012142568861635834
1195,-0.0015580239014640219
1196,0.0016359931086514382
1197,0.0006233795882047146
1198,-0.0007766945876005703
1199,-0.00046419266672098386
1200,-0.0036831859867741783
1201,0.0018859946453551046
1202,0.0014984445759991412
1203,-0.0013079925600945586
1204,0.0013172024032887216
1205,-0.0006204585294936754
1206,0.0008796699093915113
1207,6.710530577299818e-05
1208,-0.0019330560111853186
1209,0.0010046706777433446
1210,-0.0003079268039482985
1211,-0.0001579199209929404
1212,-0.00239559461968606
1213,0.0009421702935674248
1214,0.0007796752556432026
1215,-0.007570996007307861
1216,0.0016922345130100246
1217,-0.004827029450724271
1218,-0.0005142048959280395
1219,0.0017172406276135493
1220,0.0010421649473157334
1221,-0.0016580185552123306
1222,0.0021922673910831545
1223,-0.0003079268039482985
1224,-0.0009329902550390585
1225,-0.0020317988689701628
1226,0.0038432074389002204
1227,-0.003360222628199916
1228,-0.0003079268039482985
1229,0.0021922673910831545
1230,0.00031710684247666487
1231,-0.0003079268039482985
1232,-0.0009329604503732619
1233,0.0034423644885988843
1234,-0.002183087352554788
1235,-0.0009329604503732619
1236,0.0009421702935674248
1237,0.001567233744658191
1238,-0.0028081508036455483
1239,-0.0003079268039482985
1240,-0.0003107284425331989
1241,0.0003199382857273623
1242,0.0009421702935674248
1243,0.00031713664714246145
1244,-0.002183087352554788
1245,0.00031710684247666487
1246,-0.0003079268039482985
1247,-0.0009329604503732619
1248,0.0009421702935674248
1249,0.004067427939689644
1250,-0.003575561338581892
1251,-0.00016554991543692453
1252,-0.0009329604503732619
1253,0.00031710684247666487
1254,0.0021922673910831545
1255,0.00031713664714246145
1256,-0.0034331844500705114
1257,0.002817330842173914
1258,-0.0003079268039482985
1259,-0.0012287717584066298
1260,0.0016221637437217136
1261,0.002433118895387203
1262,0.002817301037508118
1263,-0.0003079268039482985
1264,-0.0021830575478889915
1265,-0.0009329902550390585
1266,0.00031713664714246145
1267,0.00031710684247666487
1268,0.001567233744658191
1269,0.0009421702935674248
1270,0.005317525037205374
1271,-0.00655844209619273
1272,-0.0007970213696739947
1273,-0.001693962982163289
1274,-0.0003079268039482985
1275,0.0034423644885988843
1276,-0.00468328154758624
1277,0.0021922673910831545
1278,-0.0027071725959259448
1279,-0.0010339088534270684
1280,-0.0003079268039482985
1281,0.0021922673910831545
1282,-0.002183087352554788
1283,-0.0030331462257456904
1284,0.002417292617849093
1285,0.0009421702935674248
1286,-0.0009329604503732619
1287,-0.0003079268039482985
1288,0.0009421702935674248
1289,-0.0009329902550390585
1290,-0.0020256889124818187
1291,0.0007848016581602521
1292,-0.0003079268039482985
1293,-0.0003079268039482985
1294,-0.0009329902550390585
1295,-0.0026637770025257886
1296,0.0014228897482042216
1297,-0.0003079268039482985
1298,-0.0015580239014640219
1299,-0.005308315194011205
1300,-0.0003079268039482985
1301,-0.0003079268039482985
1302,0.00031710684247666487
1303,-0.0015580239014640219
1304,-0.004058218096495481
1305,-0.0015580239014640219
1306,-0.003014965379609634
1307,-0.0026012766183498687
1308,0.00031710684247666487
1309,0.00031713664714246145
1310,-0.0003079268039482985
1311,-0.0015580239014640219
1312,-0.0003079268039482985
1313,-0.0026783812887662246
1314,-0.0016877636116775486
1315,-0.0009329902550390585
1316,0.00031713664714246145
1317,-0.0009329902550390585
1318,0.0009421702935674248
1319,0.00031713664714246145
1320,-0.0028081209989797517
1321,0.00031710684247666487
1322,0.00031713664714246145
1323,-0.0003079268039482985
1324,0.0021922673910831545
1325,-0.0009329902550390585
1326,0.00031713664714246145
1327,0.0015672039399923943
1328,0.0009421702935674248
1329,0.00031713664714246145
1330,-0.0009329902550390585
1331,0.0021922673910831545
1332,-0.0003079268039482985
1333,0.006182545852626278
1334,-0.004298205265491415
1335,-0.0003079268039482985
1336,0.002192297195748951
1337,0.001450399454734681
1338,-0.0014412194162063147
1339,-0.0003079268039482985
1340,0.0009421702935674248
1341,0.00031713664714246145
1342,0.00781768942757103
1343,-0.0003079268039482985
1344,0.00031713664714246145
1345,-0.0030539498824718667
1346,35.46085103215279
1347,-35.458720862682156
1348,-0.0009329902550390585
1349,0.00031713664714246145
1350,0.00031710684247666487
1351,0.00031713664714246145
1352,-0.002183087352554788
1353,0.0009421702935674248
1354,0.002192297195748951
1355,0.00031710684247666487
1356,-0.0009329604503732619
1357,-0.0003079268039482985
1358,-0.0003079268039482985
1359,-0.0015580537061298185
1360,-0.006454960296546199
1361,0.00396397594470891
1362,-0.0009329902550390585
1363,0.0009421702935674248
1364,0.00031713664714246145
1365,0.0009421702935674248
1366,0.00031713664714246145
1367,-0.0003079268039482985
1368,-0.0009329902550390585
1369,0.00031713664714246145
1370,-0.0003079268039482985
1371,-0.0009329902550390585
1372,0.00031713664714246145
1373,-0.0009329902550390585
1374,-0.004058218096495481
1375,-0.002183087352554788
1376,-0.0003079268039482985
1377,0.0009421702935674248
1378,0.00031713664714246145
1379,0.00031710684247666487
1380,-0.0003079268039482985
1381,0.00031713664714246145
1382,-0.0009329902550390585
1383,-0.0003079268039482985
1384,-0.0015580239014640219
1385,0.00031713664714246145
1386,0.003948209276502392
1387,-0.0051891263354897485
1388,0.00031713664714246145
1389,0.0015672039399923943
1390,-0.0009329604503732619
1391,-0.0009329902550390585
1392,0.00031713664714246145
1393,-0.0003079268039482985
1394,-0.0003079268039482985
1395,0.00031710684247666487
1396,-0.0009329604503732619
1397,0.005942558683630338
1398,-0.0009329604503732619
1399,-0.0028081209989797517
1400,-0.0028081508036455483
1401,0.00031713664714246145
1402,-0.0009329902550390585
1403,0.0009421702935674248
1404,-0.0003079268039482985
1405,0.00031713664714246145
1406,-0.0009329902550390585
1407,-0.0003079268039482985
1408,-0.0003079268039482985
1409,0.0009422000982332214
1410,-0.002183087352554788
1411,-0.0003079268039482985
1412,0.00031710684247666487
1413,-0.0003079268039482985
1414,0.00031713664714246145
1415,0.0021922673910831545
1416,-0.0015580239014640219
1417,-0.002183087352554788
1418,0.00031713664714246145
1419,0.00031713664714246145
1420,-0.0011003732581539574
1421,-0.002015704349439883
1422,-0.0009329604503732619
1423,-0.0003079268039482985
1424,-0.0003079268039482985
1425,-0.0009329902550390585
1426,-0.0003079268039482985
1427,0.00031713664714246145
1428,0.0009421702935674248
1429,-0.0003079268039482985
1430,-0.0009329902550390585
1431,-0.0003079268039482985
1432,0.0034423942932646804
1433,-0.002183087352554788
1434,-0.0015580239014640219
1435,-0.0009329902550390585
1436,0.0009421702935674248
1437,-0.0009329604503732619
1438,0.001078496834922048
1439,-0.0010693167963936815
1440,0.0012774131744499807
1441,-0.003768397526287271
1442,0.00031710684247666487
1443,0.00031713664714246145
1444,-0.0009329902550390585
1445,0.0007787215063377046
1446,0.0011056488854629478
1447,-0.0016192426850106746
1448,0.00021961578065529092
1449,0.00033606260992343867
1450,-6.221713911937599e-05
1451,-0.0004043747024667846
1452,-0.001089792601796089
1453,-0.00035731313517361275
1454,-0.0001164020215379832
1455,0.0005966448029849736
1456,-0.0015969785996604576
1457,0.00020611426704932932
1458,7.375174624568765e-05
1459,-0.0008139802245123829
1460,0.00031713664714246145
1461,-0.0006902908614556069
1462,-0.0011756896486225037
1463,-0.0003079268039482985
1464,-0.0003079268039482985
1465,-0.0003079268039482985
1466,0.0009422000982332214
1467,0.00031710684247666487
1468,-0.0028081209989797517
1469,0.00031710684247666487
1470,-0.0009329604503732619
1471,0.0021922673910831545
1472,-0.0009329604503732619
1473,0.00031710684247666487
1474,-0.0009329604503732619
1475,-0.0015580537061298185
1476,-0.0003079268039482985
1477,-0.0003079268039482985
1478,0.001567233744658191
1479,-0.0015580239014640219
1480,-0.0003079268039482985
1481,0.00031713664714246145
1482,-0.0003079268039482985
1483,0.0005915184004679239
1484,0.003167952930607625
1485,-0.0021830575478889915
1486,-0.0020667001326182335
1487,0.0008257830736308701
1488,-0.0009329604503732619
1489,-0.0009329902550390585
1490,-0.0003079268039482985
1491,-0.0003079268039482985
1492,0.00031713664714246145
1493,-0.0003079268039482985
1494,-0.0003079268039482985
1495,0.00031710684247666487
1496,-0.0003079268039482985
1497,0.0021922673910831545
1498,-0.0021830575478889915
1499,5.041469292677975e-05
1500,-4.123465439841964e-05
1501,-0.0021830575478889915
1502,0.0015672039399923943
1503,-0.0015580239014640219
1504,-0.0009329604503732619
1505,-0.0003079268039482985
1506,-0.0003079268039482985
1507,-0.0003079268039482985
1508,0.0007992867257375022
1509,0.0017100875078223108
1510,-0.0028081209989797517
1511,-0.0003079268039482985
1512,-0.0009329604503732619
1513,-0.0009329902550390585
1514,-0.0003079268039482985
1515,0.00031713664714246145
1516,0.00031710684247666487
1517,-0.0003079268039482985
1518,-0.0003079268039482985
1519,0.002485545302523791
1520,-0.0024763354593296287
1521,-0.0003079268039482985
1522,-0.0003079268039482985
1523,0.00031710684247666487
1524,-0.0003079268039482985
1525,-0.0003079268039482985
1526,-0.0003079268039482985
1527,0.00031713664714246145
1528,0.00031710684247666487
1529,-0.0015580239014640219
1530,-0.0003079268039482985
1531,0.0021922673910831545
1532,-0.0015580239014640219
1533,0.0009421702935674248
1534,-0.0003079268039482985
1535,-0.0009329604503732619
1536,-0.0003079268039482985
1537,0.004067398135023848
1538,-0.0028081209989797517
1539,-0.0003079268039482985
1540,-0.0016610288264578077
1541,-0.00020492187895451277
1542,-0.0015580239014640219
1543,0.0009421702935674248
1544,-0.0009329604503732619
1545,0.002103926361661398
1546,-0.004594940518164484
1547,0.001567233744658191
1548,-0.0009329902550390585
1549,-0.0003079268039482985
1550,0.001058497904172386
1551,-0.002299385158493953
1552,0.0009421702935674248
1553,0.00031710684247666487
1554,-0.004058218096495481
1555,0.002231162479947997
1556,-0.001582851188072767
1557,0.0015531659424020937
1558,-0.002183087352554788
1559,0.00031713664714246145
1560,-0.0009329902550390585
1561,-0.0009329604503732619
1562,0.00031710684247666487
1563,-0.0009329604503732619
1564,-0.0003079268039482985
1565,0.00031710684247666487
1566,-0.0003079268039482985
1567,-0.0003079268039482985
1568,-0.0021830575478889915
1569,-0.0003079268039482985
1570,0.00031710684247666487
1571,-0.0015580239014640219
1572,0.00031713664714246145
1573,-0.0009329902550390585
1574,0.00031713664714246145
1575,-0.0003079268039482985
1576,-0.0004737599644417606
1577,-0.0007671570945455901
1578,-0.0003079268039482985
1579,-0.0015580239014640219
1580,0.000558941900752002
1581,-0.002424892606164329
1582,-0.0003079268039482985
1583,-0.0003079268039482985
1584,-0.00013398677435810013
1585,-0.0006242437220498709
1586,-0.001415647012952648
1587,0.00031710684247666487
1588,-0.0009329604503732619
1589,-0.0003079268039482985
1590,-0.0003079268039482985
1591,-0.0003079268039482985
1592,-0.0003079268039482985
1593,-0.0003079268039482985
1594,-0.0003079268039482985
1595,-0.0008363337238599961
1596,0.00022048011596339904
1597,-0.0003079268039482985
1598,0.00031710684247666487
1599,-0.0003079268039482985
1600,-0.00032479624478929037
1601,-0.00029105736310730665
1602,-0.0009329604503732619
1603,-0.0003079268039482985
1604,-0.0003079268039482985
1605,-0.0003079268039482985
1606,0.0021922673910831545
1607,0.001567233744658191
1608,-0.0015580239014640219
1609,-0.002183087352554788
1610,-0.0009329902550390585
1611,0.0014149617071022712
1612,0.00041540263027455384
1613,-0.00015160133184401997
1614,-0.0004892583906561081
1615,-0.0008539780860117061
1616,-0.0009329902550390585
1617,0.0009422000982332214
1618,-0.0009329902550390585
1619,0.00031713664714246145
1620,-0.0003240809328101653
1621,-0.0015418995772679457
1622,-0.0003079268039482985
1623,0.00031713664714246145
1624,0.00031713664714246145
1625,-0.0013805371166440011
1626,-0.00048544339343411597
1627,0.00031713664714246145
1628,0.00031713664714246145
1629,-0.0009329902550390585
1630,0.001440772547682311
1631,-0.002056626155578908
1632,0.00031713664714246145
1633,-0.002183087352554788
1634,0.0009421702935674248
1635,-0.003060715541607743
1636,0.0018197984826203795
1637,0.00028950772194881566
1638,-0.0009053613298454126
1639,-0.0003079268039482985
1640,-0.0003079268039482985
1641,-0.0003079268039482985
1642,-0.0003079268039482985
1643,-0.0003079268039482985
1644,0.00031713664714246145
1645,0.00031713664714246145
1646,-0.0003079268039482985
1647,-0.0003079268039482985
1648,-0.0003079268039482985
1649,-0.0003079268039482985
1650,-0.0009329902550390585
1651,0.0009452997834760947
1652,-0.0009360899402819255
1653,-0.0009329902550390585
1654,0.00031713664714246145
1655,-0.0009329902550390585
1656,-0.0003079268039482985
1657,0.0021922673910831545
1658,-0.0003079268039482985
1659,-0.0003079268039482985
1660,-0.0028081209989797517
1661,0.001567233744658191
1662,-0.0009329902550390585
1663,-0.0009329604503732619
1664,-0.0009329902550390585
1665,-0.0003079268039482985
1666,0.001567233744658191
1667,0.0009421702935674248
1668,-0.0009329902550390585
1669,0.00031713664714246145
1670,-0.00020274613835134718
1671,0.0008369896279704734
1672,-0.0003079268039482985
1673,0.0015672039399923943
1674,-0.0003079268039482985
1675,0.0006390270377480388
1676,0.0008339197473934032
1677,-0.0005215666483798541
1678,-0.0003079268039482985
1679,0.00031710684247666487
1680,0.00025237110836598626
1681,-0.0008682247162625832
1682,-0.0009329604503732619
1683,-0.0003079268039482985
1684,-0.0003079268039482985
1685,0.002960124996006447
1686,-0.0021108706473291082
1687,0.001977256532024948
1688,-0.002183087352554788
1689,-0.0009329604503732619
1690,0.0017912456127870382
1691,0.00321832281580424
1692,-0.004058218096495481
1693,0.00031713664714246145
1694,0.0009407396696091809
1695,-0.0003932575621245712
1696,-0.00022116542181378193
1697,-0.0003079268039482985
1698,0.00031710684247666487
1699,-0.0009329604503732619
1700,0.0021986455895636743
1701,-0.0048442863522206265
1702,0.004224170677115082
1703,-0.00029028244179658835
1704,-0.000501835959622362
1705,-0.001840154867896655
1706,0.0010058628643752157
1707,0.0003433647530436539
1708,0.0005983436689353932
1709,0.00018736713226313805
1710,-0.0013322833627189645
1711,-0.0021939362509048256
1712,0.00031710684247666487
1713,-0.0009329604503732619
1714,0.00031710684247666487
1715,0.0014657190529542424
1716,-0.0002669155838118838
1717,-0.00031054961453841806
1718,2.2338697746184668e-05
1719,-0.0030460814507015034
1720,0.003244670140368619
1721,-0.0002242949117224455
1722,-0.0002490327843338007
1723,-0.006647438828262018
1724,0.00044252487614965084
1725,0.00392683933112608
1726,-0.003302997669870035
1727,-0.0009329604503732619
1728,-0.0028081209989797517
1729,-0.0015580239014640219
1730,0.0009421702935674248
1731,0.002817301037508118
1732,0.001567233744658191
1733,-0.002183087352554788
1734,0.00031713664714246145
1735,-0.0009329902550390585
1736,-0.0003079268039482985
1737,-0.0021830575478889915
1738,-0.0003079268039482985
1739,0.0021922673910831545
1740,-0.0003079268039482985
1741,0.00031710684247666487
1742,-0.0009329604503732619
1743,0.0026979333509918827
1744,-0.0026887533124635163
1745,0.0025116839944276
1746,0.00040243760065293755
1747,-0.004462935653350402
1748,0.00031710684247666487
1749,-0.0009329604503732619
1750,-0.0009329902550390585
1751,-0.0003079268039482985
1752,0.004621407262855009
1753,-0.0001961593072102509
1754,-0.000322680113517718
1755,0.0002277524544178175
1756,-0.00274469667016413
1757,-0.0009329604503732619
1758,-0.0034331844500705114
1759,0.0015672039399923943
1760,-0.0003079268039482985
1761,-0.0059333488404361735
1762,0.005942558683630338
1763,-0.0009329902550390585
1764,0.00031713664714246145
1765,-0.0009329902550390585
1766,0.0009422000982332214
1767,-0.0009329902550390585
1768,-0.0003079268039482985
1769,0.0055609695474337405
1770,-0.006801886606421097
1771,0.002817330842173914
1772,-0.0009329604503732619
1773,-0.0003079268039482985
1774,0.00031710684247666487
1775,0.0035494526528068314
1776,-0.0054154033582191575
1777,0.00031713664714246145
1778,-0.0009329902550390585
1779,0.005549107290446613
1780,-0.005539897447252442
1781,-0.0003079268039482985
1782,-0.0009329902550390585
1783,-0.0003079268039482985
1784,-0.002183087352554788
1785,0.00903413705740216
1786,-0.00902492721420799
1787,0.001567233744658191
1788,-0.0003079268039482985
1789,0.008138029975555176
1790,-0.007662615549967264
1791,-0.001399194837432809
1792,-0.0009329902550390585
1793,0.00031713664714246145
1794,0.0009421702935674248
1795,0.0032955467048837827
1796,-0.00453646376387114
1797,-0.0009329604503732619
1798,0.0009421702935674248
1799,-0.0003079268039482985
1800,-0.0003079268039482985
1801,-0.0015580239014640219
1802,-0.0003079268039482985
1803,-0.0009329902550390585
1804,0.00031713664714246145
1805,0.0009421702935674248
1806,-0.0015580239014640219
1807,0.0009421702935674248
1808,-0.0009329902550390585
1809,-0.0009329604503732619
1810,0.006074444329781234
1811,-0.005440200840162107
1812,-0.0003079268039482985
1813,-0.0009329902550390585
1814,0.00031713664714246145
1815,-0.0009329902550390585
1816,0.012509390893976353
1817,-0.009999986855750733
1818,0.00031710684247666487
1819,-0.0009329604503732619
1820,0.00031710684247666487
1821,-0.0003079268039482985
1822,-0.0003079268039482985
1823,-0.0009329604503732619
1824,0.0034423644885988843
1825,0.0070988306932177015
1826,-0.010839941947236512
1827,-0.0003079268039482985
1828,0.005942558683630338
1829,0.002817330842173914
1830,0.00031713664714246145
1831,-0.010308733388739914
1832,0.017079459519264876
1833,-0.008319569993460616
1834,0.002817330842173914
1835,0.006798876536638573
1836,-0.007414730144535169
1837,-0.0003079268039482985
1838,0.002817301037508118
1839,0.002817330842173914
1840,0.002817301037508118
1841,0.007668397856594798
1842,-0.007659188013400628
1843,-0.0009329902550390585
1844,0.005942588488296134
1845,0.008942428100745366
1846,-0.0064330538671855415
1847,0.01207072582277886
1848,-0.006436093943096815
1849,0.010017959270689157
1850,0.011930405456207459
1851,-0.004120658871339802
1852,-0.0003079268039482985
1853,-0.0034331844500705114
1854,-0.0003079268039482985
1855,0.0009421702935674248
1856,0.001567233744658191
1857,0.002817330842173914
1858,0.030944530438610694
1859,-0.02530989855892865
1860,-0.006558412291526934
1861,-0.0003079268039482985
1862,0.025201320362893808
1863,-0.003940459861932269
1864,0.010630415348147865
1865,-0.01595764150187568
1866,0.007528673583339336
1867,-0.009683640132983357
1868,-0.0003079268039482985
1869,-0.0028081209989797517
1870,0.01570036782818054
1871,-0.016941284887167903
1872,0.002817330842173914
1873,-0.0034331844500705114
1874,-0.0003079268039482985
1875,-0.0034331844500705114
1876,0.005942588488296134
1877,0.00906778652508676
1878,-0.0003079268039482985
1879,-0.012808897779105577
1880,0.002817330842173914
1881,-0.0034331844500705114
1882,0.002817330842173914
1883,-0.0003079268039482985
1884,0.014931884325275513
1885,-0.0016632939810583692
1886,-0.014192370756062039
1887,-0.0003079268039482985
1888,-0.0003079268039482985
1889,-0.0034331844500705114
1890,0.002817330842173914
1891,-0.0034331844500705114
1892,0.002817330842173914
1893,-0.0034331844500705114
1894,0.002817330842173914
1895,-0.0003079268039482985
1896,-0.0003079268039482985
1897,-0.0034331844500705114
1898,-0.0003079268039482985
1899,-0.0003079268039482985
1900,0.002817330842173914
1901,-0.0034331844500705114
1902,0.015318301817331197
1903,-0.0034331844500705114
1904,0.002817330842173914
1905,0.005942558683630338
1906,-0.0003079268039482985
1907,-0.0034331546454047152
1908,-0.0003079268039482985
1909,0.002817301037508118
1910,-0.0003079268039482985
1911,0.0108517746010208
1912,-0.0114676282089174
1913,-0.0003079268039482985
1914,0.002817330842173914
1915,0.01013100836805647
1916,-0.010746861975953068
1917,-0.0003079268039482985
1918,0.012170660867195569
1919,-0.00653602898751353
1920,0.012697607358483225
1921,-0.010188203320257605
1922,-0.0034331844500705114
1923,0.002817330842173914
1924,0.007854706822490672
1925,0.000422615359397379
1926,-0.0011043670833707352
1927,-0.008404662314310519
1928,-0.0034331844500705114
1929,0.002817330842173914
1930,-0.0003079268039482985
1931,-0.0003079268039482985
1932,0.00789151558474974
1933,-0.0005973897181669432
1934,0.0070372542536814835
1935,-0.0003355259244761415
1936,-0.002104134792859029
1937,-0.0002856329139322847
1938,-0.00019365571528332255
1939,-0.0011013270074594554
1940,-0.0012810789468800379
1941,0.005383363543950534
1942,-0.0009334671296918045
1943,2.5050922333695627e-05
1944,0.0012725550139251005
1945,-0.0011404903383164672
1946,0.0004900037087639753
1947,-1.1787644591167632e-05
1948,0.00015315137592839597
1949,2.2785767733133936e-05
1950,-0.0022377789142919375
1951,0.009800921694356767
1952,-0.00021499585599383828
1953,0.0028387305922160295
1954,-0.031560384046507295
1955,-0.0003079268039482985
1956,0.03406978808473291
1957,0.005942528878964541
1958,0.002817330842173914
1959,-0.0003079268039482985
1960,0.011895653215888377
1961,-0.009386249177662755
1962,-0.0003079268039482985
1963,0.018443559463453416
1964,0.002817271232842321
1965,0.002817330842173914
1966,0.002817330842173914
1967,-0.0003079268039482985
1968,0.0283127784487521
1969,-0.0008014324602119255
1970,0.017851817628723485
1971,-0.0028414426153405893
1972,0.005942588488296134
1973,0.002817330842173914
1974,-0.0003079268039482985
1975,0.009080364094053012
1976,-0.009696217701949611
1977,0.002817271232842321
1978,0.002817330842173914
1979,-0.0034331844500705114
1980,-0.006558382486861137
1981,-0.0034331844500705114
1982,0.002817330842173914
1983,0.005942528878964541
1984,-0.0003079268039482985
1985,0.0026734339157069003
1986,-0.0032892875236034975
1987,-0.0003079268039482985
1988,0.01049554923541729
1989,-0.004860887551069448
1990,-0.013875487549310325
1991,0.010134376295291509
1992,-0.0003079268039482985
1993,0.0024985401368112043
1994,-0.003114393744707801
1995,0.008294057401001496
1996,0.0004658619294685588
1997,-0.0034331844500705114
1998,-0.0003079268039482985
1999,0.002817330842173914
2000,0.005942528878964541
2001,0.002817330842173914
2002,-0.0003079268039482985
2003,0.016106873664983277
2004,-0.026098440601914935
2005,0.036282307645493526
2006,-0.030647705570477284
2007,0.018443559463453416
2008,0.005942588488296134
2009,-0.0003079268039482985
2010,0.005942528878964541
2011,-0.0003079268039482985
2012,0.04969601670601241
2013,0.017837272951814646
2014,0.028425559304127247
2015,0.07450100942474162
2016,0.0030142800737592576
2017,0.002817330842173914
2018,-0.0003079268039482985
2019,-0.0034331844500705114
2020,0.002817330842173914
2021,-0.019059413071350013
2022,-0.0003079268039482985
2023,-0.0034331844500705114
2024,0.002817330842173914
2025,0.040972667901937994
2026,-0.019711777596310657
2027,0.015318301817331197
2028,0.002817271232842321
2029,-0.0034331248407389182
2030,0.03163522376378604
2031,-0.010374393067490294
2032,-0.0003079268039482985
2033,-0.012808897779105577
2034,0.018443559463453416
2035,-0.019059413071350013
2036,-0.0003079268039482985
2037,0.005942588488296134
2038,-0.00655844209619273
2039,0.02973756069250295
2040,-0.03035341430039955
2041,0.015318301817331197
2042,-0.015934155425227796
2043,-0.0003079268039482985
2044,-0.025309868754262853
2045,0.02946902065367367
2046,-0.036335389553814705
2047,-0.04406135502166457
2048,-0.0003079268039482985
2049,-0.00655844209619273
2050,0.01596327478517423
2051,-0.03727960136625774
2052,-0.03586185302363494
2053,-0.0003079268039482985
2054,-0.206574156526704
2055,0.03137204856480018
2056,-0.03198790217269678
2057,0.018443559463453416
2058,0.012193044171208978
2059,0.030944530438610694
2060,-0.0003079268039482985
2061,-0.0003079268039482985
2062,-0.0003079268039482985
2063,-0.031560384046507295
2064,-0.0003079268039482985
2065,0.04969601670601241
2066,0.010165850022372943
2067,-0.010781703630269542
2068,-0.0003079268039482985
2069,-0.00655844209619273
2070,0.005942588488296134
2071,-0.0003079268039482985
2072,-0.00655844209619273
2073,0.024694074755697848
2074,0.024694015146366256
2075,0.08948542437275256
2076,0.002240491340342401
2077,0.0011076756027371304
2078,-0.0003079268039482985
2079,-0.0003079268039482985
2080,0.01685318249653547
2081,-0.017469036104432067
2082,0.005942588488296134
2083,-0.00655844209619273
2084,-0.0003079268039482985
2085,0.02363976450780139
2086,-0.018005102823453547
2087,0.013858528895934887
2088,-0.020724897796075923
2089,-0.0003079268039482985
2090,0.02099752127558232
2091,-0.021613374883478916
2092,-0.0003079268039482985
2093,-0.0003079268039482985
2094,-0.00655844209619273
2095,0.016700224951666228
2096,-0.01731607855956283
2097,-0.0003079268039482985
2098,0.02971413422518666
2099,-0.0021291707121283508
2100,0.01866298141304955
2101,0.004368365650240068
2102,0.00012632717671126503
2103,0.005129219158701106
2104,0.002846956679975946
2105,-0.002178527238687874
2106,-0.015558139761535198
2107,0.007431987247494476
2108,-0.008047840855391073
2109,-0.00655844209619273
2110,-0.00655844209619273
2111,-0.0003079268039482985
2112,-0.01905935346201842
2113,-0.00655844209619273
2114,-0.00655844209619273
2115,0.02257687051615544
2116,-0.004441237856650322
2117,-0.0003079268039482985
2118,-0.0003079268039482985
2119,-0.012808897779105577
2120,0.015485684820446096
2121,0.007430735451531011
2122,-0.0065482489004902245
2123,-0.00022018186784248102
2124,0.0018899884705718766
2125,-0.00510844510517778
2126,-0.021335535788921025
2127,0.006490457854973155
2128,-0.02273254008414925
2129,-0.0003079268039482985
2130,-0.009683640132983357
2131,-0.050311870313909005
2132,-0.006558382486861137
2133,-0.0034331844500705114
2134,0.013310421091931495
2135,0.0017965806479646642
2136,-0.012905524505618842
2137,0.00906778652508676
2138,-0.0003079268039482985
2139,0.030944530438610694
2140,0.032701396268669636
2141,0.004185722658237195
2142,-0.0034331844500705114
2143,0.001616560466551912
2144,-0.020983900341850225
2145,-0.0003079268039482985
2146,0.005400680054778481
2147,0.009609694958604413
2148,-0.0034331844500705114
2149,-0.006558382486861137
2150,-0.0003079268039482985
2151,0.00031707703781086823
2152,-0.0009329306457074654
2153,0.002817271232842321
2154,-0.0034331248407389182
2155,-0.0034331844500705114
2156,0.002817330842173914
2157,-0.0034331844500705114
2158,-0.0003079268039482985
2159,-0.0003079268039482985
2160,0.0022562282038831147
2161,-0.002872081811779712
2162,-0.04406135502166457
2163,-0.00655844209619273
2164,-0.0003079268039482985
2165,-0.009683640132983357
2166,0.00906778652508676
2167,0.002817330842173914
2168,-0.0003079268039482985
2169,-0.0003079268039482985
2170,0.02297172272863162
2171,0.002908831166170131
